  Time                 , V(D2:2)              , V(D4:1)              
  5.705192462035e-06  ,-8.120175069861e-01  ,-8.399633116339e-01  
  5.706348978408e-06  ,-9.906956209224e-01  ,-1.011585787672e+00  
  5.708662011154e-06  ,-1.343894741183e+00  ,-1.350894994649e+00  
  5.712847002275e-06  ,-1.963660362210e+00  ,-1.945189941372e+00  
  5.720303543337e-06  ,-2.977366364351e+00  ,-2.903672592780e+00  
  5.728657134302e-06  ,-3.917537041303e+00  ,-3.490605560895e+00  
  5.733808465727e-06  ,-4.366960061539e+00  ,-2.758218090079e+00  
  5.738820471294e-06  ,-4.694776559360e+00  ,-2.358947072843e+00  
  5.747041441925e-06  ,-4.978418219278e+00  ,-2.165501889960e+00  
  5.754645504482e-06  ,-4.946846173271e+00  ,-2.169771650388e+00  
  5.769279934891e-06  ,-4.110527301905e+00  ,-2.002617365337e+00  
  5.785471536644e-06  ,-2.203710062757e+00  ,-1.714809490950e+00  
  5.788243525155e-06  ,-1.805002650823e+00  ,-1.546421590462e+00  
  5.793787502177e-06  ,-9.696732968343e-01  ,-8.474591354171e-01  
  5.794908628292e-06  ,-7.963450127419e-01  ,-6.871970450896e-01  
  5.796809643932e-06  ,-5.003013345318e-01  ,-4.102093205584e-01  
  5.798356943257e-06  ,-2.579761539719e-01  ,-1.812899340653e-01  
  5.799133945681e-06  ,-1.360227105872e-01  ,-6.556189723329e-02  
  5.799479606055e-06  ,-8.173964845089e-02  ,-1.396353446372e-02  
  5.799911274068e-06  ,-1.393701875289e-02  ,5.056063990418e-02  
  5.800392302178e-06  ,6.162112198416e-02  ,1.225499093732e-01  
  5.800747974269e-06  ,1.174807111839e-01  ,1.758236704672e-01  
  5.800998360343e-06  ,1.567963655936e-01  ,2.133441129827e-01  
  5.801064379472e-06  ,1.671611811199e-01  ,2.232388852458e-01  
  5.801162575796e-06  ,1.825763811658e-01  ,2.379574425548e-01  
  5.801316872664e-06  ,2.067948728808e-01  ,2.610871655705e-01  
  5.801506233826e-06  ,2.365103691234e-01  ,2.894759859331e-01  
  5.801873873413e-06  ,2.941773610610e-01  ,3.445958858163e-01  
  5.802485659212e-06  ,3.900497373241e-01  ,4.363073299693e-01  
  5.803072392434e-06  ,4.818612502841e-01  ,5.242097808614e-01  
  5.803631185979e-06  ,5.691490386774e-01  ,6.078393776344e-01  
  5.803908813238e-06  ,6.124529785319e-01  ,6.493470559767e-01  
  5.803999233019e-06  ,6.265466404810e-01  ,6.628585342145e-01  
  5.804159536917e-06  ,6.515205874697e-01  ,6.868036304573e-01  
  5.804316301789e-06  ,6.759272088374e-01  ,7.102080239632e-01  
  5.804629831534e-06  ,7.246906767066e-01  ,7.569780984153e-01  
  5.805225971114e-06  ,8.172107727558e-01  ,8.457449733665e-01  
  5.806418250274e-06  ,1.001358734158e+00  ,1.022505634785e+00  
  5.808802808594e-06  ,1.365184092817e+00  ,1.371835838654e+00  
  5.813071246218e-06  ,1.996005365125e+00  ,1.976447150370e+00  
  5.820742364001e-06  ,3.032458163787e+00  ,2.954738824300e+00  
  5.828568453860e-06  ,3.908866059278e+00  ,3.496606390497e+00  
  5.833555127453e-06  ,4.347441431427e+00  ,2.779375073866e+00  
  5.838399494957e-06  ,4.671616436848e+00  ,2.368652992793e+00  
  5.846206213307e-06  ,4.964529165185e+00  ,2.244021401245e+00  
  5.854005481075e-06  ,4.960465525463e+00  ,2.160255093273e+00  
  5.865027870011e-06  ,4.453043428947e+00  ,2.035152679904e+00  
  5.887072647881e-06  ,1.975261331378e+00  ,1.683467171337e+00  
  5.890056977939e-06  ,1.536570475158e+00  ,1.361095576772e+00  
  5.896025638055e-06  ,6.226705045159e-01  ,5.266316784918e-01  
  5.897362085950e-06  ,4.138884360071e-01  ,3.297701486657e-01  
  5.898443910252e-06  ,2.443326594725e-01  ,1.691375705730e-01  
  5.898756368976e-06  ,1.952994097500e-01  ,1.225812778544e-01  
  5.899056860205e-06  ,1.481263766800e-01  ,7.774755094035e-02  
  5.899549250450e-06  ,7.080120744744e-02  ,4.174936517053e-03  
  5.900088765617e-06  ,-1.394325251202e-02  ,-7.656373084964e-02  
  5.900625114288e-06  ,-9.818641118615e-02  ,-1.569246939231e-01  
  5.900875546928e-06  ,-1.375132482778e-01  ,-1.944702596308e-01  
  5.900947491597e-06  ,-1.488096547374e-01  ,-2.052584630467e-01  
  5.901066794019e-06  ,-1.675402447598e-01  ,-2.231496938723e-01  
  5.901192243170e-06  ,-1.872333334917e-01  ,-2.419645796004e-01  
  5.901443141472e-06  ,-2.266104806523e-01  ,-2.795984714170e-01  
  5.901944938075e-06  ,-3.053200922845e-01  ,-3.548712497749e-01  
  5.902548248839e-06  ,-3.998505716766e-01  ,-4.453500582103e-01  
  5.903170465451e-06  ,-4.971925063862e-01  ,-5.385948642916e-01  
  5.903755801689e-06  ,-5.885919877758e-01  ,-6.262057221505e-01  
  5.904020064469e-06  ,-6.297929103533e-01  ,-6.657149823083e-01  
  5.904100996401e-06  ,-6.424023684585e-01  ,-6.778085428002e-01  
  5.904240322258e-06  ,-6.641000157348e-01  ,-6.986203718131e-01  
  5.904412058141e-06  ,-6.908274254130e-01  ,-7.242597736584e-01  
  5.904656297486e-06  ,-7.288037901221e-01  ,-7.606958226600e-01  
  5.905144776177e-06  ,-8.046255618574e-01  ,-8.334598900430e-01  
  5.906121733557e-06  ,-9.556828373638e-01  ,-9.784792424842e-01  
  5.908075648319e-06  ,-1.254955403285e+00  ,-1.265881935697e+00  
  5.911983477842e-06  ,-1.838209471778e+00  ,-1.825405642969e+00  
  5.918674844276e-06  ,-2.768027572124e+00  ,-2.708834252516e+00  
  5.931071120273e-06  ,-4.141671884443e+00  ,-3.227586662959e+00  
  5.937039035331e-06  ,-4.591204851368e+00  ,-2.510969175820e+00  
  5.942926484119e-06  ,-4.877051712919e+00  ,-2.278311141568e+00  
  5.951303916942e-06  ,-4.995805512737e+00  ,-2.157181607238e+00  
  5.960219281685e-06  ,-4.744525835817e+00  ,-2.099397374833e+00  
  5.978050011169e-06  ,-3.181063068844e+00  ,-1.880965227770e+00  
  5.981175157201e-06  ,-2.787618466668e+00  ,-1.811140744339e+00  
  5.987425449263e-06  ,-1.924230905101e+00  ,-1.611116314263e+00  
  5.995001199614e-06  ,-7.819862096274e-01  ,-6.758164687975e-01  
  5.996171127032e-06  ,-5.999886300971e-01  ,-5.052769213714e-01  
  5.998081083369e-06  ,-3.012401797317e-01  ,-2.232305898032e-01  
  5.998914337676e-06  ,-1.705023771966e-01  ,-9.914156164861e-02  
  5.999291569885e-06  ,-1.112707557957e-01  ,-4.281873178578e-02  
  5.999741538387e-06  ,-4.059860914236e-02  ,2.446144298027e-02  
  6.000260564458e-06  ,4.092891219058e-02  ,1.021694257030e-01  
  6.000634863000e-06  ,9.971743540081e-02  ,1.582601073998e-01  
  6.000858962495e-06  ,1.349091384117e-01  ,1.918577408544e-01  
  6.000921326183e-06  ,1.447013718996e-01  ,2.012090692078e-01  
  6.001039371319e-06  ,1.632350543767e-01  ,2.189113387971e-01  
  6.001155786641e-06  ,1.815106502132e-01  ,2.363709481407e-01  
  6.001388617285e-06  ,2.180543139212e-01  ,2.712940910439e-01  
  6.001854278572e-06  ,2.911046870900e-01  ,3.411468658176e-01  
  6.002548952080e-06  ,3.999606827330e-01  ,4.453313338345e-01  
  6.003206838347e-06  ,5.028773042633e-01  ,5.439195231525e-01  
  6.003693454392e-06  ,5.788654684446e-01  ,6.167582978157e-01  
  6.003972012974e-06  ,6.223043997284e-01  ,6.584123002591e-01  
  6.004050930921e-06  ,6.346024885717e-01  ,6.702069121043e-01  
  6.004196030978e-06  ,6.572037571273e-01  ,6.918849456592e-01  
  6.004357662011e-06  ,6.823638458469e-01  ,7.160202491179e-01  
  6.004652285907e-06  ,7.281803769528e-01  ,7.599781752260e-01  
  6.005186678801e-06  ,8.111211252514e-01  ,8.395760697188e-01  
  6.006255464587e-06  ,9.762934776344e-01  ,9.981541589758e-01  
  6.008393036161e-06  ,1.303151491154e+00  ,1.312052510080e+00  
