  Time                 , V(Vsin:+)            , V(D1:2)              
  0.000000000000e+00  ,0.000000000000e+00  ,1.176793038016e-15  
  2.500000000000e-10  ,1.178085133307e-01  ,1.175663827100e-01  
  4.737968146801e-10  ,2.232632444028e-01  ,2.227459369554e-01  
  9.213904440403e-10  ,4.341343854221e-01  ,4.328439425505e-01  
  1.816577702761e-09  ,8.555774731006e-01  ,8.517734773835e-01  
  3.606952220201e-09  ,1.696100958939e+00  ,1.683724645411e+00  
  7.187701255083e-09  ,3.358413149528e+00  ,3.315491571060e+00  
  1.164538362622e-08  ,5.366154793998e+00  ,5.231612512233e+00  
  1.527679660916e-08  ,6.925819072634e+00  ,4.969233460281e+00  
  1.913470724225e-08  ,8.483677501365e+00  ,3.139316542318e+00  
  2.340836027265e-08  ,1.006320553046e+01  ,2.786870506324e+00  
  2.786231735349e-08  ,1.151623367967e+01  ,2.641650366595e+00  
  3.024538555741e-08  ,1.220286232850e+01  ,2.603276031423e+00  
  3.151533702016e-08  ,1.254107697286e+01  ,2.583936303926e+00  
  3.324685195088e-08  ,1.296995644189e+01  ,2.552685683325e+00  
  3.582102754712e-08  ,1.353628173473e+01  ,2.500186842395e+00  
  4.096937873960e-08  ,1.440037279875e+01  ,2.390727168423e+00  
  4.696113565564e-08  ,1.493169480210e+01  ,2.267835128758e+00  
  5.466652610898e-08  ,1.483909467029e+01  ,2.111704861823e+00  
  6.316167810559e-08  ,1.373588363187e+01  ,1.941611406472e+00  
  7.357013919950e-08  ,1.107219488454e+01  ,1.730470755342e+00  
  8.367610672116e-08  ,7.359680367634e+00  ,1.501134341687e+00  
  8.891908028722e-08  ,5.116930497784e+00  ,1.349328166868e+00  
  9.008956649899e-08  ,4.595095168683e+00  ,1.302733613701e+00  
  9.125055322051e-08  ,4.071355836221e+00  ,1.250265755927e+00  
  9.357252666354e-08  ,3.008334288485e+00  ,1.126489097418e+00  
  9.821647354960e-08  ,8.400273354102e-01  ,5.780771627299e-01  
  1.016478384435e-07  ,-7.761787752753e-01  ,-8.756434959433e-01  
  1.041508609951e-07  ,-1.950508115748e+00  ,-2.006660298136e+00  
  1.072201276720e-07  ,-3.373304071901e+00  ,-3.386522272186e+00  
  1.100483680665e-07  ,-4.656926905712e+00  ,-4.629718971898e+00  
  1.157048488557e-07  ,-7.104113603394e+00  ,-6.550720487507e+00  
  1.188899720609e-07  ,-8.388316715169e+00  ,-4.470967669260e+00  
  1.218951637447e-07  ,-9.523242452304e+00  ,-3.051026005243e+00  
  1.261986190975e-07  ,-1.099838771354e+01  ,-2.480596642825e+00  
  1.289177084863e-07  ,-1.182851770461e+01  ,-2.507359641902e+00  
  1.315436656177e-07  ,-1.254839582892e+01  ,-2.583230471753e+00  
  1.324275838733e-07  ,-1.277173896498e+01  ,-2.573376790446e+00  
  1.341954203844e-07  ,-1.318871675002e+01  ,-2.539193419946e+00  
  1.377310934067e-07  ,-1.389950170898e+01  ,-2.458255537237e+00  
  1.448024394512e-07  ,-1.480047608153e+01  ,-2.309462945300e+00  
  1.512226047516e-07  ,-1.498893682519e+01  ,-2.179921432748e+00  
  1.586560490131e-07  ,-1.444878322544e+01  ,-2.032322193698e+00  
  1.696650269032e-07  ,-1.222736454206e+01  ,-1.810640130747e+00  
  1.792628648281e-07  ,-9.095415245371e+00  ,-1.608806709696e+00  
  1.844395282269e-07  ,-7.044118893921e+00  ,-1.481981288193e+00  
  1.858840095401e-07  ,-6.436103999476e+00  ,-1.440004740365e+00  
  1.878956663013e-07  ,-5.567552027235e+00  ,-1.375368744687e+00  
  1.901863473058e-07  ,-4.551659790878e+00  ,-1.291825105650e+00  
  1.947677093148e-07  ,-2.454570251964e+00  ,-1.055949263496e+00  
  1.952332309037e-07  ,-2.237900627398e+00  ,-1.015405088921e+00  
  1.961642740816e-07  ,-1.803171890638e+00  ,-9.201124514018e-01  
  1.980263604373e-07  ,-9.294599200800e-01  ,-6.184361161107e-01  
  2.010505511016e-07  ,4.949706728596e-01  ,6.113885159871e-01  
  2.030439539403e-07  ,1.432244229623e+00  ,1.508043043654e+00  
  2.048211036772e-07  ,2.263215357447e+00  ,2.310903571537e+00  
  2.067180214971e-07  ,3.142342850203e+00  ,3.163246913881e+00  
  2.105118571371e-07  ,4.864047229525e+00  ,4.830212114755e+00  
  2.166801928133e-07  ,7.505519408820e+00  ,6.093899299293e+00  
  2.201786129326e-07  ,8.884734066157e+00  ,3.858830528917e+00  
  2.234125374407e-07  ,1.006466517418e+01  ,2.831309251622e+00  
  2.274365960211e-07  ,1.138666238687e+01  ,2.519810443672e+00  
  2.299701659530e-07  ,1.212698593528e+01  ,2.532928304820e+00  
  2.322705327123e-07  ,1.273277081333e+01  ,2.564656707886e+00  
  2.344613759369e-07  ,1.324795782836e+01  ,2.536072543086e+00  
  2.369316159338e-07  ,1.375348944365e+01  ,2.482661570635e+00  
  2.418720959276e-07  ,1.451364078728e+01  ,2.369915132661e+00  
  2.483816681951e-07  ,1.498061782115e+01  ,2.239467530651e+00  
  2.566100894064e-07  ,1.467773404948e+01  ,2.072265293690e+00  
  2.688394723982e-07  ,1.244857050717e+01  ,1.827496379631e+00  
  2.794178067297e-07  ,9.037247238972e+00  ,1.605993704540e+00  
  2.851100503057e-07  ,6.763609303775e+00  ,1.465075953070e+00  
  2.866759760827e-07  ,6.097041698850e+00  ,1.417195011960e+00  
  2.888701720685e-07  ,5.138589439586e+00  ,1.342493336990e+00  
  2.912297709435e-07  ,4.080780739770e+00  ,1.248411443403e+00  
  2.959489686936e-07  ,1.903854388648e+00  ,9.582589827945e-01  
  2.994671328515e-07  ,2.510959994253e-01  ,9.106860466073e-02  
  3.029398484677e-07  ,-1.383402253712e+00  ,-1.458146981911e+00  
  3.048941357583e-07  ,-2.297230936357e+00  ,-2.342157822924e+00  
  3.067303313464e-07  ,-3.148014778533e+00  ,-3.167619317127e+00  
  3.104027225226e-07  ,-4.815369217373e+00  ,-4.782402613969e+00  
  3.162275864333e-07  ,-7.320101377332e+00  ,-6.360651709563e+00  
  3.196213258952e-07  ,-8.671792482208e+00  ,-4.133664273326e+00  
  3.227494521588e-07  ,-9.830807575587e+00  ,-2.949829385760e+00  
  3.272995217294e-07  ,-1.134450825615e+01  ,-2.674707102269e+00  
  3.295957906693e-07  ,-1.202231866340e+01  ,-2.618818865423e+00  
  3.320135040730e-07  ,-1.266832755393e+01  ,-2.581622879435e+00  
  3.344680978507e-07  ,-1.324944315597e+01  ,-2.530947350742e+00  
  3.367148204297e-07  ,-1.371239581882e+01  ,-2.481784194585e+00  
  3.412082655877e-07  ,-1.443147775319e+01  ,-2.385301678987e+00  
  3.479771180600e-07  ,-1.496971999707e+01  ,-2.246941352978e+00  
  3.562070293874e-07  ,-1.471571626618e+01  ,-2.080705520233e+00  
  3.672979636639e-07  ,-1.283909022809e+01  ,-1.858401195192e+00  
  3.775663538426e-07  ,-9.717922813426e+00  ,-1.646188078733e+00  
  3.835223479718e-07  ,-7.422730434185e+00  ,-1.506333266423e+00  
  3.879845006913e-07  ,-5.528658608629e+00  ,-1.377547097085e+00  
  3.891348703355e-07  ,-5.021224615276e+00  ,-1.335543784662e+00  
  3.903649611920e-07  ,-4.471387409470e+00  ,-1.285876459144e+00  
  3.928251429051e-07  ,-3.352513864717e+00  ,-1.169278991541e+00  
  3.977455063313e-07  ,-1.061517081821e+00  ,-7.059826060292e-01  
  4.015974564999e-07  ,7.524676880025e-01  ,8.524748200074e-01  
  4.046212746352e-07  ,2.170082186758e+00  ,2.219027569902e+00  
  4.076443477124e-07  ,3.567787022482e+00  ,3.575246447365e+00  
  4.106685383767e-07  ,4.933832653822e+00  ,4.896565208466e+00  
  4.160947962254e-07  ,7.265419089890e+00  ,6.393484424729e+00  
  4.192489995211e-07  ,8.528039910954e+00  ,4.274970925489e+00  
  4.221584512442e-07  ,9.618774129518e+00  ,3.055086388030e+00  
  4.264566911906e-07  ,1.108072078507e+01  ,2.690683711361e+00  
  4.291556640118e-07  ,1.189714303920e+01  ,2.616074201771e+00  
  4.316605492085e-07  ,1.257848821004e+01  ,2.588887957022e+00  
  4.333508996814e-07  ,1.299451805169e+01  ,2.555505059163e+00  
  4.356549917310e-07  ,1.350238615882e+01  ,2.503503648336e+00  
  4.398794709295e-07  ,1.424819397282e+01  ,2.412684949788e+00  
  4.464516280740e-07  ,1.490689575306e+01  ,2.278027475490e+00  
  4.541898010820e-07  ,1.487024601776e+01  ,2.121180381372e+00  
  4.616701840013e-07  ,1.400311231533e+01  ,1.971478147210e+00  
  4.711532829851e-07  ,1.180791587647e+01  ,1.780079165869e+00  
  4.797274111360e-07  ,8.920376077444e+00  ,1.597734411841e+00  
  4.842774807066e-07  ,7.111446394749e+00  ,1.485334257166e+00  
  4.855494810790e-07  ,6.578139906689e+00  ,1.448782934073e+00  
  4.876430942267e-07  ,5.677895049740e+00  ,1.383136104530e+00  
  4.900168492049e-07  ,4.627702877140e+00  ,1.298450602712e+00  
  4.947643591613e-07  ,2.456127680570e+00  ,1.057386847552e+00  
  4.984769834727e-07  ,7.174308172064e-01  ,4.953535285549e-01  
  5.019709332436e-07  ,-9.281870445737e-01  ,-1.020509816507e+00  
  5.040380968302e-07  ,-1.897808298555e+00  ,-1.955385601816e+00  
  5.066834254712e-07  ,-3.126399753092e+00  ,-3.146736250054e+00  
  5.095157636851e-07  ,-4.417704409043e+00  ,-4.398540409090e+00  
  5.151804401129e-07  ,-6.885510317503e+00  ,-6.634427147942e+00  
  5.184665186852e-07  ,-8.222150600656e+00  ,-4.748641905293e+00  
  5.215842141360e-07  ,-9.409578348316e+00  ,-3.087496247098e+00  
  5.259115113467e-07  ,-1.090594206430e+01  ,-2.704546464158e+00  
  5.286395414323e-07  ,-1.174745779244e+01  ,-2.626682119439e+00  
  5.314618213624e-07  ,-1.252722379316e+01  ,-2.595278251350e+00  
  5.323828993887e-07  ,-1.276068327933e+01  ,-2.576345518994e+00  
  5.341665683836e-07  ,-1.318223459035e+01  ,-2.537033780513e+00  
  5.375234274715e-07  ,-1.386241403442e+01  ,-2.463008850359e+00  
  5.442371456474e-07  ,-1.475483994131e+01  ,-2.321860731915e+00  
  5.507511882633e-07  ,-1.499582325039e+01  ,-2.189626532944e+00  
  5.582613735050e-07  ,-1.449762698649e+01  ,-2.040139108264e+00  
  5.696801333278e-07  ,-1.222323971505e+01  ,-1.810294777590e+00  
  5.795327811092e-07  ,-8.993945290366e+00  ,-1.602955296275e+00  
  5.848249285072e-07  ,-6.883262606787e+00  ,-1.472019964368e+00  
  5.862910165042e-07  ,-6.262337743372e+00  ,-1.428455294057e+00  
  5.886912210435e-07  ,-5.217733886475e+00  ,-1.348576895318e+00  
  5.909830196351e-07  ,-4.192550080905e+00  ,-1.259174329355e+00  
  5.955666168183e-07  ,-2.082434618854e+00  ,-9.922009402110e-01  
  5.959939541817e-07  ,-1.882825028892e+00  ,-9.473052487837e-01  
  5.968486289084e-07  ,-1.482623843302e+00  ,-8.400976120840e-01  
  5.985579783618e-07  ,-6.793042747244e-01  ,-4.474216616401e-01  
  6.009693587720e-07  ,4.567289565452e-01  ,5.751968437890e-01  
  6.025734687746e-07  ,1.211397888786e+00  ,1.295559444088e+00  
  6.045001889169e-07  ,2.113606615885e+00  ,2.166024144039e+00  
  6.066493088901e-07  ,3.110673984658e+00  ,3.132486687173e+00  
  6.109475488365e-07  ,5.057806139232e+00  ,5.016698738834e+00  
  6.170190269649e-07  ,7.643337496408e+00  ,5.897528270977e+00  
  6.205453867614e-07  ,9.023397880175e+00  ,3.700298594593e+00  
  6.238556797206e-07  ,1.021852455097e+01  ,2.764468774335e+00  
  6.272050882280e-07  ,1.131534490874e+01  ,2.552088753889e+00  
  6.295780981481e-07  ,1.201733094732e+01  ,2.555885955948e+00  
  6.318896407783e-07  ,1.263697684860e+01  ,2.575155215210e+00  
  6.340234870613e-07  ,1.314992867968e+01  ,2.544319624325e+00  
  6.363447154462e-07  ,1.364077356665e+01  ,2.494026251352e+00  
  6.409871722162e-07  ,1.440271762803e+01  ,2.388815201431e+00  
  6.472620511949e-07  ,1.494454459592e+01  ,2.261936772710e+00  
  6.554114962518e-07  ,1.478375331101e+01  ,2.096432070233e+00  
  6.649214173257e-07  ,1.338186893636e+01  ,1.906361867235e+00  
  6.743031884134e-07  ,1.083623077647e+01  ,1.715122510520e+00  
  6.839606309831e-07  ,7.242557007731e+00  ,1.493343276620e+00  
  6.888109589517e-07  ,5.164795652778e+00  ,1.351807780989e+00  
  6.899637500346e-07  ,4.651498228225e+00  ,1.306565628864e+00  
  6.910343984663e-07  ,4.169297889846e+00  ,1.259264784901e+00  
  6.931756953299e-07  ,3.191298671537e+00  ,1.149612830943e+00  
  6.974582890570e-07  ,1.196480646362e+00  ,7.546914379371e-01  
  7.010371754467e-07  ,-4.886709330906e-01  ,-6.017552746206e-01  
  7.050724098980e-07  ,-2.380213132812e+00  ,-2.423313160719e+00  
  7.082247505486e-07  ,-3.832838274553e+00  ,-3.832799368378e+00  
  7.114173243344e-07  ,-5.265659923578e+00  ,-5.215420094098e+00  
  7.169143626988e-07  ,-7.600857859836e+00  ,-6.003939976096e+00  
  7.201341311038e-07  ,-8.867836534494e+00  ,-3.898140911916e+00  
  7.232417682707e-07  ,-1.000485164220e+01  ,-2.865524733000e+00  
  7.279445747435e-07  ,-1.154103254722e+01  ,-2.479413044648e+00  
  7.303172121346e-07  ,-1.222251460604e+01  ,-2.511943044851e+00  
  7.315972218812e-07  ,-1.256220523644e+01  ,-2.532897970448e+00  
  7.333440105021e-07  ,-1.299289607453e+01  ,-2.533954777417e+00  
  7.359934369624e-07  ,-1.357108866593e+01  ,-2.497439102924e+00  
  7.412609974444e-07  ,-1.443823440453e+01  ,-2.383909485505e+00  
  7.473421613276e-07  ,-1.494774042160e+01  ,-2.260036759647e+00  
  7.550743738711e-07  ,-1.480980197956e+01  ,-2.103368894411e+00  
  7.643250147402e-07  ,-1.350648723519e+01  ,-1.918248590695e+00  
  7.737201968729e-07  ,-1.102436615636e+01  ,-1.727228273249e+00  
  7.837263266146e-07  ,-7.339050002996e+00  ,-1.499782328618e+00  
  7.887658993304e-07  ,-5.184725920055e+00  ,-1.353985420456e+00  
  7.898926133811e-07  ,-4.683356425323e+00  ,-1.309861309290e+00  
  7.910102004707e-07  ,-4.180250379861e+00  ,-1.260553476147e+00  
  7.932453746498e-07  ,-3.159207184748e+00  ,-1.145771956087e+00  
  7.977157230079e-07  ,-1.075516487132e+00  ,-7.080211297200e-01  
  8.013586843908e-07  ,6.400705308151e-01  ,7.457016986829e-01  
  8.044666940868e-07  ,2.097978862209e+00  ,2.149398694990e+00  
  8.073094631135e-07  ,3.414310713228e+00  ,3.426425932090e+00  
  8.101425463855e-07  ,4.699093924621e+00  ,4.670487432643e+00  
  8.158087129295e-07  ,7.147183146950e+00  ,6.480503608123e+00  
  8.190154428184e-07  ,8.437268552983e+00  ,4.368156908242e+00  
  8.219934398830e-07  ,9.558977692185e+00  ,3.075716849907e+00  
  8.262983853519e-07  ,1.103030228652e+01  ,2.517411427313e+00  
  8.289839471281e-07  ,1.184768719752e+01  ,2.524366478104e+00  
  8.315875525177e-07  ,1.255971463415e+01  ,2.583108533881e+00  
  8.325285608470e-07  ,1.279662961483e+01  ,2.571551452091e+00  
  8.343356991708e-07  ,1.322007857933e+01  ,2.535898541798e+00  
  8.379499758184e-07  ,1.393795214394e+01  ,2.453581874899e+00  
  8.444282556474e-07  ,1.477078965913e+01  ,2.317390676609e+00  
  8.511836970747e-07  ,1.498962968116e+01  ,2.182589114951e+00  
  8.586879218519e-07  ,1.444474170762e+01  ,2.030805772553e+00  
  8.696343148649e-07  ,1.223574200833e+01  ,1.810866941550e+00  
  8.792232120931e-07  ,9.110267024297e+00  ,1.609626960007e+00  
  8.843931699693e-07  ,7.063398541402e+00  ,1.483180721494e+00  
  8.867982173860e-07  ,6.044365362725e+00  ,1.412867820246e+00  
  8.886202568710e-07  ,5.249073596902e+00  ,1.351496740171e+00  
  8.909962470233e-07  ,4.186564887535e+00  ,1.258653267164e+00  
  8.957482273281e-07  ,1.997647991928e+00  ,9.772724997170e-01  
  8.961845985204e-07  ,1.793663311838e+00  ,9.289548208077e-01  
  8.970573409051e-07  ,1.384721080305e+00  ,8.120243568065e-01  
  8.988028256744e-07  ,5.640221162410e-01  ,3.547034461661e-01  
  9.010964869112e-07  ,-5.166051017802e-01  ,-6.318569556284e-01  
  9.026847644299e-07  ,-1.263665906477e+00  ,-1.345751366626e+00  
  9.047273411006e-07  ,-2.219526856764e+00  ,-2.268540180982e+00  
  9.068999304026e-07  ,-3.226111525804e+00  ,-3.244489164364e+00  
  9.112451090068e-07  ,-5.189593426851e+00  ,-5.142889476657e+00  
  9.171891822070e-07  ,-7.712221091926e+00  ,-5.775899012109e+00  
  9.206298603266e-07  ,-9.055165187030e+00  ,-3.652208002931e+00  
  9.239852292985e-07  ,-1.026313147624e+01  ,-2.741090966415e+00  
  9.271863712519e-07  ,-1.130955282027e+01  ,-2.556001105240e+00  
  9.295236183852e-07  ,-1.200194919282e+01  ,-2.560063197947e+00  
  9.318381412476e-07  ,-1.262388559484e+01  ,-2.577109463008e+00  
  9.339384599179e-07  ,-1.313060474812e+01  ,-2.545989600848e+00  
  9.362574531287e-07  ,-1.362361765242e+01  ,-2.495688232411e+00  
  9.408954395503e-07  ,-1.439058088069e+01  ,-2.390775987640e+00  
  9.471002830714e-07  ,-1.493780265372e+01  ,-2.265203883352e+00  
  9.552318467349e-07  ,-1.479784099177e+01  ,-2.100047370571e+00  
  9.644079817981e-07  ,-1.348943421109e+01  ,-1.916667291988e+00  
  9.737867726535e-07  ,-1.100306755631e+01  ,-1.725869931733e+00  
  9.837332977504e-07  ,-7.336184810859e+00  ,-1.499525274999e+00  
  9.887438132018e-07  ,-5.194491017367e+00  ,-1.354614248319e+00  
  9.898636354655e-07  ,-4.696327345114e+00  ,-1.310871559955e+00  
  9.909743307680e-07  ,-4.196481268087e+00  ,-1.262049894647e+00  
  9.931957213730e-07  ,-3.182077042316e+00  ,-1.148610018397e+00  
  9.976385025829e-07  ,-1.111808894671e+00  ,-7.232896412802e-01  
  1.001314991578e-06  ,6.194989354656e-01  ,7.260588851752e-01  
  1.004551523790e-06  ,2.137553487950e+00  ,2.187719441499e+00  
  1.007420369849e-06  ,3.465181527763e+00  ,3.475790505170e+00  
  1.010287353262e-06  ,4.763848790154e+00  ,4.732929553563e+00  
  1.016021320090e-06  ,7.235107616592e+00  ,6.390053909748e+00  
  1.019235128030e-06  ,8.522661559422e+00  ,4.256468363112e+00  
  1.022213497624e-06  ,9.638664290908e+00  ,3.031425135711e+00  
  1.026571342215e-06  ,1.111706470039e+01  ,2.511894053808e+00  
  1.029284843668e-06  ,1.193411969203e+01  ,2.522332967898e+00  
  1.031754338607e-06  ,1.260251222425e+01  ,2.576638653916e+00  
  1.033526459202e-06  ,1.303564589300e+01  ,2.555963943853e+00  
  1.035826080903e-06  ,1.353730758746e+01  ,2.507001147867e+00  
  1.040309840307e-06  ,1.431029040037e+01  ,2.406888447018e+00  
  1.046845489606e-06  ,1.492640141500e+01  ,2.268742052712e+00  
  1.054576212034e-06  ,1.484525196813e+01  ,2.114028552799e+00  
  1.062774830922e-06  ,1.380811534032e+01  ,1.949026670839e+00  
  1.072845035657e-06  ,1.129982496561e+01  ,1.745278919705e+00  
  1.083626025781e-06  ,7.380235406808e+00  ,1.503227930645e+00  
  1.089093261823e-06  ,5.039696662648e+00  ,1.344448163620e+00  
  1.090317205951e-06  ,4.492863391217e+00  ,1.294699632808e+00  
  1.091531278059e-06  ,3.943876806609e+00  ,1.238089404533e+00  
  1.093959422275e-06  ,2.829500532400e+00  ,1.102392890960e+00  
  1.098815710708e-06  ,5.579544349136e-01  ,3.598331288521e-01  
  1.102191196248e-06  ,-1.031761580651e+00  ,-1.120233974962e+00  
  1.104259849951e-06  ,-2.001420349997e+00  ,-2.055818411880e+00  
  1.106831790373e-06  ,-3.194745377549e+00  ,-3.213116066357e+00  
  1.110186786816e-06  ,-4.718887777677e+00  ,-4.689438449177e+00  
  1.115995259449e-06  ,-7.224347421787e+00  ,-6.452498163834e+00  
  1.119349510834e-06  ,-8.566962413620e+00  ,-4.253639292175e+00  
  1.122449697420e-06  ,-9.723683500367e+00  ,-2.999872613164e+00  
  1.126893968746e-06  ,-1.121856053866e+01  ,-2.498599386916e+00  
  1.129244626924e-06  ,-1.192262900988e+01  ,-2.522406907843e+00  
  1.131757707760e-06  ,-1.260337319312e+01  ,-2.577543663675e+00  
  1.133663566276e-06  ,-1.306748988241e+01  ,-2.554494290524e+00  
  1.135936365888e-06  ,-1.355961088659e+01  ,-2.505063014437e+00  
  1.140481965110e-06  ,-1.433439394811e+01  ,-2.403118645838e+00  
  1.146941618487e-06  ,-1.493081527879e+01  ,-2.266891662252e+00  
  1.154806451365e-06  ,-1.482931916052e+01  ,-2.109355471790e+00  
  1.163292662665e-06  ,-1.371096602920e+01  ,-1.938657997244e+00  
  1.173717515036e-06  ,-1.102522310661e+01  ,-1.727289054714e+00  
  1.183689372107e-06  ,-7.354232716704e+00  ,-1.500688495913e+00  
  1.188876466319e-06  ,-5.135802717927e+00  ,-1.350550286999e+00  
  1.190033168957e-06  ,-4.620386910429e+00  ,-1.304729062889e+00  
  1.191180558369e-06  ,-4.103092032208e+00  ,-1.253256653454e+00  
  1.193475337192e-06  ,-3.053189116406e+00  ,-1.132304436628e+00  
  1.198064894840e-06  ,-9.113352283192e-01  ,-6.235925939462e-01  
  1.201535747811e-06  ,7.234233697700e-01  ,8.252860344324e-01  
  1.204200820491e-06  ,1.973848671991e+00  ,2.029280221344e+00  
  1.206993298098e-06  ,3.269066411344e+00  ,3.285472968014e+00  
  1.209761561319e-06  ,4.528263655703e+00  ,4.505583443941e+00  
  1.215298087761e-06  ,6.934717239258e+00  ,6.626304056563e+00  
  1.218517111108e-06  ,8.242080545165e+00  ,4.666752582204e+00  
  1.221537203953e-06  ,9.392315902523e+00  ,3.187670661381e+00  
  1.225798936054e-06  ,1.086945144389e+01  ,2.523914930292e+00  
  1.228466243908e-06  ,1.169650367953e+01  ,2.523415719033e+00  
  1.231413321063e-06  ,1.251463831196e+01  ,2.594512048048e+00  
  1.232333747163e-06  ,1.274849315687e+01  ,2.580541997209e+00  
  1.234098044649e-06  ,1.316679601255e+01  ,2.542540296060e+00  
  1.237305519596e-06  ,1.382286286167e+01  ,2.467505139928e+00  
  1.243720469490e-06  ,1.470905801306e+01  ,2.331565249785e+00  
  1.250284430996e-06  ,1.499940115840e+01  ,2.198744482065e+00  
  1.257857201114e-06  ,1.454533609774e+01  ,2.048382800907e+00  
  1.269785580650e-06  ,1.219437057328e+01  ,1.808222924741e+00  
  1.279937741771e-06  ,8.840497249104e+00  ,1.594109556542e+00  
  1.285362509504e-06  ,6.657209794733e+00  ,1.457836653362e+00  
  1.286914651707e-06  ,5.994108474144e+00  ,1.410152834887e+00  
  1.288932641461e-06  ,5.110922807844e+00  ,1.340395830435e+00  
  1.291629379109e-06  ,3.899255627599e+00  ,1.230612406008e+00  
  1.297022854403e-06  ,1.400902250442e+00  ,8.311993120430e-01  
  1.300991033629e-06  ,-4.669381494809e-01  ,-5.795497646218e-01  
  1.305747484282e-06  ,-2.693745005925e+00  ,-2.727119051607e+00  
  1.309002270415e-06  ,-4.185894005899e+00  ,-4.174864231278e+00  
  1.312575941399e-06  ,-5.773297570486e+00  ,-5.698095437135e+00  
  1.316721444443e-06  ,-7.522343959946e+00  ,-6.017984543435e+00  
  1.319673364475e-06  ,-8.691790154532e+00  ,-3.993775956387e+00  
  1.322440137580e-06  ,-9.720252837723e+00  ,-2.995863578308e+00  
  1.326713790610e-06  ,-1.116201930042e+01  ,-2.537252884384e+00  
  1.329337512568e-06  ,-1.194913937562e+01  ,-2.537846232971e+00  
  1.331726541236e-06  ,-1.259540336815e+01  ,-2.547124336348e+00  
  1.332865548745e-06  ,-1.287876314200e+01  ,-2.542099984610e+00  
  1.334602651611e-06  ,-1.327905084983e+01  ,-2.520087000728e+00  
  1.338076857343e-06  ,-1.395993941828e+01  ,-2.454129372844e+00  
  1.345025268808e-06  ,-1.481718320663e+01  ,-2.305469984317e+00  
  1.351876077667e-06  ,-1.497395424733e+01  ,-2.168506632276e+00  
  1.359277484432e-06  ,-1.436737714564e+01  ,-2.019332677321e+00  
  1.369732139125e-06  ,-1.220901842394e+01  ,-1.808974645610e+00  
  1.379006621853e-06  ,-9.191139947322e+00  ,-1.614247539969e+00  
  1.384022352710e-06  ,-7.217072783389e+00  ,-1.492565645481e+00  
  1.386697856203e-06  ,-6.087619681750e+00  ,-1.415705386293e+00  
  1.388424155727e-06  ,-5.335541065536e+00  ,-1.358247252003e+00  
  1.390731973067e-06  ,-4.306006422938e+00  ,-1.268040467118e+00  
  1.395347607747e-06  ,-2.184590710849e+00  ,-1.009764275022e+00  
  1.395802419126e-06  ,-1.972335303581e+00  ,-9.646193991767e-01  
  1.396712041885e-06  ,-1.546659931372e+00  ,-8.564689699598e-01  
  1.398531287402e-06  ,-6.918689483877e-01  ,-4.570707779468e-01  
  1.401052563876e-06  ,4.959186528988e-01  ,6.122758031831e-01  
  1.402711808175e-06  ,1.276364209842e+00  ,1.358000197954e+00  
  1.404601275414e-06  ,2.160756496334e+00  ,2.211650733495e+00  
  1.406723573297e-06  ,3.144900974889e+00  ,3.165694650060e+00  
  1.410968169063e-06  ,5.066953077004e+00  ,5.025456357993e+00  
  1.416968866676e-06  ,7.622989438934e+00  ,5.920272875997e+00  
  1.420468031853e-06  ,8.994251883049e+00  ,3.725129235242e+00  
  1.423742189497e-06  ,1.017930811957e+01  ,2.778336220948e+00  
  1.427229061216e-06  ,1.132275778904e+01  ,2.546745140748e+00  
  1.429631128401e-06  ,1.203226963866e+01  ,2.551987792698e+00  
  1.431941180915e-06  ,1.265004530646e+01  ,2.573626365313e+00  
  1.434101476759e-06  ,1.316757072811e+01  ,2.542949763412e+00  
  1.436430528253e-06  ,1.365754452958e+01  ,2.492428105726e+00  
  1.441088631243e-06  ,1.441600190996e+01  ,2.386635581946e+00  
  1.447423859924e-06  ,1.495090210277e+01  ,2.258678230302e+00  
  1.455589696258e-06  ,1.476931407283e+01  ,2.092841831642e+00  
  1.465445324272e-06  ,1.326852125509e+01  ,1.895842368349e+00  
  1.474950774997e-06  ,1.062299159768e+01  ,1.701601990406e+00  
  1.484398111194e-06  ,7.061344278662e+00  ,1.481648072690e+00  
  1.489024176687e-06  ,5.070347888883e+00  ,1.343914866406e+00  
  1.490039132029e-06  ,4.617713427145e+00  ,1.303433488183e+00  
  1.491044774145e-06  ,4.164600914700e+00  ,1.258739457981e+00  
  1.493056058377e-06  ,3.246362876268e+00  ,1.156228678620e+00  
  1.497078626841e-06  ,1.374732842880e+00  ,8.114012383307e-01  
  1.500494718045e-06  ,-2.331210008587e-01  ,-3.603061397933e-01  
  1.504760920495e-06  ,-2.235175347167e+00  ,-2.282873032409e+00  
  1.507489323109e-06  ,-3.496787911825e+00  ,-3.506886045090e+00  
  1.510312720627e-06  ,-4.775182479784e+00  ,-4.744191639581e+00  
  1.515959515661e-06  ,-7.209581271902e+00  ,-6.424122901496e+00  
  1.519133090466e-06  ,-8.483049165823e+00  ,-4.309100797905e+00  
  1.522079795092e-06  ,-9.590303036810e+00  ,-3.059094861405e+00  
  1.526387720793e-06  ,-1.105878816473e+01  ,-2.517175956814e+00  
  1.529072537512e-06  ,-1.187324508602e+01  ,-2.524714011540e+00  
  1.531626596540e-06  ,-1.256976435197e+01  ,-2.581257017907e+00  
  1.532616964966e-06  ,-1.281831536205e+01  ,-2.569448217788e+00  
  1.534397281200e-06  ,-1.323376528027e+01  ,-2.534513673239e+00  
