  Time                 , V(D2:2)              , V(D1:2)              
  5.843378002346e-07  ,-1.417281255843e-01  ,-1.326201106314e-01  
  5.879669780433e-07  ,-1.107266756493e-01  ,-1.026403016329e-01  
  5.892566735446e-07  ,-9.934202057524e-02  ,-9.164587380022e-02  
  5.906737739742e-07  ,-8.664541107192e-02  ,-7.939258656865e-02  
  5.935079748333e-07  ,-6.076258730077e-02  ,-5.443429286837e-02  
  5.991763765514e-07  ,-7.761601980259e-03  ,-3.424612291465e-03  
  6.026986385286e-07  ,2.540361118711e-02  ,2.843456469944e-02  
  6.048932070434e-07  ,4.593596903315e-02  ,4.813608473248e-02  
  6.071540857255e-07  ,6.685944962864e-02  ,6.819231759835e-02  
  6.116758430898e-07  ,1.075911217990e-01  ,1.071764983176e-01  
  6.174448276460e-07  ,1.563059722161e-01  ,1.536680385489e-01  
  6.219419980943e-07  ,1.908056747067e-01  ,1.864938644409e-01  
  6.270888591707e-07  ,2.255862774364e-01  ,2.194660526058e-01  
  6.297412658632e-07  ,2.412637750555e-01  ,2.342631074093e-01  
  6.323210293949e-07  ,2.549066820608e-01  ,2.470968611597e-01  
  6.344247008264e-07  ,2.647968680087e-01  ,2.563655250606e-01  
  6.368111217916e-07  ,2.746145678457e-01  ,2.655230572399e-01  
  6.415839637220e-07  ,2.895750317409e-01  ,2.793199448860e-01  
  6.485539818704e-07  ,2.996904977638e-01  ,2.881582959615e-01  
  6.565991187990e-07  ,2.935759808996e-01  ,2.812600819986e-01  
  6.688642645776e-07  ,2.488409740760e-01  ,2.368479554898e-01  
  6.794366384447e-07  ,1.806032569826e-01  ,1.703039237941e-01  
  6.851266468465e-07  ,1.351325529210e-01  ,1.262325285850e-01  
  6.866955528557e-07  ,1.217722336910e-01  ,1.133127781586e-01  
  6.889094928801e-07  ,1.024235444446e-01  ,9.462035416685e-02  
  6.912690917552e-07  ,8.125894040723e-02  ,7.419558962944e-02  
  6.959882895052e-07  ,3.770946604413e-02  ,3.223163802705e-02  
  6.995161394179e-07  ,4.560102929834e-03  ,3.450561499633e-04  
  7.032075295746e-07  ,-3.017911988249e-02  ,-3.301942554343e-02  
  7.048667738736e-07  ,-4.568976426389e-02  ,-4.790012915599e-02  
  7.066817353070e-07  ,-6.251241539329e-02  ,-6.402616898563e-02  
  7.103116581738e-07  ,-9.549415710941e-02  ,-9.560826693770e-02  
  7.161290715039e-07  ,-1.455909121652e-01  ,-1.434583078237e-01  
  7.208855221570e-07  ,-1.830184082408e-01  ,-1.790993237877e-01  
  7.260823021233e-07  ,-2.192208456050e-01  ,-2.134535093096e-01  
  7.291634897292e-07  ,-2.379877734096e-01  ,-2.311892320803e-01  
  7.322215805352e-07  ,-2.544112239718e-01  ,-2.466413385386e-01  
  7.330983276069e-07  ,-2.586931120946e-01  ,-2.506582817414e-01  
  7.348518217504e-07  ,-2.666650441536e-01  ,-2.581191601095e-01  
  7.383588100374e-07  ,-2.801600867774e-01  ,-2.706723444697e-01  
  7.453727866113e-07  ,-2.968357911848e-01  ,-2.858290396284e-01  
  7.524493480623e-07  ,-2.991122765098e-01  ,-2.871170092254e-01  
  7.597911501825e-07  ,-2.859190668393e-01  ,-2.735154778830e-01  
  7.698866868913e-07  ,-2.433312849390e-01  ,-2.314502088851e-01  
  7.789182806909e-07  ,-1.844800760798e-01  ,-1.740744000778e-01  
  7.838080967367e-07  ,-1.461083943792e-01  ,-1.368634139120e-01  
  7.866180832088e-07  ,-1.224391524111e-01  ,-1.139637240987e-01  
  7.876755068600e-07  ,-1.132750910457e-01  ,-1.051073254193e-01  
  7.893965909779e-07  ,-9.809677252667e-02  ,-9.044863241615e-02  
  7.928387592137e-07  ,-6.692518676786e-02  ,-6.037897105413e-02  
  7.997230956852e-07  ,-2.609728766948e-03  ,1.526422124137e-03  
  8.037195871174e-07  ,3.497655534117e-02  ,3.762278115477e-02  
  8.061790237725e-07  ,5.787086986918e-02  ,5.958075297690e-02  
  8.085028598607e-07  ,7.918791291833e-02  ,7.999654984710e-02  
  8.131505320370e-07  ,1.204450770031e-01  ,1.194454126908e-01  
  8.183473120034e-07  ,1.635021861218e-01  ,1.605053726226e-01  
  8.240596721470e-07  ,2.057737402564e-01  ,2.006901680926e-01  
  8.293697009385e-07  ,2.391660497378e-01  ,2.322785190134e-01  
  8.318067858517e-07  ,2.523179764449e-01  ,2.446575407083e-01  
  8.329634884894e-07  ,2.580472705590e-01  ,2.500367862006e-01  
  8.346629659235e-07  ,2.658449128174e-01  ,2.573372874663e-01  
  8.380619207919e-07  ,2.791472515663e-01  ,2.697236180308e-01  
  8.448598305285e-07  ,2.960969696932e-01  ,2.851739308956e-01  
  8.518581608832e-07  ,2.994889842362e-01  ,2.875401181660e-01  
  8.592595676482e-07  ,2.873960200884e-01  ,2.749920352129e-01  
  8.697499851286e-07  ,2.440826163406e-01  ,2.321840905007e-01  
  8.790408591330e-07  ,1.835676852806e-01  ,1.731870287973e-01  
  8.840625504553e-07  ,1.440092195631e-01  ,1.348297421236e-01  
  8.866840372384e-07  ,1.218714147799e-01  ,1.134138711906e-01  
  8.884013960660e-07  ,1.069112699738e-01  ,9.895862911334e-02  
  8.907326827347e-07  ,8.611372149005e-02  ,7.888337615488e-02  
  8.953952560723e-07  ,4.324747869452e-02  ,3.756693309785e-02  
  8.990128854811e-07  ,9.301844080880e-03  ,4.905954367876e-03  
  9.022754947245e-07  ,-2.142777104192e-02  ,-2.461683659751e-02  
  9.041642169058e-07  ,-3.913496662306e-02  ,-4.161126536738e-02  
  9.064530352652e-07  ,-6.040268700190e-02  ,-6.200342448505e-02  
  9.097726414502e-07  ,-9.066482327824e-02  ,-9.098512485547e-02  
  9.154157111943e-07  ,-1.396763866191e-01  ,-1.378156796040e-01  
  9.210058818161e-07  ,-1.839159150505e-01  ,-1.799428162476e-01  
  9.269089768231e-07  ,-2.244650798466e-01  ,-2.183908108387e-01  
  9.300639251769e-07  ,-2.430587378527e-01  ,-2.359430608996e-01  
  9.331756601632e-07  ,-2.590614194659e-01  ,-2.509863806045e-01  
  9.353352109492e-07  ,-2.687213959185e-01  ,-2.600254851659e-01  
  9.378479192555e-07  ,-2.784021212310e-01  ,-2.690341033675e-01  
  9.428733358681e-07  ,-2.925122959581e-01  ,-2.819804764409e-01  
  9.508067140877e-07  ,-2.999036599115e-01  ,-2.880748348131e-01  
  9.587937364876e-07  ,-2.886244088452e-01  ,-2.762305252295e-01  
  9.695717463791e-07  ,-2.450554771504e-01  ,-2.331384009248e-01  
  9.792127976716e-07  ,-1.822833072497e-01  ,-1.719393529469e-01  
  9.843849907219e-07  ,-1.413359720808e-01  ,-1.322409434612e-01  
  9.868224481642e-07  ,-1.206782640462e-01  ,-1.122595702498e-01  
  9.886333117783e-07  ,-1.048662029620e-01  ,-9.698264436912e-02  
  9.910093019307e-07  ,-8.361314060628e-02  ,-7.647025310597e-02  
  9.957612822354e-07  ,-3.983101287487e-02  ,-3.427703825807e-02  
  9.992556045353e-07  ,-7.015122501285e-03  ,-2.707345735353e-03  
  1.002675793558e-06  ,2.518906921378e-02  ,2.822790012912e-02  
  1.004600651056e-06  ,4.320930684937e-02  ,4.551942061687e-02  
  1.006605229765e-06  ,6.180701543892e-02  ,6.334893959365e-02  
  1.010614387184e-06  ,9.819454566504e-02  ,9.818681831139e-02  
  1.017305008560e-06  ,1.551796978080e-01  ,1.525946837374e-01  
  1.022184393793e-06  ,1.925630331511e-01  ,1.881655535828e-01  
  1.027486226946e-06  ,2.280374647919e-01  ,2.217872644312e-01  
  1.030212766916e-06  ,2.438783421501e-01  ,2.367307744350e-01  
  1.032836116344e-06  ,2.574329405377e-01  ,2.494712273400e-01  
  1.035300023347e-06  ,2.685737925420e-01  ,2.598975490060e-01  
  1.037803045899e-06  ,2.782442799431e-01  ,2.688956984857e-01  
  1.042809091002e-06  ,2.923772655818e-01  ,2.818614421842e-01  
  1.050068936735e-06  ,2.999992964544e-01  ,2.882617745265e-01  
  1.058313749224e-06  ,2.898254647917e-01  ,2.774439943724e-01  
  1.069285474211e-06  ,2.466019111721e-01  ,2.346547941815e-01  
  1.079145572573e-06  ,1.827861129058e-01  ,1.724277631211e-01  
  1.084435484797e-06  ,1.409160217253e-01  ,1.318342016903e-01  
  1.086975387722e-06  ,1.193572187369e-01  ,1.109822308190e-01  
  1.088752351195e-06  ,1.038143270011e-01  ,9.596639087412e-02  
  1.091122380883e-06  ,8.258910106404e-02  ,7.548204237708e-02  
  1.095862440258e-06  ,3.888586192766e-02  ,3.336695598988e-02  
  1.099373898894e-06  ,5.900483417645e-03  ,1.635730325689e-03  
  1.102898023516e-06  ,-2.727551045062e-02  ,-3.023080039178e-02  
  1.104860506445e-06  ,-4.563138333242e-02  ,-4.784248150099e-02  
  1.106725759298e-06  ,-6.291816401163e-02  ,-6.441375304813e-02  
  1.110456265002e-06  ,-9.678516443570e-02  ,-9.683809369268e-02  
  1.116350419313e-06  ,-1.474113977824e-01  ,-1.451942865364e-01  
  1.121069617063e-06  ,-1.843901166628e-01  ,-1.804034005320e-01  
  1.126264906913e-06  ,-2.203920963361e-01  ,-2.145605483930e-01  
  1.129359878093e-06  ,-2.391101499784e-01  ,-2.322444621641e-01  
  1.132257408887e-06  ,-2.545900086425e-01  ,-2.468040161027e-01  
  1.133213690907e-06  ,-2.592419855759e-01  ,-2.511678628874e-01  
  1.135126254946e-06  ,-2.678400677539e-01  ,-2.592123028799e-01  
  1.138951383024e-06  ,-2.821086903775e-01  ,-2.724699998241e-01  
  1.146601639181e-06  ,-2.982918837508e-01  ,-2.870665001841e-01  
  1.153597734362e-06  ,-2.980858022387e-01  ,-2.859725886860e-01  
  1.160779348999e-06  ,-2.829618782601e-01  ,-2.705521535378e-01  
  1.170281819493e-06  ,-2.411343980942e-01  ,-2.292999122038e-01  
  1.178885749966e-06  ,-1.847217539356e-01  ,-1.743115254990e-01  
  1.183540872723e-06  ,-1.483028670344e-01  ,-1.389909576544e-01  
  1.186353839427e-06  ,-1.247084879119e-01  ,-1.161601029604e-01  
  1.187380156904e-06  ,-1.158477304707e-01  ,-1.075954617752e-01  
  1.189099192113e-06  ,-1.007412888681e-01  ,-9.300382720175e-02  
  1.192537262529e-06  ,-6.969207362175e-02  ,-6.304765867870e-02  
  1.199413403362e-06  ,-5.528230147049e-03  ,-1.279493584515e-03  
  1.203401699156e-06  ,3.199926913289e-02  ,3.476545438674e-02  
  1.205546721309e-06  ,5.201245540533e-02  ,5.396488308774e-02  
  1.207586317748e-06  ,7.082439851798e-02  ,7.198783431294e-02  
  1.211665510625e-06  ,1.075002130238e-01  ,1.070765206095e-01  
  1.217241525143e-06  ,1.546673348537e-01  ,1.520946481349e-01  
  1.222825735301e-06  ,1.971586056194e-01  ,1.925211699455e-01  
  1.228248267859e-06  ,2.326384157462e-01  ,2.261227641527e-01  
  1.231022119015e-06  ,2.482412880953e-01  ,2.408302911082e-01  
  1.232302687556e-06  ,2.548154892940e-01  ,2.470094843763e-01  
  1.234110384673e-06  ,2.633916151869e-01  ,2.550471035867e-01  
  1.237096949905e-06  ,2.756879965521e-01  ,2.665175879841e-01  
  1.243070080370e-06  ,2.929184007426e-01  ,2.823462332777e-01  
  1.249759211630e-06  ,2.999914165882e-01  ,2.882920004803e-01  
  1.257436289877e-06  ,2.918505648690e-01  ,2.794971045779e-01  
  1.269883229822e-06  ,2.433503408319e-01  ,2.314680638672e-01  
  1.280363216490e-06  ,1.735547008393e-01  ,1.634622843340e-01  
  1.285362556070e-06  ,1.331438026099e-01  ,1.243096815707e-01  
  1.286866269499e-06  ,1.203000321316e-01  ,1.118906929010e-01  
  1.288807145745e-06  ,1.033296533860e-01  ,9.549619473587e-02  
  1.291800416499e-06  ,7.642742181715e-02  ,6.953645906094e-02  
  1.297786958009e-06  ,2.084063037553e-02  ,1.599709366291e-02  
  1.301848269492e-06  ,-1.740974274178e-02  ,-2.076550218245e-02  
  1.305038608104e-06  ,-4.728969783272e-02  ,-4.943657389349e-02  
  1.308379075915e-06  ,-7.806205704421e-02  ,-7.892159279105e-02  
  1.311739287764e-06  ,-1.081490821655e-01  ,-1.077073440922e-01  
  1.318371049553e-06  ,-1.636897154453e-01  ,-1.607129359088e-01  
  1.323232553393e-06  ,-2.000323167847e-01  ,-1.952698305577e-01  
  1.328495643526e-06  ,-2.341034482974e-01  ,-2.275260576002e-01  
  1.331220320851e-06  ,-2.492853715172e-01  ,-2.418266645017e-01  
  1.332448921591e-06  ,-2.555401878836e-01  ,-2.477026499233e-01  
  1.334203905851e-06  ,-2.638124222448e-01  ,-2.554520571462e-01  
  1.337374500424e-06  ,-2.767090665823e-01  ,-2.674743591077e-01  
  1.343715689570e-06  ,-2.941723271998e-01  ,-2.834750902706e-01  
  1.350418976933e-06  ,-2.999740124726e-01  ,-2.881934102497e-01  
  1.357997707516e-06  ,-2.905803208168e-01  ,-2.782133135690e-01  
  1.369732371956e-06  ,-2.441790936345e-01  ,-2.322846168942e-01  
  1.379786185414e-06  ,-1.779618799061e-01  ,-1.677445056219e-01  
  1.385164759547e-06  ,-1.348117569645e-01  ,-1.259262749560e-01  
  1.386689334601e-06  ,-1.218257919192e-01  ,-1.133682244873e-01  
  1.388827651232e-06  ,-1.031481976142e-01  ,-9.532321760931e-02  
  1.391376122326e-06  ,-8.028745233847e-02  ,-7.326202229112e-02  
  1.396473064512e-06  ,-3.317260942642e-02  ,-2.786710791238e-02  
  1.400399520487e-06  ,3.765293014017e-03  ,7.654818806693e-03  
  1.405641003937e-06  ,5.288736186051e-02  ,5.479645798330e-02  
  1.407484650105e-06  ,6.989292889497e-02  ,7.109384040558e-02  
  1.409721314400e-06  ,9.020357979445e-02  ,9.054041482391e-02  
  1.414194642991e-06  ,1.293912643710e-01  ,1.279926849146e-01  
  1.419226020068e-06  ,1.703825855251e-01  ,1.670650762139e-01  
  1.424919008702e-06  ,2.115915959776e-01  ,2.062128479025e-01  
  1.428492679685e-06  ,2.340859790565e-01  ,2.274905576353e-01  
  1.431336193770e-06  ,2.498912900769e-01  ,2.423848978541e-01  
  1.432462349027e-06  ,2.556064607184e-01  ,2.477544305365e-01  
  1.434103711933e-06  ,2.633615036430e-01  ,2.550211107913e-01  
  1.437386437744e-06  ,2.767525110089e-01  ,2.675050235883e-01  
  1.443951889366e-06  ,2.946008739605e-01  ,2.838520565483e-01  
  1.450557574123e-06  ,2.999539759196e-01  ,2.881535182396e-01  
  1.458046897739e-06  ,2.904647118764e-01  ,2.780896538572e-01  
  1.469838186592e-06  ,2.435983635450e-01  ,2.317103146006e-01  
  1.479883059353e-06  ,1.772260333963e-01  ,1.670269198376e-01  
  1.485253437847e-06  ,1.340646013288e-01  ,1.252011027086e-01  
  1.486784345895e-06  ,1.210069475376e-01  ,1.125745978596e-01  
  1.488838843495e-06  ,1.030491377444e-01  ,9.522581607825e-02  
  1.491481936961e-06  ,7.932610861335e-02  ,7.233344159179e-02  
  1.496768123895e-06  ,3.040740767919e-02  ,2.520474935180e-02  
  1.500897980720e-06  ,-8.462146353201e-03  ,-1.216863994421e-02  
  1.505738622934e-06  ,-5.379273953235e-02  ,-5.566500153203e-02  
  1.508861533791e-06  ,-8.244334785869e-02  ,-8.311208294681e-02  
  1.512376717716e-06  ,-1.137307081797e-01  ,-1.130385255508e-01  
  1.518653086811e-06  ,-1.659108464759e-01  ,-1.628228296024e-01  
  1.523633054882e-06  ,-2.028294942499e-01  ,-1.979180819664e-01  
  1.529054842383e-06  ,-2.373629494541e-01  ,-2.305990221394e-01  
  1.531877494842e-06  ,-2.526778462762e-01  ,-2.450183473456e-01  
  1.533067911357e-06  ,-2.585478318457e-01  ,-2.505269625835e-01  
  1.534811533481e-06  ,-2.664908737119e-01  ,-2.579586630132e-01  
  1.538298777729e-06  ,-2.799572500577e-01  ,-2.704865739217e-01  
  1.545273266226e-06  ,-2.966984711171e-01  ,-2.857065602976e-01  
  1.552353552967e-06  ,-2.991803261273e-01  ,-2.871840045399e-01  
  1.559703550726e-06  ,-2.861679526126e-01  ,-2.737640864655e-01  
  1.569864652544e-06  ,-2.434526924524e-01  ,-2.315714827503e-01  
  1.578942439944e-06  ,-1.843004670217e-01  ,-1.739019590802e-01  
  1.583854607731e-06  ,-1.457253845647e-01  ,-1.364939656945e-01  
  1.586623616010e-06  ,-1.223915457754e-01  ,-1.139188351604e-01  
  1.588346003979e-06  ,-1.073988900171e-01  ,-9.943145482464e-02  
  1.590615078300e-06  ,-8.717488226035e-02  ,-7.990872206794e-02  
  1.595153226942e-06  ,-4.550345100993e-02  ,-3.974042048020e-02  
  1.598885967821e-06  ,-1.049736261320e-02  ,-6.056113330084e-03  
  1.602127715439e-06  ,2.003831545483e-02  ,2.328229705030e-02  
  1.604026123375e-06  ,3.784422296984e-02  ,4.037276034179e-02  
  1.606454267591e-06  ,6.041406350392e-02  ,6.201435129130e-02  
  1.609517201275e-06  ,8.836703611951e-02  ,8.878688978109e-02  
  1.615008279175e-06  ,1.362666700026e-01  ,1.345626122533e-01  
  1.620494141668e-06  ,1.800819111764e-01  ,1.762976389563e-01  
  1.626551463693e-06  ,2.222154722175e-01  ,2.162653915683e-01  
  1.630178406328e-06  ,2.436896066562e-01  ,2.365406221016e-01  
  1.633484973997e-06  ,2.605192600567e-01  ,2.523554061277e-01  
  1.635495140642e-06  ,2.693881210917e-01  ,2.606497985946e-01  
  1.638075276703e-06  ,2.791933374608e-01  ,2.697689010483e-01  
  1.643235548824e-06  ,2.932512850366e-01  ,2.826464051195e-01  
  1.651694938034e-06  ,2.995747972765e-01  ,2.876464036848e-01  
  1.659491225570e-06  ,2.867622098126e-01  ,2.743564851693e-01  
  1.669929488987e-06  ,2.430951155875e-01  ,2.312174373396e-01  
  1.679275497288e-06  ,1.818136168157e-01  ,1.714834217727e-01  
  1.684284522623e-06  ,1.421704887500e-01  ,1.330493304295e-01  
  1.685710563749e-06  ,1.301967256581e-01  ,1.214644759895e-01  
  1.687729671091e-06  ,1.128022298982e-01  ,1.046503306271e-01  
  1.690000608057e-06  ,9.269964798072e-02  ,8.523865555033e-02  
  1.694542481989e-06  ,5.118426293200e-02  ,4.521206654199e-02  
  1.698398902506e-06  ,1.508362602119e-02  ,1.046662851851e-02  
  1.701778113335e-06  ,-1.674960912166e-02  ,-2.012416828165e-02  
  1.703958153218e-06  ,-3.720865099642e-02  ,-3.976342205022e-02  
