  Time                 , V(D2:2)              , V(D4:1)              
  1.030780123137e-07  ,-9.654798049179e-01  ,-1.028367729722e+00  
  1.036341050230e-07  ,-1.139209156848e+00  ,-1.195392626793e+00  
  1.039089383148e-07  ,-1.224944955141e+00  ,-1.277907550013e+00  
  1.039988342263e-07  ,-1.252968984088e+00  ,-1.304890391186e+00  
  1.041578342728e-07  ,-1.302510832242e+00  ,-1.352604443815e+00  
  1.043154140525e-07  ,-1.351578086578e+00  ,-1.399876352215e+00  
  1.046305736117e-07  ,-1.449612021956e+00  ,-1.494364079238e+00  
  1.052168411724e-07  ,-1.631591792286e+00  ,-1.669884980273e+00  
  1.063893762939e-07  ,-1.993829392743e+00  ,-2.019602893376e+00  
  1.087344465367e-07  ,-2.709701363858e+00  ,-2.711048494415e+00  
  1.129507300965e-07  ,-3.957268600753e+00  ,-3.909730953201e+00  
  1.205443618409e-07  ,-6.015341370508e+00  ,-4.640144140647e+00  
  1.244179186933e-07  ,-6.940586811377e+00  ,-3.216656801565e+00  
  1.283615110032e-07  ,-7.777027486716e+00  ,-2.554131597831e+00  
  1.352205155008e-07  ,-8.941302275015e+00  ,-2.303615025033e+00  
  1.424311874025e-07  ,-9.718629837664e+00  ,-2.378694737755e+00  
  1.567377922647e-07  ,-9.776805854319e+00  ,-2.063402076395e+00  
  1.757010100000e-07  ,-6.913640441084e+00  ,-1.816484099866e+00  
  1.788261560313e-07  ,-6.172132988153e+00  ,-1.734832098730e+00  
  1.850764480941e-07  ,-4.518492730483e+00  ,-1.602409776266e+00  
  1.866390211098e-07  ,-4.075299136546e+00  ,-1.561846486359e+00  
  1.897641671412e-07  ,-3.160547386938e+00  ,-1.464464620950e+00  
  1.960144592039e-07  ,-1.248825532519e+00  ,-1.005159612456e+00  
  1.968179111890e-07  ,-9.980184343835e-01  ,-8.051977833259e-01  
  1.982446973734e-07  ,-5.511651438155e-01  ,-4.075455113022e-01  
  1.988820945434e-07  ,-3.511281653536e-01  ,-2.226807475857e-01  
  1.991670326851e-07  ,-2.616545343731e-01  ,-1.392387170340e-01  
  1.995112960748e-07  ,-1.535248345321e-01  ,-3.791678274358e-02  
  1.999758863412e-07  ,-7.575528614035e-03  ,9.953374267388e-02  
  2.004134216867e-07  ,1.298766018627e-01  ,2.295791722431e-01  
  2.007453916185e-07  ,2.341502819691e-01  ,3.285558737243e-01  
  2.010578969084e-07  ,3.322869362708e-01  ,4.219242703264e-01  
  2.011410523728e-07  ,3.583954059279e-01  ,4.467959687253e-01  
  2.012821943089e-07  ,4.027042978704e-01  ,4.890356974809e-01  
  2.014173524976e-07  ,4.451272935610e-01  ,5.295100038929e-01  
  2.015818706304e-07  ,4.967547848473e-01  ,5.788064092255e-01  
  2.018296490014e-07  ,5.744847180087e-01  ,6.531047644462e-01  
  2.023252057433e-07  ,7.298354468200e-01  ,8.018488848606e-01  
  2.028711470366e-07  ,9.007748335899e-01  ,9.658507094678e-01  
  2.033658655882e-07  ,1.055448406345e+00  ,1.114493706001e+00  
  2.037359266132e-07  ,1.170983221314e+00  ,1.225654244270e+00  
  2.039783033133e-07  ,1.246569577737e+00  ,1.298431518471e+00  
  2.040490605459e-07  ,1.268622131228e+00  ,1.319671662649e+00  
  2.041753478870e-07  ,1.307965827112e+00  ,1.357573555927e+00  
  2.043340452537e-07  ,1.357377311077e+00  ,1.405187267112e+00  
  2.045816373602e-07  ,1.434398925988e+00  ,1.479433335225e+00  
  2.049692538157e-07  ,1.554803644213e+00  ,1.595557446427e+00  
  2.057444867268e-07  ,1.794903595900e+00  ,1.827289733126e+00  
  2.072949525490e-07  ,2.271767942092e+00  ,2.287899257267e+00  
  2.103958841935e-07  ,3.208211455377e+00  ,3.191553547652e+00  
  2.160538550988e-07  ,4.832356140028e+00  ,4.728094240507e+00  
  2.203401741162e-07  ,5.963973943234e+00  ,4.641672737049e+00  
  2.238892581835e-07  ,6.820068449874e+00  ,3.251182177436e+00  
  2.273582485095e-07  ,7.575062777987e+00  ,2.655622070266e+00  
  2.333745923415e-07  ,8.666727710793e+00  ,2.364671616318e+00  
  2.396725681201e-07  ,9.478275286572e+00  ,2.315925894818e+00  
  2.522685196772e-07  ,9.974615359024e+00  ,2.164283792440e+00  
  2.734400895014e-07  ,7.408964905164e+00  ,1.833517872206e+00  
  2.765652355328e-07  ,6.714952755475e+00  ,1.776942999488e+00  
  2.828155275956e-07  ,5.140211592510e+00  ,1.653353614319e+00  
  2.953161117211e-07  ,1.466182360398e+00  ,1.170266007044e+00  
  2.970586162582e-07  ,9.227484330097e-01  ,7.452952806271e-01  
  2.974942423925e-07  ,7.863941742377e-01  ,6.238565227133e-01  
  2.978597399369e-07  ,6.718760053253e-01  ,5.202784580355e-01  
  2.979689142257e-07  ,6.376515075961e-01  ,4.890613222701e-01  
  2.981575536132e-07  ,5.784984488557e-01  ,4.348575702691e-01  
  2.984356931001e-07  ,4.912437130656e-01  ,3.544171158224e-01  
  2.989540672451e-07  ,3.285303388359e-01  ,2.031714785337e-01  
  2.995749800056e-07  ,1.335200016451e-01  ,2.027687228320e-02  
  3.002507476658e-07  ,-7.877388774782e-02  ,-1.803003710884e-01  
  3.008155016750e-07  ,-2.561693812770e-01  ,-3.487922289992e-01  
  3.011238625795e-07  ,-3.529984905029e-01  ,-4.410353486388e-01  
  3.012095558979e-07  ,-3.799017504668e-01  ,-4.666935819072e-01  
  3.013047487065e-07  ,-4.097841213851e-01  ,-4.952084892551e-01  
  3.014721539393e-07  ,-4.623259414721e-01  ,-5.453811562290e-01  
  3.016483834535e-07  ,-5.176235073260e-01  ,-5.982313372615e-01  
  3.020008424819e-07  ,-6.281693462801e-01  ,-7.040151242068e-01  
  3.025169814527e-07  ,-7.899092804244e-01  ,-8.590653332045e-01  
  3.030469971299e-07  ,-9.557811601607e-01  ,-1.018365957542e+00  
  3.035568962395e-07  ,-1.115107884484e+00  ,-1.171608632726e+00  
  3.038265141249e-07  ,-1.199241559346e+00  ,-1.252606662533e+00  
  3.040070277229e-07  ,-1.255522719987e+00  ,-1.306817153957e+00  
  3.040923601538e-07  ,-1.282114019077e+00  ,-1.332437007294e+00  
  3.042239560336e-07  ,-1.323103808681e+00  ,-1.371937507430e+00  
  3.044871477932e-07  ,-1.405014845655e+00  ,-1.450900163118e+00  
  3.047982095331e-07  ,-1.501699780364e+00  ,-1.544147967002e+00  
  3.054203330129e-07  ,-1.694630207134e+00  ,-1.730335722719e+00  
  3.066645799726e-07  ,-2.078475674877e+00  ,-2.101065850322e+00  
  3.091530738920e-07  ,-2.836058744028e+00  ,-2.832779555284e+00  
  3.138976036161e-07  ,-4.228663759598e+00  ,-4.167251038171e+00  
  3.202775357813e-07  ,-5.948166753764e+00  ,-4.763354245062e+00  
  3.239316730350e-07  ,-6.829807588499e+00  ,-3.342548411563e+00  
  3.275880454630e-07  ,-7.621994470612e+00  ,-2.642148697476e+00  
  3.340067206472e-07  ,-8.764083757461e+00  ,-2.326843475568e+00  
  3.407286344618e-07  ,-9.578803631659e+00  ,-2.401324758738e+00  
  3.540219603628e-07  ,-9.920279971708e+00  ,-2.110884262202e+00  
  3.707380829901e-07  ,-7.951714297813e+00  ,-1.865856443278e+00  
  3.957392512411e-07  ,-1.334560076936e+00  ,-1.144534211147e+00  
  3.988643972725e-07  ,-3.566844440427e-01  ,-2.387908510127e-01  
  3.994547626525e-07  ,-1.712829882980e-01  ,-6.297988762661e-02  
  4.004553756267e-07  ,1.430555925272e-01  ,2.363983056467e-01  
  4.009581966847e-07  ,3.009809051535e-01  ,3.873655223421e-01  
  4.014275832623e-07  ,4.483381743008e-01  ,5.285139291347e-01  
  4.015302382931e-07  ,4.805533872790e-01  ,5.594048355492e-01  
  4.016241621748e-07  ,5.100242199156e-01  ,5.876749793380e-01  
  4.018120099381e-07  ,5.689523068153e-01  ,6.442290347694e-01  
  4.020857256427e-07  ,6.547812474587e-01  ,7.266606375157e-01  
  4.025742043331e-07  ,8.078289200374e-01  ,8.738126217749e-01  
  4.030961175039e-07  ,9.711409896569e-01  ,1.031032737694e+00  
  4.036076929942e-07  ,1.130965200804e+00  ,1.185063300088e+00  
  4.038471360281e-07  ,1.205673113780e+00  ,1.257112492533e+00  
  4.039399306811e-07  ,1.234607588042e+00  ,1.285025046565e+00  
  4.040929702632e-07  ,1.282304108477e+00  ,1.331045793522e+00  
  4.042372554131e-07  ,1.327245083707e+00  ,1.374417184525e+00  
  4.045258257128e-07  ,1.417044299784e+00  ,1.461105279295e+00  
  4.051029663123e-07  ,1.596285975864e+00  ,1.634223751333e+00  
  4.062572475113e-07  ,1.953136292925e+00  ,1.979121487274e+00  
  4.084495808519e-07  ,2.623448951139e+00  ,2.627092777884e+00  
  4.124289359488e-07  ,3.806198795890e+00  ,3.765437654161e+00  
  4.195531811155e-07  ,5.763713594519e+00  ,5.004308757413e+00  
  4.236957039274e-07  ,6.775471796021e+00  ,3.418461295276e+00  
  4.274768735804e-07  ,7.599339163273e+00  ,2.635942000863e+00  
  4.340974594988e-07  ,8.777775942573e+00  ,2.304589421104e+00  
  4.410555567183e-07  ,9.607791642872e+00  ,2.405126923232e+00  
  4.537856187262e-07  ,9.929363114534e+00  ,2.109929184317e+00  
  4.704093541540e-07  ,8.013912442741e+00  ,1.869365677876e+00  
  4.954105224051e-07  ,1.436836494194e+00  ,1.219920370755e+00  
  4.985356684364e-07  ,4.598710834891e-01  ,3.331083119045e-01  
  4.993169549443e-07  ,2.145684650793e-01  ,1.016376634242e-01  
  5.001042950489e-07  ,-3.276519730547e-02  ,-1.329145150673e-01  
  5.009097028114e-07  ,-2.857526642663e-01  ,-3.741284396817e-01  
  5.013187396862e-07  ,-4.141757855539e-01  ,-4.969609563430e-01  
  5.014140489101e-07  ,-4.440904672650e-01  ,-5.256027661054e-01  
  5.015094396248e-07  ,-4.740267398197e-01  ,-5.542780407573e-01  
  5.016364487410e-07  ,-5.138790968398e-01  ,-5.924680331688e-01  
  5.018153790906e-07  ,-5.700090395886e-01  ,-6.462871336650e-01  
  5.021732397899e-07  ,-6.822131177215e-01  ,-7.539721612553e-01  
  5.026368521675e-07  ,-8.274444161268e-01  ,-8.935336675269e-01  
  5.031416290030e-07  ,-9.853702689325e-01  ,-1.045491705616e+00  
  5.036754631028e-07  ,-1.152116628664e+00  ,-1.206125677817e+00  
  5.039105754867e-07  ,-1.225455412918e+00  ,-1.276828848961e+00  
  5.039941267632e-07  ,-1.251501731974e+00  ,-1.301946323815e+00  
  5.041302861236e-07  ,-1.293929566578e+00  ,-1.342868602248e+00  
  5.042877494879e-07  ,-1.342966246538e+00  ,-1.390175996249e+00  
  5.046026762165e-07  ,-1.440939814681e+00  ,-1.484726377101e+00  
  5.050052403994e-07  ,-1.565970680287e+00  ,-1.605442956863e+00  
  5.058103687651e-07  ,-1.815261057406e+00  ,-1.846271487903e+00  
  5.074206254967e-07  ,-2.310199160208e+00  ,-2.324664395750e+00  
  5.106411389597e-07  ,-3.281091733420e+00  ,-3.261725627561e+00  
  5.164376906641e-07  ,-4.937573692784e+00  ,-4.823260101987e+00  
  5.206897370107e-07  ,-6.051762619686e+00  ,-4.522777588329e+00  
  5.245498828180e-07  ,-6.970373280578e+00  ,-3.092333592716e+00  
  5.283176414259e-07  ,-7.768356273059e+00  ,-2.598532782047e+00  
  5.344010404833e-07  ,-8.823066122141e+00  ,-2.373164604039e+00  
  5.409985296018e-07  ,-9.602807969594e+00  ,-2.309914762923e+00  
  5.541935078390e-07  ,-9.913344439561e+00  ,-2.135108504632e+00  
  5.791946760900e-07  ,-6.080630885030e+00  ,-1.736309977544e+00  
  5.823198221214e-07  ,-5.273164996210e+00  ,-1.664211955803e+00  
  5.885701141842e-07  ,-3.514134834413e+00  ,-1.507511900094e+00  
  5.952286980636e-07  ,-1.493341832453e+00  ,-1.161209689472e+00  
  5.965312458165e-07  ,-1.087585701281e+00  ,-8.802619062392e-01  
  5.982478595860e-07  ,-5.501732127843e-01  ,-4.067798859172e-01  
  5.990214161165e-07  ,-3.073827686639e-01  ,-1.819861824195e-01  
  5.993664245643e-07  ,-1.990304507327e-01  ,-8.065566150628e-02  
  5.997895709760e-07  ,-6.610774605465e-02  ,4.430481162367e-02  
  6.002708784826e-07  ,8.509795798043e-02  ,1.871506545725e-01  
  6.006134654917e-07  ,1.927139376332e-01  ,2.891959208452e-01  
  6.008240608089e-07  ,2.588574207683e-01  ,3.520491883515e-01  
  6.008886014633e-07  ,2.791261250144e-01  ,3.713286780534e-01  
  6.010074149407e-07  ,3.164359051209e-01  ,4.068396312666e-01  
  6.011166474372e-07  ,3.507331903517e-01  ,4.395071899402e-01  
  6.013351124302e-07  ,4.193149661207e-01  ,5.048949877162e-01  
  6.017720424160e-07  ,5.564160333064e-01  ,6.358466237738e-01  
  6.024840385243e-07  ,7.795918712379e-01  ,8.495799463992e-01  
  6.031533800587e-07  ,9.890439386373e-01  ,1.050685852282e+00  
  6.037779249772e-07  ,1.184085601825e+00  ,1.238300952751e+00  
  6.040392540917e-07  ,1.265566174326e+00  ,1.316761178837e+00  
  6.041216412149e-07  ,1.291236472048e+00  ,1.341489457028e+00  
  6.042652511559e-07  ,1.335961880522e+00  ,1.384583348270e+00  
  6.044379882105e-07  ,1.389722434402e+00  ,1.436397889885e+00  
  6.046883277185e-07  ,1.467561965011e+00  ,1.511446731800e+00  
  6.051890067346e-07  ,1.622963900758e+00  ,1.661359986621e+00  
  6.061903647669e-07  ,1.932524833081e+00  ,1.960229869589e+00  
  6.081930808313e-07  ,2.545605205268e+00  ,2.552460750032e+00  
  6.121985129602e-07  ,3.739158781228e+00  ,3.701400265455e+00  
  6.190545372255e-07  ,5.634996202929e+00  ,5.076489740821e+00  
  6.230420879610e-07  ,6.623031080273e+00  ,3.547636634835e+00  
  6.267133615501e-07  ,7.441256153695e+00  ,2.696711411331e+00  
  6.330962739475e-07  ,8.622777014177e+00  ,2.313492818144e+00  
  6.398271284588e-07  ,9.493642524631e+00  ,2.425670969674e+00  
  6.516422591694e-07  ,9.986693715559e+00  ,2.145445887611e+00  
  6.669189296253e-07  ,8.620357119724e+00  ,1.956729797827e+00  
  6.919200978763e-07  ,2.511204378236e+00  ,1.432462173475e+00  
  6.950452439077e-07  ,1.550304277457e+00  ,1.159994976018e+00  
  6.958265304156e-07  ,1.307380807984e+00  ,1.034153225885e+00  
  6.971104517169e-07  ,9.065321040084e-01  ,7.230102624344e-01  
  6.978479660638e-07  ,6.755664724923e-01  ,5.187803223425e-01  
  6.983564681895e-07  ,5.161013559998e-01  ,3.736566607167e-01  
  6.984975169934e-07  ,4.718436992177e-01  ,3.329752077212e-01  
  6.986357485466e-07  ,4.284610319816e-01  ,2.929615160951e-01  
  6.989122116528e-07  ,3.416722750575e-01  ,2.125430948364e-01  
  6.994651378654e-07  ,1.680239881657e-01  ,5.042671764043e-02  
  7.000709632002e-07  ,-2.229372836958e-02  ,-1.286807021565e-01  
  7.006173701547e-07  ,-1.939403944394e-01  ,-2.911763191260e-01  
  7.008823314272e-07  ,-2.771570971715e-01  ,-3.702206163869e-01  
  7.009556497969e-07  ,-3.001811382748e-01  ,-3.921161668083e-01  
  7.010730430074e-07  ,-3.370425581712e-01  ,-4.271948673254e-01  
  7.011997727267e-07  ,-3.768304774224e-01  ,-4.650885307203e-01  
  7.014532321654e-07  ,-4.563877659449e-01  ,-5.409458268101e-01  
  7.019601510428e-07  ,-6.154104906243e-01  ,-6.928859335780e-01  
  7.025671870969e-07  ,-8.056315756723e-01  ,-8.750977413936e-01  
  7.031918251477e-07  ,-1.001061876682e+00  ,-1.062723097151e+00  
  7.036867299639e-07  ,-1.155632574982e+00  ,-1.211366959560e+00  
  7.039615166895e-07  ,-1.241336866426e+00  ,-1.293864234677e+00  
  7.040412146188e-07  ,-1.266177137338e+00  ,-1.317784568250e+00  
  7.041869200356e-07  ,-1.311570006577e+00  ,-1.361506732635e+00  
  7.043462460451e-07  ,-1.361174727846e+00  ,-1.409299974134e+00  
  7.046640133075e-07  ,-1.460005645537e+00  ,-1.504562578240e+00  
  7.052049254589e-07  ,-1.627898409130e+00  ,-1.666500644827e+00  
  7.062867497616e-07  ,-1.962225356243e+00  ,-1.989258297317e+00  
  7.084503983669e-07  ,-2.623696784492e+00  ,-2.628177805569e+00  
  7.126316641979e-07  ,-3.865016393898e+00  ,-3.821990909322e+00  
  7.198050831966e-07  ,-5.828202540766e+00  ,-4.877652661323e+00  
  7.239252542667e-07  ,-6.828334513367e+00  ,-3.318534509212e+00  
  7.276550149135e-07  ,-7.635597072811e+00  ,-2.609375815491e+00  
  7.343396758251e-07  ,-8.813975927925e+00  ,-2.308910318689e+00  
  7.412985181026e-07  ,-9.628678589550e+00  ,-2.398300870646e+00  
  7.546231364422e-07  ,-9.894711825722e+00  ,-2.097476260872e+00  
  7.719144438915e-07  ,-7.722237412318e+00  ,-1.877891322315e+00  
  7.750395899229e-07  ,-7.062267675287e+00  ,-1.802252490134e+00  
  7.812898819856e-07  ,-5.545280243849e+00  ,-1.685335307140e+00  
  7.937904661112e-07  ,-1.938433116248e+00  ,-1.307539398959e+00  
  7.965982174091e-07  ,-1.066668366870e+00  ,-8.605163508383e-01  
  7.973001552336e-07  ,-8.471646286761e-01  ,-6.733362570928e-01  
  7.980383215062e-07  ,-6.158894432385e-01  ,-4.659946655037e-01  
  7.982369958945e-07  ,-5.535809408160e-01  ,-4.091017120515e-01  
  7.984271253981e-07  ,-4.939320685331e-01  ,-3.543299924623e-01  
  7.986370455064e-07  ,-4.280539538524e-01  ,-2.935379983944e-01  
  7.990568857230e-07  ,-2.962447400850e-01  ,-1.710978871546e-01  
  7.995823379196e-07  ,-1.312086472982e-01  ,-1.658003222884e-02  
  8.001550081708e-07  ,4.869706057923e-02  ,1.530243974777e-01  
  8.007365259863e-07  ,2.313658160724e-01  ,3.261811193839e-01  
  8.009628373720e-07  ,3.024381563404e-01  ,3.937633555442e-01  
  8.010269123651e-07  ,3.225580744411e-01  ,4.129136130418e-01  
  8.011441891603e-07  ,3.593802219669e-01  ,4.479825624897e-01  
  8.012852379642e-07  ,4.036597128960e-01  ,4.901873412481e-01  
  8.015317124836e-07  ,4.810159823024e-01  ,5.640015593480e-01  
  8.019618438147e-07  ,6.159412817355e-01  ,6.929755748251e-01  
  8.025208236240e-07  ,7.911125567356e-01  ,8.607905242948e-01  
  8.030959153138e-07  ,9.710777699767e-01  ,1.033557257171e+00  
  8.036408321522e-07  ,1.141308762819e+00  ,1.197251008386e+00  
  8.039073766731e-07  ,1.224458044105e+00  ,1.277288279750e+00  
  8.039956544116e-07  ,1.251977882176e+00  ,1.303788974539e+00  
  8.041492062211e-07  ,1.299823293373e+00  ,1.349874347611e+00  
  8.043080898523e-07  ,1.349298198952e+00  ,1.397543888401e+00  
  8.046258571148e-07  ,1.448145925865e+00  ,1.492825480618e+00  
  8.051675143242e-07  ,1.616301009609e+00  ,1.655021507791e+00  
  8.062508287430e-07  ,1.951158574094e+00  ,1.978304920571e+00  
  8.084174575806e-07  ,2.613709267982e+00  ,2.618291662884e+00  
  8.125212373734e-07  ,3.832997519569e+00  ,3.791148131051e+00  
  8.196216406822e-07  ,5.781275680022e+00  ,4.924010310589e+00  
  8.237127544880e-07  ,6.779410486082e+00  ,3.366964843830e+00  
  8.274253787994e-07  ,7.588813802447e+00  ,2.628517466357e+00  
  8.340452196598e-07  ,8.769901832580e+00  ,2.310186427590e+00  
  8.409526529312e-07  ,9.598776376104e+00  ,2.404747816332e+00  
  8.539226236343e-07  ,9.924164361150e+00  ,2.108642839060e+00  
  8.707311334610e-07  ,7.953038003094e+00  ,1.864646467173e+00  
  8.957323017120e-07  ,1.336723774231e+00  ,1.146254325453e+00  
  8.988574477434e-07  ,3.588663052117e-01  ,2.407956664148e-01  
  8.996387342513e-07  ,1.134925456699e-01  ,7.918607594839e-03  
  9.004612783492e-07  ,-1.449097952543e-01  ,-2.381894597781e-01  
  9.007882191390e-07  ,-2.476010394994e-01  ,-3.362977099569e-01  
  9.012176519781e-07  ,-3.824433606915e-01  ,-4.653559162011e-01  
  9.013106212541e-07  ,-4.116274799791e-01  ,-4.933186959671e-01  
  9.013973623104e-07  ,-4.388533284185e-01  ,-5.194146612678e-01  
  9.015128812343e-07  ,-4.751067351069e-01  ,-5.541762565737e-01  
  9.016483421028e-07  ,-5.176105340278e-01  ,-5.949489054676e-01  
  9.019192638397e-07  ,-6.025892399596e-01  ,-6.765215907765e-01  
  9.024611073136e-07  ,-7.724095424187e-01  ,-8.397366364348e-01  
  9.029889809489e-07  ,-9.376367031866e-01  ,-9.987604188573e-01  
  9.034958066940e-07  ,-1.096033691101e+00  ,-1.151383165522e+00  
  9.037847495228e-07  ,-1.186214485730e+00  ,-1.238341777350e+00  
  9.040747168064e-07  ,-1.276616747027e+00  ,-1.325556025768e+00  
  9.041390828378e-07  ,-1.296669854185e+00  ,-1.344907130167e+00  
  9.042678149007e-07  ,-1.336760080423e+00  ,-1.383599290347e+00  
  9.044680259712e-07  ,-1.399066884533e+00  ,-1.443746492755e+00  
  9.046654197909e-07  ,-1.460442769142e+00  ,-1.503009614168e+00  
  9.050602074303e-07  ,-1.583023691359e+00  ,-1.621408986894e+00  
  9.058497827090e-07  ,-1.827436201135e+00  ,-1.857601373054e+00  
  9.074289332665e-07  ,-2.312738442331e+00  ,-2.326791076272e+00  
  9.105872343816e-07  ,-3.265089917564e+00  ,-3.246163903509e+00  
  9.164739381112e-07  ,-4.947473031082e+00  ,-4.832851881732e+00  
  9.207155536450e-07  ,-6.058217356476e+00  ,-4.529196174457e+00  
  9.245764445104e-07  ,-6.976354223260e+00  ,-3.094846233729e+00  
  9.283471833505e-07  ,-7.774197121839e+00  ,-2.597736256340e+00  
  9.344514440335e-07  ,-8.830508076389e+00  ,-2.371340337131e+00  
  9.410489331521e-07  ,-9.607214383449e+00  ,-2.308828251899e+00  
  9.542439113893e-07  ,-9.911251925975e+00  ,-2.134381553805e+00  
  9.792450796403e-07  ,-6.068052243905e+00  ,-1.735377275921e+00  
  9.823702256717e-07  ,-5.259704102152e+00  ,-1.663149996398e+00  
  9.886205177344e-07  ,-3.499305626787e+00  ,-1.505926044864e+00  
  9.952791016139e-07  ,-1.477682782883e+00  ,-1.154379697461e+00  
  9.965581800379e-07  ,-1.079173870512e+00  ,-8.737729937606e-01  
  9.982565398850e-07  ,-5.474503263364e-01  ,-4.043940056378e-01  
  9.990213419832e-07  ,-3.074060473139e-01  ,-1.820851977613e-01  
  9.993627648391e-07  ,-2.001799582459e-01  ,-8.179857988131e-02  
  9.997816271670e-07  ,-6.860331064723e-02  ,4.189792344740e-02  
  1.000261072028e-06  ,8.201727710123e-02  ,1.841878591263e-01  
  1.000605521683e-06  ,1.902187739111e-01  ,2.867861654723e-01  
  1.000817025039e-06  ,2.566478029496e-01  ,3.499101220334e-01  
  1.000883428339e-06  ,2.775015696081e-01  ,3.697461118596e-01  
  1.000988283619e-06  ,3.104285762852e-01  ,4.010843470453e-01  
  1.001101963181e-06  ,3.461227963707e-01  ,4.350801273593e-01  
  1.001329322305e-06  ,4.174975374465e-01  ,5.031290238129e-01  
  1.001784040552e-06  ,5.601794797382e-01  ,6.394176717402e-01  
  1.002451705705e-06  ,7.694647304469e-01  ,8.398469361553e-01  
  1.003106425475e-06  ,9.743639765677e-01  ,1.036557590280e+00  
  1.003708991181e-06  ,1.162579003412e+00  ,1.217582245145e+00  
  1.003990902524e-06  ,1.250496764881e+00  ,1.302231782581e+00  
  1.004074500367e-06  ,1.276549306928e+00  ,1.327326136104e+00  
  1.004226073116e-06  ,1.323763059483e+00  ,1.372814342275e+00  
  1.004392151214e-06  ,1.375460616115e+00  ,1.422637295755e+00  
  1.004691664554e-06  ,1.468598904541e+00  ,1.512434140668e+00  
  1.005290691234e-06  ,1.654477166955e+00  ,1.691760989355e+00  
  1.006488744594e-06  ,2.024410304766e+00  ,2.048974293033e+00  
  1.008884851314e-06  ,2.755154231751e+00  ,2.754783049095e+00  
  1.013309751131e-06  ,4.060597251989e+00  ,4.007969123480e+00  
  1.021120939828e-06  ,6.159047665629e+00  ,4.446811185314e+00  
  1.025480274536e-06  ,7.176949071018e+00  ,2.992709999744e+00  
  1.029671226121e-06  ,8.029028699065e+00  ,2.468588247196e+00  
  1.037067417480e-06  ,9.185937189231e+00  ,2.294199407692e+00  
  1.044790689327e-06  ,9.866383300712e+00  ,2.336059840744e+00  
