  Time                 , V(Vsin:+)            , V(D1:2)              
  1.926915118992e-07  ,-1.820727097955e-01  ,-1.642540569324e-01  
  1.952790985405e-07  ,-1.182146990248e-01  ,-1.028020903031e-01  
  1.991958687603e-07  ,-2.020787277177e-02  ,-8.583234029877e-03  
  2.030060956776e-07  ,7.543917044963e-02  ,8.324924332733e-02  
  2.048160279691e-07  ,1.205787114631e-01  ,1.265411188908e-01  
  2.067472184598e-07  ,1.683090654228e-01  ,1.722803601217e-01  
  2.106095994413e-07  ,2.617384180050e-01  ,2.617073582277e-01  
  2.170454109609e-07  ,4.082150843896e-01  ,4.015583192470e-01  
  2.218741322458e-07  ,5.074977685247e-01  ,4.960171950351e-01  
  2.271163607538e-07  ,6.020188250412e-01  ,5.855504155618e-01  
  2.298160786331e-07  ,6.444857998832e-01  ,6.255799848999e-01  
  2.324494863451e-07  ,6.814479365750e-01  ,6.602708220019e-01  
  2.346004689634e-07  ,7.081905314157e-01  ,6.852559092180e-01  
  2.370070064962e-07  ,7.342736175076e-01  ,7.094899121758e-01  
  2.418200815618e-07  ,7.737296202324e-01  ,7.456616566698e-01  
  2.489078188837e-07  ,7.995291241090e-01  ,7.678018533033e-01  
  2.569842482507e-07  ,7.808196735119e-01  ,7.469075289415e-01  
  2.702820445001e-07  ,6.430216972351e-01  ,6.105338727836e-01  
  2.813550973833e-07  ,4.422575361614e-01  ,4.154149683735e-01  
  2.865824247301e-07  ,3.273223592370e-01  ,3.043203767447e-01  
  2.881936127841e-07  ,2.899699112661e-01  ,2.682839245490e-01  
  2.897422159612e-07  ,2.533671448441e-01  ,2.329927623344e-01  
  2.928394223154e-07  ,1.784509190977e-01  ,1.608200615472e-01  
  2.990338350236e-07  ,2.427864593747e-02  ,1.252332782947e-02  
  3.027650857866e-07  ,-6.940681796594e-02  ,-7.743945749237e-02  
  3.050982351005e-07  ,-1.275854930812e-01  ,-1.332421395927e-01  
  3.074306393564e-07  ,-1.850607913368e-01  ,-1.883125113334e-01  
  3.120954478681e-07  ,-2.967287245389e-01  ,-2.951503664434e-01  
  3.177765155733e-07  ,-4.239085087123e-01  ,-4.165178762882e-01  
  3.223288203180e-07  ,-5.162795118474e-01  ,-5.043596943015e-01  
  3.275710488260e-07  ,-6.094829441956e-01  ,-5.926010034251e-01  
  3.302543754280e-07  ,-6.509506894234e-01  ,-6.316635843324e-01  
  3.328285510242e-07  ,-6.863901930053e-01  ,-6.649008391906e-01  
  3.352220500410e-07  ,-7.153214518341e-01  ,-6.918993622547e-01  
  3.377850497663e-07  ,-7.418155292723e-01  ,-7.164640455593e-01  
  3.429110492170e-07  ,-7.802426857712e-01  ,-7.515163751801e-01  
  3.500390196741e-07  ,-7.999993989274e-01  ,-7.678324320560e-01  
  3.582704211175e-07  ,-7.731483848724e-01  ,-7.390998717801e-01  
  3.692540670335e-07  ,-6.580542930967e-01  ,-6.252493878176e-01  
  3.791216159761e-07  ,-4.879069273590e-01  ,-4.596648562234e-01  
  3.844182337224e-07  ,-3.761587621711e-01  ,-3.515216354681e-01  
  3.869916642606e-07  ,-3.179105711876e-01  ,-2.952756423265e-01  
  3.887745881975e-07  ,-2.763137901309e-01  ,-2.551469546369e-01  
  3.911278540790e-07  ,-2.201053584380e-01  ,-2.009680678607e-01  
  3.958343858421e-07  ,-1.043947275931e-01  ,-8.956431123717e-02  
  3.993123168647e-07  ,-1.728201784019e-02  ,-5.810233840268e-03  
  4.027764643133e-07  ,6.969170879184e-02  ,7.770646487285e-02  
  4.047147328556e-07  ,1.180613648436e-01  ,1.241037190417e-01  
  4.066530013978e-07  ,1.659933967837e-01  ,1.700427489115e-01  
  4.105295384824e-07  ,2.598361806020e-01  ,2.598746027793e-01  
  4.164795721471e-07  ,3.959208908371e-01  ,3.898462720471e-01  
  4.211987698972e-07  ,4.942633813242e-01  ,4.834541794061e-01  
  4.264097059667e-07  ,5.901752054856e-01  ,5.743657862266e-01  
  4.291962231100e-07  ,6.351346075146e-01  ,6.167815784642e-01  
  4.321295166910e-07  ,6.772009190527e-01  ,6.563006891299e-01  
  4.330969745815e-07  ,6.898310787193e-01  ,6.681213743901e-01  
  4.349987352788e-07  ,7.127907882871e-01  ,6.895469771760e-01  
  4.388022566736e-07  ,7.510066311393e-01  ,7.249361482703e-01  
  4.464092994630e-07  ,7.949153913997e-01  ,7.643132214848e-01  
  4.533308888376e-07  ,7.956239358511e-01  ,7.624238614717e-01  
  4.605162287652e-07  ,7.567360714132e-01  ,7.225943100278e-01  
  4.701513195932e-07  ,6.449708986379e-01  ,6.124543227516e-01  
  4.788476372659e-07  ,4.933457494736e-01  ,4.649332524882e-01  
  4.835593844354e-07  ,3.950698186972e-01  ,3.697919799339e-01  
  4.864658559263e-07  ,3.299934036299e-01  ,3.069328470403e-01  
  4.875137800872e-07  ,3.058267487529e-01  ,2.836116646853e-01  
  4.892074833214e-07  ,2.660782740148e-01  ,2.452750965191e-01  
  4.925948897898e-07  ,1.844365175008e-01  ,1.666045767295e-01  
  4.993697027266e-07  ,1.584006308886e-02  ,4.423054212789e-03  
  5.033200005591e-07  ,-8.328950977690e-02  ,-9.075994751447e-02  
  5.053897718489e-07  ,-1.348133775488e-01  ,-1.401717366385e-01  
  5.074547002614e-07  ,-1.856490527580e-01  ,-1.888773189080e-01  
  5.115845570862e-07  ,-2.847668351050e-01  ,-2.837171263347e-01  
  5.172514686882e-07  ,-4.126603414844e-01  ,-4.058003475368e-01  
  5.217158565819e-07  ,-5.044164793038e-01  ,-4.930949877808e-01  
  5.268485615551e-07  ,-5.975650790541e-01  ,-5.813445650310e-01  
  5.295002231896e-07  ,-6.397510947509e-01  ,-6.211243901470e-01  
  5.321675310433e-07  ,-6.777090810404e-01  ,-6.567679822209e-01  
  5.340808401406e-07  ,-7.020218776236e-01  ,-6.795025841137e-01  
  5.364549676478e-07  ,-7.286561454283e-01  ,-7.042848642441e-01  
  5.412032226622e-07  ,-7.696442408851e-01  ,-7.419693090312e-01  
  5.481665352881e-07  ,-7.986732632136e-01  ,-7.672599289258e-01  
  5.560403088629e-07  ,-7.856393397439e-01  ,-7.518662998962e-01  
  5.669881919920e-07  ,-6.887446412242e-01  ,-6.553226978464e-01  
  5.772029379904e-07  ,-5.252129086292e-01  ,-4.958443329361e-01  
  5.833660582602e-07  ,-3.992875113156e-01  ,-3.738735020997e-01  
  5.873953322470e-07  ,-3.085754324068e-01  ,-2.862611150331e-01  
  5.886151785553e-07  ,-2.800701504496e-01  ,-2.587638547116e-01  
  5.898488084376e-07  ,-2.508246733517e-01  ,-2.305668557857e-01  
  5.923160682023e-07  ,-1.912481326281e-01  ,-1.731642752598e-01  
  5.972505877316e-07  ,-6.901437641178e-02  ,-5.553918781747e-02  
  6.012180218995e-07  ,3.060475918862e-02  ,4.018630132125e-02  
  6.055773566067e-07  ,1.394581055476e-01  ,1.446124325856e-01  
  6.090191523135e-07  ,2.236550819009e-01  ,2.252639457264e-01  
  6.125470022261e-07  ,3.072377858088e-01  ,3.051900046913e-01  
  6.191005329192e-07  ,4.517542139691e-01  ,4.430117757650e-01  
  6.254588584006e-07  ,5.737809838945e-01  ,5.588258104909e-01  
  6.295909503996e-07  ,6.411175737179e-01  ,6.223887563046e-01  
  6.330938408673e-07  ,6.897911905853e-01  ,6.680725749362e-01  
  6.342211137116e-07  ,7.037056070186e-01  ,6.810673540418e-01  
  6.360569367707e-07  ,7.244697640678e-01  ,7.003947081671e-01  
  6.397285828888e-07  ,7.587096336537e-01  ,7.319940573594e-01  
  6.470718751252e-07  ,7.966175401596e-01  ,7.657086543077e-01  
  6.549665103257e-07  ,7.902819040351e-01  ,7.567115622784e-01  
  6.635853419602e-07  ,7.282373539505e-01  ,6.942446374103e-01  
  6.741130123436e-07  ,5.812269045101e-01  ,5.502772165093e-01  
  6.838181386292e-07  ,3.894019401250e-01  ,3.643408937768e-01  
  6.888964543641e-07  ,2.734374327174e-01  ,2.523680104469e-01  
  6.900244722664e-07  ,2.466285702974e-01  ,2.265215450013e-01  
  6.911433632076e-07  ,2.197305886346e-01  ,2.006006880486e-01  
  6.933811450899e-07  ,1.651537836872e-01  ,1.480355579379e-01  
  6.978567088544e-07  ,5.382608745508e-02  ,4.093769601472e-02  
  7.016348982751e-07  ,-4.107141172715e-02  ,-5.022934835398e-02  
  7.044132197797e-07  ,-1.105613031500e-01  ,-1.169075689817e-01  
  7.073055351675e-07  ,-1.820004413474e-01  ,-1.853808972486e-01  
  7.101877922714e-07  ,-2.516980015142e-01  ,-2.520926220526e-01  
  7.159523064792e-07  ,-3.843521054791e-01  ,-3.788013756695e-01  
  7.206431920230e-07  ,-4.832092219738e-01  ,-4.729350454151e-01  
  7.257371539772e-07  ,-5.786329246239e-01  ,-5.634395036716e-01  
  7.287863040864e-07  ,-6.288180104163e-01  ,-6.108213189928e-01  
  7.321107531488e-07  ,-6.769497387982e-01  ,-6.560497041470e-01  
  7.331093172133e-07  ,-6.899881194496e-01  ,-6.682558006127e-01  
  7.349157104790e-07  ,-7.118409757474e-01  ,-6.886517600966e-01  
  7.385284970105e-07  ,-7.486080862377e-01  ,-7.227185766515e-01  
  7.457540700734e-07  ,-7.928934086725e-01  ,-7.626221820164e-01  
  7.528336117566e-07  ,-7.968322302568e-01  ,-7.637948753416e-01  
  7.600860069096e-07  ,-7.601744686265e-01  ,-7.260516807703e-01  
  7.699982593358e-07  ,-6.472393087640e-01  ,-6.146760883078e-01  
  7.788897822201e-07  ,-4.925114877572e-01  ,-4.641229037297e-01  
  7.837065825760e-07  ,-3.918486959389e-01  ,-3.666744996180e-01  
  7.865571747124e-07  ,-3.279013089694e-01  ,-3.049100390722e-01  
  7.876105005443e-07  ,-3.035791251117e-01  ,-2.814399353565e-01  
  7.893189186752e-07  ,-2.634354189541e-01  ,-2.427241414147e-01  
  7.927357549369e-07  ,-1.809897664995e-01  ,-1.632832134943e-01  
  7.995694274604e-07  ,-1.082113821000e-02  ,4.004164717349e-04  
  8.035405869186e-07  ,8.880127756622e-02  ,9.604772728189e-02  
  8.059888477027e-07  ,1.496297193401e-01  ,1.543741430198e-01  
  8.081983173788e-07  ,2.037756868480e-01  ,2.062340154001e-01  
  8.126172567308e-07  ,3.088673198960e-01  ,3.067526878585e-01  
  8.177857244909e-07  ,4.241047726155e-01  ,4.166870462345e-01  
  8.221957231462e-07  ,5.137197282910e-01  ,5.019100938201e-01  
  8.273194874227e-07  ,6.053686062173e-01  ,5.886998386302e-01  
  8.299569929540e-07  ,6.465776767154e-01  ,6.275363055155e-01  
  8.325006211698e-07  ,6.821202884442e-01  ,6.608915013006e-01  
  8.347994978130e-07  ,7.105033584504e-01  ,6.874034492443e-01  
  8.372194463909e-07  ,7.363766208973e-01  ,7.114298407100e-01  
  8.420593435466e-07  ,7.752360945843e-01  ,7.470165583565e-01  
  8.491023773849e-07  ,7.996819330618e-01  ,7.678735693500e-01  
  8.572860951126e-07  ,7.791333686189e-01  ,7.451827681377e-01  
  8.714153761566e-07  ,6.256719022429e-01  ,5.936044739540e-01  
  8.839293713272e-07  ,3.869575143817e-01  ,3.619012359409e-01  
  8.897110218704e-07  ,2.541106582879e-01  ,2.336563918596e-01  
  8.910057465136e-07  ,2.230541901654e-01  ,2.037323830808e-01  
  8.922891090214e-07  ,1.919059761094e-01  ,1.737341156716e-01  
  8.948558340371e-07  ,1.287249534145e-01  ,1.129226510084e-01  
  8.992896745503e-07  ,1.785094405183e-02  ,6.322024104015e-03  
  9.027758012116e-07  ,-6.967510657153e-02  ,-7.771661257038e-02  
  9.048262009919e-07  ,-1.208314604008e-01  ,-1.267817942710e-01  
  9.068490336239e-07  ,-1.708098219968e-01  ,-1.746746477376e-01  
  9.108946988881e-07  ,-2.684988116943e-01  ,-2.681714284578e-01  
  9.171814987957e-07  ,-4.111528196585e-01  ,-4.043561298753e-01  
  9.219148526490e-07  ,-5.082884815089e-01  ,-4.967655502235e-01  
  9.271362195313e-07  ,-6.023474014632e-01  ,-5.858583136149e-01  
  9.298232714236e-07  ,-6.445928832992e-01  ,-6.256786726172e-01  
  9.324399153292e-07  ,-6.813218955831e-01  ,-6.601511724179e-01  
  9.346013287604e-07  ,-7.082005823510e-01  ,-6.852639024225e-01  
  9.370063761771e-07  ,-7.342673290871e-01  ,-7.094829724846e-01  
  9.418164710104e-07  ,-7.737065519451e-01  ,-7.456400822514e-01  
  9.488833467066e-07  ,-7.995077883376e-01  ,-7.677900358986e-01  
  9.569687167704e-07  ,-7.809045439599e-01  ,-7.469941961389e-01  
  9.702143589556e-07  ,-6.440322929075e-01  ,-6.115215547321e-01  
  9.812665502131e-07  ,-4.441102747209e-01  ,-4.172092215808e-01  
  9.864856819212e-07  ,-3.295394243775e-01  ,-3.064617219872e-01  
  9.880927721560e-07  ,-2.923305102732e-01  ,-2.705622139005e-01  
  9.896711776555e-07  ,-2.550599930414e-01  ,-2.346258803091e-01  
  9.928279886544e-07  ,-1.787310264850e-01  ,-1.610906565841e-01  
  9.991416106522e-07  ,-2.157106262954e-02  ,-9.908093325123e-03  
  1.003135866910e-06  ,7.868550780676e-02  ,8.636164967208e-02  
  1.005227989942e-06  ,1.308037797713e-01  ,1.363439371498e-01  
  1.007471732289e-06  ,1.860654021116e-01  ,1.892899353491e-01  
  1.011959216982e-06  ,2.935463899853e-01  ,2.921186065025e-01  
  1.017594836146e-06  ,4.200292548322e-01  ,4.128272967690e-01  
  1.022080830723e-06  ,5.115028418076e-01  ,4.998277636792e-01  
  1.027270160109e-06  ,6.045574059900e-01  ,5.879516497621e-01  
  1.029934487730e-06  ,6.462444352840e-01  ,6.272375250057e-01  
  1.032507918268e-06  ,6.822160916627e-01  ,6.609929001531e-01  
  1.034771777183e-06  ,7.101828921152e-01  ,6.871145723551e-01  
  1.037192843348e-06  ,7.361150643576e-01  ,7.111957120973e-01  
  1.042034975678e-06  ,7.750846681225e-01  ,7.468852295254e-01  
  1.049103341490e-06  ,7.996826158989e-01  ,7.678766962714e-01  
  1.057266197592e-06  ,7.792466872659e-01  ,7.452997769402e-01  
  1.071353755385e-06  ,6.266358252144e-01  ,5.945296148931e-01  
  1.083891592413e-06  ,3.877882670335e-01  ,3.626931310886e-01  
  1.089678458363e-06  ,2.548865515196e-01  ,2.343969114897e-01  
  1.090973369271e-06  ,2.238355343119e-01  ,2.044786206211e-01  
  1.092257104307e-06  ,1.926867592350e-01  ,1.744801903991e-01  
  1.094824574381e-06  ,1.295002949286e-01  ,1.136640568602e-01  
  1.099293432623e-06  ,1.775651677153e-02  ,6.228165005028e-03  
  1.102782166988e-06  ,-6.983448663722e-02  ,-7.787189961447e-02  
  1.104837409645e-06  ,-1.211099253110e-01  ,-1.270507577685e-01  
  1.106860242277e-06  ,-1.710850195967e-01  ,-1.749398646352e-01  
  1.110905907542e-06  ,-2.687641593182e-01  ,-2.684262677023e-01  
  1.117180786520e-06  ,-4.111374632470e-01  ,-4.043420663827e-01  
  1.121909670025e-06  ,-5.081878909555e-01  ,-4.966703344775e-01  
  1.127128056675e-06  ,-6.022123700583e-01  ,-5.857309110095e-01  
  1.129813990980e-06  ,-6.444547135749e-01  ,-6.255487464629e-01  
  1.132430262357e-06  ,-6.811947129135e-01  ,-6.600321052812e-01  
  1.134583852679e-06  ,-7.079961873417e-01  ,-6.850734284171e-01  
  1.136987409979e-06  ,-7.340779768949e-01  ,-7.093077094503e-01  
  1.141794524580e-06  ,-7.735661191774e-01  ,-7.455132805086e-01  
  1.148856184870e-06  ,-7.994835542854e-01  ,-7.677769085090e-01  
  1.156935594469e-06  ,-7.810849169019e-01  ,-7.471788865814e-01  
  1.170091829687e-06  ,-6.458543358332e-01  ,-6.133026167924e-01  
  1.181106768042e-06  ,-4.474448107460e-01  ,-4.204387229960e-01  
  1.186312488705e-06  ,-3.335008953924e-01  ,-3.102881125152e-01  
  1.187911942095e-06  ,-2.965562349333e-01  ,-2.746408197564e-01  
  1.189546413213e-06  ,-2.580300591638e-01  ,-2.374912866807e-01  
  1.192815355450e-06  ,-1.790404940536e-01  ,-1.613901569967e-01  
  1.199353239924e-06  ,-1.625373520382e-02  ,-4.797591293740e-03  
  1.203457764775e-06  ,8.673229528069e-02  ,9.408450126140e-02  
  1.205625138670e-06  ,1.406404548326e-01  ,1.457760460656e-01  
  1.207703478128e-06  ,1.917251053976e-01  ,1.947121218512e-01  
  1.211860157043e-06  ,2.912289838817e-01  ,2.899046464161e-01  
  1.217358685523e-06  ,4.149664884669e-01  ,4.079876894277e-01  
  1.222942895681e-06  ,5.279720910283e-01  ,5.154475080001e-01  
  1.228325195104e-06  ,6.215880301622e-01  ,6.039915624089e-01  
  1.231047637254e-06  ,6.623366752075e-01  ,6.423352103971e-01  
  1.232320196420e-06  ,6.797401132634e-01  ,6.586587672721e-01  
  1.234101443976e-06  ,7.022700442117e-01  ,6.797253347752e-01  
  1.237149476498e-06  ,7.356875867810e-01  ,7.107925696949e-01  
  1.243245541543e-06  ,7.820563584951e-01  ,7.531325206203e-01  
  1.249900400132e-06  ,7.999960836914e-01  ,7.678783822055e-01  
  1.257546185941e-06  ,7.776241390072e-01  ,7.436431117993e-01  
  1.269863485783e-06  ,6.492243145636e-01  ,6.166126153940e-01  
  1.280258535832e-06  ,4.649559882401e-01  ,4.374173053515e-01  
  1.285225837916e-06  ,3.581260141087e-01  ,3.340903829556e-01  
  1.286712601274e-06  ,3.243343219496e-01  ,3.014675316886e-01  
  1.288711219519e-06  ,2.778078573021e-01  ,2.565820444569e-01  
  1.291600927204e-06  ,2.086507084856e-01  ,1.899248904881e-01  
  1.297380342573e-06  ,6.576487462272e-02  ,5.239976358180e-02  
  1.301995977253e-06  ,-5.013151205921e-02  ,-5.895497029001e-02  
  1.305608391255e-06  ,-1.402260822481e-01  ,-1.453779731243e-01  
  1.309207394212e-06  ,-2.281935324721e-01  ,-2.296376589905e-01  
  1.312846630305e-06  ,-3.141770604358e-01  ,-3.118411889769e-01  
  1.319242208689e-06  ,-4.546883799717e-01  ,-4.458145488778e-01  
  1.325508146971e-06  ,-5.746435115215e-01  ,-5.596475393391e-01  
  1.329563497990e-06  ,-6.407046510072e-01  ,-6.220032296736e-01  
  1.333083897322e-06  ,-6.896645778416e-01  ,-6.679561775834e-01  
  1.334198876709e-06  ,-7.034396028487e-01  ,-6.808209023320e-01  
  1.336041964084e-06  ,-7.243100704928e-01  ,-7.002478647848e-01  
  1.339728138834e-06  ,-7.587060944767e-01  ,-7.319918667311e-01  
  1.347100488335e-06  ,-7.966832774881e-01  ,-7.657618491753e-01  
  1.354966811329e-06  ,-7.902807284284e-01  ,-7.567106660368e-01  
  1.363605014473e-06  ,-7.280325448129e-01  ,-6.940421584178e-01  
  1.374143115669e-06  ,-5.807067757825e-01  ,-5.497710366199e-01  
  1.383831850678e-06  ,-3.891008634655e-01  ,-3.640498921610e-01  
  1.388904205948e-06  ,-2.732543392200e-01  ,-2.521915162308e-01  
  1.390030547470e-06  ,-2.464833160688e-01  ,-2.263815917478e-01  
  1.391147575766e-06  ,-2.196287854032e-01  ,-2.005026527319e-01  
  1.393381632358e-06  ,-1.651418010899e-01  ,-1.480240782417e-01  
  1.397849745542e-06  ,-5.400069672652e-02  ,-4.110559933497e-02  
  1.401622719556e-06  ,4.076572777703e-02  ,4.993581703804e-02  
  1.404413334519e-06  ,1.105641591817e-01  ,1.169102766522e-01  
  1.407301179558e-06  ,1.818938417253e-01  ,1.852787868295e-01  
  1.410178593785e-06  ,2.514785480233e-01  ,2.518826926254e-01  
  1.415933422238e-06  ,3.839357894128e-01  ,3.784043406429e-01  
  1.420625797898e-06  ,4.828607423639e-01  ,4.726037965236e-01  
  1.425719759852e-06  ,5.783309589644e-01  ,5.631538527210e-01  
  1.428769655019e-06  ,6.285592477338e-01  ,6.105774680274e-01  
  1.432111240417e-06  ,6.769562646407e-01  ,6.560557704986e-01  
  1.433116510004e-06  ,6.900795886421e-01  ,6.683413285665e-01  
  1.434915825218e-06  ,7.118422917163e-01  ,6.886529821225e-01  
  1.438514455646e-06  ,7.484835684403e-01  ,7.226039428877e-01  
  1.445711716503e-06  ,7.927511392122e-01  ,7.625011434084e-01  
  1.452807649463e-06  ,7.968899747366e-01  ,7.638596764831e-01  
  1.460065260023e-06  ,7.603367760242e-01  ,7.262143005992e-01  
  1.469992413610e-06  ,6.473256482333e-01  ,6.147604486019e-01  
  1.478894367307e-06  ,4.924206735974e-01  ,4.640346962752e-01  
  1.483716383070e-06  ,3.916339343848e-01  ,3.664666547038e-01  
  1.486558779567e-06  ,3.278645178877e-01  ,3.048743200542e-01  
  1.487611546606e-06  ,3.035548010116e-01  ,2.814162776847e-01  
  1.489322572440e-06  ,2.633487096494e-01  ,2.426403773514e-01  
  1.492744624108e-06  ,1.807726323621e-01  ,1.630739850137e-01  
  1.499588727444e-06  ,1.033611912403e-02  ,-8.665197426707e-04  
  1.503564357251e-06  ,-8.939497448213e-02  ,-9.661733290203e-02  
  1.506014480680e-06  ,-1.502625289697e-01  ,-1.549806838871e-01  
  1.508239969105e-06  ,-2.047878046743e-01  ,-2.072029918326e-01  
  1.512690945953e-06  ,-3.105749044514e-01  ,-3.083799874985e-01  
  1.517933919519e-06  ,-4.272582672991e-01  ,-4.196880190221e-01  
  1.523576989263e-06  ,-5.398395846470e-01  ,-5.266954543095e-01  
  1.528852745384e-06  ,-6.298489387383e-01  ,-6.117741165143e-01  
  1.531244754285e-06  ,-6.651024348706e-01  ,-6.449283029550e-01  
  1.532444856554e-06  ,-6.813869744149e-01  ,-6.601967599086e-01  
  1.534143216401e-06  ,-7.027722765696e-01  ,-6.801885178530e-01  
  1.537539936095e-06  ,-7.394871449195e-01  ,-7.143017668055e-01  
  1.544333375484e-06  ,-7.873566739704e-01  ,-7.578188467147e-01  
  1.550857848912e-06  ,-7.997094940307e-01  ,-7.672474792230e-01  
  1.558309919626e-06  ,-7.728927542084e-01  ,-7.388384072209e-01  
  1.569764442235e-06  ,-6.506756553476e-01  ,-6.180306528932e-01  
  1.579612619668e-06  ,-4.780697183806e-01  ,-4.501283706257e-01  
  1.584897316486e-06  ,-3.654899427881e-01  ,-3.412095831252e-01  
  1.586372717708e-06  ,-3.321243833033e-01  ,-3.089930324921e-01  
  1.588672711939e-06  ,-2.787152275879e-01  ,-2.574622388295e-01  
  1.591044976801e-06  ,-2.221071557260e-01  ,-2.028940086507e-01  
  1.595789506525e-06  ,-1.055129189100e-01  ,-9.063603893814e-02  
  1.599285318941e-06  ,-1.796038503318e-02  ,-6.458499198491e-03  
  1.602726369590e-06  ,6.843739169283e-02  ,7.650552468226e-02  
  1.604658305138e-06  ,1.166585250919e-01  ,1.227608321479e-01  
  1.606631963938e-06  ,1.654761383976e-01  ,1.695491326170e-01  
  1.610579281539e-06  ,2.610182629383e-01  ,2.610066456089e-01  
  1.617194652051e-06  ,4.114363622384e-01  ,4.046221271827e-01  
  1.622062116355e-06  ,5.111411101168e-01  ,4.994735010330e-01  
  1.627340107650e-06  ,6.057072803271e-01  ,5.890322991500e-01  
  1.630055844277e-06  ,6.480375672618e-01  ,6.289206712097e-01  
  1.632681428879e-06  ,6.844835302585e-01  ,6.631130928381e-01  
  1.635286524385e-06  ,7.160455482306e-01  ,6.925710912262e-01  
  1.637642025441e-06  ,7.404622485469e-01  ,7.152128127353e-01  
  1.642353027552e-06  ,7.770253420547e-01  ,7.486307182581e-01  
  1.649755924433e-06  ,7.999764816840e-01  ,7.679159723886e-01  
  1.658039479941e-06  ,7.746191731208e-01  ,7.405911966984e-01  
  1.669219821185e-06  ,6.585433592864e-01  ,6.257283210001e-01  
  1.679231911391e-06  ,4.857071970989e-01  ,4.575314898032e-01  
  1.684594839305e-06  ,3.722356742140e-01  ,3.477287445471e-01  
  1.687040119857e-06  ,3.167926682312e-01  ,2.941949604617e-01  
  1.688854336232e-06  ,2.744319851744e-01  ,2.533306432806e-01  
  1.691251188010e-06  ,2.171236228031e-01  ,1.980938754168e-01  
  1.696044891566e-06  ,9.914713596946e-02  ,8.451520316048e-02  
  1.699643521994e-06  ,8.959082192948e-03  ,-2.192505439041e-03  
  1.703523784369e-06  ,-8.838158077005e-02  ,-9.564145739963e-02  
  1.705256230623e-06  ,-1.315039422833e-01  ,-1.369945394303e-01  
  1.706869653851e-06  ,-1.713160784647e-01  ,-1.751433673704e-01  
  1.710096500307e-06  ,-2.495190696891e-01  ,-2.500063102068e-01  
  1.715638242155e-06  ,-3.774108705013e-01  ,-3.721908669082e-01  
  1.721165082842e-06  ,-4.935973748820e-01  ,-4.827969546917e-01  
