  Time                 , V(Vsin:+)            , V(D1:2)              
  0.000000000000e+00  ,0.000000000000e+00  ,1.176793038016e-15  
  2.500000000000e-10  ,1.570780177742e-03  ,1.567551770290e-03  
  4.737968146801e-10  ,2.976843258704e-03  ,2.969945835034e-03  
  9.213904440403e-10  ,5.788458472294e-03  ,5.773141522326e-03  
  1.816577702761e-09  ,1.140769964134e-02  ,1.136121120793e-02  
  3.606952220201e-09  ,2.261467945252e-02  ,2.245592577608e-02  
  7.187701255083e-09  ,4.477884199370e-02  ,4.423830028727e-02  
  1.211253502965e-08  ,7.428187396077e-02  ,7.298783097567e-02  
  1.714540222287e-08  ,1.025935827876e-01  ,1.003347185616e-01  
  2.249566414952e-08  ,1.298688927579e-01  ,1.265140153953e-01  
  2.766115167737e-08  ,1.527368372283e-01  ,1.483262625453e-01  
  3.038098612428e-08  ,1.631988197344e-01  ,1.582485824586e-01  
  3.180386075377e-08  ,1.682020416506e-01  ,1.629756184892e-01  
  3.374101170897e-08  ,1.744715995254e-01  ,1.688790461627e-01  
  3.624887713790e-08  ,1.816256809445e-01  ,1.755860207813e-01  
  4.126460799575e-08  ,1.925159411118e-01  ,1.856832249856e-01  
  4.778610119224e-08  ,1.995164513240e-01  ,1.918912155443e-01  
  5.556152710319e-08  ,1.969550317978e-01  ,1.887891425299e-01  
  6.567494520545e-08  ,1.762361044437e-01  ,1.680828739295e-01  
  7.527576336265e-08  ,1.401908801499e-01  ,1.327978340603e-01  
  8.467094549537e-08  ,9.263538089289e-02  ,8.662449753289e-02  
  8.925081738830e-08  ,6.626273197888e-02  ,6.112747685722e-02  
  9.024379351735e-08  ,6.034477219940e-02  ,5.541543425245e-02  
  9.122708389163e-08  ,5.442665612153e-02  ,4.970607550300e-02  
  9.319366464019e-08  ,4.244032251348e-02  ,3.814815651584e-02  
  9.712682613730e-08  ,1.802817978899e-02  ,1.463787922417e-02  
  1.005246634185e-07  ,-3.296408215183e-03  ,-5.864068144117e-03  
  1.046910280883e-07  ,-2.936802241238e-02  ,-3.088688455691e-02  
  1.074332142770e-07  ,-4.628093756006e-02  ,-4.709874617086e-02  
  1.102543766201e-07  ,-6.332147850360e-02  ,-6.341812770121e-02  
  1.158967013061e-07  ,-9.578146613599e-02  ,-9.442795660512e-02  
  1.205361778438e-07  ,-1.202657454620e-01  ,-1.177470211955e-01  
  1.255668098629e-07  ,-1.439170723811e-01  ,-1.401996526258e-01  
  1.286006862819e-07  ,-1.564808475626e-01  ,-1.520799686416e-01  
  1.320760096014e-07  ,-1.691210048635e-01  ,-1.639786942849e-01  
  1.331302667558e-07  ,-1.725636080488e-01  ,-1.672090815630e-01  
  1.348731438220e-07  ,-1.778380325783e-01  ,-1.721436943267e-01  
  1.383588979542e-07  ,-1.867735887331e-01  ,-1.804557633026e-01  
  1.453304062188e-07  ,-1.978517790549e-01  ,-1.905318429369e-01  
  1.525172362626e-07  ,-1.993749405032e-01  ,-1.913920190343e-01  
  1.598247657120e-07  ,-1.905486560420e-01  ,-1.823007165388e-01  
  1.699203024209e-07  ,-1.620972276078e-01  ,-1.541981809282e-01  
  1.789414654076e-07  ,-1.228718094317e-01  ,-1.159505869044e-01  
  1.838238308728e-07  ,-9.731924094992e-02  ,-9.116721921478e-02  
  1.865868786871e-07  ,-8.180505361802e-02  ,-7.615544312939e-02  
  1.883010710180e-07  ,-7.186279924910e-02  ,-6.654705258294e-02  
  1.905723805130e-07  ,-5.837323766886e-02  ,-5.352374577708e-02  
  1.951149995029e-07  ,-3.057302314057e-02  ,-2.672386362364e-02  
  1.988671118915e-07  ,-7.116643253851e-03  ,-4.151815411775e-03  
  2.021114672124e-07  ,1.325701261069e-02  ,1.542368547924e-02  
  2.040136004388e-07  ,2.515142466872e-02  ,2.684131146128e-02  
  2.064614886940e-07  ,4.032048330598e-02  ,4.138636138653e-02  
  2.095002079904e-07  ,5.880931411592e-02  ,5.908832674171e-02  
  2.155776465833e-07  ,9.401684484562e-02  ,9.273122606600e-02  
  2.212251866758e-07  ,1.236963160715e-01  ,1.210023881782e-01  
  2.271841610372e-07  ,1.507849146259e-01  ,1.466931113064e-01  
  2.301547075212e-07  ,1.623728457386e-01  ,1.576312448480e-01  
  2.330768252313e-07  ,1.723936217054e-01  ,1.670438804424e-01  
  2.354096020162e-07  ,1.793549113538e-01  ,1.735573611604e-01  
  2.379427994192e-07  ,1.858226923567e-01  ,1.795752097536e-01  
  2.430091942251e-07  ,1.951959461666e-01  ,1.881710565163e-01  
  2.506400788724e-07  ,1.999595654983e-01  ,1.921065995059e-01  
  2.587552512586e-07  ,1.924820885939e-01  ,1.842425137115e-01  
  2.695109094083e-07  ,1.635905196609e-01  ,1.556612166561e-01  
  2.791758025587e-07  ,1.217067403207e-01  ,1.148179570384e-01  
  2.843599165380e-07  ,9.436291838396e-02  ,8.830324856792e-02  
  2.868484104574e-07  ,8.030280343420e-02  ,7.470167905797e-02  
  2.886322657168e-07  ,6.991695991087e-02  ,6.466625215470e-02  
  2.910041580498e-07  ,5.577313229343e-02  ,5.101395796505e-02  
  2.957479427159e-07  ,2.663707889972e-02  ,2.293307412592e-02  
  2.992325792611e-07  ,4.821379604347e-03  ,1.944688518986e-03  
  3.026263187230e-07  ,-1.648293079021e-02  ,-1.852101419488e-02  
  3.045414904654e-07  ,-2.843831390232e-02  ,-2.999429716281e-02  
  3.065758714974e-07  ,-4.102415330382e-02  ,-4.206396923157e-02  
  3.106230268776e-07  ,-6.551432255972e-02  ,-6.551401066157e-02  
  3.173516462147e-07  ,-1.037038056954e-01  ,-1.019750224979e-01  
  3.222407172024e-07  ,-1.286465202553e-01  ,-1.257141488056e-01  
  3.275537262261e-07  ,-1.523002117553e-01  ,-1.481328082330e-01  
  3.302839914858e-07  ,-1.628457723034e-01  ,-1.580817158124e-01  
  3.329073409140e-07  ,-1.718513154847e-01  ,-1.665396191681e-01  
  3.353172312081e-07  ,-1.790973442153e-01  ,-1.733203687014e-01  
  3.378884265721e-07  ,-1.856960865991e-01  ,-1.794605840305e-01  
  3.430308173001e-07  ,-1.952255001582e-01  ,-1.881994235401e-01  
  3.502318034470e-07  ,-1.999946968049e-01  ,-1.921755727738e-01  
  3.584572444260e-07  ,-1.929821968159e-01  ,-1.847477539371e-01  
  3.693306217492e-07  ,-1.642395646981e-01  ,-1.562977760068e-01  
  3.791162143052e-07  ,-1.220036269883e-01  ,-1.151063843317e-01  
  3.843688736260e-07  ,-9.431329354026e-02  ,-8.825511165682e-02  
  3.869419316351e-07  ,-7.976429249045e-02  ,-7.418092035447e-02  
  3.887138659656e-07  ,-6.943637075822e-02  ,-6.420190047814e-02  
  3.910697395504e-07  ,-5.537729987715e-02  ,-5.063192167156e-02  
  3.957814867198e-07  ,-2.642817861439e-02  ,-2.273189866689e-02  
  3.992497319877e-07  ,-4.713636469989e-03  ,-1.841107979621e-03  
  4.026576275527e-07  ,1.667897275073e-02  ,1.870919659218e-02  
  4.045754069984e-07  ,2.864923626593e-02  ,3.019658506343e-02  
  4.065878088176e-07  ,4.109755996922e-02  ,4.213428561584e-02  
  4.106126124561e-07  ,6.545249364219e-02  ,6.545474489488e-02  
  4.173173899353e-07  ,1.035197024897e-01  ,1.017994395901e-01  
  4.222012455165e-07  ,1.284565289665e-01  ,1.255335332789e-01  
  4.275082940757e-07  ,1.521150327825e-01  ,1.479576519892e-01  
  4.302366966903e-07  ,1.626730770134e-01  ,1.579189690783e-01  
  4.328604186475e-07  ,1.717003145083e-01  ,1.663979840420e-01  
  4.353060717285e-07  ,1.790661249232e-01  ,1.732912423401e-01  
  4.378310734928e-07  ,1.855619542597e-01  ,1.793362583116e-01  
  4.428810770214e-07  ,1.950189906319e-01  ,1.880133937063e-01  
  4.501230413616e-07  ,1.999985058250e-01  ,1.921885064260e-01  
  4.583618933856e-07  ,1.931386429169e-01  ,1.849059234072e-01  
  4.692993457019e-07  ,1.643516244016e-01  ,1.564077097964e-01  
  4.791341120899e-07  ,1.219144996985e-01  ,1.150197570862e-01  
  4.844113583267e-07  ,9.407781442950e-02  ,8.802702825713e-02  
  4.869642997682e-07  ,7.963539074262e-02  ,7.405620100682e-02  
  4.887395868599e-07  ,6.928479140087e-02  ,6.405540296828e-02  
  4.911040286124e-07  ,5.517024657064e-02  ,5.043208817578e-02  
  4.958329121172e-07  ,2.610786237863e-02  ,2.242344619880e-02  
  4.993279794753e-07  ,4.222115822002e-03  ,1.368521168530e-03  
  5.028077731431e-07  ,-1.761889004909e-02  ,-1.961154056203e-02  
  5.047531197369e-07  ,-2.975387067608e-02  ,-3.125616777095e-02  
  5.066742519438e-07  ,-4.162895520562e-02  ,-4.264365079139e-02  
  5.105165163577e-07  ,-6.488165524009e-02  ,-6.490846644330e-02  
  5.165015677512e-07  ,-9.910028999593e-02  ,-9.759543250213e-02  
  5.212259809077e-07  ,-1.237002374121e-01  ,-1.210176791315e-01  
  5.264436224997e-07  ,-1.476875856877e-01  ,-1.437730644052e-01  
  5.292066703141e-07  ,-1.588235550996e-01  ,-1.542931079160e-01  
  5.321291605532e-07  ,-1.692990384414e-01  ,-1.641473958016e-01  
  5.331098432243e-07  ,-1.724987024535e-01  ,-1.671495158091e-01  
  5.349996829927e-07  ,-1.782004005635e-01  ,-1.724834154009e-01  
  5.387793625295e-07  ,-1.877020425532e-01  ,-1.813147891053e-01  
  5.463387216032e-07  ,-1.986784415280e-01  ,-1.912405597294e-01  
  5.532685066164e-07  ,-1.989465428995e-01  ,-1.909157380854e-01  
  5.604836488664e-07  ,-1.892503251687e-01  ,-1.809995183427e-01  
  5.701291705072e-07  ,-1.613250201178e-01  ,-1.534415273050e-01  
  5.788418794572e-07  ,-1.233649146253e-01  ,-1.164301001281e-01  
  5.835625673234e-07  ,-9.875006424569e-02  ,-9.255371224406e-02  
  5.864850575626e-07  ,-8.238843075162e-02  ,-7.672019500918e-02  
  5.875367070138e-07  ,-7.632355485358e-02  ,-7.085778310819e-02  
  5.892261261642e-07  ,-6.640908938856e-02  ,-6.127640881868e-02  
  5.926049644649e-07  ,-4.604753125091e-02  ,-4.163059076997e-02  
  5.993626410663e-07  ,-4.004376696306e-03  ,-1.157539908921e-03  
  6.033062333763e-07  ,2.073634382443e-02  ,2.260614557640e-02  
  6.053629661500e-07  ,3.353731596565e-02  ,3.488854594673e-02  
  6.074442858398e-07  ,4.634861128585e-02  ,4.716573639052e-02  
  6.116069252193e-07  ,7.132302898375e-02  ,7.105873756128e-02  
  6.172738368213e-07  ,1.032854623018e-01  ,1.015662454920e-01  
  6.217397148311e-07  ,1.262204371553e-01  ,1.233967078319e-01  
  6.268776352108e-07  ,1.495126632315e-01  ,1.454850521101e-01  
  6.295292968452e-07  ,1.600473877979e-01  ,1.554313545949e-01  
  6.321828211248e-07  ,1.694783001838e-01  ,1.643064831461e-01  
  6.341177369058e-07  ,1.756165197479e-01  ,1.700623981898e-01  
  6.364922369421e-07  ,1.822605775809e-01  ,1.762627441607e-01  
  6.412412370145e-07  ,1.924760946316e-01  ,1.857014565725e-01  
  6.481985891759e-07  ,1.996798088189e-01  ,1.920436921554e-01  
  6.560962046087e-07  ,1.963432863922e-01  ,1.881715735110e-01  
  6.671528662145e-07  ,1.716574945862e-01  ,1.635797267910e-01  
  6.773854936063e-07  ,1.304358534476e-01  ,1.233019588883e-01  
  6.834338749349e-07  ,9.945241519096e-02  ,9.323121002566e-02  
  6.876173759401e-07  ,7.585481133075e-02  ,7.040033252170e-02  
  6.888761515319e-07  ,6.847922789024e-02  ,6.327555914653e-02  
  6.900868708789e-07  ,6.128405814665e-02  ,5.632942477162e-02  
  6.925083095729e-07  ,4.663830317695e-02  ,4.219920805940e-02  
  6.973511869609e-07  ,1.662378181204e-02  ,1.329425974210e-02  
  7.012739176452e-07  ,-8.002124058438e-03  ,-1.037876753256e-02  
  7.055065924823e-07  ,-3.442662430788e-02  ,-3.574017896426e-02  
  7.089793080986e-07  ,-5.567336063578e-02  ,-5.609265446388e-02  
  7.124959821403e-07  ,-7.651336256427e-02  ,-7.602094696819e-02  
  7.190748448074e-07  ,-1.128053105020e-01  ,-1.106390775231e-01  
  7.243893439472e-07  ,-1.386824258519e-01  ,-1.352266285088e-01  
  7.286406452358e-07  ,-1.566370830114e-01  ,-1.522182458461e-01  
  7.312002921998e-07  ,-1.661202022256e-01  ,-1.611507079215e-01  
  7.323441425860e-07  ,-1.700143178091e-01  ,-1.648105186748e-01  
  7.340071121752e-07  ,-1.752828598155e-01  ,-1.697469132185e-01  
  7.373330513537e-07  ,-1.843719437373e-01  ,-1.782258839773e-01  
  7.439849297106e-07  ,-1.964396851001e-01  ,-1.892843514457e-01  
  7.504460732043e-07  ,-1.999803616539e-01  ,-1.921417494224e-01  
  7.579368869364e-07  ,-1.938148696221e-01  ,-1.855893297343e-01  
  7.698712269366e-07  ,-1.622776535186e-01  ,-1.543743439852e-01  
  7.799920956194e-07  ,-1.175972264100e-01  ,-1.108254988794e-01  
  7.848550895751e-07  ,-9.160841683869e-02  ,-8.563541217805e-02  
  7.862867186368e-07  ,-8.352237413318e-02  ,-7.781355270352e-02  
  7.884581903517e-07  ,-7.094064676060e-02  ,-6.565441321613e-02  
  7.910714814961e-07  ,-5.536678274578e-02  ,-5.062082668942e-02  
  7.962980637848e-07  ,-2.320755242236e-02  ,-1.963189864761e-02  
  8.002811441720e-07  ,1.766457962902e-03  ,4.387190546714e-03  
  8.057886133492e-07  ,3.617079037460e-02  ,3.740542216276e-02  
  8.076844135821e-07  ,4.781497251918e-02  ,4.856604592320e-02  
  8.099739769995e-07  ,6.164787352295e-02  ,6.181391510889e-02  
  8.145531038344e-07  ,8.828734837364e-02  ,8.727348476083e-02  
  8.196828285754e-07  ,1.159389943463e-01  ,1.136211335423e-01  
  8.258675555289e-07  ,1.452228033559e-01  ,1.414144107175e-01  
  8.295555929244e-07  ,1.601464148374e-01  ,1.555197059178e-01  
  8.331113825142e-07  ,1.725035967625e-01  ,1.671423776049e-01  
  8.341317395270e-07  ,1.756586024929e-01  ,1.700985828690e-01  
  8.360890070498e-07  ,1.812028188302e-01  ,1.752730117078e-01  
  8.400035420954e-07  ,1.902181794529e-01  ,1.836284155891e-01  
  8.478326121867e-07  ,1.995365475320e-01  ,1.919396667946e-01  
  8.554962793887e-07  ,1.970258831216e-01  ,1.888856830644e-01  
  8.652207771838e-07  ,1.775672552027e-01  ,1.694049320970e-01  
  8.746085087359e-07  ,1.431499661944e-01  ,1.356848726637e-01  
  8.840945879519e-07  ,9.582950918450e-02  ,8.972926649470e-02  
  8.888219813406e-07  ,6.879891701404e-02  ,6.358705235623e-02  
  8.899395684302e-07  ,6.216440605353e-02  ,5.718134277355e-02  
  8.909778068364e-07  ,5.593211459676e-02  ,5.116728379116e-02  
  8.930542836487e-07  ,4.329572494589e-02  ,3.897974280035e-02  
  8.972072372735e-07  ,1.752494154305e-02  ,1.416337928345e-02  
  9.006862858832e-07  ,-4.311727310856e-03  ,-6.831525918688e-03  
  9.048772374690e-07  ,-3.052481895513e-02  ,-3.199639456298e-02  
  9.077349076569e-07  ,-4.812297557390e-02  ,-4.886108355295e-02  
  9.106849650443e-07  ,-6.588189540573e-02  ,-6.585663781335e-02  
  9.165850798190e-07  ,-9.955572548794e-02  ,-9.802031884416e-02  
  9.211522857249e-07  ,-1.233360564651e-01  ,-1.206598257324e-01  
  9.262753049433e-07  ,-1.469723818317e-01  ,-1.430838406817e-01  
  9.293460617363e-07  ,-1.593543236298e-01  ,-1.547795254104e-01  
  9.322052220404e-07  ,-1.695529915632e-01  ,-1.643779071817e-01  
  9.331665332019e-07  ,-1.726786870312e-01  ,-1.673110705674e-01  
  9.350817049444e-07  ,-1.784337814089e-01  ,-1.726939649459e-01  
  9.389120484293e-07  ,-1.879882437033e-01  ,-1.815766608293e-01  
  9.465727353990e-07  ,-1.988418217320e-01  ,-1.913766722998e-01  
  9.535248721540e-07  ,-1.987749815279e-01  ,-1.907237304762e-01  
  9.607079769075e-07  ,-1.887897544184e-01  ,-1.805384723545e-01  
  9.702387596071e-07  ,-1.609170771030e-01  ,-1.530432476907e-01  
  9.788650418222e-07  ,-1.232503325151e-01  ,-1.163200376860e-01  
  9.835350657403e-07  ,-9.890029275490e-02  ,-9.270025367379e-02  
  9.863949711025e-07  ,-8.290387223314e-02  ,-7.721951923166e-02  
  9.874304155409e-07  ,-7.694043453745e-02  ,-7.145480407082e-02  
  9.891364122331e-07  ,-6.694053235563e-02  ,-6.179042347608e-02  
  9.925484056175e-07  ,-4.639328088812e-02  ,-4.196455319102e-02  
  9.993723923862e-07  ,-3.943119441466e-03  ,-1.098906468809e-03  
  1.003342061728e-06  ,2.096023355862e-02  ,2.282090708747e-02  
  1.005439772695e-06  ,3.401297432985e-02  ,3.534461541921e-02  
  1.007482721895e-06  ,4.658350392639e-02  ,4.739085103805e-02  
  1.011568620294e-06  ,7.109812463074e-02  ,7.084386298608e-02  
  1.017225846142e-06  ,1.030271318054e-01  ,1.013200564825e-01  
  1.021685018629e-06  ,1.259536690382e-01  ,1.231431929616e-01  
  1.026810273021e-06  ,1.492312105806e-01  ,1.452186950485e-01  
  1.029462307185e-06  ,1.597946215096e-01  ,1.551928942663e-01  
  1.032147496432e-06  ,1.693603465233e-01  ,1.641955745659e-01  
  1.034031748265e-06  ,1.753573491519e-01  ,1.698196811947e-01  
  1.036406248301e-06  ,1.820374586983e-01  ,1.760549950766e-01  
  1.041155248374e-06  ,1.923285948100e-01  ,1.855667496004e-01  
  1.048126011580e-06  ,1.996534961158e-01  ,1.920245793856e-01  
  1.055967002600e-06  ,1.964961941178e-01  ,1.883292508163e-01  
  1.066774814814e-06  ,1.728643242880e-01  ,1.647670437202e-01  
  1.076904624194e-06  ,1.327112931291e-01  ,1.255159757185e-01  
  1.083291261882e-06  ,1.002288401043e-01  ,9.398339905762e-02  
  1.087209522218e-06  ,7.821967252586e-02  ,7.268635292989e-02  
  1.088401056319e-06  ,7.127617451455e-02  ,6.597751208213e-02  
  1.089637480170e-06  ,6.396564074213e-02  ,5.891841724869e-02  
  1.092110327870e-06  ,4.906624804502e-02  ,4.454060470961e-02  
  1.097056023270e-06  ,1.847119131545e-02  ,1.507191801690e-02  
  1.100988439709e-06  ,-6.209551793249e-03  ,-8.656897532285e-03  
  1.105475179344e-06  ,-3.423217908110e-02  ,-3.554708452353e-02  
  1.108662910253e-06  ,-5.376123095034e-02  ,-5.425900290835e-02  
  1.112058139831e-06  ,-7.396443798297e-02  ,-7.359359563655e-02  
  1.118502146989e-06  ,-1.098158383330e-01  ,-1.078032377544e-01  
  1.123424000531e-06  ,-1.342489316683e-01  ,-1.310373149911e-01  
  1.128783203155e-06  ,-1.571924570589e-01  ,-1.527542698835e-01  
  1.131552956492e-06  ,-1.673439202076e-01  ,-1.623115503462e-01  
  1.132758274168e-06  ,-1.713703127280e-01  ,-1.660925139196e-01  
  1.134503013879e-06  ,-1.767619863003e-01  ,-1.711410317531e-01  
  1.137940339237e-06  ,-1.858169755963e-01  ,-1.795723345898e-01  
  1.144814989954e-06  ,-1.973524848855e-01  ,-1.900953003217e-01  
  1.151648662478e-06  ,-1.997317954367e-01  ,-1.918027973882e-01  
  1.159045598894e-06  ,-1.919786073860e-01  ,-1.837350821486e-01  
  1.169722280890e-06  ,-1.628228896129e-01  ,-1.549084365747e-01  
  1.179120443255e-06  ,-1.219825711678e-01  ,-1.150859067623e-01  
  1.184195778757e-06  ,-9.527096187049e-02  ,-8.918272078025e-02  
  1.186711094767e-06  ,-8.109223325887e-02  ,-7.546526988863e-02  
  1.188469990581e-06  ,-7.087131971700e-02  ,-6.558843808967e-02  
  1.190822138876e-06  ,-5.687050578802e-02  ,-5.207303074020e-02  
  1.195526435465e-06  ,-2.801579482497e-02  ,-2.426075445760e-02  
  1.199087067932e-06  ,-5.735334988693e-03  ,-2.823438176719e-03  
  1.202378734440e-06  ,1.493212191172e-02  ,1.703214988680e-02  
  1.204269319266e-06  ,2.674456895218e-02  ,2.836960875541e-02  
  1.206475808710e-06  ,4.040860711281e-02  ,4.147412803606e-02  
  1.209993227810e-06  ,6.176292914035e-02  ,6.192602017136e-02  
  1.215826287359e-06  ,9.539284345912e-02  ,9.405641139572e-02  
  1.221666052431e-06  ,1.258610789026e-01  ,1.230625473273e-01  
  1.227468564600e-06  ,1.519528436078e-01  ,1.477947685678e-01  
  1.230390309781e-06  ,1.632326768088e-01  ,1.584396322115e-01  
  1.232913076371e-06  ,1.718697472053e-01  ,1.665550348595e-01  
  1.234425544232e-06  ,1.765337360376e-01  ,1.709239484071e-01  
  1.236353381962e-06  ,1.818996243137e-01  ,1.759298483088e-01  
  1.240209057420e-06  ,1.906131061581e-01  ,1.839923558708e-01  
  1.247920408338e-06  ,1.995733208714e-01  ,1.919644433899e-01  
  1.255740537733e-06  ,1.967563984993e-01  ,1.885978599995e-01  
  1.265947833151e-06  ,1.754190068913e-01  ,1.672829247725e-01  
  1.275606765836e-06  ,1.387000369688e-01  ,1.313471006075e-01  
  1.284937872976e-06  ,9.114573617218e-02  ,8.518260487364e-02  
  1.289606406778e-06  ,6.415059524385e-02  ,5.908761699782e-02  
  1.290601431817e-06  ,5.819862637080e-02  ,5.334374066208e-02  
  1.291586212307e-06  ,5.225192797974e-02  ,4.760779266212e-02  
  1.293555773288e-06  ,4.021424411703e-02  ,3.600234339450e-02  
  1.297494895250e-06  ,1.572379416259e-02  ,1.242060717424e-02  
  1.300981766969e-06  ,-6.167645807768e-03  ,-8.622608495860e-03  
  1.304887361318e-06  ,-3.058768219395e-02  ,-3.205671567704e-02  
  1.307963333517e-06  ,-4.951480006214e-02  ,-5.019576877906e-02  
  1.311064637691e-06  ,-6.812956456706e-02  ,-6.801651935049e-02  
  1.317267246038e-06  ,-1.032499984656e-01  ,-1.015487518104e-01  
  1.321881390601e-06  ,-1.269096932215e-01  ,-1.240599877146e-01  
  1.326996959239e-06  ,-1.500095784398e-01  ,-1.459636827091e-01  
  1.329648248345e-06  ,-1.604944696038e-01  ,-1.558621826912e-01  
  1.332251108676e-06  ,-1.697057291638e-01  ,-1.645275611088e-01  
  1.334281391889e-06  ,-1.761062352233e-01  ,-1.705269809877e-01  
  1.336658127099e-06  ,-1.826872612208e-01  ,-1.766680457416e-01  
  1.341411597520e-06  ,-1.927641718435e-01  ,-1.859692574627e-01  
  1.348360008985e-06  ,-1.997346087432e-01  ,-1.920886882383e-01  
  1.356347031385e-06  ,-1.960372049188e-01  ,-1.878595200438e-01  
  1.367993778974e-06  ,-1.688865261981e-01  ,-1.608571235177e-01  
  1.378323263913e-06  ,-1.259132404066e-01  ,-1.189040119400e-01  
  1.384055740625e-06  ,-9.604367952082e-02  ,-8.992916310845e-02  
  1.389502860099e-06  ,-6.476648172045e-02  ,-5.969289129342e-02  
  1.390419095248e-06  ,-5.929374195691e-02  ,-5.441058704596e-02  
  1.391312606126e-06  ,-5.390938815054e-02  ,-4.921584782835e-02  
  1.393099627882e-06  ,-4.301753076772e-02  ,-3.871227858189e-02  
  1.396673671395e-06  ,-2.086192124650e-02  ,-1.737106335209e-02  
  1.399900517851e-06  ,-6.250637586335e-04  ,2.090848151066e-03  
  1.404464743525e-06  ,2.796091616837e-02  ,2.953398127899e-02  
  1.406953982502e-06  ,4.334642966216e-02  ,4.428549623178e-02  
  1.409483454615e-06  ,5.870869504327e-02  ,5.900368847432e-02  
  1.414542398840e-06  ,8.822699018491e-02  ,8.721918686964e-02  
  1.419829330832e-06  ,1.166878186993e-01  ,1.143340066318e-01  
  1.426106444985e-06  ,1.462507438309e-01  ,1.424012985505e-01  
  1.429524026304e-06  ,1.600275265998e-01  ,1.554220672220e-01  
  1.432876787573e-06  ,1.717530338906e-01  ,1.664475774860e-01  
  1.433787341654e-06  ,1.746137238448e-01  ,1.691286603529e-01  
  1.435608449817e-06  ,1.799042512222e-01  ,1.740718875705e-01  
  1.439250666142e-06  ,1.887038195759e-01  ,1.822380773878e-01  
  1.446535098791e-06  ,1.988162701843e-01  ,1.913567431544e-01  
  1.454119789839e-06  ,1.983272018739e-01  ,1.902502772344e-01  
  1.461583781481e-06  ,1.869020840160e-01  ,1.786560773078e-01  
  1.471051979303e-06  ,1.578306191161e-01  ,1.500211072664e-01  
  1.479615676641e-06  ,1.195020283709e-01  ,1.126778056360e-01  
  1.484170216560e-06  ,9.541214975924e-02  ,8.932083654931e-02  
  1.485430482268e-06  ,8.837987579221e-02  ,8.251530541060e-02  
  1.487634364009e-06  ,7.575603643211e-02  ,7.030981116812e-02  
  1.489896732807e-06  ,6.242016263128e-02  ,5.743006746150e-02  
  1.494421470404e-06  ,3.487178362750e-02  ,3.086572184531e-02  
  1.498353141785e-06  ,1.034289962781e-02  ,7.255245323188e-03  
  1.501772213221e-06  ,-1.112939220009e-02  ,-1.338005213621e-02  
  1.503995839000e-06  ,-2.504070831902e-02  ,-2.673516423339e-02  
  1.506817001343e-06  ,-4.250581024065e-02  ,-4.348107043790e-02  
  1.509552109480e-06  ,-5.912092565811e-02  ,-5.938720090463e-02  
  1.515022325754e-06  ,-9.092306519309e-02  ,-8.977859784327e-02  
  1.520472425461e-06  ,-1.199454499078e-01  ,-1.174341552640e-01  
  1.526470887899e-06  ,-1.478030519021e-01  ,-1.438716313297e-01  
  1.529826629400e-06  ,-1.611607160641e-01  ,-1.564878800933e-01  
  1.532901111484e-06  ,-1.718312899878e-01  ,-1.665230209701e-01  
  1.534011620522e-06  ,-1.752964990388e-01  ,-1.697700218278e-01  
  1.535984161735e-06  ,-1.809230167707e-01  ,-1.750216553101e-01  
  1.539929244161e-06  ,-1.900734531264e-01  ,-1.835014192490e-01  
  1.547819409013e-06  ,-1.995308860801e-01  ,-1.919348438643e-01  
  1.555320653558e-06  ,-1.972124781305e-01  ,-1.890724041089e-01  
  1.564873787999e-06  ,-1.785599236224e-01  ,-1.703821316255e-01  
  1.574207875371e-06  ,-1.448965225863e-01  ,-1.373870347587e-01  
  1.583865317941e-06  ,-9.709142918738e-02  ,-9.094026196860e-02  
  1.588340136647e-06  ,-7.163368099349e-02  ,-6.631657059052e-02  
  1.589342798531e-06  ,-6.571716287516e-02  ,-6.060332192094e-02  
  1.590468208730e-06  ,-5.899895575849e-02  ,-5.411941373198e-02  
  1.592538352549e-06  ,-4.645472095572e-02  ,-4.201902326876e-02  
  1.596678640187e-06  ,-2.083087145849e-02  ,-1.734039356340e-02  
  1.600081320345e-06  ,5.109502435995e-04  ,3.182561180576e-03  
  1.604852672160e-06  ,3.037226978708e-02  ,3.185272996243e-02  
  1.607518489897e-06  ,4.680203040175e-02  ,4.759807110978e-02  
  1.610356788576e-06  ,6.393152060297e-02  ,6.399320748016e-02  
  1.616033385932e-06  ,9.653450464204e-02  ,9.514043427224e-02  
  1.620645295322e-06  ,1.208128375942e-01  ,1.182528688851e-01  
  1.625763844192e-06  ,1.447739840834e-01  ,1.409967678132e-01  
  1.628804426134e-06  ,1.572748677174e-01  ,1.528136503268e-01  
  1.632109131157e-06  ,1.692320036955e-01  ,1.640732198203e-01  
  1.633100617170e-06  ,1.724693589419e-01  ,1.671118783449e-01  
  1.634914461017e-06  ,1.779566611900e-01  ,1.722454243570e-01  
  1.638542148709e-06  ,1.871822522120e-01  ,1.808296131506e-01  
  1.645797524095e-06  ,1.982594789236e-01  ,1.908840274929e-01  
  1.652859184384e-06  ,1.991937085596e-01  ,1.911894473835e-01  
  1.660107109189e-06  ,1.900022624080e-01  ,1.817531593635e-01  
  1.670002970338e-06  ,1.617924282266e-01  ,1.538996478782e-01  
  1.678884062409e-06  ,1.231561905997e-01  ,1.162271249557e-01  
  1.683695647359e-06  ,9.802206980651e-02  ,9.184825481869e-02  
  1.686557415366e-06  ,8.197394801707e-02  ,7.631906399717e-02  
