  Time                 , V(Vsin:+)            , V(D1:2)              
  0.000000000000e+00  ,0.000000000000e+00  ,1.176793038016e-15  
  2.500000000000e-10  ,5.497730622098e-03  ,5.486431196004e-03  
  4.737968146801e-10  ,1.041895140546e-02  ,1.039481042255e-02  
  9.213904440403e-10  ,2.025960465303e-02  ,2.019938503367e-02  
  1.816577702761e-09  ,3.992694874470e-02  ,3.974947292977e-02  
  3.606952220201e-09  ,7.915137808381e-02  ,7.857603578022e-02  
  7.187701255083e-09  ,1.567259469780e-01  ,1.548195579203e-01  
  1.246792772412e-08  ,2.672266488408e-01  ,2.624236803296e-01  
  1.747248271108e-08  ,3.652328947670e-01  ,3.570500619816e-01  
  2.303955653310e-08  ,4.635704649287e-01  ,4.513656005697e-01  
  2.822739580274e-08  ,5.425330427833e-01  ,5.265053363175e-01  
  3.085409799218e-08  ,5.771468522765e-01  ,5.592545435475e-01  
  3.212591210008e-08  ,5.925085985452e-01  ,5.737366945183e-01  
  3.389691510797e-08  ,6.123193472320e-01  ,5.923565040554e-01  
  3.682313063741e-08  ,6.408735977922e-01  ,6.190482602761e-01  
  4.267556169629e-08  ,6.815498735530e-01  ,6.564766643190e-01  
  4.919034937024e-08  ,6.997735670157e-01  ,6.720033560947e-01  
  5.687189796567e-08  ,6.837507332691e-01  ,6.542837646969e-01  
  7.059735754132e-08  ,5.584911424112e-01  ,5.303842102824e-01  
  8.177769878507e-08  ,3.791972073790e-01  ,3.560875321999e-01  
  8.706835606694e-08  ,2.766232886414e-01  ,2.569138555417e-01  
  8.847726085782e-08  ,2.479001054757e-01  ,2.291957879329e-01  
  8.998972871900e-08  ,2.165267068435e-01  ,1.989387079163e-01  
  9.234150448442e-08  ,1.667989087757e-01  ,1.510157892419e-01  
  9.704505601525e-08  ,6.488931748747e-02  ,5.293042465976e-02  
  1.008001486361e-07  ,-1.759433445648e-02  ,-2.634276173795e-02  
  1.052541057169e-07  ,-1.150198557786e-01  ,-1.198228063769e-01  
  1.083166668713e-07  ,-1.808192807947e-01  ,-1.828645930532e-01  
  1.115703354180e-07  ,-2.488786896700e-01  ,-2.479723056141e-01  
  1.180776725113e-07  ,-3.765198414415e-01  ,-3.697764598996e-01  
  1.228967080414e-07  ,-4.612119875282e-01  ,-4.503010826541e-01  
  1.282045016587e-07  ,-5.422147590408e-01  ,-5.269674979965e-01  
  1.309463153183e-07  ,-5.782919901122e-01  ,-5.609374190547e-01  
  1.322216684520e-07  ,-5.936272138402e-01  ,-5.753296846410e-01  
  1.340241501629e-07  ,-6.136703539303e-01  ,-5.940839855831e-01  
  1.369559536278e-07  ,-6.420429335594e-01  ,-6.204921829414e-01  
  1.428195605576e-07  ,-6.822651542572e-01  ,-6.573329360737e-01  
  1.494706938565e-07  ,-6.999032231122e-01  ,-6.721587460513e-01  
  1.571611831486e-07  ,-6.823597472860e-01  ,-6.529209489707e-01  
  1.718283961117e-07  ,-5.417569097306e-01  ,-5.140535492851e-01  
  1.842783162892e-07  ,-3.318513192462e-01  ,-3.102494070620e-01  
  1.900927493870e-07  ,-2.143711433214e-01  ,-1.968094858881e-01  
  1.913977185786e-07  ,-1.868797430997e-01  ,-1.703156239288e-01  
  1.926915118992e-07  ,-1.593136210711e-01  ,-1.437635459075e-01  
  1.952790985405e-07  ,-1.034378616467e-01  ,-8.997802514995e-02  
  1.991958687603e-07  ,-1.768188867530e-02  ,-7.518168211271e-03  
  2.030060956776e-07  ,6.600927414343e-02  ,7.284364552339e-02  
  2.048160279691e-07  ,1.055063725303e-01  ,1.107253645276e-01  
  2.067472184598e-07  ,1.472704322449e-01  ,1.507513272795e-01  
  2.106095994413e-07  ,2.290211157543e-01  ,2.289994268389e-01  
  2.170454109609e-07  ,3.571881988409e-01  ,3.513682077861e-01  
  2.218741322458e-07  ,4.440605474591e-01  ,4.340263397986e-01  
  2.271163607538e-07  ,5.267664719110e-01  ,5.123862129587e-01  
  2.298160786331e-07  ,5.639250748978e-01  ,5.474267358407e-01  
  2.324494863451e-07  ,5.962669445031e-01  ,5.778038413107e-01  
  2.346004689634e-07  ,6.196667149888e-01  ,5.996828165844e-01  
  2.370070064962e-07  ,6.424894153191e-01  ,6.209073987602e-01  
  2.418200815618e-07  ,6.770134177033e-01  ,6.526061143144e-01  
  2.489063287675e-07  ,6.995868586709e-01  ,6.720384597457e-01  
  2.569931889474e-07  ,6.831743918384e-01  ,6.537561251453e-01  
  2.702045584619e-07  ,5.636560828035e-01  ,5.354421781602e-01  
  2.812343979776e-07  ,3.891843989255e-01  ,3.657615741255e-01  
  2.864438439310e-07  ,2.891851272971e-01  ,2.690483309403e-01  
  2.880470226109e-07  ,2.567254416490e-01  ,2.377164632873e-01  
  2.896360451877e-07  ,2.239096417597e-01  ,2.060625259202e-01  
  2.928140903413e-07  ,1.566875476781e-01  ,1.412791610016e-01  
  2.991701806486e-07  ,1.824661368672e-02  ,8.076723950174e-03  
  3.031830633581e-07  ,-6.988261478466e-02  ,-7.655775539547e-02  
  3.052371884286e-07  ,-1.146528655642e-01  ,-1.194940151989e-01  
  3.074623043239e-07  ,-1.626055736275e-01  ,-1.654367192065e-01  
  3.119125361145e-07  ,-2.558978551412e-01  ,-2.546872929086e-01  
  3.175585860908e-07  ,-3.668468958163e-01  ,-3.605760067205e-01  
  3.220401103199e-07  ,-4.468760865550e-01  ,-4.367024824073e-01  
  3.272227341831e-07  ,-5.283040923985e-01  ,-5.138393867278e-01  
  3.298863167465e-07  ,-5.648388094213e-01  ,-5.482871908670e-01  
  3.324619824588e-07  ,-5.964108548441e-01  ,-5.779385092843e-01  
  3.346844906509e-07  ,-6.205240062914e-01  ,-6.004817218998e-01  
  3.370958710611e-07  ,-6.432626356051e-01  ,-6.216231922054e-01  
  3.419186318815e-07  ,-6.775609977660e-01  ,-6.530955867662e-01  
  3.489631558359e-07  ,-6.996286731404e-01  ,-6.720572704614e-01  
  3.571006799638e-07  ,-6.826553330150e-01  ,-6.532240196196e-01  
  3.706994796693e-07  ,-5.571343703706e-01  ,-5.290658056549e-01  
  3.819260145128e-07  ,-3.764514854257e-01  ,-3.534255613392e-01  
  3.872181619108e-07  ,-2.735939804353e-01  ,-2.539850217939e-01  
  3.885868335664e-07  ,-2.456451764691e-01  ,-2.270162061989e-01  
  3.900778810084e-07  ,-2.146823825543e-01  ,-1.971568116216e-01  
  3.924330095351e-07  ,-1.648438844593e-01  ,-1.491295517705e-01  
  3.971432665884e-07  ,-6.273854829654e-02  ,-5.086018814383e-02  
  4.009259263575e-07  ,2.035931260714e-02  ,2.899954742670e-02  
  4.052904764712e-07  ,1.158087438876e-01  ,1.205799491425e-01  
  4.084662864506e-07  ,1.839959089517e-01  ,1.859066938732e-01  
  4.117788145840e-07  ,2.531584564280e-01  ,2.520638751723e-01  
  4.184038708508e-07  ,3.825473340038e-01  ,3.755300607698e-01  
  4.233562717736e-07  ,4.687661767416e-01  ,4.574811307118e-01  
  4.287504921257e-07  ,5.497285516397e-01  ,5.340654909122e-01  
  4.315310488045e-07  ,5.854397467275e-01  ,5.676608774862e-01  
  4.327406505644e-07  ,5.995961892680e-01  ,5.809316640184e-01  
  4.344922820628e-07  ,6.185565028800e-01  ,5.986547758081e-01  
  4.378983149827e-07  ,6.500170313900e-01  ,6.278791867843e-01  
  4.447103808224e-07  ,6.903568939208e-01  ,6.645136230494e-01  
  4.515492687523e-07  ,6.991710361795e-01  ,6.707998908662e-01  
  4.589670667946e-07  ,6.724072763985e-01  ,6.428307372566e-01  
  4.697078237832e-07  ,5.700646772870e-01  ,5.417211805537e-01  
  4.791506896317e-07  ,4.264116939687e-01  ,4.018557643549e-01  
  4.842476318181e-07  ,3.324453048420e-01  ,3.108595231603e-01  
  4.867275575697e-07  ,2.834918369620e-01  ,2.635649362990e-01  
  4.885058248937e-07  ,2.473125597683e-01  ,2.286465750039e-01  
  4.908643061817e-07  ,1.981575678210e-01  ,1.812471672290e-01  
  4.955812687576e-07  ,9.686117914643e-02  ,8.369013164886e-02  
  4.990308875740e-07  ,2.130860305193e-02  ,1.103370962507e-02  
  5.022715176046e-07  ,-4.991089399049e-02  ,-5.736857574585e-02  
  5.041345352829e-07  ,-9.066772719967e-02  ,-9.647309278146e-02  
  5.063935513198e-07  ,-1.396580264419e-01  ,-1.434399214644e-01  
  5.096960211694e-07  ,-2.099444650485e-01  ,-2.107406162631e-01  
  5.154471243322e-07  ,-3.265227788076e-01  ,-3.221346757737e-01  
  5.211632097661e-07  ,-4.318652862967e-01  ,-4.224292667669e-01  
  5.270588541925e-07  ,-5.259327676875e-01  ,-5.115705045563e-01  
  5.301903332174e-07  ,-5.687620184008e-01  ,-5.519544600860e-01  
  5.332692856491e-07  ,-6.055123148828e-01  ,-5.864408170396e-01  
  5.355644370019e-07  ,-6.292414275925e-01  ,-6.085885367971e-01  
  5.380879486501e-07  ,-6.515530416041e-01  ,-6.292791942578e-01  
  5.431349719465e-07  ,-6.837830802026e-01  ,-6.586827339585e-01  
  5.510117257535e-07  ,-6.996464451186e-01  ,-6.714215716498e-01  
  5.590836847723e-07  ,-6.716898233828e-01  ,-6.421217574957e-01  
  5.696918214262e-07  ,-5.702688309253e-01  ,-5.419315044881e-01  
  5.792315448225e-07  ,-4.250002029093e-01  ,-4.004929868978e-01  
  5.843426431119e-07  ,-3.306050896059e-01  ,-3.090839082316e-01  
  5.867510432899e-07  ,-2.830195327551e-01  ,-2.631116663562e-01  
  5.885775531232e-07  ,-2.458362746417e-01  ,-2.272245943037e-01  
  5.909505630434e-07  ,-1.963375459976e-01  ,-1.794947529583e-01  
  5.956965828836e-07  ,-9.434905379252e-02  ,-8.127404014271e-02  
  5.991689259708e-07  ,-1.827419610238e-02  ,-8.118310129049e-03  
  6.024963552654e-07  ,5.484146183063e-02  ,6.210044348188e-02  
  6.043888027370e-07  ,9.620930562719e-02  ,1.017876220457e-01  
  6.065029049814e-07  ,1.420136627079e-01  ,1.456964926267e-01  
  6.102699185312e-07  ,2.219493502775e-01  ,2.222244610789e-01  
  6.161633277833e-07  ,3.403706069300e-01  ,3.353429965994e-01  
  6.209398950040e-07  ,4.279897638850e-01  ,4.187661639548e-01  
  6.261865938604e-07  ,5.130782354260e-01  ,4.994535595954e-01  
  6.292890156209e-07  ,5.569811616720e-01  ,5.408928137677e-01  
  6.322647775114e-07  ,5.941290561275e-01  ,5.757976549904e-01  
  6.331666702926e-07  ,6.043769256552e-01  ,5.853917792884e-01  
  6.349704558551e-07  ,6.234093362993e-01  ,6.031661804445e-01  
  6.385780269802e-07  ,6.554153821679e-01  ,6.328472571004e-01  
  6.457931692302e-07  ,6.938955626371e-01  ,6.675727864415e-01  
  6.528652603328e-07  ,6.971659813792e-01  ,6.684860037289e-01  
  6.601563985050e-07  ,6.646687019877e-01  ,6.350683271236e-01  
  6.700179869831e-07  ,5.660793046068e-01  ,5.378259705725e-01  
  6.788856680095e-07  ,4.310188459826e-01  ,4.063322023263e-01  
  6.836868221462e-07  ,3.432463999893e-01  ,3.213158365648e-01  
  6.865321988761e-07  ,2.874145479636e-01  ,2.673631030848e-01  
  6.875829170048e-07  ,2.661928566520e-01  ,2.468757828809e-01  
  6.892950604260e-07  ,2.310013348375e-01  ,2.129222163137e-01  
  6.927193472683e-07  ,1.587174927651e-01  ,1.432494308965e-01  
  6.995679209530e-07  ,9.501622720189e-03  ,-3.087327780845e-04  
  7.035450408757e-07  ,-7.779845944735e-02  ,-8.413560264441e-02  
  7.059966544211e-07  ,-1.310946495451e-01  ,-1.352407935338e-01  
  7.082113395035e-07  ,-1.785806365674e-01  ,-1.807272158135e-01  
  7.126407096684e-07  ,-2.707345985822e-01  ,-2.688680532228e-01  
  7.178061971962e-07  ,-3.714733464609e-01  ,-3.649701058308e-01  
  7.222221563160e-07  ,-4.499502165111e-01  ,-4.396064624799e-01  
  7.273429403603e-07  ,-5.300345627015e-01  ,-5.154648978937e-01  
  7.299793283045e-07  ,-5.660445728203e-01  ,-5.494146446611e-01  
  7.325207213461e-07  ,-5.970860839526e-01  ,-5.785655496977e-01  
  7.348412046731e-07  ,-6.221114359857e-01  ,-6.019575327745e-01  
  7.372652510703e-07  ,-6.447225393894e-01  ,-6.229718245889e-01  
  7.421133438647e-07  ,-6.786237880498e-01  ,-6.540532307031e-01  
  7.491675535738e-07  ,-6.997606377693e-01  ,-6.721176165049e-01  
  7.573646823466e-07  ,-6.813474762507e-01  ,-6.518884791178e-01  
  7.717323819697e-07  ,-5.430915488411e-01  ,-5.153570060819e-01  
  7.842493573725e-07  ,-3.324119099986e-01  ,-3.107931954941e-01  
  7.900585750639e-07  ,-2.150864432849e-01  ,-1.975007357430e-01  
  7.913620541394e-07  ,-1.876354610252e-01  ,-1.710453677198e-01  
  7.926543573439e-07  ,-1.601091411753e-01  ,-1.445311395605e-01  
  7.952389637530e-07  ,-1.043106999717e-01  ,-9.081905120901e-02  
  7.990961293280e-07  ,-1.987448309341e-02  ,-9.629956405289e-03  
  8.028705934584e-07  ,6.304211401216e-02  ,6.998742461974e-02  
  8.049381295741e-07  ,1.081600690550e-01  ,1.132618602474e-01  
  8.068421254456e-07  ,1.493101751417e-01  ,1.526980253017e-01  
  8.106501171887e-07  ,2.298629233662e-01  ,2.297973697598e-01  
  8.170427153409e-07  ,3.571372160627e-01  ,3.513155994579e-01  
  8.218535552323e-07  ,4.437106502422e-01  ,4.336913170589e-01  
  8.270771572888e-07  ,5.261983040931e-01  ,5.118475754080e-01  
  8.297712872326e-07  ,5.633409450634e-01  ,5.468753420212e-01  
  8.324020872414e-07  ,5.957202419301e-01  ,5.772903318517e-01  
  8.345169345438e-07  ,6.188101152795e-01  ,5.988828167756e-01  
  8.369163940251e-07  ,6.416958301208e-01  ,6.201711917020e-01  
  8.417153129876e-07  ,6.764241703171e-01  ,6.520723767671e-01  
  8.487747381032e-07  ,6.994814722290e-01  ,6.719789374086e-01  
  8.568332860768e-07  ,6.839321234906e-01  ,6.545317158243e-01  
  8.696184823811e-07  ,5.712026254610e-01  ,5.428249976644e-01  
  8.804799387753e-07  ,4.028645390660e-01  ,3.790201354748e-01  
  8.856417010128e-07  ,3.051559718777e-01  ,2.844835091365e-01  
  8.872053916156e-07  ,2.738524529722e-01  ,2.542560828966e-01  
  8.891075248420e-07  ,2.348903938039e-01  ,2.166614062210e-01  
  8.922125543058e-07  ,1.695516123085e-01  ,1.536772283585e-01  
  8.984226132333e-07  ,3.467435101858e-02  ,2.388142858129e-02  
  9.022388006151e-07  ,-4.919321478858e-02  ,-5.668387758334e-02  
  9.046680624187e-07  ,-1.022884848086e-01  ,-1.076230187893e-01  
  9.077473873794e-07  ,-1.686967820238e-01  ,-1.712566352364e-01  
  9.112756098211e-07  ,-2.428102408785e-01  ,-2.421650855857e-01  
  9.173545385301e-07  ,-3.630177052025e-01  ,-3.569204684433e-01  
  9.219463313520e-07  ,-4.452867721781e-01  ,-4.351896456190e-01  
  9.271013880670e-07  ,-5.265495700797e-01  ,-5.121801739031e-01  
  9.297608728111e-07  ,-5.632049695137e-01  ,-5.467478540249e-01  
  9.323488319814e-07  ,-5.951044185255e-01  ,-5.767133169826e-01  
  9.344674045742e-07  ,-6.183001995984e-01  ,-5.984069424204e-01  
  9.368582958877e-07  ,-6.411842695565e-01  ,-6.196968501868e-01  
  9.416400785148e-07  ,-6.759965100114e-01  ,-6.516797608409e-01  
  9.486317033470e-07  ,-6.993533616717e-01  ,-6.718984822551e-01  
  9.566917414367e-07  ,-6.845884607938e-01  ,-6.552033086391e-01  
  9.691923255622e-07  ,-5.765685393950e-01  ,-5.480775749333e-01  
  9.798943395317e-07  ,-4.133272342531e-01  ,-3.891642734318e-01  
  9.856089348495e-07  ,-3.058043026219e-01  ,-2.851106496514e-01  
  9.872469449937e-07  ,-2.730112454454e-01  ,-2.534449006332e-01  
  9.893301273286e-07  ,-2.302732336018e-01  ,-2.122085453591e-01  
  9.919758284986e-07  ,-1.745977299467e-01  ,-1.585420020084e-01  
  9.972672308385e-07  ,-6.002293454812e-02  ,-4.825727341698e-02  
  1.001503630966e-06  ,3.305427575118e-02  ,4.118712202059e-02  
  1.005885317415e-06  ,1.286887440771e-01  ,1.329247591269e-01  
  1.009889259428e-06  ,2.139944719583e-01  ,2.146107584536e-01  
  1.013646587223e-06  ,2.909950052129e-01  ,2.882075158570e-01  
  1.018261476845e-06  ,3.799210813451e-01  ,3.730145863742e-01  
  1.023165448993e-06  ,4.656412544156e-01  ,4.545003601180e-01  
  1.027944251388e-06  ,5.385769766175e-01  ,5.235109624731e-01  
  1.030319869012e-06  ,5.704178831896e-01  ,5.535106264746e-01  
  1.031610309571e-06  ,5.863934754254e-01  ,5.685196735061e-01  
  1.033370881766e-06  ,6.066302273589e-01  ,5.874826753342e-01  
  1.036041542381e-06  ,6.337673741290e-01  ,6.127944870971e-01  
  1.041305377573e-06  ,6.740482104229e-01  ,6.499026126810e-01  
  1.047411873430e-06  ,6.976874052409e-01  ,6.706797950444e-01  
  1.055147066206e-06  ,6.908685276852e-01  ,6.616995840186e-01  
  1.064542248338e-06  ,6.282100065916e-01  ,5.988356017734e-01  
  1.073919549078e-06  ,5.114875144323e-01  ,4.845342566308e-01  
  1.083796038717e-06  ,3.411511580204e-01  ,3.192980841522e-01  
  1.088774516672e-06  ,2.417760424929e-01  ,2.232961708699e-01  
  1.089885770768e-06  ,2.186995825013e-01  ,2.010402751103e-01  
  1.090988084167e-06  ,1.955453986306e-01  ,1.787198659534e-01  
  1.093192710966e-06  ,1.485616234969e-01  ,1.334535850394e-01  
  1.097601964563e-06  ,5.268568351348e-02  ,4.119809182182e-02  
  1.101268395275e-06  ,-2.788608776219e-02  ,-3.622728621142e-02  
  1.104587256402e-06  ,-1.005302146081e-01  ,-1.059373248618e-01  
  1.107459082693e-06  ,-1.625366634082e-01  ,-1.653629868144e-01  
  1.110333144158e-06  ,-2.232675736174e-01  ,-2.234818236567e-01  
  1.116081267089e-06  ,-3.387925683934e-01  ,-3.338218870991e-01  
  1.120711057872e-06  ,-4.239965519204e-01  ,-4.149545816714e-01  
  1.125774472445e-06  ,-5.068701731674e-01  ,-4.935673476755e-01  
  1.128807603806e-06  ,-5.505052030713e-01  ,-5.347784886004e-01  
  1.132083624095e-06  ,-5.920128871937e-01  ,-5.738037178632e-01  
  1.133064865559e-06  ,-6.032442987346e-01  ,-5.843227040318e-01  
  1.134884856135e-06  ,-6.225509186246e-01  ,-6.023583653112e-01  
  1.138524837285e-06  ,-6.550036903335e-01  ,-6.324623328525e-01  
  1.145804799587e-06  ,-6.939292202706e-01  ,-6.675991811772e-01  
  1.152826226741e-06  ,-6.972426210004e-01  ,-6.685707991576e-01  
  1.160071916372e-06  ,-6.652491450079e-01  ,-6.356494313355e-01  
  1.169985658914e-06  ,-5.664972125036e-01  ,-5.382343796369e-01  
  1.178878671914e-06  ,-4.311400631492e-01  ,-4.064493792315e-01  
  1.183697707444e-06  ,-3.430377542094e-01  ,-3.211135268761e-01  
  1.186571768910e-06  ,-2.866208697972e-01  ,-2.665961200225e-01  
  1.187628820032e-06  ,-2.652589573648e-01  ,-2.459738465136e-01  
  1.189330532640e-06  ,-2.302648163994e-01  ,-2.122113531063e-01  
  1.192733957857e-06  ,-1.584045406274e-01  ,-1.429476663972e-01  
  1.199540808290e-06  ,-1.009780286708e-02  ,-2.641570557180e-04  
  1.203500791878e-06  ,7.683132687018e-02  ,8.320749185841e-02  
  1.205680459231e-06  ,1.242578272133e-01  ,1.286871336565e-01  
  1.207785993308e-06  ,1.695206235796e-01  ,1.720515553587e-01  
  1.211997061461e-06  ,2.576271019111e-01  ,2.563435459686e-01  
  1.217316776007e-06  ,3.623074068906e-01  ,3.562391890418e-01  
  1.221651523799e-06  ,4.402654272502e-01  ,4.304110602372e-01  
  1.226708977908e-06  ,5.208235259034e-01  ,5.067590543771e-01  
  1.229340895504e-06  ,5.576714722057e-01  ,5.415278200912e-01  
  1.232062220067e-06  ,5.917615851035e-01  ,5.735663011247e-01  
  1.233864515513e-06  ,6.119737582999e-01  ,5.924877640679e-01  
  1.236236035317e-06  ,6.355715903449e-01  ,6.144780549139e-01  
  1.240848689765e-06  ,6.712696498602e-01  ,6.473832044047e-01  
  1.247885763139e-06  ,6.984564688458e-01  ,6.712743425790e-01  
  1.255610525101e-06  ,6.891544858209e-01  ,6.599152925716e-01  
  1.265737354249e-06  ,6.161763151803e-01  ,5.869712371015e-01  
  1.275336682290e-06  ,4.897117165935e-01  ,4.633375604685e-01  
  1.284706532449e-06  ,3.235300407849e-01  ,3.022572778269e-01  
  1.289156019181e-06  ,2.338855083060e-01  ,2.156791562119e-01  
  1.290119379252e-06  ,2.138135844554e-01  ,1.963237396573e-01  
  1.291073239833e-06  ,1.937465826893e-01  ,1.769810489591e-01  
  1.292980960995e-06  ,1.531088478260e-01  ,1.378294298077e-01  
  1.296796403319e-06  ,7.033189575122e-02  ,5.816545961797e-02  
  1.300107441336e-06  ,-2.362753894709e-03  ,-1.170973984114e-02  
  1.304623238236e-06  ,-1.013132293985e-01  ,-1.066788121513e-01  
  1.307148240000e-06  ,-1.558800588393e-01  ,-1.589782955197e-01  
  1.309802881867e-06  ,-2.121850834716e-01  ,-2.128732323413e-01  
  1.315112165600e-06  ,-3.199891738182e-01  ,-3.158815496067e-01  
  1.319957278162e-06  ,-4.106892329372e-01  ,-4.022994946548e-01  
  1.325101159006e-06  ,-4.965452763162e-01  ,-4.837947567256e-01  
  1.328276223928e-06  ,-5.432109335097e-01  ,-5.279001476514e-01  
  1.330980784684e-06  ,-5.787187787088e-01  ,-5.613303257779e-01  
  1.332065775484e-06  ,-5.918033473576e-01  ,-5.736098267608e-01  
  1.333687394351e-06  ,-6.100733049582e-01  ,-5.907152617071e-01  
  1.336837499827e-06  ,-6.410006387074e-01  ,-6.195203099086e-01  
  1.343137710780e-06  ,-6.837959671006e-01  ,-6.587011044383e-01  
  1.349392473191e-06  ,-6.998725072466e-01  ,-6.721521051411e-01  
  1.356974184006e-06  ,-6.832653536785e-01  ,-6.538454177271e-01  
  1.371441721410e-06  ,-5.471016882641e-01  ,-5.192707670073e-01  
  1.383861839265e-06  ,-3.398868811241e-01  ,-3.180238662874e-01  
  1.389642744750e-06  ,-2.237700463437e-01  ,-2.058783676231e-01  
  1.390936724335e-06  ,-1.966296405200e-01  ,-1.797178055931e-01  
  1.392219528049e-06  ,-1.694028143541e-01  ,-1.534874276331e-01  
  1.394785135478e-06  ,-1.141685389240e-01  ,-1.003087891699e-01  
  1.399198859423e-06  ,-1.761614146721e-02  ,-7.460892964552e-03  
  1.402646243066e-06  ,5.812691505236e-02  ,6.527039961622e-02  
  1.404682859272e-06  ,1.026103806741e-01  ,1.079402773682e-01  
  1.406797706574e-06  ,1.483556879765e-01  ,1.517834209787e-01  
  1.411027401179e-06  ,2.376834153789e-01  ,2.372765023518e-01  
  1.417301535100e-06  ,3.620205868787e-01  ,3.559685055606e-01  
  1.422017752618e-06  ,4.464975321322e-01  ,4.363361881294e-01  
  1.427257000893e-06  ,5.287981597050e-01  ,5.143020515182e-01  
  1.429950385779e-06  ,5.656698913711e-01  ,5.490663339989e-01  
  1.432559206575e-06  ,5.975273860853e-01  ,5.789824415374e-01  
  1.434828653425e-06  ,6.219848535013e-01  ,6.018421807518e-01  
  1.437256425112e-06  ,6.446469180347e-01  ,6.229039062989e-01  
  1.442111968488e-06  ,6.786163698755e-01  ,6.540479017144e-01  
  1.449234723538e-06  ,6.997977057298e-01  ,6.721327199678e-01  
  1.457394599408e-06  ,6.811963101349e-01  ,6.517347547873e-01  
  1.471885978669e-06  ,5.409541213560e-01  ,5.132703441652e-01  
  1.484411894768e-06  ,3.292619401114e-01  ,3.077454856830e-01  
  1.490237503737e-06  ,2.113385717332e-01  ,1.938845445973e-01  
  1.491545825690e-06  ,1.837389019367e-01  ,1.672879124166e-01  
  1.492842785507e-06  ,1.560724563988e-01  ,1.406408059597e-01  
  1.495436705142e-06  ,1.000087067393e-01  ,8.667767358195e-02  
  1.499199248344e-06  ,1.760759137040e-02  ,7.446955095366e-03  
  1.502996064216e-06  ,-6.578965052933e-02  ,-7.263159192607e-02  
  1.504794820637e-06  ,-1.050453034089e-01  ,-1.102820453216e-01  
  1.506710737437e-06  ,-1.464860320153e-01  ,-1.499985561195e-01  
  1.510542571038e-06  ,-2.276277015805e-01  ,-2.276655008987e-01  
  1.517035752028e-06  ,-3.570055057454e-01  ,-3.511936950487e-01  
  1.521897255868e-06  ,-4.444535264619e-01  ,-4.343996926448e-01  
  1.527151405305e-06  ,-5.272736890778e-01  ,-5.128657933414e-01  
  1.529856338590e-06  ,-5.644491567952e-01  ,-5.479204677680e-01  
  1.532492354006e-06  ,-5.967602427271e-01  ,-5.782664272104e-01  
  1.534676491708e-06  ,-6.204425774734e-01  ,-6.004067108164e-01  
  1.537090107292e-06  ,-6.432126363996e-01  ,-6.215776919627e-01  
  1.541917338461e-06  ,-6.775538531169e-01  ,-6.530896659341e-01  
  1.549028917640e-06  ,-6.996742786426e-01  ,-6.720805754774e-01  
  1.557129188865e-06  ,-6.825163611998e-01  ,-6.530821935898e-01  
  1.570836767048e-06  ,-5.553013665928e-01  ,-5.272832917272e-01  
  1.582096084446e-06  ,-3.732929792795e-01  ,-3.503728456959e-01  
  1.587406113237e-06  ,-2.697847481641e-01  ,-2.503102133969e-01  
  1.588721699506e-06  ,-2.428657372230e-01  ,-2.243366774633e-01  
  1.590184807271e-06  ,-2.124430602710e-01  ,-1.949993777789e-01  
  1.592522054404e-06  ,-1.629401144730e-01  ,-1.472970039122e-01  
  1.597196548671e-06  ,-6.157144246903e-02  ,-4.973879740898e-02  
  1.600910663098e-06  ,2.002379567356e-02  ,2.867632461607e-02  
  1.605269252747e-06  ,1.153484158590e-01  ,1.201379189067e-01  
  1.608455121011e-06  ,1.837589908962e-01  ,1.856793427628e-01  
  1.611760571092e-06  ,2.527843756348e-01  ,2.517059103000e-01  
  1.618371471256e-06  ,3.819504409532e-01  ,3.749613870670e-01  
  1.623311206192e-06  ,4.680296961043e-01  ,4.567822729412e-01  
  1.628697975963e-06  ,5.490128319470e-01  ,5.333903631987e-01  
  1.631472199649e-06  ,5.847292783618e-01  ,5.669935407288e-01  
  1.632686271757e-06  ,5.989782098929e-01  ,5.803525811109e-01  
  1.634440324694e-06  ,6.180207766186e-01  ,5.981546228762e-01  
  1.637796438724e-06  ,6.491823160748e-01  ,6.271076651313e-01  
  1.644508666784e-06  ,6.896092711489e-01  ,6.638592391458e-01  
  1.651331163436e-06  ,6.993879776888e-01  ,6.710769338504e-01  
  1.658783234149e-06  ,6.735199141575e-01  ,6.439528676274e-01  
  1.669690884143e-06  ,5.702807840551e-01  ,5.419327559945e-01  
  1.679239548236e-06  ,4.248603378169e-01  ,4.003497611137e-01  
  1.684387154371e-06  ,3.297419642559e-01  ,3.082434343867e-01  
  1.685845978051e-06  ,3.011067604130e-01  ,2.805761396228e-01  
  1.687838635832e-06  ,2.609832510162e-01  ,2.418388053544e-01  
  1.690122983843e-06  ,2.137381023586e-01  ,1.962663992534e-01  
  1.694691679865e-06  ,1.161957208959e-01  ,1.023010446193e-01  
  1.698459438473e-06  ,3.386549282538e-02  ,2.310529642326e-02  
  1.701798788697e-06  ,-3.953637873356e-02  ,-4.740953698368e-02  
  1.703922576696e-06  ,-8.604380397383e-02  ,-9.203816296800e-02  
  1.706634588033e-06  ,-1.448480794712e-01  ,-1.484081859815e-01  
  1.709356657654e-06  ,-2.028132400525e-01  ,-2.039081241884e-01  
  1.714800796896e-06  ,-3.138839154345e-01  ,-3.100651171615e-01  
  1.720186821610e-06  ,-4.147663539348e-01  ,-4.061694294750e-01  
  1.726343236357e-06  ,-5.154153453246e-01  ,-5.016272965819e-01  
