  Time                 , V(R3:2)              , V(U3:100)            
  2.178250065804e-09  ,2.302497025298e-02  ,1.367566933434e-01  
  2.188319991142e-09  ,2.302563253614e-02  ,1.373879176720e-01  
  2.208459841818e-09  ,2.302699369488e-02  ,1.386503250162e-01  
  2.248739543170e-09  ,2.302987158119e-02  ,1.411749726839e-01  
  2.249998283837e-09  ,2.302996492250e-02  ,1.412538643019e-01  
  2.252515765172e-09  ,2.303015224868e-02  ,1.414116468752e-01  
  2.253145135505e-09  ,2.303019921458e-02  ,1.414510923803e-01  
  2.254403876173e-09  ,2.303029330805e-02  ,1.415299832247e-01  
  2.254718561340e-09  ,2.303031686513e-02  ,1.415497059012e-01  
  2.255347931673e-09  ,2.303036401979e-02  ,1.415891512128e-01  
  2.255505274257e-09  ,2.303037581690e-02  ,1.415990125320e-01  
  2.255819959423e-09  ,2.303039942127e-02  ,1.416187351601e-01  
  2.256449329757e-09  ,2.303044667063e-02  ,1.416581803748e-01  
  2.257708070424e-09  ,2.303054133200e-02  ,1.417370706379e-01  
  2.258022755591e-09  ,2.303056503126e-02  ,1.417567931691e-01  
  2.258652125925e-09  ,2.303061247055e-02  ,1.417962381898e-01  
  2.259910866592e-09  ,2.303070751244e-02  ,1.418751280650e-01  
  2.262428347926e-09  ,2.303089825130e-02  ,1.420329071497e-01  
  2.267463310595e-09  ,2.303128236409e-02  ,1.423484626528e-01  
  2.277533235934e-09  ,2.303206124914e-02  ,1.429795629663e-01  
  2.297673086610e-09  ,2.303366262476e-02  ,1.442417206016e-01  
  2.337952787962e-09  ,2.303704777523e-02  ,1.467658621362e-01  
  2.418512190666e-09  ,2.304461534264e-02  ,1.518134361164e-01  
  2.579630996074e-09  ,2.306354469871e-02  ,1.619056345708e-01  
  2.901868606891e-09  ,2.312249200547e-02  ,1.820773286010e-01  
  3.546343828525e-09  ,2.338967743125e-02  ,2.223626722712e-01  
  4.835294271793e-09  ,2.528589161399e-02  ,3.026434316562e-01  
  6.726624156322e-09  ,3.504386876488e-02  ,4.195075587249e-01  
  9.376423145618e-09  ,7.402060413955e-02  ,5.806549224582e-01  
  1.328574278482e-08  ,2.081421653999e-01  ,8.107406922042e-01  
  2.017529466280e-08  ,6.689200654903e-01  ,1.184463218284e+00  
  2.788366534838e-08  ,1.408077454824e+00  ,1.536356939467e+00  
  3.781528928408e-08  ,2.405655865411e+00  ,1.855249338107e+00  
  4.727603652605e-08  ,3.188835992711e+00  ,1.992681244270e+00  
  6.306232669481e-08  ,3.843343288940e+00  ,1.833950462183e+00  
  6.510117807516e-08  ,3.867106867756e+00  ,1.779117939837e+00  
  6.561089092025e-08  ,3.870515712120e+00  ,1.764260248442e+00  
  6.663031661042e-08  ,3.874282064572e+00  ,1.733191648636e+00  
  6.688517303297e-08  ,3.874587401151e+00  ,1.725145472445e+00  
  6.739488587805e-08  ,3.874433382739e+00  ,1.708721874128e+00  
  6.741081440446e-08  ,3.874412127824e+00  ,1.708201554595e+00  
  6.741479653606e-08  ,3.874406658354e+00  ,1.708071407871e+00  
  6.742276079927e-08  ,3.874395532524e+00  ,1.707811034228e+00  
  6.742475186507e-08  ,3.874392712130e+00  ,1.707745924112e+00  
  6.742524963152e-08  ,3.874392004598e+00  ,1.707729645538e+00  
  6.742624516442e-08  ,3.874390586615e+00  ,1.707697087139e+00  
  6.742649404765e-08  ,3.874390231510e+00  ,1.707688947278e+00  
  6.742699181410e-08  ,3.874389520572e+00  ,1.707672667244e+00  
  6.742711625571e-08  ,3.874389342685e+00  ,1.707668597170e+00  
  6.742714736611e-08  ,3.874389298204e+00  ,1.707667579647e+00  
  6.742715514371e-08  ,3.874389287083e+00  ,1.707667325266e+00  
  6.742717069891e-08  ,3.874389264840e+00  ,1.707666816504e+00  
  6.742720180932e-08  ,3.874389220352e+00  ,1.707665798979e+00  
  6.742720278152e-08  ,3.874389218962e+00  ,1.707665767181e+00  
  6.742720472592e-08  ,3.874389216181e+00  ,1.707665703586e+00  
  6.742720521202e-08  ,3.874389215486e+00  ,1.707665687687e+00  
  6.742720618422e-08  ,3.874389214096e+00  ,1.707665655889e+00  
  6.742720812862e-08  ,3.874389211315e+00  ,1.707665592294e+00  
  6.742721201742e-08  ,3.874389205754e+00  ,1.707665465103e+00  
  6.742721979502e-08  ,3.874389194631e+00  ,1.707665210721e+00  
  6.742723535022e-08  ,3.874389172385e+00  ,1.707664701957e+00  
  6.742723923902e-08  ,3.874389166823e+00  ,1.707664574766e+00  
  6.742724021122e-08  ,3.874389165432e+00  ,1.707664542969e+00  
  6.742724215562e-08  ,3.874389162652e+00  ,1.707664479373e+00  
  6.742724604442e-08  ,3.874389157090e+00  ,1.707664352182e+00  
  6.742725382202e-08  ,3.874389145966e+00  ,1.707664097800e+00  
  6.742726937722e-08  ,3.874389123717e+00  ,1.707663589035e+00  
  6.742730048763e-08  ,3.874389079217e+00  ,1.707662571504e+00  
  6.742736270843e-08  ,3.874388990206e+00  ,1.707660536438e+00  
  6.742748715005e-08  ,3.874388812138e+00  ,1.707656466287e+00  
  6.742773603327e-08  ,3.874388455819e+00  ,1.707648325905e+00  
  6.742823379972e-08  ,3.874387742452e+00  ,1.707632044828e+00  
  6.742922933262e-08  ,3.874386312797e+00  ,1.707599481422e+00  
  6.743122039842e-08  ,3.874383441806e+00  ,1.707534349599e+00  
  6.743520253002e-08  ,3.874377653101e+00  ,1.707404065909e+00  
  6.744316679323e-08  ,3.874365888800e+00  ,1.707143418366e+00  
  6.745909531964e-08  ,3.874341612622e+00  ,1.706621802684e+00  
  6.749095237246e-08  ,3.874290069949e+00  ,1.705577289386e+00  
  6.755466647809e-08  ,3.874175023175e+00  ,1.703483138724e+00  
  6.768209468936e-08  ,3.873897083234e+00  ,1.699274370536e+00  
  6.793695111191e-08  ,3.873149821249e+00  ,1.690775203355e+00  
  6.844666395699e-08  ,3.870889930625e+00  ,1.673452261825e+00  
  6.946608964717e-08  ,3.863311899109e+00  ,1.637523641202e+00  
  7.150494102752e-08  ,3.835975314814e+00  ,1.560666686842e+00  
  7.558264378821e-08  ,3.733357515183e+00  ,1.388091918878e+00  
  8.373804930961e-08  ,3.346821957991e+00  ,9.778975574159e-01  
  1.000488603524e-07  ,1.979201021554e+00  ,-3.069985276927e-03  
  1.200491989068e-07  ,-3.207815059370e-01  ,-1.178069980034e+00  
  1.400495374612e-07  ,-2.510573217159e+00  ,-1.903072553594e+00  
  1.600498760155e-07  ,-3.737911536439e+00  ,-1.901142299749e+00  
  1.625499183348e-07  ,-3.795123870221e+00  ,-1.846556521529e+00  
  1.631749289147e-07  ,-3.805504804006e+00  ,-1.831116460894e+00  
  1.644249500743e-07  ,-3.821540384074e+00  ,-1.798124701976e+00  
  1.669249923936e-07  ,-3.834768640157e+00  ,-1.723878316721e+00  
  1.670031187161e-07  ,-3.834777242079e+00  ,-1.721384296682e+00  
  1.671593713610e-07  ,-3.834721157659e+00  ,-1.716365162165e+00  
  1.671984345223e-07  ,-3.834691871347e+00  ,-1.715103911546e+00  
  1.672765608448e-07  ,-3.834614991150e+00  ,-1.712573663201e+00  
  1.672960924254e-07  ,-3.834591957334e+00  ,-1.711939488524e+00  
  1.673351555866e-07  ,-3.834541315163e+00  ,-1.710669205730e+00  
  1.673363763104e-07  ,-3.834539634319e+00  ,-1.710629467870e+00  
  1.673388177580e-07  ,-3.834536254766e+00  ,-1.710549984602e+00  
  1.673394281199e-07  ,-3.834535406156e+00  ,-1.710530112212e+00  
  1.673406488437e-07  ,-3.834533704469e+00  ,-1.710490365546e+00  
  1.673409540246e-07  ,-3.834533278116e+00  ,-1.710480428487e+00  
  1.673415643865e-07  ,-3.834532424295e+00  ,-1.710460553896e+00  
  1.673417169770e-07  ,-3.834532210607e+00  ,-1.710455585150e+00  
  1.673420221579e-07  ,-3.834531782952e+00  ,-1.710445647541e+00  
  1.673420984532e-07  ,-3.834531675980e+00  ,-1.710443163114e+00  
  1.673422510436e-07  ,-3.834531461966e+00  ,-1.710438194230e+00  
  1.673422891913e-07  ,-3.834531408448e+00  ,-1.710436952003e+00  
  1.673422987282e-07  ,-3.834531395068e+00  ,-1.710436641446e+00  
  1.673423178020e-07  ,-3.834531368306e+00  ,-1.710436020331e+00  
  1.673423225704e-07  ,-3.834531361615e+00  ,-1.710435865052e+00  
  1.673423321073e-07  ,-3.834531348234e+00  ,-1.710435554495e+00  
  1.673423511811e-07  ,-3.834531321469e+00  ,-1.710434933379e+00  
  1.673423559496e-07  ,-3.834531314778e+00  ,-1.710434778100e+00  
  1.673423654865e-07  ,-3.834531301395e+00  ,-1.710434467542e+00  
  1.673423678707e-07  ,-3.834531298049e+00  ,-1.710434389902e+00  
  1.673423726392e-07  ,-3.834531291358e+00  ,-1.710434234623e+00  
  1.673423821761e-07  ,-3.834531277974e+00  ,-1.710433924064e+00  
  1.673424012499e-07  ,-3.834531251206e+00  ,-1.710433302947e+00  
  1.673424393975e-07  ,-3.834531197665e+00  ,-1.710432060710e+00  
  1.673425156927e-07  ,-3.834531090566e+00  ,-1.710429576230e+00  
  1.673426682832e-07  ,-3.834530876298e+00  ,-1.710424607239e+00  
  1.673429734642e-07  ,-3.834530447482e+00  ,-1.710414669139e+00  
  1.673435838261e-07  ,-3.834529588735e+00  ,-1.710394792467e+00  
  1.673448045498e-07  ,-3.834527866775e+00  ,-1.710355037238e+00  
  1.673472459974e-07  ,-3.834524404988e+00  ,-1.710275519232e+00  
  1.673521288926e-07  ,-3.834517409954e+00  ,-1.710116453038e+00  
  1.673618946829e-07  ,-3.834503134053e+00  ,-1.709798199926e+00  
  1.673814262635e-07  ,-3.834473439001e+00  ,-1.709161210917e+00  
  1.674204894247e-07  ,-3.834409476511e+00  ,-1.707885302599e+00  
  1.674986157472e-07  ,-3.834263267011e+00  ,-1.705325771496e+00  
  1.676548683922e-07  ,-3.833897750782e+00  ,-1.700175905459e+00  
  1.679673736821e-07  ,-3.832874666512e+00  ,-1.689753393697e+00  
  1.685923842619e-07  ,-3.829663127459e+00  ,-1.668420788061e+00  
  1.698424054216e-07  ,-3.818603042318e+00  ,-1.623834359929e+00  
  1.723424477409e-07  ,-3.778155474394e+00  ,-1.527222357096e+00  
  1.773425323795e-07  ,-3.626092131889e+00  ,-1.306403615483e+00  
  1.873427016567e-07  ,-3.060073942045e+00  ,-7.744885038547e-01  
  2.073430402110e-07  ,-1.147639003052e+00  ,4.572955058335e-01  
  2.273433787654e-07  ,1.225042714543e+00  ,1.514402457420e+00  
  2.473437173198e-07  ,3.153859356942e+00  ,1.993040207650e+00  
  2.673440558742e-07  ,3.880447472603e+00  ,1.710379419606e+00  
  2.673831190354e-07  ,3.880414031118e+00  ,1.709105973757e+00  
  2.674612453579e-07  ,3.880328765402e+00  ,1.706551362072e+00  
  2.674807769385e-07  ,3.880303619408e+00  ,1.705911102222e+00  
  2.674856598337e-07  ,3.880297093569e+00  ,1.705750936893e+00  
  2.674954256240e-07  ,3.880283754694e+00  ,1.705430485819e+00  
  2.674978670716e-07  ,3.880280360144e+00  ,1.705350347967e+00  
  2.675027499667e-07  ,3.880273499244e+00  ,1.705190042166e+00  
  2.675039706905e-07  ,3.880271769061e+00  ,1.705149959446e+00  
  2.675064121381e-07  ,3.880268290745e+00  ,1.705069786483e+00  
  2.675070225000e-07  ,3.880267417426e+00  ,1.705049741675e+00  
  2.675071750904e-07  ,3.880267198863e+00  ,1.705044730375e+00  
  2.675074802714e-07  ,3.880266761456e+00  ,1.705034707657e+00  
  2.675075565666e-07  ,3.880266652046e+00  ,1.705032201953e+00  
  2.675077091571e-07  ,3.880266433155e+00  ,1.705027190516e+00  
  2.675077473047e-07  ,3.880266378418e+00  ,1.705025937651e+00  
  2.675078236000e-07  ,3.880266268926e+00  ,1.705023431912e+00  
  2.675078426738e-07  ,3.880266241549e+00  ,1.705022805476e+00  
  2.675078808214e-07  ,3.880266186792e+00  ,1.705021552602e+00  
  2.675078903583e-07  ,3.880266173101e+00  ,1.705021239383e+00  
  2.675078927425e-07  ,3.880266169679e+00  ,1.705021161079e+00  
  2.675078975110e-07  ,3.880266162833e+00  ,1.705021004469e+00  
  2.675079070479e-07  ,3.880266149142e+00  ,1.705020691250e+00  
  2.675079261217e-07  ,3.880266121759e+00  ,1.705020064811e+00  
  2.675079642693e-07  ,3.880266066989e+00  ,1.705018811932e+00  
  2.675079738062e-07  ,3.880266053295e+00  ,1.705018498712e+00  
  2.675079928800e-07  ,3.880266025907e+00  ,1.705017872271e+00  
  2.675080310276e-07  ,3.880265971126e+00  ,1.705016619387e+00  
  2.675081073229e-07  ,3.880265861547e+00  ,1.705014113613e+00  
  2.675082599133e-07  ,3.880265642319e+00  ,1.705009102034e+00  
  2.675085650943e-07  ,3.880265203583e+00  ,1.704999078759e+00  
  2.675091754562e-07  ,3.880264324988e+00  ,1.704979031740e+00  
  2.675103961800e-07  ,3.880262563311e+00  ,1.704938935820e+00  
  2.675128376276e-07  ,3.880259022008e+00  ,1.704858736458e+00  
  2.675177205227e-07  ,3.880251867603e+00  ,1.704698307646e+00  
  2.675274863130e-07  ,3.880237271602e+00  ,1.704377329681e+00  
  2.675470178936e-07  ,3.880206930857e+00  ,1.703734892498e+00  
  2.675860810549e-07  ,3.880141654603e+00  ,1.702448093964e+00  
  2.676642073774e-07  ,3.879992724813e+00  ,1.699866807008e+00  
  2.678204600223e-07  ,3.879621370517e+00  ,1.694673528056e+00  
  2.681329653122e-07  ,3.878584790506e+00  ,1.684164589268e+00  
  2.687579758920e-07  ,3.875336839617e+00  ,1.662660753894e+00  
  2.700079970517e-07  ,3.864146896241e+00  ,1.617738593482e+00  
  2.725080393710e-07  ,3.823096831880e+00  ,1.520483827930e+00  
  2.775081240096e-07  ,3.668439870764e+00  ,1.298507907738e+00  
  2.875082932868e-07  ,3.095280733377e+00  ,7.648854212312e-01  
  3.075086318412e-07  ,1.174038420578e+00  ,-4.674180798141e-01  
  3.275089703955e-07  ,-1.198007857246e+00  ,-1.521177916984e+00  
  3.475093089499e-07  ,-3.119584010230e+00  ,-1.993880472816e+00  
  3.500093512692e-07  ,-3.290971920084e+00  ,-1.999999913694e+00  
  3.550094359078e-07  ,-3.566087241179e+00  ,-1.975283848225e+00  
  3.650096051850e-07  ,-3.831120442297e+00  ,-1.781738978728e+00  
  3.653221104749e-07  ,-3.833268183333e+00  ,-1.772733742876e+00  
  3.659471210547e-07  ,-3.836405781650e+00  ,-1.754211558957e+00  
  3.671971422144e-07  ,-3.838051115614e+00  ,-1.715145678220e+00  
  3.672362053756e-07  ,-3.838003064008e+00  ,-1.713881930019e+00  
  3.672459711659e-07  ,-3.837990109615e+00  ,-1.713565589588e+00  
  3.672484126135e-07  ,-3.837986812174e+00  ,-1.713486479277e+00  
  3.672532955087e-07  ,-3.837980146683e+00  ,-1.713328228415e+00  
  3.672545162325e-07  ,-3.837978465600e+00  ,-1.713288659399e+00  
  3.672569576800e-07  ,-3.837975085783e+00  ,-1.713209513809e+00  
  3.672575680419e-07  ,-3.837974237151e+00  ,-1.713189725837e+00  
  3.672587887657e-07  ,-3.837972535474e+00  ,-1.713150148002e+00  
  3.672590939467e-07  ,-3.837972109136e+00  ,-1.713140253150e+00  
  3.672597043086e-07  ,-3.837971255355e+00  ,-1.713120462973e+00  
  3.672598568990e-07  ,-3.837971041680e+00  ,-1.713115515330e+00  
  3.672601620800e-07  ,-3.837970614055e+00  ,-1.713105619927e+00  
  3.672602383752e-07  ,-3.837970507091e+00  ,-1.713103146051e+00  
  3.672603909657e-07  ,-3.837970293094e+00  ,-1.713098198271e+00  
  3.672604291133e-07  ,-3.837970239581e+00  ,-1.713096961320e+00  
  3.672605054086e-07  ,-3.837970132536e+00  ,-1.713094487410e+00  
  3.672605244824e-07  ,-3.837970105772e+00  ,-1.713093868931e+00  
  3.672605626300e-07  ,-3.837970052238e+00  ,-1.713092631971e+00  
  3.672606389252e-07  ,-3.837969945153e+00  ,-1.713090158044e+00  
  3.672606413094e-07  ,-3.837969941807e+00  ,-1.713090080733e+00  
  3.672606460779e-07  ,-3.837969935113e+00  ,-1.713089926113e+00  
  3.672606472700e-07  ,-3.837969933440e+00  ,-1.713089887457e+00  
  3.672606496542e-07  ,-3.837969930093e+00  ,-1.713089810147e+00  
  3.672606544227e-07  ,-3.837969923399e+00  ,-1.713089655526e+00  
  3.672606639596e-07  ,-3.837969910011e+00  ,-1.713089346284e+00  
  3.672606663438e-07  ,-3.837969906664e+00  ,-1.713089268974e+00  
  3.672606711123e-07  ,-3.837969899970e+00  ,-1.713089114353e+00  
  3.672606723044e-07  ,-3.837969898297e+00  ,-1.713089075698e+00  
  3.672606746886e-07  ,-3.837969894950e+00  ,-1.713088998387e+00  
  3.672606794571e-07  ,-3.837969888255e+00  ,-1.713088843766e+00  
  3.672606889940e-07  ,-3.837969874867e+00  ,-1.713088534524e+00  
  3.672607080678e-07  ,-3.837969848088e+00  ,-1.713087916039e+00  
  3.672607462154e-07  ,-3.837969794527e+00  ,-1.713086679067e+00  
  3.672608225106e-07  ,-3.837969687387e+00  ,-1.713084205116e+00  
  3.672609751011e-07  ,-3.837969473038e+00  ,-1.713079257185e+00  
  3.672612802821e-07  ,-3.837969044065e+00  ,-1.713069361205e+00  
  3.672618906439e-07  ,-3.837968185016e+00  ,-1.713049568771e+00  
  3.672631113677e-07  ,-3.837966462504e+00  ,-1.713009982015e+00  
  3.672655528153e-07  ,-3.837962999829e+00  ,-1.712930800945e+00  
  3.672704357105e-07  ,-3.837956003871e+00  ,-1.712772408574e+00  
  3.672802015008e-07  ,-3.837941729535e+00  ,-1.712455502921e+00  
  3.672997330814e-07  ,-3.837912051198e+00  ,-1.711821208081e+00  
  3.673387962426e-07  ,-3.837848176086e+00  ,-1.710550685095e+00  
  3.674169225651e-07  ,-3.837702353891e+00  ,-1.708001912603e+00  
  3.675731752101e-07  ,-3.837338436987e+00  ,-1.702873515361e+00  
  3.678856805000e-07  ,-3.836321653722e+00  ,-1.692493745664e+00  
  3.685106910798e-07  ,-3.833133688273e+00  ,-1.671245827674e+00  
  3.697607122395e-07  ,-3.822155401757e+00  ,-1.626825475175e+00  
  3.722607545588e-07  ,-3.781963994833e+00  ,-1.530531537918e+00  
  3.772608391974e-07  ,-3.630619221143e+00  ,-1.310285883533e+00  
  3.872610084745e-07  ,-3.066399574015e+00  ,-7.792183959205e-01  
  4.072613470289e-07  ,-1.156981518323e+00  ,4.522970466746e-01  
  4.271245949003e-07  ,1.200678872403e+00  ,1.505387732021e+00  
  4.471249334547e-07  ,3.138445819084e+00  ,1.991847322337e+00  
  4.671252720091e-07  ,3.880351693419e+00  ,1.717464030939e+00  
  4.674377772990e-07  ,3.880184103066e+00  ,1.707319812780e+00  
  4.674475430893e-07  ,3.880172551860e+00  ,1.707000149222e+00  
  4.674670746699e-07  ,3.880148301703e+00  ,1.706360340111e+00  
  4.674719575651e-07  ,3.880142000050e+00  ,1.706200287439e+00  
  4.674817233554e-07  ,3.880129109802e+00  ,1.705880061650e+00  
  4.675012549360e-07  ,3.880102181534e+00  ,1.705239128394e+00  
  4.675018652979e-07  ,3.880101315367e+00  ,1.705219088884e+00  
  4.675030860217e-07  ,3.880099578548e+00  ,1.705179007981e+00  
  4.675055274693e-07  ,3.880096086977e+00  ,1.705098838652e+00  
  4.675056037645e-07  ,3.880095977481e+00  ,1.705096333199e+00  
  4.675056228383e-07  ,3.880095950103e+00  ,1.705095706834e+00  
  4.675056609859e-07  ,3.880095895343e+00  ,1.705094454103e+00  
  4.675056705228e-07  ,3.880095881652e+00  ,1.705094140920e+00  
  4.675056895967e-07  ,3.880095854269e+00  ,1.705093514553e+00  
  4.675057277443e-07  ,3.880095799498e+00  ,1.705092261817e+00  
  4.675058040395e-07  ,3.880095689940e+00  ,1.705089756338e+00  
  4.675059566300e-07  ,3.880095470754e+00  ,1.705084745351e+00  
  4.675062618109e-07  ,3.880095032101e+00  ,1.705074723259e+00  
  4.675068721728e-07  ,3.880094153674e+00  ,1.705054678605e+00  
  4.675080928966e-07  ,3.880092392336e+00  ,1.705014587417e+00  
  4.675105343442e-07  ,3.880088851728e+00  ,1.704934397517e+00  
  4.675154172393e-07  ,3.880081698777e+00  ,1.704773987629e+00  
  4.675251830297e-07  ,3.880067105944e+00  ,1.704453047506e+00  
  4.675447146103e-07  ,3.880036772586e+00  ,1.703810685985e+00  
  4.675837777715e-07  ,3.879971515339e+00  ,1.702524038689e+00  
  4.676619040940e-07  ,3.879822640365e+00  ,1.699943053867e+00  
  4.678181567389e-07  ,3.879451459533e+00  ,1.694750377802e+00  
  4.681306620289e-07  ,3.878415444242e+00  ,1.684242639219e+00  
  4.687556726087e-07  ,3.875169189897e+00  ,1.662741181571e+00  
  4.700056937683e-07  ,3.863983402002e+00  ,1.617823682682e+00  
  4.725057360876e-07  ,3.822944737132e+00  ,1.520577839577e+00  
  4.775058207262e-07  ,3.668344816896e+00  ,1.298617973941e+00  
  4.875059900034e-07  ,3.095369474752e+00  ,7.650191370946e-01  
  5.075063285578e-07  ,1.174326749385e+00  ,-4.672773668083e-01  
  5.275066671122e-07  ,-1.197747421579e+00  ,-1.521083956181e+00  
  5.475070056666e-07  ,-3.119422864683e+00  ,-1.993869155223e+00  
  5.500070479859e-07  ,-3.290828189244e+00  ,-1.999999950974e+00  
  5.550071326245e-07  ,-3.565983073153e+00  ,-1.975306524552e+00  
  5.650073019016e-07  ,-3.831103099585e+00  ,-1.781804714277e+00  
  5.653198071916e-07  ,-3.833253708455e+00  ,-1.772800741012e+00  
  5.659448177714e-07  ,-3.836397010725e+00  ,-1.754281062773e+00  
  5.671948389310e-07  ,-3.838053672894e+00  ,-1.715220112051e+00  
  5.672339020923e-07  ,-3.838005973615e+00  ,-1.713956516104e+00  
  5.672436678826e-07  ,-3.837993107298e+00  ,-1.713640213718e+00  
  5.672461093302e-07  ,-3.837989831875e+00  ,-1.713561112917e+00  
  5.672509922253e-07  ,-3.837983210422e+00  ,-1.713402881074e+00  
  5.672522129491e-07  ,-3.837981540348e+00  ,-1.713363316813e+00  
  5.672546543967e-07  ,-3.837978182548e+00  ,-1.713284180732e+00  
  5.672595372918e-07  ,-3.837971396341e+00  ,-1.713125878332e+00  
  5.672596898823e-07  ,-3.837971182756e+00  ,-1.713120930733e+00  
  5.672599950633e-07  ,-3.837970755308e+00  ,-1.713111035415e+00  
  5.672606054252e-07  ,-3.837969899309e+00  ,-1.713091244308e+00  
  5.672606078094e-07  ,-3.837969895963e+00  ,-1.713091166998e+00  
  5.672606125778e-07  ,-3.837969889269e+00  ,-1.713091012378e+00  
  5.672606221147e-07  ,-3.837969875882e+00  ,-1.713090703137e+00  
  5.672606411885e-07  ,-3.837969849108e+00  ,-1.713090084654e+00  
  5.672606459570e-07  ,-3.837969842414e+00  ,-1.713089930033e+00  
  5.672606554939e-07  ,-3.837969829025e+00  ,-1.713089620791e+00  
  5.672606578781e-07  ,-3.837969825678e+00  ,-1.713089543481e+00  
  5.672606626466e-07  ,-3.837969818984e+00  ,-1.713089388860e+00  
  5.672606721835e-07  ,-3.837969805595e+00  ,-1.713089079618e+00  
  5.672606912573e-07  ,-3.837969778817e+00  ,-1.713088461133e+00  
  5.672607294049e-07  ,-3.837969725255e+00  ,-1.713087224163e+00  
  5.672608057001e-07  ,-3.837969618114e+00  ,-1.713084750214e+00  
  5.672609582906e-07  ,-3.837969403764e+00  ,-1.713079802287e+00  
  5.672612634716e-07  ,-3.837968974788e+00  ,-1.713069906316e+00  
  5.672618738335e-07  ,-3.837968115733e+00  ,-1.713050113900e+00  
  5.672630945573e-07  ,-3.837966393209e+00  ,-1.713010527178e+00  
  5.672655360048e-07  ,-3.837962930509e+00  ,-1.712931346177e+00  
  5.672704189000e-07  ,-3.837955934504e+00  ,-1.712772953945e+00  
  5.672801846903e-07  ,-3.837941660070e+00  ,-1.712456048570e+00  
  5.672997162709e-07  ,-3.837911981539e+00  ,-1.711821754284e+00  
  5.673387794322e-07  ,-3.837848106036e+00  ,-1.710551232407e+00  
  5.674169057546e-07  ,-3.837702283061e+00  ,-1.708002462131e+00  
  5.675731583996e-07  ,-3.837338364713e+00  ,-1.702874069311e+00  
  5.678856636895e-07  ,-3.836321579479e+00  ,-1.692494308416e+00  
  5.685106742693e-07  ,-3.833133613979e+00  ,-1.671246407867e+00  
  5.697606954290e-07  ,-3.822155328276e+00  ,-1.626826089572e+00  
  5.722607377483e-07  ,-3.781963910533e+00  ,-1.530532217830e+00  
  5.772608223869e-07  ,-3.630619268507e+00  ,-1.310286681522e+00  
  5.872609916641e-07  ,-3.066400299565e+00  ,-7.792193686911e-01  
  6.072613302184e-07  ,-1.156983228085e+00  ,4.522960178046e-01  
  6.258043352081e-07  ,1.055041498394e+00  ,1.449493954061e+00  
  6.458046737624e-07  ,3.042857316318e+00  ,1.982653876109e+00  
  6.658050123168e-07  ,3.875530189254e+00  ,1.758482615379e+00  
  6.661175176067e-07  ,3.877009405492e+00  ,1.749044227469e+00  
  6.667425281866e-07  ,3.878799007599e+00  ,1.729662630929e+00  
  6.668987808315e-07  ,3.879002839922e+00  ,1.724712740420e+00  
  6.672112861214e-07  ,3.879117990604e+00  ,1.714688401152e+00  
  6.672894124439e-07  ,3.879085824998e+00  ,1.712156454675e+00  
  6.674456650889e-07  ,3.878948314745e+00  ,1.707061634279e+00  
  6.674847282501e-07  ,3.878898687083e+00  ,1.705781497147e+00  
  6.674944940404e-07  ,3.878885326822e+00  ,1.705461061388e+00  
  6.674969354880e-07  ,3.878881927169e+00  ,1.705380927365e+00  
  6.675018183831e-07  ,3.878875056357e+00  ,1.705220629220e+00  
