  Time                 , V(R3:2)              , V(U3:100)            
  8.083060806200e-08  ,1.866161753946e+01  ,8.497151909970e+00  
  8.120863189504e-08  ,1.866100222263e+01  ,8.349755337992e+00  
  8.196467956111e-08  ,1.865774995864e+01  ,8.051450275630e+00  
  8.198830605068e-08  ,1.865760001802e+01  ,8.042054172637e+00  
  8.203555902980e-08  ,1.865728958957e+01  ,8.023248679952e+00  
  8.204737227459e-08  ,1.865720976133e+01  ,8.018544542496e+00  
  8.207099876415e-08  ,1.865704739957e+01  ,8.009132954975e+00  
  8.207690538654e-08  ,1.865700624345e+01  ,8.006779368441e+00  
  8.207838204214e-08  ,1.865699591900e+01  ,8.006190928726e+00  
  8.207875120604e-08  ,1.865699333565e+01  ,8.006043816105e+00  
  8.207948953384e-08  ,1.865698816629e+01  ,8.005749587632e+00  
  8.207967411579e-08  ,1.865698687339e+01  ,8.005676029841e+00  
  8.207972026128e-08  ,1.865698655013e+01  ,8.005657640352e+00  
  8.207973179765e-08  ,1.865698646931e+01  ,8.005653042976e+00  
  8.207973468174e-08  ,1.865698644911e+01  ,8.005651893632e+00  
  8.207974044993e-08  ,1.865698640870e+01  ,8.005649594944e+00  
  8.207974189197e-08  ,1.865698639860e+01  ,8.005649020272e+00  
  8.207974477607e-08  ,1.865698637839e+01  ,8.005647870928e+00  
  8.207975054425e-08  ,1.865698633799e+01  ,8.005645572240e+00  
  8.207976208062e-08  ,1.865698625717e+01  ,8.005640974862e+00  
  8.207978515337e-08  ,1.865698609552e+01  ,8.005631780103e+00  
  8.207983129886e-08  ,1.865698577223e+01  ,8.005613390573e+00  
  8.207992358983e-08  ,1.865698512560e+01  ,8.005576611462e+00  
  8.208010817178e-08  ,1.865698383218e+01  ,8.005503053037e+00  
  8.208047733568e-08  ,1.865698124466e+01  ,8.005355935381e+00  
  8.208121566348e-08  ,1.865697606695e+01  ,8.005061696839e+00  
  8.208269231908e-08  ,1.865696570080e+01  ,8.004473206835e+00  
  8.208564563027e-08  ,1.865694492555e+01  ,8.003296175148e+00  
  8.209155225266e-08  ,1.865690320299e+01  ,8.000941905101e+00  
  8.210336549745e-08  ,1.865681906707e+01  ,7.996232538591e+00  
  8.212699198701e-08  ,1.865664801162e+01  ,7.986810502184e+00  
  8.217424496614e-08  ,1.865629460149e+01  ,7.967953233991e+00  
  8.226875092440e-08  ,1.865554123303e+01  ,7.930186061587e+00  
  8.245776284092e-08  ,1.865383697541e+01  ,7.854442338716e+00  
  8.283578667395e-08  ,1.864953946692e+01  ,7.702126740979e+00  
  8.359183434003e-08  ,1.863647343912e+01  ,7.394258326728e+00  
  8.510392967217e-08  ,1.858376196189e+01  ,6.766183603350e+00  
  8.812812033646e-08  ,1.830029695006e+01  ,5.465688191210e+00  
  9.206649724000e-08  ,1.740624171990e+01  ,3.699988584185e+00  
  9.881001773827e-08  ,1.436995569773e+01  ,5.606353184047e-01  
  1.084689504241e-07  ,7.338702971252e+00  ,-3.943980688353e+00  
  1.174185878371e-07  ,-5.980105974732e-01  ,-7.804741691913e+00  
  1.314346200561e-07  ,-1.143418644950e+01  ,-1.252016882821e+01  
  1.401607400512e-07  ,-1.540978107185e+01  ,-1.428907285185e+01  
  1.467045849895e-07  ,-1.706017461244e+01  ,-1.491968562162e+01  
  1.515295809840e-07  ,-1.773708900713e+01  ,-1.498268500425e+01  
  1.553763157462e-07  ,-1.806646749250e+01  ,-1.478654917467e+01  
  1.591179973220e-07  ,-1.828072535698e+01  ,-1.438879306911e+01  
  1.625534600353e-07  ,-1.841861457892e+01  ,-1.384853271473e+01  
  1.658626354074e-07  ,-1.851111002009e+01  ,-1.317566236506e+01  
  1.701601302957e-07  ,-1.859615780973e+01  ,-1.209074749325e+01  
  1.760788715219e-07  ,-1.866385205958e+01  ,-1.024108127847e+01  
  1.767883530592e-07  ,-1.866821070567e+01  ,-9.994271434332e+00  
  1.782073161339e-07  ,-1.867493516226e+01  ,-9.485881965031e+00  
  1.802126399016e-07  ,-1.867730301823e+01  ,-8.735515763730e+00  
  1.804495683646e-07  ,-1.867700276322e+01  ,-8.644511560251e+00  
  1.809234252905e-07  ,-1.867582555870e+01  ,-8.461071429629e+00  
  1.810418895220e-07  ,-1.867539917517e+01  ,-8.414916824125e+00  
  1.812788179850e-07  ,-1.867436479984e+01  ,-8.322258594930e+00  
  1.813380501007e-07  ,-1.867406706908e+01  ,-8.299021793264e+00  
  1.814565143322e-07  ,-1.867342114797e+01  ,-8.252462059575e+00  
  1.814861303901e-07  ,-1.867324866188e+01  ,-8.240804241099e+00  
  1.815453625058e-07  ,-1.867289008336e+01  ,-8.217467212701e+00  
  1.816638267373e-07  ,-1.867211608774e+01  ,-8.170707873092e+00  
  1.816675287446e-07  ,-1.867209066079e+01  ,-8.169244816806e+00  
  1.816684542464e-07  ,-1.867208429198e+01  ,-8.168879035468e+00  
  1.816703052500e-07  ,-1.867207153984e+01  ,-8.168147452076e+00  
  1.816707680009e-07  ,-1.867206834879e+01  ,-8.167964551912e+00  
  1.816716935027e-07  ,-1.867206196304e+01  ,-8.167598746405e+00  
  1.816719248782e-07  ,-1.867206036585e+01  ,-8.167507293950e+00  
  1.816723876291e-07  ,-1.867205717055e+01  ,-8.167324387744e+00  
  1.816733131309e-07  ,-1.867205077633e+01  ,-8.166958570154e+00  
  1.816733420528e-07  ,-1.867205057643e+01  ,-8.166947138243e+00  
  1.816733492833e-07  ,-1.867205052646e+01  ,-8.166944280264e+00  
  1.816733637443e-07  ,-1.867205042651e+01  ,-8.166938564306e+00  
  1.816733673595e-07  ,-1.867205040152e+01  ,-8.166937135316e+00  
  1.816733745900e-07  ,-1.867205035154e+01  ,-8.166934277335e+00  
  1.816733763976e-07  ,-1.867205033905e+01  ,-8.166933562840e+00  
  1.816733800128e-07  ,-1.867205031406e+01  ,-8.166932133850e+00  
  1.816733872433e-07  ,-1.867205026409e+01  ,-8.166929275869e+00  
  1.816734017043e-07  ,-1.867205016413e+01  ,-8.166923559906e+00  
  1.816734306262e-07  ,-1.867204996422e+01  ,-8.166912127974e+00  
  1.816734884701e-07  ,-1.867204956438e+01  ,-8.166889264091e+00  
  1.816736041578e-07  ,-1.867204876465e+01  ,-8.166843536243e+00  
  1.816738355333e-07  ,-1.867204716495e+01  ,-8.166752080224e+00  
  1.816742982842e-07  ,-1.867204396466e+01  ,-8.166569166892e+00  
  1.816752237860e-07  ,-1.867203756043e+01  ,-8.166203335049e+00  
  1.816770747896e-07  ,-1.867202473741e+01  ,-8.165471650652e+00  
  1.816807767968e-07  ,-1.867199903309e+01  ,-8.164008199027e+00  
  1.816881808113e-07  ,-1.867194739075e+01  ,-8.161080964513e+00  
  1.817029888402e-07  ,-1.867184316715e+01  ,-8.155225170986e+00  
  1.817326048981e-07  ,-1.867163093053e+01  ,-8.143508290378e+00  
  1.817918370138e-07  ,-1.867119102540e+01  ,-8.120053390449e+00  
  1.819103012453e-07  ,-1.867024722006e+01  ,-8.073059320124e+00  
  1.821472297083e-07  ,-1.866808428497e+01  ,-7.978736377811e+00  
  1.826210866343e-07  ,-1.866248272473e+01  ,-7.788769608903e+00  
  1.835688004862e-07  ,-1.864448468058e+01  ,-7.403700381841e+00  
  1.854642281901e-07  ,-1.856465967114e+01  ,-6.614221489711e+00  
  1.892550835978e-07  ,-1.809826005769e+01  ,-4.967807996186e+00  
  1.934356043707e-07  ,-1.692792368843e+01  ,-3.071518411934e+00  
  2.015626976858e-07  ,-1.257903081070e+01  ,7.361081599443e-01  
  2.103275607001e-07  ,-5.673662311255e+00  ,4.781811356506e+00  
  2.202100108038e-07  ,3.170642298378e+00  ,8.896650886536e+00  
  2.307004282843e-07  ,1.090604403634e+01  ,1.232631113854e+01  
  2.372830162417e-07  ,1.423293406573e+01  ,1.381874147528e+01  
  2.425371656786e-07  ,1.597166408888e+01  ,1.458962740487e+01  
  2.473874936472e-07  ,1.695633558026e+01  ,1.494950691398e+01  
  2.499903539788e-07  ,1.732688758917e+01  ,1.499999931126e+01  
  2.524129102598e-07  ,1.760211446255e+01  ,1.495692399919e+01  
  2.546838472258e-07  ,1.781358670073e+01  ,1.483790012324e+01  
  2.568806509148e-07  ,1.798137932270e+01  ,1.465091729848e+01  
  2.595341751944e-07  ,1.814712835647e+01  ,1.433215153409e+01  
  2.611574704419e-07  ,1.823161527416e+01  ,1.408790248363e+01  
  2.636481995355e-07  ,1.833969356383e+01  ,1.364216199490e+01  
  2.686296577226e-07  ,1.849697034395e+01  ,1.250346134241e+01  
  2.769355649720e-07  ,1.863658543233e+01  ,9.942434231430e+00  
  2.781777630221e-07  ,1.864483035734e+01  ,9.496666075221e+00  
  2.806621591221e-07  ,1.865162752062e+01  ,8.562447657365e+00  
  2.810058171521e-07  ,1.865127857008e+01  ,8.428983277185e+00  
  2.816931332122e-07  ,1.864907889723e+01  ,8.159122747960e+00  
  2.818649622272e-07  ,1.864818296825e+01  ,8.091058288173e+00  
  2.819079194810e-07  ,1.864793629892e+01  ,8.074005255817e+00  
  2.819938339885e-07  ,1.864740993572e+01  ,8.039855107524e+00  
  2.820153126154e-07  ,1.864727135398e+01  ,8.031308409045e+00  
  2.820582698691e-07  ,1.864698551057e+01  ,8.014204045635e+00  
  2.820690091826e-07  ,1.864691223136e+01  ,8.009925672944e+00  
  2.820904878094e-07  ,1.864676346301e+01  ,8.001366192764e+00  
  2.820911590165e-07  ,1.864675876621e+01  ,8.001098650285e+00  
  2.820913268183e-07  ,1.864675759156e+01  ,8.001031764109e+00  
  2.820913687687e-07  ,1.864675729787e+01  ,8.001015042531e+00  
  2.820914526696e-07  ,1.864675671045e+01  ,8.000981599332e+00  
  2.820914736449e-07  ,1.864675656359e+01  ,8.000973238523e+00  
  2.820914743003e-07  ,1.864675655900e+01  ,8.000972977248e+00  
  2.820914756113e-07  ,1.864675654982e+01  ,8.000972454697e+00  
  2.820914782332e-07  ,1.864675653146e+01  ,8.000971409596e+00  
  2.820914834770e-07  ,1.864675649475e+01  ,8.000969319393e+00  
  2.820914847879e-07  ,1.864675648557e+01  ,8.000968796842e+00  
  2.820914874098e-07  ,1.864675646721e+01  ,8.000967751741e+00  
  2.820914880653e-07  ,1.864675646262e+01  ,8.000967490466e+00  
  2.820914893763e-07  ,1.864675645344e+01  ,8.000966967915e+00  
  2.820914919982e-07  ,1.864675643508e+01  ,8.000965922813e+00  
  2.820914972420e-07  ,1.864675639837e+01  ,8.000963832610e+00  
  2.820915077296e-07  ,1.864675632493e+01  ,8.000959652202e+00  
  2.820915287048e-07  ,1.864675617806e+01  ,8.000951291385e+00  
  2.820915706553e-07  ,1.864675588432e+01  ,8.000934569739e+00  
  2.820916545561e-07  ,1.864675529679e+01  ,8.000901126406e+00  
  2.820918223579e-07  ,1.864675412160e+01  ,8.000834239574e+00  
  2.820921579615e-07  ,1.864675177067e+01  ,8.000700465243e+00  
  2.820928291685e-07  ,1.864674706662e+01  ,8.000432913911e+00  
  2.820941715827e-07  ,1.864673764978e+01  ,7.999897800577e+00  
  2.820968564111e-07  ,1.864671878110e+01  ,7.998827531224e+00  
  2.821022260678e-07  ,1.864668090347e+01  ,7.996686821808e+00  
  2.821129653812e-07  ,1.864660458522e+01  ,7.992404720344e+00  
  2.821344440081e-07  ,1.864644968167e+01  ,7.983837788604e+00  
  2.821774012619e-07  ,1.864613068379e+01  ,7.966693023522e+00  
  2.822633157694e-07  ,1.864545492105e+01  ,7.932359996277e+00  
  2.824351447844e-07  ,1.864394392466e+01  ,7.863520829426e+00  
  2.827788028144e-07  ,1.864021088854e+01  ,7.725157076000e+00  
  2.834661188745e-07  ,1.862922605174e+01  ,7.445744475158e+00  
  2.848407509946e-07  ,1.858673856332e+01  ,6.876636977366e+00  
  2.875900152349e-07  ,1.836472311307e+01  ,5.701038834742e+00  
  2.880643378221e-07  ,1.830395563992e+01  ,5.493667616109e+00  
  2.890129829967e-07  ,1.815617989592e+01  ,5.075311985115e+00  
  2.909102733457e-07  ,1.774576789822e+01  ,4.225453710525e+00  
  2.947048540437e-07  ,1.643572923367e+01  ,2.483786033960e+00  
  3.022940154397e-07  ,1.207275490145e+01  ,-1.080093760367e+00  
  3.132493491494e-07  ,3.189727147330e+00  ,-6.064873416057e+00  
  3.242955799424e-07  ,-6.467483318646e+00  ,-1.036929956887e+01  
  3.385306592309e-07  ,-1.526999284469e+01  ,-1.403676089454e+01  
  3.407934005582e-07  ,-1.603794621985e+01  ,-1.437694014095e+01  
  3.440612252080e-07  ,-1.680130667593e+01  ,-1.473968777112e+01  
  3.461708571040e-07  ,-1.713599477475e+01  ,-1.489159723377e+01  
  3.478714521253e-07  ,-1.735006211906e+01  ,-1.496647521401e+01  
  3.495295788371e-07  ,-1.753084699130e+01  ,-1.499836195131e+01  
  3.515706653916e-07  ,-1.772586029651e+01  ,-1.498174254508e+01  
  3.527191723906e-07  ,-1.782520672668e+01  ,-1.494530213540e+01  
  3.538196231448e-07  ,-1.791266478607e+01  ,-1.489213492459e+01  
  3.551244060719e-07  ,-1.800650576958e+01  ,-1.480604101252e+01  
  3.563138912642e-07  ,-1.808329490812e+01  ,-1.470587578516e+01  
  3.574145282828e-07  ,-1.814740732584e+01  ,-1.459489883114e+01  
  3.588968212926e-07  ,-1.822472435128e+01  ,-1.441789464316e+01  
  3.598808567249e-07  ,-1.827095201379e+01  ,-1.428309751397e+01  
  3.613640810573e-07  ,-1.833355330752e+01  ,-1.405417264098e+01  
  3.643305297219e-07  ,-1.843719551604e+01  ,-1.350535653325e+01  
  3.673066641414e-07  ,-1.851755782148e+01  ,-1.283696973419e+01  
  3.732589329802e-07  ,-1.862231197221e+01  ,-1.117060185784e+01  
  3.747470001900e-07  ,-1.863882668572e+01  ,-1.069056944029e+01  
  3.777231346094e-07  ,-1.866213353910e+01  ,-9.661525562711e+00  
  3.783053974831e-07  ,-1.866514331926e+01  ,-9.450032935376e+00  
  3.794699232304e-07  ,-1.866935150031e+01  ,-9.017633563296e+00  
  3.814454446756e-07  ,-1.866613142862e+01  ,-8.256817593458e+00  
  3.816886129999e-07  ,-1.866477755266e+01  ,-8.160910081769e+00  
  3.817494050809e-07  ,-1.866438988776e+01  ,-8.136858567922e+00  
  3.817646031012e-07  ,-1.866428971302e+01  ,-8.130841048675e+00  
  3.817949991417e-07  ,-1.866408538515e+01  ,-8.118800450840e+00  
  3.818025981519e-07  ,-1.866403347080e+01  ,-8.115789144186e+00  
  3.818177961721e-07  ,-1.866392863409e+01  ,-8.109765143444e+00  
  3.818178555394e-07  ,-1.866392822193e+01  ,-8.109741608566e+00  
  3.818179742739e-07  ,-1.866392739754e+01  ,-8.109694538724e+00  
  3.818179779844e-07  ,-1.866392737177e+01  ,-8.109693067789e+00  
  3.818179854053e-07  ,-1.866392732024e+01  ,-8.109690125920e+00  
  3.818180002471e-07  ,-1.866392721719e+01  ,-8.109684242180e+00  
  3.818180299307e-07  ,-1.866392701107e+01  ,-8.109672474696e+00  
  3.818180373516e-07  ,-1.866392695954e+01  ,-8.109669532824e+00  
  3.818180521935e-07  ,-1.866392685648e+01  ,-8.109663649078e+00  
  3.818180818771e-07  ,-1.866392665036e+01  ,-8.109651881582e+00  
  3.818181412444e-07  ,-1.866392623809e+01  ,-8.109628346567e+00  
  3.818182599789e-07  ,-1.866392541350e+01  ,-8.109581276453e+00  
  3.818184974480e-07  ,-1.866392376407e+01  ,-8.109487135888e+00  
  3.818189723861e-07  ,-1.866392046421e+01  ,-8.109298853402e+00  
  3.818199222624e-07  ,-1.866391386052e+01  ,-8.108922283014e+00  
  3.818218220149e-07  ,-1.866390063726e+01  ,-8.108169120577e+00  
  3.818256215200e-07  ,-1.866387412707e+01  ,-8.106662709060e+00  
  3.818332205301e-07  ,-1.866382085158e+01  ,-8.103649539538e+00  
  3.818484185503e-07  ,-1.866371327570e+01  ,-8.097621815135e+00  
  3.818788145909e-07  ,-1.866349398881e+01  ,-8.085560829710e+00  
  3.819396066719e-07  ,-1.866303858536e+01  ,-8.061416750882e+00  
  3.820611908341e-07  ,-1.866205806123e+01  ,-8.013040469684e+00  
  3.823043591583e-07  ,-1.865979754255e+01  ,-7.915937885685e+00  
  3.827906958067e-07  ,-1.865389019032e+01  ,-7.720352500736e+00  
  3.837633691037e-07  ,-1.863465716041e+01  ,-7.323821214948e+00  
  3.857087156975e-07  ,-1.854780218534e+01  ,-6.510620857902e+00  
  3.895785472596e-07  ,-1.804085470285e+01  ,-4.823727616217e+00  
  3.935087285245e-07  ,-1.690956064092e+01  ,-3.037781556948e+00  
  4.013690910542e-07  ,-1.270885568969e+01  ,6.449700543537e-01  
  4.100534877980e-07  ,-5.904414502519e+00  ,4.659220244685e+00  
  4.198524913991e-07  ,2.850843803541e+00  ,8.760448095526e+00  
  4.304665885174e-07  ,1.072633499419e+01  ,1.226318566536e+01  
  4.371885023320e-07  ,1.415960341665e+01  ,1.380135628944e+01  
  4.425417444909e-07  ,1.594847579214e+01  ,1.459012851228e+01  
  4.474948904717e-07  ,1.695933580325e+01  ,1.495357089887e+01  
  4.501934907639e-07  ,1.734196815215e+01  ,1.499972287216e+01  
  4.527088067734e-07  ,1.762406554967e+01  ,1.494571811116e+01  
  4.550684056485e-07  ,1.783923198770e+01  ,1.481024817396e+01  
  4.573605767691e-07  ,1.800913688614e+01  ,1.460074658813e+01  
  4.600949398482e-07  ,1.817361310798e+01  ,1.425195909089e+01  
  4.617705754244e-07  ,1.825707478608e+01  ,1.398608402452e+01  
  4.643454960787e-07  ,1.836326414803e+01  ,1.350228603261e+01  
  4.694953373873e-07  ,1.851576962802e+01  ,1.227350903381e+01  
  4.758432320559e-07  ,1.862423458687e+01  ,1.032193450912e+01  
  4.773024282658e-07  ,1.863744381656e+01  ,9.812329064578e+00  
  4.802208206856e-07  ,1.865055231915e+01  ,8.732381563252e+00  
  4.805630351657e-07  ,1.865064889627e+01  ,8.600759056294e+00  
  4.812474641258e-07  ,1.864944064328e+01  ,8.334547077182e+00  
  4.814185713658e-07  ,1.864881942079e+01  ,8.267387172426e+00  
  4.817607858458e-07  ,1.864711649621e+01  ,8.132352630924e+00  
  4.818463394658e-07  ,1.864658476235e+01  ,8.098446515010e+00  
  4.818677278708e-07  ,1.864644467026e+01  ,8.089960835364e+00  
  4.819105046808e-07  ,1.864615564835e+01  ,8.072978522083e+00  
  4.819118414562e-07  ,1.864614642558e+01  ,8.072447589706e+00  
  4.819145150068e-07  ,1.864612794499e+01  ,8.071385682241e+00  
  4.819198621080e-07  ,1.864609084338e+01  ,8.069261696495e+00  
  4.819198829951e-07  ,1.864609069808e+01  ,8.069253399229e+00  
  4.819199247694e-07  ,1.864609040748e+01  ,8.069236804687e+00  
  4.819199352129e-07  ,1.864609033483e+01  ,8.069232656050e+00  
  4.819199561000e-07  ,1.864609018953e+01  ,8.069224358772e+00  
  4.819199978743e-07  ,1.864608989891e+01  ,8.069207764205e+00  
  4.819200083178e-07  ,1.864608982625e+01  ,8.069203615561e+00  
  4.819200109287e-07  ,1.864608980809e+01  ,8.069202578400e+00  
  4.819200161505e-07  ,1.864608977176e+01  ,8.069200504078e+00  
  4.819200174559e-07  ,1.864608976268e+01  ,8.069199985497e+00  
  4.819200200668e-07  ,1.864608974451e+01  ,8.069198948336e+00  
  4.819200207196e-07  ,1.864608973997e+01  ,8.069198689046e+00  
  4.819200220250e-07  ,1.864608973089e+01  ,8.069198170465e+00  
  4.819200246359e-07  ,1.864608971272e+01  ,8.069197133304e+00  
  4.819200298577e-07  ,1.864608967639e+01  ,8.069195058981e+00  
  4.819200403012e-07  ,1.864608960374e+01  ,8.069190910335e+00  
  4.819200611883e-07  ,1.864608945842e+01  ,8.069182613039e+00  
  4.819201029626e-07  ,1.864608916777e+01  ,8.069166018438e+00  
  4.819201865110e-07  ,1.864608858644e+01  ,8.069132829193e+00  
  4.819203536079e-07  ,1.864608742364e+01  ,8.069066450538e+00  
  4.819206878018e-07  ,1.864608509749e+01  ,8.068933692559e+00  
  4.819213561894e-07  ,1.864608044300e+01  ,8.068668173934e+00  
  4.819226929647e-07  ,1.864607112522e+01  ,8.068137126012e+00  
  4.819253665154e-07  ,1.864605245445e+01  ,8.067074987479e+00  
  4.819307136166e-07  ,1.864601497181e+01  ,8.064950539690e+00  
  4.819414078191e-07  ,1.864593944053e+01  ,8.060700961424e+00  
  4.819627962241e-07  ,1.864578610036e+01  ,8.052199075825e+00  
  4.820055730341e-07  ,1.864547019999e+01  ,8.035184401795e+00  
  4.820911266541e-07  ,1.864480062306e+01  ,8.001111549988e+00  
  4.822622338942e-07  ,1.864330288192e+01  ,7.932792693431e+00  
  4.826044483742e-07  ,1.863960809325e+01  ,7.795469286713e+00  
  4.832888773343e-07  ,1.862882148278e+01  ,7.518135388619e+00  
  4.846577352544e-07  ,1.858782536856e+01  ,6.953170132378e+00  
  4.873954510948e-07  ,1.837615364498e+01  ,5.785737685829e+00  
  4.878949193916e-07  ,1.831474550372e+01  ,5.567878855377e+00  
  4.888938559851e-07  ,1.816364091127e+01  ,5.128102559309e+00  
  4.908917291722e-07  ,1.773617702336e+01  ,4.233837840121e+00  
  4.948874755463e-07  ,1.634371036833e+01  ,2.398875267496e+00  
  5.028789682945e-07  ,1.165789133891e+01  ,-1.354832907380e+00  
  5.138402624687e-07  ,2.664684237126e+00  ,-6.318498801836e+00  
  5.253722711167e-07  ,-7.263218452248e+00  ,-1.072992029417e+01  
  5.397861643395e-07  ,-1.563084746098e+01  ,-1.423438714902e+01  
  5.421249015888e-07  ,-1.632759818995e+01  ,-1.454327304057e+01  
  5.460655136666e-07  ,-1.711261997056e+01  ,-1.488555835825e+01  
  5.483066483101e-07  ,-1.740583655965e+01  ,-1.497877963184e+01  
  5.502098991236e-07  ,-1.760443500117e+01  ,-1.499967387756e+01  
  5.519909604153e-07  ,-1.776201600331e+01  ,-1.497066779805e+01  
  5.533542304000e-07  ,-1.787284853743e+01  ,-1.491679587070e+01  
  5.546128197273e-07  ,-1.796668325467e+01  ,-1.484277058388e+01  
  5.557944818100e-07  ,-1.804693054890e+01  ,-1.475214905815e+01  
  5.574075325092e-07  ,-1.814400051322e+01  ,-1.459565946312e+01  
  5.584288208446e-07  ,-1.819875767606e+01  ,-1.447717602755e+01  
  5.593981413802e-07  ,-1.824628538004e+01  ,-1.435093565409e+01  
  5.613367824516e-07  ,-1.833038922906e+01  ,-1.405866320524e+01  
  5.632806389293e-07  ,-1.840163546122e+01  ,-1.371326302643e+01  
  5.658056406936e-07  ,-1.847768312187e+01  ,-1.318847855022e+01  
  5.682430981359e-07  ,-1.853653314798e+01  ,-1.260316726366e+01  
  5.731180130204e-07  ,-1.861885828500e+01  ,-1.121481170823e+01  
  5.743367417416e-07  ,-1.863307864395e+01  ,-1.082529165666e+01  
  5.767741991839e-07  ,-1.865507562672e+01  ,-9.999244140895e+00  
  5.773835635444e-07  ,-1.865924004584e+01  ,-9.783378465841e+00  
  5.786022922656e-07  ,-1.866584781481e+01  ,-9.340971540866e+00  
  5.806586525103e-07  ,-1.866829140819e+01  ,-8.563804381395e+00  
