  Time                 , V(R3:2)              , V(U3:100)            
  2.115663180085e-09  ,2.299923302121e-02  ,5.977493350188e-02  
  2.117843784582e-09  ,2.299928397325e-02  ,5.983645236542e-02  
  2.118388935707e-09  ,2.299929674528e-02  ,5.985183203744e-02  
  2.119479237955e-09  ,2.299932233029e-02  ,5.988259132881e-02  
  2.121659842452e-09  ,2.299937366461e-02  ,5.994410970075e-02  
  2.126021051446e-09  ,2.299947699399e-02  ,6.006714560036e-02  
  2.134743469434e-09  ,2.299968632478e-02  ,6.031321401452e-02  
  2.152188305410e-09  ,2.300011591045e-02  ,6.080533723787e-02  
  2.187077977361e-09  ,2.300102072170e-02  ,6.178952874737e-02  
  2.256857321264e-09  ,2.300302935926e-02  ,6.375768787923e-02  
  2.396416009070e-09  ,2.300798942654e-02  ,6.769307749217e-02  
  2.675533384683e-09  ,2.302311054513e-02  ,7.555987737759e-02  
  3.233768135907e-09  ,2.308995466153e-02  ,9.127544328480e-02  
  4.350237638356e-09  ,2.356332565265e-02  ,1.226175337654e-01  
  6.562687546613e-09  ,2.795434890560e-02  ,1.842438328930e-01  
  8.952833802106e-09  ,4.206398817606e-02  ,2.498110794787e-01  
  1.286289849937e-08  ,9.761756386640e-02  ,3.538721638504e-01  
  1.960194864929e-08  ,2.920527372134e-01  ,5.198604097542e-01  
  2.715832749069e-08  ,6.128301386792e-01  ,6.780520308093e-01  
  3.617651024521e-08  ,1.013534919524e+00  ,8.164567567774e-01  
  4.549569645584e-08  ,1.386115802291e+00  ,8.910041389615e-01  
  5.875623980224e-08  ,1.700943847905e+00  ,8.661618069443e-01  
  6.063788393200e-08  ,1.724255428745e+00  ,8.502060215413e-01  
  6.440117219150e-08  ,1.752918370076e+00  ,8.094502385619e-01  
  6.534199425638e-08  ,1.756313809845e+00  ,7.974697390047e-01  
  6.722363838613e-08  ,1.758441621862e+00  ,7.714299471819e-01  
  6.728243976519e-08  ,1.758407916923e+00  ,7.705722812469e-01  
  6.729714010995e-08  ,1.758398541938e+00  ,7.703574537752e-01  
  6.729759949572e-08  ,1.758398242854e+00  ,7.703507377690e-01  
  6.729771434217e-08  ,1.758398168026e+00  ,7.703490587424e-01  
  6.729774305378e-08  ,1.758398149315e+00  ,7.703486389842e-01  
  6.729780047700e-08  ,1.758398111889e+00  ,7.703477994659e-01  
  6.729781483281e-08  ,1.758398102532e+00  ,7.703475895859e-01  
  6.729784354442e-08  ,1.758398083816e+00  ,7.703471698255e-01  
  6.729790096764e-08  ,1.758398046380e+00  ,7.703463303028e-01  
  6.729791532344e-08  ,1.758398037020e+00  ,7.703461204217e-01  
  6.729794403505e-08  ,1.758398018299e+00  ,7.703457006591e-01  
  6.729800145828e-08  ,1.758397980853e+00  ,7.703448611320e-01  
  6.729811630472e-08  ,1.758397905943e+00  ,7.703431820703e-01  
  6.729834599761e-08  ,1.758397756054e+00  ,7.703398239167e-01  
  6.729880538338e-08  ,1.758397455998e+00  ,7.703331074894e-01  
  6.729972415493e-08  ,1.758396854774e+00  ,7.703196741533e-01  
  6.730156169802e-08  ,1.758395647879e+00  ,7.702928055557e-01  
  6.730523678422e-08  ,1.758393216300e+00  ,7.702390606597e-01  
  6.731258695660e-08  ,1.758388281991e+00  ,7.701315400661e-01  
  6.732728730136e-08  ,1.758378128762e+00  ,7.699163756931e-01  
  6.735668799089e-08  ,1.758356683887e+00  ,7.694855543644e-01  
  6.741548936994e-08  ,1.758309240651e+00  ,7.686219426636e-01  
  6.753309212805e-08  ,1.758196141829e+00  ,7.668868534151e-01  
  6.776829764427e-08  ,1.757897109351e+00  ,7.633852946115e-01  
  6.823870867671e-08  ,1.757007848660e+00  ,7.562573279159e-01  
  6.917953074159e-08  ,1.754066124690e+00  ,7.415074941343e-01  
  7.106117487134e-08  ,1.743549235508e+00  ,7.100780661720e-01  
  7.482446313085e-08  ,1.704234579352e+00  ,6.398959123799e-01  
  8.235103964986e-08  ,1.555804988029e+00  ,4.738346571569e-01  
  9.740419268788e-08  ,1.022335437257e+00  ,7.331339955670e-02  
  1.174045312423e-07  ,1.161530108004e-02  ,-4.679450518116e-01  
  1.374048697966e-07  ,-1.004269982876e+00  ,-8.304585473235e-01  
  1.574052083510e-07  ,-1.631486869737e+00  ,-8.757547204013e-01  
  1.599052506703e-07  ,-1.668678224933e+00  ,-8.567749199735e-01  
  1.649053353089e-07  ,-1.709477190125e+00  ,-8.031174661154e-01  
  1.661553564686e-07  ,-1.712662548330e+00  ,-7.865504754594e-01  
  1.664678617585e-07  ,-1.713020654654e+00  ,-7.822181814860e-01  
  1.670928723383e-07  ,-1.713212595755e+00  ,-7.733278352695e-01  
  1.672491249833e-07  ,-1.713151402239e+00  ,-7.710585274961e-01  
  1.672881881445e-07  ,-1.713129291905e+00  ,-7.704882953136e-01  
  1.672979539348e-07  ,-1.713123338742e+00  ,-7.703455559249e-01  
  1.673003953824e-07  ,-1.713121823854e+00  ,-7.703098597474e-01  
  1.673004716776e-07  ,-1.713121776342e+00  ,-7.703087441688e-01  
  1.673006242681e-07  ,-1.713121681288e+00  ,-7.703065129984e-01  
  1.673006624157e-07  ,-1.713121657518e+00  ,-7.703059552031e-01  
  1.673006719526e-07  ,-1.713121651575e+00  ,-7.703058157540e-01  
  1.673006743369e-07  ,-1.713121650089e+00  ,-7.703057808918e-01  
  1.673006791053e-07  ,-1.713121647117e+00  ,-7.703057111672e-01  
  1.673006886422e-07  ,-1.713121641174e+00  ,-7.703055717181e-01  
  1.673007077160e-07  ,-1.713121629287e+00  ,-7.703052928196e-01  
  1.673007458636e-07  ,-1.713121605511e+00  ,-7.703047350218e-01  
  1.673007554005e-07  ,-1.713121599567e+00  ,-7.703045955722e-01  
  1.673007744743e-07  ,-1.713121587678e+00  ,-7.703043166728e-01  
  1.673008126220e-07  ,-1.713121563898e+00  ,-7.703037588730e-01  
  1.673008889172e-07  ,-1.713121516329e+00  ,-7.703026432703e-01  
  1.673010415077e-07  ,-1.713121421161e+00  ,-7.703004120515e-01  
  1.673013466886e-07  ,-1.713121230700e+00  ,-7.702959495607e-01  
  1.673019570505e-07  ,-1.713120849279e+00  ,-7.702870243669e-01  
  1.673031777743e-07  ,-1.713120084443e+00  ,-7.702691731294e-01  
  1.673056192219e-07  ,-1.713118546792e+00  ,-7.702334672560e-01  
  1.673105021170e-07  ,-1.713115439576e+00  ,-7.701620419157e-01  
  1.673202679074e-07  ,-1.713109097492e+00  ,-7.700191368669e-01  
  1.673397994880e-07  ,-1.713095902744e+00  ,-7.697331093438e-01  
  1.673788626492e-07  ,-1.713067471160e+00  ,-7.691601849728e-01  
  1.674569889717e-07  ,-1.713002441519e+00  ,-7.680108619538e-01  
  1.676132416166e-07  ,-1.712839731581e+00  ,-7.656983430769e-01  
  1.679257469066e-07  ,-1.712383834235e+00  ,-7.610180095839e-01  
  1.685507574864e-07  ,-1.710951182831e+00  ,-7.514377478345e-01  
  1.698007786460e-07  ,-1.706011719509e+00  ,-7.314119194334e-01  
  1.723008209653e-07  ,-1.687923606217e+00  ,-6.880094141026e-01  
  1.773009056039e-07  ,-1.619804643871e+00  ,-5.887723062138e-01  
  1.873010748811e-07  ,-1.365750728850e+00  ,-3.496046672696e-01  
  2.073014134355e-07  ,-5.059665104146e-01  ,2.046370114712e-01  
  2.273017519899e-07  ,5.617617706968e-01  ,6.807117485158e-01  
  2.473020905443e-07  ,1.430547940840e+00  ,8.967692229172e-01  
  2.673024290986e-07  ,1.758851188649e+00  ,7.702801215120e-01  
  2.673414922599e-07  ,1.758839029587e+00  ,7.697083061316e-01  
  2.674196185824e-07  ,1.758806439065e+00  ,7.685611986157e-01  
  2.674391501630e-07  ,1.758796568094e+00  ,7.682736980424e-01  
  2.674782133242e-07  ,1.758774758284e+00  ,7.676978292200e-01  
  2.674879791145e-07  ,1.758768875027e+00  ,7.675536813276e-01  
  2.675075106951e-07  ,1.758756591566e+00  ,7.672651688137e-01  
  2.675081210570e-07  ,1.758756196601e+00  ,7.672561481423e-01  
  2.675093417808e-07  ,1.758755404653e+00  ,7.672381059531e-01  
  2.675096469618e-07  ,1.758755206246e+00  ,7.672335952294e-01  
  2.675102573237e-07  ,1.758754808925e+00  ,7.672245735706e-01  
  2.675114780475e-07  ,1.758754012266e+00  ,7.672065294067e-01  
  2.675115161951e-07  ,1.758753987327e+00  ,7.672059655084e-01  
  2.675115924903e-07  ,1.758753937441e+00  ,7.672048377085e-01  
  2.675116115641e-07  ,1.758753924968e+00  ,7.672045557578e-01  
  2.675116497117e-07  ,1.758753900019e+00  ,7.672039918556e-01  
  2.675117260070e-07  ,1.758753850115e+00  ,7.672028640480e-01  
  2.675117450808e-07  ,1.758753837637e+00  ,7.672025820954e-01  
  2.675117832284e-07  ,1.758753812680e+00  ,7.672020181894e-01  
  2.675118595236e-07  ,1.758753762757e+00  ,7.672008903741e-01  
  2.675120121141e-07  ,1.758753662880e+00  ,7.671986347302e-01  
  2.675123172951e-07  ,1.758753463000e+00  ,7.671941233895e-01  
  2.675129276570e-07  ,1.758753062735e+00  ,7.671851004965e-01  
  2.675141483807e-07  ,1.758752260186e+00  ,7.671670538643e-01  
  2.675165898283e-07  ,1.758750647011e+00  ,7.671309572151e-01  
  2.675214727235e-07  ,1.758747388352e+00  ,7.670587503779e-01  
  2.675312385138e-07  ,1.758740741804e+00  ,7.669142825545e-01  
  2.675507700944e-07  ,1.758726931802e+00  ,7.666251303592e-01  
  2.675898332556e-07  ,1.758697244266e+00  ,7.660459601553e-01  
  2.676679595781e-07  ,1.758629599861e+00  ,7.648841595503e-01  
  2.678242122231e-07  ,1.758461240855e+00  ,7.625467420835e-01  
  2.681367175130e-07  ,1.757992281431e+00  ,7.578168398363e-01  
  2.687617280928e-07  ,1.756525693737e+00  ,7.481383709640e-01  
  2.700117492525e-07  ,1.751480070208e+00  ,7.279199817357e-01  
  2.725117915718e-07  ,1.732987336670e+00  ,6.841487968638e-01  
  2.775118762104e-07  ,1.663356628448e+00  ,5.842478646280e-01  
  2.875120454876e-07  ,1.405385156773e+00  ,3.441004113058e-01  
  3.075123840419e-07  ,5.407660921920e-01  ,-2.104412874101e-01  
  3.275127225963e-07  ,-5.266557943936e-01  ,-6.845989357276e-01  
  3.475130611507e-07  ,-1.391290041206e+00  ,-8.972544994045e-01  
  3.500131034700e-07  ,-1.468400460798e+00  ,-8.999999237421e-01  
  3.550131881086e-07  ,-1.592172465136e+00  ,-8.888610981788e-01  
  3.650133573858e-07  ,-1.711374349958e+00  ,-8.017343420392e-01  
  3.653258626757e-07  ,-1.712338794072e+00  ,-7.976810603745e-01  
  3.659508732555e-07  ,-1.713746631794e+00  ,-7.893442408413e-01  
  3.672008944152e-07  ,-1.714478867713e+00  ,-7.717609806118e-01  
  3.672399575764e-07  ,-1.714456989332e+00  ,-7.711921823146e-01  
  3.672497233667e-07  ,-1.714451096067e+00  ,-7.710498012316e-01  
  3.672521648143e-07  ,-1.714449596272e+00  ,-7.710141946203e-01  
  3.672527751762e-07  ,-1.714449219668e+00  ,-7.710052922587e-01  
  3.672539959000e-07  ,-1.714448464475e+00  ,-7.709874866851e-01  
  3.672543010809e-07  ,-1.714448275263e+00  ,-7.709830351145e-01  
  3.672549114428e-07  ,-1.714447896342e+00  ,-7.709741317608e-01  
  3.672561321666e-07  ,-1.714447136515e+00  ,-7.709563242028e-01  
  3.672561703142e-07  ,-1.714447112728e+00  ,-7.709557676984e-01  
  3.672561798511e-07  ,-1.714447106781e+00  ,-7.709556285721e-01  
  3.672561989249e-07  ,-1.714447094886e+00  ,-7.709553503193e-01  
  3.672562370726e-07  ,-1.714447071094e+00  ,-7.709547938129e-01  
  3.672562466095e-07  ,-1.714447065146e+00  ,-7.709546546861e-01  
  3.672562489937e-07  ,-1.714447063659e+00  ,-7.709546199044e-01  
  3.672562537621e-07  ,-1.714447060685e+00  ,-7.709545503410e-01  
  3.672562549543e-07  ,-1.714447059941e+00  ,-7.709545329502e-01  
  3.672562573385e-07  ,-1.714447058454e+00  ,-7.709544981684e-01  
  3.672562621069e-07  ,-1.714447055479e+00  ,-7.709544286050e-01  
  3.672562716438e-07  ,-1.714447049531e+00  ,-7.709542894780e-01  
  3.672562907176e-07  ,-1.714447037633e+00  ,-7.709540112239e-01  
  3.672563288653e-07  ,-1.714447013835e+00  ,-7.709534547149e-01  
  3.672564051605e-07  ,-1.714446966231e+00  ,-7.709523416934e-01  
  3.672565577510e-07  ,-1.714446870992e+00  ,-7.709501156373e-01  
  3.672568629319e-07  ,-1.714446680391e+00  ,-7.709456634718e-01  
  3.672574732938e-07  ,-1.714446298692e+00  ,-7.709367589282e-01  
  3.672586940176e-07  ,-1.714445533309e+00  ,-7.709189489907e-01  
  3.672611354652e-07  ,-1.714443994598e+00  ,-7.708833257143e-01  
  3.672660183603e-07  ,-1.714440885403e+00  ,-7.708120655565e-01  
  3.672757841506e-07  ,-1.714434539922e+00  ,-7.706694908269e-01  
  3.672953157313e-07  ,-1.714421340607e+00  ,-7.703841237585e-01  
  3.673343788925e-07  ,-1.714392908656e+00  ,-7.698125195613e-01  
  3.674125052150e-07  ,-1.714327912276e+00  ,-7.686658339405e-01  
  3.675687578599e-07  ,-1.714165396485e+00  ,-7.663585780072e-01  
  3.678812631499e-07  ,-1.713710335811e+00  ,-7.616887225471e-01  
  3.685062737297e-07  ,-1.712280725403e+00  ,-7.521292219192e-01  
  3.697562948893e-07  ,-1.707350389007e+00  ,-7.321441081032e-01  
  3.722563372086e-07  ,-1.689283724264e+00  ,-6.888195838423e-01  
  3.772564218472e-07  ,-1.621215884584e+00  ,-5.897230026909e-01  
  3.872565911244e-07  ,-1.367383323835e+00  ,-3.507633030437e-01  
  4.072569296788e-07  ,-5.082289905160e-01  ,2.034120071556e-01  
  4.272572682332e-07  ,5.594449503680e-01  ,6.798883009876e-01  
  4.472576067876e-07  ,1.429127493695e+00  ,8.966618714403e-01  
  4.672579453419e-07  ,1.758857918735e+00  ,7.709298720440e-01  
  4.672970085032e-07  ,1.758848810918e+00  ,7.703593777754e-01  
  4.673751348257e-07  ,1.758822323774e+00  ,7.692149095394e-01  
  4.673946664063e-07  ,1.758813978830e+00  ,7.689280681714e-01  
  4.674337295675e-07  ,1.758795221284e+00  ,7.683535170202e-01  
  4.674434953578e-07  ,1.758790101137e+00  ,7.682096983914e-01  
  4.674630269384e-07  ,1.758779343945e+00  ,7.679218442194e-01  
  4.675020900997e-07  ,1.758755762054e+00  ,7.673452685971e-01  
  4.675033108235e-07  ,1.758754980702e+00  ,7.673272319831e-01  
  4.675057522711e-07  ,1.758753409921e+00  ,7.672911553695e-01  
  4.675063626329e-07  ,1.758753015544e+00  ,7.672821355108e-01  
  4.675075833567e-07  ,1.758752224770e+00  ,7.672640949471e-01  
  4.675100248043e-07  ,1.758750635146e+00  ,7.672280104343e-01  
  4.675101010995e-07  ,1.758750585297e+00  ,7.672268827206e-01  
  4.675102536900e-07  ,1.758750485567e+00  ,7.672246272798e-01  
  4.675102918376e-07  ,1.758750460628e+00  ,7.672240634169e-01  
  4.675103681329e-07  ,1.758750410742e+00  ,7.672229356877e-01  
  4.675103872067e-07  ,1.758750398269e+00  ,7.672226537547e-01  
  4.675104253543e-07  ,1.758750373320e+00  ,7.672220898879e-01  
  4.675104348912e-07  ,1.758750367083e+00  ,7.672219489211e-01  
  4.675104539650e-07  ,1.758750354607e+00  ,7.672216669871e-01  
  4.675104921126e-07  ,1.758750329655e+00  ,7.672211031184e-01  
  4.675105016495e-07  ,1.758750323416e+00  ,7.672209621510e-01  
  4.675105207234e-07  ,1.758750310938e+00  ,7.672206802161e-01  
  4.675105588710e-07  ,1.758750285981e+00  ,7.672201163455e-01  
  4.675106351662e-07  ,1.758750236058e+00  ,7.672189886009e-01  
  4.675107877567e-07  ,1.758750136181e+00  ,7.672167330984e-01  
  4.675110929376e-07  ,1.758749936300e+00  ,7.672122220406e-01  
  4.675117032995e-07  ,1.758749536034e+00  ,7.672031997135e-01  
  4.675129240233e-07  ,1.758748733483e+00  ,7.671851542130e-01  
  4.675153654709e-07  ,1.758747120305e+00  ,7.671490598271e-01  
  4.675202483660e-07  ,1.758743861648e+00  ,7.670768575162e-01  
  4.675300141564e-07  ,1.758737215126e+00  ,7.669323987441e-01  
  4.675495457370e-07  ,1.758723405265e+00  ,7.666432646461e-01  
  4.675886088982e-07  ,1.758693718368e+00  ,7.660641306165e-01  
  4.676667352207e-07  ,1.758626076635e+00  ,7.649024022778e-01  
  4.678229878656e-07  ,1.758457727223e+00  ,7.625651290135e-01  
  4.681354931556e-07  ,1.757988806375e+00  ,7.578355138388e-01  
  4.687605037354e-07  ,1.756522339508e+00  ,7.481576136844e-01  
  4.700105248950e-07  ,1.751477028280e+00  ,7.279403394192e-01  
  4.725105672143e-07  ,1.732985502350e+00  ,6.841712886293e-01  
  4.775106518529e-07  ,1.663362380330e+00  ,5.842741962331e-01  
  4.875108211301e-07  ,1.405417414311e+00  ,3.441323988231e-01  
  5.075111596845e-07  ,5.408322242072e-01  ,-2.104076290052e-01  
  5.275114982389e-07  ,-5.265928250687e-01  ,-6.845764632226e-01  
  5.475118367933e-07  ,-1.391251328639e+00  ,-8.972517968135e-01  
  5.500118791126e-07  ,-1.468366093327e+00  ,-8.999999373270e-01  
  5.550119637512e-07  ,-1.592147670693e+00  ,-8.888665271183e-01  
  5.650121330283e-07  ,-1.711370215847e+00  ,-8.017500705819e-01  
  5.653246383183e-07  ,-1.712335336586e+00  ,-7.976970909154e-01  
  5.659496488981e-07  ,-1.713744524412e+00  ,-7.893608707144e-01  
  5.671996700577e-07  ,-1.714479451176e+00  ,-7.717787896867e-01  
  5.672387332190e-07  ,-1.714457656685e+00  ,-7.712100278064e-01  
  5.672484990093e-07  ,-1.714451784392e+00  ,-7.710676558235e-01  
  5.672509404569e-07  ,-1.714450289840e+00  ,-7.710320514869e-01  
  5.672558233520e-07  ,-1.714447268961e+00  ,-7.709608292060e-01  
  5.672559759425e-07  ,-1.714447173876e+00  ,-7.709586032174e-01  
  5.672560140901e-07  ,-1.714447150098e+00  ,-7.709580467175e-01  
  5.672560903853e-07  ,-1.714447102535e+00  ,-7.709569337143e-01  
  5.672561094592e-07  ,-1.714447090642e+00  ,-7.709566554629e-01  
  5.672561476068e-07  ,-1.714447066856e+00  ,-7.709560989591e-01  
  5.672562239020e-07  ,-1.714447019274e+00  ,-7.709549859482e-01  
  5.672562429758e-07  ,-1.714447007377e+00  ,-7.709547076947e-01  
  5.672562477443e-07  ,-1.714447004403e+00  ,-7.709546381313e-01  
  5.672562572812e-07  ,-1.714446998454e+00  ,-7.709544990045e-01  
  5.672562763550e-07  ,-1.714446986556e+00  ,-7.709542207506e-01  
  5.672563145026e-07  ,-1.714446962758e+00  ,-7.709536642419e-01  
  5.672563907978e-07  ,-1.714446915154e+00  ,-7.709525512213e-01  
  5.672565433883e-07  ,-1.714446819915e+00  ,-7.709503251668e-01  
  5.672568485693e-07  ,-1.714446629313e+00  ,-7.709458730047e-01  
  5.672574589312e-07  ,-1.714446247613e+00  ,-7.709369684678e-01  
  5.672586796549e-07  ,-1.714445482226e+00  ,-7.709191585437e-01  
  5.672611211025e-07  ,-1.714443943509e+00  ,-7.708835352939e-01  
  5.672660039977e-07  ,-1.714440834301e+00  ,-7.708122751895e-01  
  5.672757697880e-07  ,-1.714434488795e+00  ,-7.706697005666e-01  
  5.672953013686e-07  ,-1.714421289428e+00  ,-7.703843337115e-01  
  5.673343645298e-07  ,-1.714392857374e+00  ,-7.698127299407e-01  
  5.674124908523e-07  ,-1.714327860786e+00  ,-7.686660451718e-01  
  5.675687434973e-07  ,-1.714165344589e+00  ,-7.663587909386e-01  
  5.678812487872e-07  ,-1.713710283202e+00  ,-7.616889388630e-01  
  5.685062593670e-07  ,-1.712280671937e+00  ,-7.521294449413e-01  
  5.697562805267e-07  ,-1.707350335721e+00  ,-7.321443442774e-01  
  5.722563228460e-07  ,-1.689283681131e+00  ,-6.888198452082e-01  
  5.772564074846e-07  ,-1.621215918195e+00  ,-5.897233094606e-01  
  5.872565767617e-07  ,-1.367383613075e+00  ,-3.507636770270e-01  
  6.072569153161e-07  ,-5.082296226658e-01  ,2.034116115688e-01  
  6.272572538705e-07  ,5.594443377583e-01  ,6.798880349029e-01  
  6.472575924249e-07  ,1.429127163202e+00  ,8.966618364964e-01  
  6.672579309793e-07  ,1.758858045574e+00  ,7.709300815887e-01  
  6.672969941405e-07  ,1.758848938781e+00  ,7.703595877469e-01  
  6.673751204630e-07  ,1.758822453689e+00  ,7.692151203634e-01  
  6.673946520436e-07  ,1.758814109259e+00  ,7.689282792083e-01  
  6.674337152049e-07  ,1.758795352741e+00  ,7.683537284827e-01  
  6.674434809952e-07  ,1.758790232851e+00  ,7.682099099603e-01  
  6.674630125758e-07  ,1.758779476173e+00  ,7.679220560009e-01  
  6.675020757370e-07  ,1.758755895311e+00  ,7.673454808037e-01  
  6.675032964608e-07  ,1.758755113990e+00  ,7.673274442030e-01  
  6.675057379084e-07  ,1.758753543274e+00  ,7.672913676160e-01  
  6.675063482703e-07  ,1.758753148913e+00  ,7.672823477639e-01  
  6.675075689941e-07  ,1.758752358171e+00  ,7.672643072135e-01  
  6.675100104416e-07  ,1.758750768612e+00  ,7.672282227272e-01  
  6.675100867369e-07  ,1.758750718764e+00  ,7.672270950143e-01  
  6.675102393274e-07  ,1.758750619038e+00  ,7.672248395752e-01  
  6.675102774750e-07  ,1.758750594100e+00  ,7.672242757127e-01  
  6.675103537702e-07  ,1.758750544216e+00  ,7.672231479844e-01  
  6.675103728440e-07  ,1.758750531744e+00  ,7.672228660516e-01  
  6.675104109916e-07  ,1.758750506796e+00  ,7.672223021852e-01  
  6.675104872869e-07  ,1.758750456894e+00  ,7.672211744491e-01  
  6.675105063607e-07  ,1.758750444417e+00  ,7.672208925144e-01  
  6.675105111291e-07  ,1.758750441297e+00  ,7.672208220307e-01  
  6.675105206660e-07  ,1.758750435058e+00  ,7.672206810632e-01  
  6.675105397399e-07  ,1.758750422580e+00  ,7.672203991280e-01  
  6.675105778875e-07  ,1.758750397621e+00  ,7.672198352568e-01  
  6.675106541827e-07  ,1.758750347696e+00  ,7.672187075111e-01  
  6.675108067732e-07  ,1.758750247813e+00  ,7.672164520065e-01  
  6.675111119541e-07  ,1.758750047922e+00  ,7.672119409443e-01  
  6.675117223160e-07  ,1.758749647635e+00  ,7.672029186084e-01  
  6.675129430398e-07  ,1.758748845043e+00  ,7.671848730904e-01  
  6.675153844874e-07  ,1.758747231782e+00  ,7.671487786693e-01  
  6.675202673825e-07  ,1.758743972959e+00  ,7.670765762881e-01  
  6.675300331729e-07  ,1.758737326106e+00  ,7.669321173753e-01  
  6.675495647535e-07  ,1.758723515581e+00  ,7.666429829962e-01  
  6.675886279147e-07  ,1.758693827359e+00  ,7.660638484048e-01  
  6.676667542372e-07  ,1.758626182974e+00  ,7.649021189437e-01  
  6.678230068821e-07  ,1.758457828259e+00  ,7.625648434397e-01  
  6.681355121721e-07  ,1.757988896780e+00  ,7.578352238061e-01  
  6.687605227519e-07  ,1.756522408495e+00  ,7.481573148184e-01  
  6.700105439115e-07  ,1.751477054043e+00  ,7.279400232356e-01  
  6.725105862308e-07  ,1.732985442341e+00  ,6.841709392990e-01  
