  Time                 , (V(R3:2))@2          , V(U3:100)            
  3.974672994179e-07  ,-1.88E+01,-4.77E+00
  3.975111938150e-07  ,-1.88E+01,-4.69E+00
  3.975989826092e-07  ,-1.88E+01,-4.52E+00
  3.977745601976e-07  ,-1.88E+01,-4.19E+00
  3.981257153744e-07  ,-1.88E+01,-3.53E+00
  3.988280257279e-07  ,-1.88E+01,-2.21E+00
  3.990036033163e-07  ,-1.88E+01,-1.88E+00
  3.993547584930e-07  ,-1.87E+01,-1.22E+00
  4.000570688465e-07  ,-1.87E+01,1.075721837721e-01  
  4.014616895536e-07  ,-1.85E+01,2.754251688664e+00  
  4.042709309676e-07  ,-1.73E+01,8.026381376371e+00  
  4.076762188295e-07  ,-1.46E+01,1.432949247378e+01  
  4.114365268567e-07  ,-1.08E+01,2.109652821687e+01  
  4.149613965371e-07  ,-7.19E+00,2.717457515414e+01  
  4.184430528501e-07  ,-3.61E+00,3.285159846705e+01  
  4.209516633371e-07  ,-1.05E+00,3.670238787713e+01  
  4.233157325605e-07  ,1.347097424240e+00  ,4.012317517069e+01  
  4.249606344917e-07  ,3.002933063833e+00  ,4.237390553683e+01  
  4.263466287473e-07  ,4.387770095496e+00  ,4.418278474201e+01  
  4.277950216153e-07  ,5.821338668296e+00  ,4.598355292536e+01  
  4.291547525743e-07  ,7.145977793483e+00  ,4.758752580230e+01  
  4.298837918857e-07  ,7.828480024721e+00  ,4.841194379032e+01  
  4.305756714264e-07  ,8.446738604416e+00  ,4.917086143932e+01  
  4.314224299112e-07  ,9.159312527195e+00  ,5.006801683925e+01  
  4.322808299282e-07  ,9.832991290432e+00  ,5.094134121812e+01  
  4.332838643411e-07  ,1.056165062213e+01  ,5.191483806848e+01  
  4.342787031153e-07  ,1.122635522748e+01  ,5.282946810242e+01  
  4.355128917912e-07  ,1.197625337981e+01  ,5.389234084771e+01  
  4.376940492609e-07  ,1.312736353682e+01  ,5.557171677350e+01  
  4.420563642004e-07  ,1.491105153280e+01  ,5.814132035628e+01  
  4.474282328108e-07  ,1.635595549216e+01  ,5.980427421531e+01  
  4.561632935026e-07  ,1.774770643019e+01  ,5.887878361451e+01  
  4.654586378554e-07  ,1.835902575217e+01  ,5.306237555247e+01  
  4.719875816324e-07  ,1.858287175220e+01  ,4.624571191414e+01  
  4.801087144831e-07  ,1.871182465792e+01  ,3.510112441088e+01  
  4.879705671290e-07  ,1.877851015640e+01  ,2.213904738989e+01  
  4.889030072907e-07  ,1.878285479173e+01  ,2.049619895518e+01  
  4.907678876141e-07  ,1.879045859702e+01  ,1.715916676376e+01  
  4.907922591617e-07  ,1.879054798037e+01  ,1.711514116459e+01  
  4.908410022569e-07  ,1.879072543777e+01  ,1.702705989197e+01  
  4.909384884474e-07  ,1.879107518269e+01  ,1.685077777270e+01  
  4.911334608284e-07  ,1.879175714767e+01  ,1.649774102701e+01  
  4.915234055904e-07  ,1.879306023074e+01  ,1.578982389655e+01  
  4.923032951144e-07  ,1.879541692753e+01  ,1.436698738512e+01  
  4.938630741624e-07  ,1.879883580662e+01  ,1.149630155139e+01  
  4.957301896600e-07  ,1.879801813979e+01  ,8.024288023782e+00  
  4.959762916503e-07  ,1.879730398051e+01  ,7.564328722613e+00  
  4.964684956310e-07  ,1.879504640574e+01  ,6.643081142881e+00  
  4.965915466262e-07  ,1.879429249113e+01  ,6.412512452490e+00  
  4.968376486165e-07  ,1.879250497263e+01  ,5.951091031294e+00  
  4.968453393037e-07  ,1.879244250522e+01  ,5.936665736279e+00  
  4.968607206781e-07  ,1.879231627367e+01  ,5.907814107423e+00  
  4.968645660217e-07  ,1.879228444424e+01  ,5.900600984402e+00  
  4.968722567089e-07  ,1.879222045184e+01  ,5.886174480127e+00  
  4.968741793807e-07  ,1.879220438411e+01  ,5.882567800336e+00  
  4.968746600487e-07  ,1.879220036281e+01  ,5.881666127035e+00  
  4.968747802156e-07  ,1.879219935721e+01  ,5.881440708500e+00  
  4.968750205496e-07  ,1.879219734569e+01  ,5.880989871178e+00  
  4.968755012176e-07  ,1.879219332133e+01  ,5.880088195530e+00  
  4.968755162384e-07  ,1.879219319554e+01  ,5.880060018144e+00  
  4.968755199937e-07  ,1.879219316409e+01  ,5.880052973798e+00  
  4.968755275041e-07  ,1.879219310119e+01  ,5.880038885104e+00  
  4.968755425250e-07  ,1.879219297540e+01  ,5.880010707716e+00  
  4.968755462802e-07  ,1.879219294395e+01  ,5.880003663369e+00  
  4.968755537906e-07  ,1.879219288106e+01  ,5.879989574675e+00  
  4.968755556682e-07  ,1.879219286533e+01  ,5.879986052501e+00  
  4.968755594235e-07  ,1.879219283388e+01  ,5.879979008153e+00  
  4.968755669339e-07  ,1.879219277098e+01  ,5.879964919458e+00  
  4.968755819548e-07  ,1.879219264519e+01  ,5.879936742067e+00  
  4.968756119965e-07  ,1.879219239359e+01  ,5.879880387280e+00  
  4.968756720800e-07  ,1.879219189037e+01  ,5.879767677691e+00  
  4.968757922470e-07  ,1.879219088385e+01  ,5.879542258451e+00  
  4.968760325810e-07  ,1.879218887049e+01  ,5.879091419718e+00  
  4.968765132489e-07  ,1.879218484244e+01  ,5.878189741246e+00  
  4.968774745848e-07  ,1.879217678111e+01  ,5.876386380282e+00  
  4.968793972566e-07  ,1.879216063740e+01  ,5.872779642277e+00  
  4.968832426002e-07  ,1.879212826572e+01  ,5.865566101998e+00  
  4.968909332874e-07  ,1.879206318404e+01  ,5.851138764744e+00  
  4.969063146618e-07  ,1.879193165731e+01  ,5.822283066388e+00  
  4.969370774106e-07  ,1.879166306891e+01  ,5.764567597876e+00  
  4.969986029082e-07  ,1.879110307965e+01  ,5.649120562330e+00  
  4.971216539034e-07  ,1.878988613001e+01  ,5.418163606847e+00  
  4.973677558937e-07  ,1.878701260031e+01  ,4.956010239964e+00  
  4.974292813913e-07  ,1.878619581766e+01  ,4.840424529470e+00  
  4.975523323865e-07  ,1.878442608596e+01  ,4.609199288527e+00  
  4.977984343768e-07  ,1.878026884819e+01  ,4.146545622258e+00  
  4.982906383575e-07  ,1.876876657772e+01  ,3.220522366768e+00  
  4.984136893527e-07  ,1.876512979998e+01  ,2.988887582305e+00  
  4.986597913430e-07  ,1.875667260629e+01  ,2.525487477005e+00  
  4.991519953237e-07  ,1.873387312624e+01  ,1.598262084052e+00  
  5.001364032850e-07  ,1.865366872485e+01  ,-2.57E-01
  5.021052192078e-07  ,1.825449358076e+01  ,-3.97E+00
  5.049729476795e-07  ,1.679311360261e+01  ,-9.34E+00
  5.086933951006e-07  ,1.355437471444e+01  ,-1.62E+01
  5.120539794789e-07  ,1.012548852445e+01  ,-2.22E+01
  5.159267912731e-07  ,6.153270623584e+00  ,-2.88E+01
  5.196315924750e-07  ,2.351003094897e+00  ,-3.47E+01
  5.214689056502e-07  ,4.779836624131e-01  ,-3.75E+01
  5.236236135588e-07  ,-1.70E+00,-4.06E+01
  5.249529834018e-07  ,-3.04E+00,-4.24E+01
  5.261452625618e-07  ,-4.23E+00,-4.39E+01
  5.272555853353e-07  ,-5.33E+00,-4.53E+01
  5.280964764879e-07  ,-6.16E+00,-4.63E+01
  5.288698467539e-07  ,-6.91E+00,-4.73E+01
  5.296995620356e-07  ,-7.70E+00,-4.82E+01
  5.304928626046e-07  ,-8.42E+00,-4.91E+01
  5.312392245159e-07  ,-9.05E+00,-4.99E+01
  5.318552012668e-07  ,-9.54E+00,-5.05E+01
  5.325400027559e-07  ,-1.01E+01,-5.12E+01
  5.333237107024e-07  ,-1.06E+01,-5.20E+01
  5.342902372704e-07  ,-1.13E+01,-5.28E+01
  5.353396515475e-07  ,-1.19E+01,-5.37E+01
  5.365067849980e-07  ,-1.26E+01,-5.47E+01
  5.386808644161e-07  ,-1.36E+01,-5.62E+01
  5.407860259638e-07  ,-1.45E+01,-5.75E+01
  5.441365520582e-07  ,-1.55E+01,-5.90E+01
  5.508376042471e-07  ,-1.70E+01,-6.00E+01
  5.600673834906e-07  ,-1.81E+01,-5.70E+01
  5.699721853361e-07  ,-1.85E+01,-4.86E+01
  5.762619654761e-07  ,-1.87E+01,-4.07E+01
  5.839137117491e-07  ,-1.88E+01,-2.90E+01
  5.852607767210e-07  ,-1.88E+01,-2.68E+01
  5.879549066649e-07  ,-1.88E+01,-2.22E+01
  5.886284391508e-07  ,-1.88E+01,-2.10E+01
  5.899755041228e-07  ,-1.88E+01,-1.86E+01
  5.903122703657e-07  ,-1.88E+01,-1.80E+01
  5.909858028517e-07  ,-1.88E+01,-1.68E+01
  5.923328678236e-07  ,-1.88E+01,-1.43E+01
  5.937767903433e-07  ,-1.88E+01,-1.17E+01
  5.952911208496e-07  ,-1.88E+01,-8.84E+00
  5.955186895207e-07  ,-1.88E+01,-8.42E+00
  5.959738268630e-07  ,-1.88E+01,-7.57E+00
  5.960876111985e-07  ,-1.88E+01,-7.36E+00
  5.963151798696e-07  ,-1.88E+01,-6.93E+00
  5.963720720374e-07  ,-1.88E+01,-6.82E+00
  5.964858563729e-07  ,-1.88E+01,-6.61E+00
  5.967134250441e-07  ,-1.88E+01,-6.18E+00
  5.967205365650e-07  ,-1.88E+01,-6.17E+00
  5.967223144453e-07  ,-1.88E+01,-6.17E+00
  5.967258702058e-07  ,-1.88E+01,-6.16E+00
  5.967267591459e-07  ,-1.88E+01,-6.16E+00
  5.967285370261e-07  ,-1.88E+01,-6.16E+00
  5.967289814962e-07  ,-1.88E+01,-6.15E+00
  5.967298704363e-07  ,-1.88E+01,-6.15E+00
  5.967300926713e-07  ,-1.88E+01,-6.15E+00
  5.967301482301e-07  ,-1.88E+01,-6.15E+00
  5.967302593476e-07  ,-1.88E+01,-6.15E+00
  5.967302871270e-07  ,-1.88E+01,-6.15E+00
  5.967303426857e-07  ,-1.88E+01,-6.15E+00
  5.967303565754e-07  ,-1.88E+01,-6.15E+00
  5.967303600479e-07  ,-1.88E+01,-6.15E+00
  5.967303669927e-07  ,-1.88E+01,-6.15E+00
  5.967303808824e-07  ,-1.88E+01,-6.15E+00
  5.967303843548e-07  ,-1.88E+01,-6.15E+00
  5.967303912997e-07  ,-1.88E+01,-6.15E+00
  5.967303930359e-07  ,-1.88E+01,-6.15E+00
  5.967303965083e-07  ,-1.88E+01,-6.15E+00
  5.967303973764e-07  ,-1.88E+01,-6.15E+00
  5.967303991126e-07  ,-1.88E+01,-6.15E+00
  5.967304025850e-07  ,-1.88E+01,-6.15E+00
  5.967304095299e-07  ,-1.88E+01,-6.15E+00
  5.967304234196e-07  ,-1.88E+01,-6.15E+00
  5.967304511989e-07  ,-1.88E+01,-6.15E+00
  5.967305067577e-07  ,-1.88E+01,-6.15E+00
  5.967306178752e-07  ,-1.88E+01,-6.15E+00
  5.967308401102e-07  ,-1.88E+01,-6.15E+00
  5.967312845803e-07  ,-1.88E+01,-6.15E+00
  5.967321735204e-07  ,-1.88E+01,-6.15E+00
  5.967339514007e-07  ,-1.88E+01,-6.15E+00
  5.967375071612e-07  ,-1.88E+01,-6.14E+00
  5.967446186821e-07  ,-1.88E+01,-6.13E+00
  5.967588417241e-07  ,-1.88E+01,-6.10E+00
  5.967872878080e-07  ,-1.88E+01,-6.05E+00
  5.968441799757e-07  ,-1.88E+01,-5.94E+00
  5.969579643113e-07  ,-1.88E+01,-5.73E+00
  5.971855329824e-07  ,-1.88E+01,-5.30E+00
  5.976406703246e-07  ,-1.88E+01,-4.44E+00
  5.985509450090e-07  ,-1.88E+01,-2.73E+00
  6.000751475347e-07  ,-1.86E+01,1.416496341000e-01  
  6.023807297004e-07  ,-1.81E+01,4.483387045756e+00  
  6.059216181291e-07  ,-1.60E+01,1.109771558366e+01  
  6.092982212556e-07  ,-1.28E+01,1.727853736812e+01  
  6.124025056613e-07  ,-9.58E+00,2.279111485610e+01  
  6.159262577546e-07  ,-5.97E+00,2.878333560753e+01  
  6.192965278876e-07  ,-2.51E+00,3.418582261740e+01  
  6.209909761799e-07  ,-7.85E-01,3.676098159979e+01  
  6.230328077925e-07  ,1.284490693698e+00  ,3.972507862813e+01  
  6.242880443585e-07  ,2.548201236466e+00  ,4.146693340373e+01  
  6.254276106608e-07  ,3.689220607370e+00  ,4.299250874462e+01  
  6.264883870733e-07  ,4.745531410536e+00  ,4.436313060197e+01  
  6.273756580902e-07  ,5.623547472466e+00  ,4.547179325550e+01  
  6.280829044533e-07  ,6.318714268894e+00  ,4.633024867014e+01  
  6.288388589871e-07  ,7.053943364487e+00  ,4.722252741252e+01  
  6.295458259535e-07  ,7.725751597914e+00  ,4.803289399913e+01  
  6.301214764369e-07  ,8.249016558883e+00  ,4.867525556667e+01  
  6.306359390271e-07  ,8.696742137916e+00  ,4.923587373235e+01  
  6.312439064038e-07  ,9.201682126595e+00  ,4.988179445647e+01  
  6.318923863125e-07  ,9.712493960662e+00  ,5.055069535538e+01  
  6.325964661789e-07  ,1.023678346636e+01  ,5.125318303299e+01  
  6.332564013553e-07  ,1.070054263100e+01  ,5.188886585380e+01  
  6.342657687617e-07  ,1.136214188986e+01  ,5.281790577134e+01  
  6.356215881658e-07  ,1.216729521212e+01  ,5.398209011714e+01  
  6.368766384674e-07  ,1.283498309420e+01  ,5.497251504221e+01  
  6.392943518711e-07  ,1.394451797775e+01  ,5.663837516027e+01  
  6.414807247472e-07  ,1.476717571889e+01  ,5.786384719889e+01  
  6.458534704996e-07  ,1.602965689418e+01  ,5.949163424764e+01  
  6.527474927259e-07  ,1.728986218244e+01  ,5.977663020216e+01  
  6.608269023252e-07  ,1.812224547019e+01  ,5.656253477293e+01  
  6.710297273946e-07  ,1.855067655126e+01  ,4.737493593681e+01  
  6.777613269639e-07  ,1.869021895999e+01  ,3.859100574261e+01  
  6.856231796098e-07  ,1.876275532766e+01  ,2.618764175304e+01  
  6.869382070852e-07  ,1.877044894725e+01  ,2.393572568460e+01  
  6.895682620359e-07  ,1.878352325823e+01  ,1.931326683432e+01  
  6.902257757736e-07  ,1.878634517339e+01  ,1.813580858782e+01  
  6.915408032489e-07  ,1.879129593815e+01  ,1.575818366905e+01  
  6.918203862858e-07  ,1.879222122523e+01  ,1.524908120687e+01  
  6.918902820451e-07  ,1.879244769187e+01  ,1.512162023953e+01  
  6.920300735635e-07  ,1.879289261300e+01  ,1.486648018352e+01  
  6.923096566004e-07  ,1.879374796304e+01  ,1.435534481635e+01  
  6.928688226742e-07  ,1.879531145028e+01  ,1.332979118807e+01  
  6.939871548218e-07  ,1.879767983143e+01  ,1.126666167800e+01  
  6.942667378587e-07  ,1.879808184332e+01  ,1.074860667008e+01  
  6.948259039325e-07  ,1.879858918932e+01  ,9.710049018883e+00  
  6.949656954509e-07  ,1.879865180657e+01  ,9.449928887557e+00  
  6.952452784878e-07  ,1.879868316118e+01  ,8.929146867997e+00  
  6.958044445616e-07  ,1.879830106968e+01  ,7.885556490224e+00  
  6.959442360801e-07  ,1.879810303364e+01  ,7.624266089944e+00  
  6.962238191170e-07  ,1.879755221057e+01  ,7.101249188073e+00  
  6.962937148762e-07  ,1.879737999970e+01  ,6.970407785593e+00  
  6.964335063947e-07  ,1.879698711945e+01  ,6.708624783786e+00  
  6.964684542743e-07  ,1.879687863234e+01  ,6.643158619170e+00  
  6.965383500335e-07  ,1.879664812541e+01  ,6.512202345309e+00  
  6.966781415520e-07  ,1.879612870675e+01  ,6.250196229287e+00  
  6.969577245889e-07  ,1.879481393298e+01  ,5.725827413552e+00  
  6.970276203481e-07  ,1.879442198674e+01  ,5.594664608329e+00  
  6.971674118665e-07  ,1.879354582575e+01  ,5.332258702865e+00  
  6.974469949034e-07  ,1.879134994699e+01  ,4.807143427911e+00  
  6.974557318733e-07  ,1.879127108789e+01  ,4.790727388989e+00  
  6.974560049036e-07  ,1.879126861214e+01  ,4.790214381950e+00  
  6.974565509643e-07  ,1.879126365858e+01  ,4.789188366816e+00  
  6.974566874794e-07  ,1.879126241975e+01  ,4.788931862812e+00  
  6.974569605097e-07  ,1.879125994158e+01  ,4.788418854540e+00  
  6.974570287673e-07  ,1.879125932193e+01  ,4.788290602417e+00  
  6.974570458317e-07  ,1.879125916701e+01  ,4.788258539383e+00  
  6.974570500978e-07  ,1.879125912828e+01  ,4.788250523624e+00  
  6.974570586300e-07  ,1.879125905081e+01  ,4.788234492106e+00  
  6.974570607630e-07  ,1.879125903145e+01  ,4.788230484227e+00  
  6.974570650291e-07  ,1.879125899272e+01  ,4.788222468467e+00  
  6.974570660957e-07  ,1.879125898304e+01  ,4.788220464528e+00  
  6.974570682287e-07  ,1.879125896367e+01  ,4.788216456648e+00  
  6.974570724948e-07  ,1.879125892494e+01  ,4.788208440889e+00  
  6.974570810270e-07  ,1.879125884748e+01  ,4.788192409370e+00  
  6.974570980914e-07  ,1.879125869255e+01  ,4.788160346332e+00  
  6.974571322202e-07  ,1.879125838268e+01  ,4.788096220251e+00  
  6.974572004778e-07  ,1.879125776292e+01  ,4.787967968072e+00  
  6.974573369929e-07  ,1.879125652327e+01  ,4.787711463650e+00  
  6.974576100232e-07  ,1.879125404345e+01  ,4.787198454540e+00  
  6.974581560839e-07  ,1.879124908171e+01  ,4.786172435263e+00  
  6.974592482051e-07  ,1.879123914990e+01  ,4.784120392485e+00  
  6.974614324476e-07  ,1.879121925284e+01  ,4.780016290036e+00  
  6.974658009325e-07  ,1.879117932466e+01  ,4.771808017635e+00  
  6.974745379024e-07  ,1.879109892904e+01  ,4.755391203357e+00  
  6.974920118422e-07  ,1.879093595710e+01  ,4.722556501236e+00  
  6.975269597218e-07  ,1.879060109697e+01  ,4.656882837362e+00  
  6.975968554811e-07  ,1.878989410747e+01  ,4.525518748172e+00  
  6.977366469995e-07  ,1.878831727779e+01  ,4.262725741057e+00  
  6.980162300364e-07  ,1.878438639524e+01  ,3.736898153547e+00  
  6.985753961102e-07  ,1.877215072735e+01  ,2.684418696204e+00  
  6.996937282578e-07  ,1.871627257578e+01  ,5.772997253959e-01  
  7.015995867745e-07  ,1.842863463275e+01  ,-3.01E+00
  7.044438459174e-07  ,1.721063667770e+01  ,-8.35E+00
  7.077928818957e-07  ,1.451516717143e+01  ,-1.45E+01
  7.114637829558e-07  ,1.081241030265e+01  ,-2.11E+01
  7.150616683261e-07  ,7.106985075650e+00  ,-2.73E+01
  7.184356637494e-07  ,3.642150353134e+00  ,-3.28E+01
  7.209304906623e-07  ,1.092300094875e+00  ,-3.67E+01
  7.232591696278e-07  ,-1.27E+00,-4.00E+01
  7.248722203271e-07  ,-2.90E+00,-4.23E+01
  7.262397743956e-07  ,-4.26E+00,-4.40E+01
  7.276704721347e-07  ,-5.68E+00,-4.58E+01
  7.290112041132e-07  ,-6.99E+00,-4.74E+01
  7.297253422634e-07  ,-7.67E+00,-4.82E+01
  7.304002717332e-07  ,-8.28E+00,-4.90E+01
  7.312526181535e-07  ,-9.01E+00,-4.99E+01
  7.321221009092e-07  ,-9.70E+00,-5.08E+01
  7.329606637553e-07  ,-1.03E+01,-5.16E+01
  7.338068634466e-07  ,-1.09E+01,-5.24E+01
  7.349600270585e-07  ,-1.16E+01,-5.34E+01
  7.361306995348e-07  ,-1.23E+01,-5.44E+01
  7.372618839339e-07  ,-1.29E+01,-5.53E+01
  7.395242527322e-07  ,-1.39E+01,-5.68E+01
  7.440489903287e-07  ,-1.55E+01,-5.90E+01
  7.530984655217e-07  ,-1.73E+01,-5.97E+01
  7.616219297246e-07  ,-1.82E+01,-5.60E+01
  7.711094990567e-07  ,-1.86E+01,-4.73E+01
  7.772189751462e-07  ,-1.87E+01,-3.94E+01
  7.845406606988e-07  ,-1.88E+01,-2.80E+01
  7.859534770445e-07  ,-1.88E+01,-2.56E+01
  7.887791097359e-07  ,-1.88E+01,-2.07E+01
  7.893019542293e-07  ,-1.88E+01,-1.98E+01
  7.903476432161e-07  ,-1.88E+01,-1.79E+01
  7.906090654627e-07  ,-1.88E+01,-1.74E+01
  7.911319099561e-07  ,-1.88E+01,-1.65E+01
  7.912626210795e-07  ,-1.88E+01,-1.63E+01
  7.915240433262e-07  ,-1.88E+01,-1.58E+01
  7.920468878196e-07  ,-1.88E+01,-1.48E+01
  7.930925768063e-07  ,-1.88E+01,-1.29E+01
  7.944131922171e-07  ,-1.88E+01,-1.05E+01
  7.947433460699e-07  ,-1.88E+01,-9.86E+00
  7.954036537753e-07  ,-1.88E+01,-8.63E+00
  7.955687307016e-07  ,-1.88E+01,-8.33E+00
  7.958988845543e-07  ,-1.88E+01,-7.71E+00
  7.965591922597e-07  ,-1.88E+01,-6.47E+00
  7.966994494394e-07  ,-1.88E+01,-6.21E+00
  7.969799637989e-07  ,-1.88E+01,-5.68E+00
  7.970500923888e-07  ,-1.88E+01,-5.55E+00
  7.971903495685e-07  ,-1.88E+01,-5.29E+00
  7.972254138635e-07  ,-1.88E+01,-5.22E+00
  7.972955424533e-07  ,-1.88E+01,-5.09E+00
  7.973130746008e-07  ,-1.88E+01,-5.06E+00
  7.973174576377e-07  ,-1.88E+01,-5.05E+00
  7.973262237114e-07  ,-1.88E+01,-5.03E+00
  7.973437558589e-07  ,-1.88E+01,-5.00E+00
  7.973443037385e-07  ,-1.88E+01,-5.00E+00
  7.973453994977e-07  ,-1.88E+01,-5.00E+00
  7.973456734375e-07  ,-1.88E+01,-5.00E+00
  7.973457419224e-07  ,-1.88E+01,-5.00E+00
  7.973458788923e-07  ,-1.88E+01,-5.00E+00
  7.973458831727e-07  ,-1.88E+01,-5.00E+00
  7.973458842427e-07  ,-1.88E+01,-5.00E+00
  7.973458863829e-07  ,-1.88E+01,-5.00E+00
  7.973458869179e-07  ,-1.88E+01,-5.00E+00
  7.973458879880e-07  ,-1.88E+01,-5.00E+00
  7.973458901282e-07  ,-1.88E+01,-5.00E+00
  7.973458944085e-07  ,-1.88E+01,-5.00E+00
  7.973459029691e-07  ,-1.88E+01,-5.00E+00
  7.973459051092e-07  ,-1.88E+01,-5.00E+00
  7.973459056443e-07  ,-1.88E+01,-5.00E+00
  7.973459067144e-07  ,-1.88E+01,-5.00E+00
  7.973459088545e-07  ,-1.88E+01,-5.00E+00
  7.973459131348e-07  ,-1.88E+01,-5.00E+00
  7.973459216954e-07  ,-1.88E+01,-5.00E+00
  7.973459388167e-07  ,-1.88E+01,-5.00E+00
  7.973459730592e-07  ,-1.88E+01,-5.00E+00
  7.973460415441e-07  ,-1.88E+01,-5.00E+00
  7.973461785140e-07  ,-1.88E+01,-5.00E+00
  7.973464524538e-07  ,-1.88E+01,-5.00E+00
  7.973470003334e-07  ,-1.88E+01,-4.99E+00
  7.973480960926e-07  ,-1.88E+01,-4.99E+00
  7.973502876111e-07  ,-1.88E+01,-4.99E+00
  7.973546706479e-07  ,-1.88E+01,-4.98E+00
  7.973634367217e-07  ,-1.88E+01,-4.96E+00
  7.973809688691e-07  ,-1.88E+01,-4.93E+00
  7.974160331641e-07  ,-1.88E+01,-4.87E+00
  7.974861617539e-07  ,-1.88E+01,-4.73E+00
  7.976264189337e-07  ,-1.88E+01,-4.47E+00
  7.979069332931e-07  ,-1.88E+01,-3.94E+00
  7.984679620121e-07  ,-1.88E+01,-2.89E+00
  7.995900194500e-07  ,-1.87E+01,-7.73E-01
  8.014331068252e-07  ,-1.85E+01,2.700430206541e+00  
  8.044219072316e-07  ,-1.72E+01,8.308315751179e+00  
  8.076040502046e-07  ,-1.47E+01,1.419735758599e+01  
  8.109679873441e-07  ,-1.14E+01,2.026748990936e+01  
  8.138323630546e-07  ,-8.54E+00,2.526048986813e+01  
  8.165466095660e-07  ,-5.74E+00,2.980380353499e+01  
  8.185657169078e-07  ,-3.67E+00,3.304483314550e+01  
  8.203249852512e-07  ,-1.87E+00,3.576085832144e+01  
  8.221084679816e-07  ,-5.54E-02,3.840275410857e+01  
  8.232482205484e-07  ,1.098409042898e+00  ,4.002846743763e+01  
  8.242879490707e-07  ,2.146553770136e+00  ,4.146680358908e+01  
  8.253395985220e-07  ,3.202182179193e+00  ,4.287662269340e+01  
  8.265529255722e-07  ,4.413558811220e+00  ,4.444494563661e+01  
  8.270937445913e-07  ,4.950879166447e+00  ,4.512332553818e+01  
  8.276101629589e-07  ,5.462255681596e+00  ,4.575894380270e+01  
  8.283166642640e-07  ,6.158366635523e+00  ,4.660897776141e+01  
  8.288247007285e-07  ,6.655487818582e+00  ,4.720605912626e+01  
  8.293142038737e-07  ,7.130671856334e+00  ,4.776998570752e+01  
  8.300095293079e-07  ,7.789153412572e+00  ,4.855157547521e+01  
  8.306781257842e-07  ,8.392569729467e+00  ,4.928127672694e+01  
  8.315189238046e-07  ,9.104875319081e+00  ,5.016801675427e+01  
  8.323125037704e-07  ,9.732589657682e+00  ,5.097286090202e+01  
  8.335988465105e-07  ,1.066666995942e+01  ,5.220995392038e+01  
  8.348360154186e-07  ,1.147353983896e+01  ,5.331935252402e+01  
  8.373103532348e-07  ,1.285944453312e+01  ,5.529498887713e+01  
  8.397988471542e-07  ,1.399831922614e+01  ,5.694508417647e+01  
  8.447758349929e-07  ,1.567089180787e+01  ,5.919373147617e+01  
  8.547298106704e-07  ,1.753706858572e+01  ,5.933883586621e+01  
  8.644647392784e-07  ,1.838687345021e+01  ,5.391086199089e+01  
  8.734262976203e-07  ,1.863272481945e+01  ,4.447124539880e+01  
  8.788652214561e-07  ,1.871415983979e+01  ,3.697483308823e+01  
  8.856579157863e-07  ,1.876839231451e+01  ,2.612871575224e+01  
  8.871644231830e-07  ,1.877646846653e+01  ,2.354411674058e+01  
  8.901774379764e-07  ,1.878986643158e+01  ,1.822264030574e+01  
  8.909306916748e-07  ,1.879261388959e+01  ,1.686488234094e+01  
  8.911190050993e-07  ,1.879325056770e+01  ,1.652393744222e+01  
  8.911660834555e-07  ,1.879340755228e+01  ,1.643861038714e+01  
  8.912602401678e-07  ,1.879371854334e+01  ,1.626784858677e+01  
  8.914485535924e-07  ,1.879432744513e+01  ,1.592589945636e+01  
  8.918251804415e-07  ,1.879549213147e+01  ,1.524034099057e+01  
  8.925784341399e-07  ,1.879759188761e+01  ,1.386291954951e+01  
  8.937403521840e-07  ,1.880000418937e+01  ,1.172325505456e+01  
  8.939111567442e-07  ,1.880026777898e+01  ,1.140733418531e+01  
  8.942527658645e-07  ,1.880070803118e+01  ,1.077451617439e+01  
  8.943381681446e-07  ,1.880079788489e+01  ,1.061611492388e+01  
  8.945089727048e-07  ,1.880095086410e+01  ,1.029908430523e+01  
  8.948505818252e-07  ,1.880114075368e+01  ,9.664142558424e+00  
  8.955338000659e-07  ,1.880096225771e+01  ,8.390993147614e+00  
  8.957046046261e-07  ,1.880078813471e+01  ,8.072078845023e+00  
  8.960462137465e-07  ,1.880024163554e+01  ,7.433562153967e+00  
  8.967294319872e-07  ,1.879802682600e+01  ,6.154033951485e+00  
  8.968573491428e-07  ,1.879741378938e+01  ,5.914138386464e+00  
  8.971131834541e-07  ,1.879591307802e+01  ,5.434064602542e+00  
  8.971771420319e-07  ,1.879547526751e+01  ,5.313990096785e+00  
  8.973050591875e-07  ,1.879450949274e+01  ,5.073777206711e+00  
  8.973370384764e-07  ,1.879424836186e+01  ,5.013711029733e+00  
  8.974009970542e-07  ,1.879369998439e+01  ,4.893563554798e+00  
  8.974169866987e-07  ,1.879355735885e+01  ,4.863523580073e+00  
  8.974209841098e-07  ,1.879352135382e+01  ,4.856013394340e+00  
  8.974219834626e-07  ,1.879351233002e+01  ,4.854135835935e+00  
  8.974222333008e-07  ,1.879351007266e+01  ,4.853666445587e+00  
  8.974222957603e-07  ,1.879350950823e+01  ,4.853549097953e+00  
  8.974223113752e-07  ,1.879350936712e+01  ,4.853519761042e+00  
  8.974223426050e-07  ,1.879350908489e+01  ,4.853461087215e+00  
  8.974224050645e-07  ,1.879350852040e+01  ,4.853343739549e+00  
  8.974224206794e-07  ,1.879350837927e+01  ,4.853314402629e+00  
