  Time                 , V(R3:2)              , V(U3:100)            
  6.728298865732e-08  ,6.020014669086e-01  ,2.568547542722e-01  
  6.734300075572e-08  ,6.019846932300e-01  ,2.565620670588e-01  
  6.746302495252e-08  ,6.019448691576e-01  ,2.559739578341e-01  
  6.770307334613e-08  ,6.018401145713e-01  ,2.547868295268e-01  
  6.818317013335e-08  ,6.015301959320e-01  ,2.523691708613e-01  
  6.914336370777e-08  ,6.005090827479e-01  ,2.473621874129e-01  
  7.106375085663e-08  ,5.968677751268e-01  ,2.366777708962e-01  
  7.490452515435e-08  ,5.832740897553e-01  ,2.127673545149e-01  
  8.258607374977e-08  ,5.319958599933e-01  ,1.560573133222e-01  
  9.794917094063e-08  ,3.481117936649e-01  ,1.931523893677e-02  
  1.179495094950e-07  ,9.344828784013e-03  ,-1.603460530320e-01  
  1.379498480494e-07  ,-3.273898502712e-01  ,-2.787585978241e-01  
  1.579501866038e-07  ,-5.314253764903e-01  ,-2.906913474570e-01  
  1.604502289231e-07  ,-5.430418260735e-01  ,-2.839772042491e-01  
  1.654503135617e-07  ,-5.550556281644e-01  ,-2.653484898176e-01  
  1.667003347213e-07  ,-5.557167523842e-01  ,-2.596488188644e-01  
  1.670128400112e-07  ,-5.557359098263e-01  ,-2.581609858267e-01  
  1.670909663337e-07  ,-5.557315907223e-01  ,-2.577851339541e-01  
  1.672472189787e-07  ,-5.557120324464e-01  ,-2.570287736893e-01  
  1.672862821399e-07  ,-5.557048683935e-01  ,-2.568387151752e-01  
  1.672875028637e-07  ,-5.557046298573e-01  ,-2.568327696124e-01  
  1.672899443113e-07  ,-5.557041501211e-01  ,-2.568208773536e-01  
  1.672905546732e-07  ,-5.557040296320e-01  ,-2.568179040529e-01  
  1.672907072636e-07  ,-5.557039994751e-01  ,-2.568171607129e-01  
  1.672910124446e-07  ,-5.557039391196e-01  ,-2.568156740153e-01  
  1.672910887398e-07  ,-5.557039240220e-01  ,-2.568153023372e-01  
  1.672912413303e-07  ,-5.557038938165e-01  ,-2.568145589766e-01  
  1.672912794779e-07  ,-5.557038862630e-01  ,-2.568143731355e-01  
  1.672913557732e-07  ,-5.557038711533e-01  ,-2.568140014523e-01  
  1.672913748470e-07  ,-5.557038673753e-01  ,-2.568139085312e-01  
  1.672914129946e-07  ,-5.557038598188e-01  ,-2.568137226889e-01  
  1.672914892898e-07  ,-5.557038447030e-01  ,-2.568133510030e-01  
  1.672916418803e-07  ,-5.557038144611e-01  ,-2.568126076270e-01  
  1.672919470612e-07  ,-5.557037539356e-01  ,-2.568111208571e-01  
  1.672925574231e-07  ,-5.557036327182e-01  ,-2.568081472465e-01  
  1.672937781469e-07  ,-5.557033896174e-01  ,-2.568021997420e-01  
  1.672962195945e-07  ,-5.557029007519e-01  ,-2.567903035999e-01  
  1.673011024897e-07  ,-5.557019123659e-01  ,-2.567665067839e-01  
  1.673108682800e-07  ,-5.556998929748e-01  ,-2.567188950259e-01  
  1.673303998606e-07  ,-5.556956837260e-01  ,-2.566235990218e-01  
  1.673694630218e-07  ,-5.556865834444e-01  ,-2.564327171867e-01  
  1.674475893443e-07  ,-5.556656564069e-01  ,-2.560497952163e-01  
  1.676038419893e-07  ,-5.556129018116e-01  ,-2.552793261603e-01  
  1.679163472792e-07  ,-5.554638347372e-01  ,-2.537199527615e-01  
  1.685413578590e-07  ,-5.549918395273e-01  ,-2.505279939667e-01  
  1.697913790186e-07  ,-5.533556210837e-01  ,-2.438555844755e-01  
  1.722914213379e-07  ,-5.473441481932e-01  ,-2.293935729350e-01  
  1.772915059765e-07  ,-5.246671214582e-01  ,-1.963244295791e-01  
  1.872916752537e-07  ,-4.400295099022e-01  ,-1.166165164794e-01  
  2.072920138081e-07  ,-1.534944234720e-01  ,6.812606516977e-02  
  2.272923523625e-07  ,2.024149003566e-01  ,2.268459536324e-01  
  2.472926909169e-07  ,4.920727051357e-01  ,2.989155616588e-01  
  2.672930294713e-07  ,6.016075768987e-01  ,2.568058474193e-01  
  2.673320926325e-07  ,6.016037404967e-01  ,2.566153353140e-01  
  2.674102189550e-07  ,6.015933102418e-01  ,2.562331519772e-01  
  2.674297505356e-07  ,6.015901282347e-01  ,2.561373648683e-01  
  2.674688136968e-07  ,6.015830749360e-01  ,2.559455013730e-01  
  2.674785794871e-07  ,6.015811680110e-01  ,2.558974752594e-01  
  2.674981110678e-07  ,6.015771818462e-01  ,2.558013507760e-01  
  2.675029939629e-07  ,6.015761494065e-01  ,2.557773046051e-01  
  2.675127597532e-07  ,6.015740414500e-01  ,2.557291942072e-01  
  2.675152012008e-07  ,6.015735054866e-01  ,2.557171628465e-01  
  2.675200840960e-07  ,6.015724227907e-01  ,2.556930956119e-01  
  2.675213048197e-07  ,6.015721498732e-01  ,2.556870778631e-01  
  2.675237462673e-07  ,6.015716013459e-01  ,2.556750412374e-01  
  2.675243566292e-07  ,6.015714636532e-01  ,2.556720318459e-01  
  2.675255773530e-07  ,6.015711875948e-01  ,2.556660127810e-01  
  2.675258825340e-07  ,6.015711184400e-01  ,2.556645079560e-01  
  2.675264928958e-07  ,6.015709799621e-01  ,2.556614982355e-01  
  2.675266454863e-07  ,6.015709453075e-01  ,2.556607457907e-01  
  2.675269506673e-07  ,6.015708759564e-01  ,2.556592408835e-01  
  2.675275610292e-07  ,6.015707370858e-01  ,2.556562309985e-01  
  2.675277136196e-07  ,6.015707023332e-01  ,2.556554785126e-01  
  2.675277517673e-07  ,6.015706936428e-01  ,2.556552903902e-01  
  2.675278280625e-07  ,6.015706762594e-01  ,2.556549141443e-01  
  2.675278471363e-07  ,6.015706719131e-01  ,2.556548200826e-01  
  2.675278852839e-07  ,6.015706632196e-01  ,2.556546319589e-01  
  2.675279615792e-07  ,6.015706458301e-01  ,2.556542557104e-01  
  2.675281141696e-07  ,6.015706110406e-01  ,2.556535032091e-01  
  2.675284193506e-07  ,6.015705414196e-01  ,2.556519981887e-01  
  2.675290297125e-07  ,6.015704020092e-01  ,2.556489880776e-01  
  2.675302504363e-07  ,6.015701225154e-01  ,2.556429675732e-01  
  2.675326918838e-07  ,6.015695608356e-01  ,2.556309254367e-01  
  2.675375747790e-07  ,6.015684267074e-01  ,2.556068366520e-01  
  2.675473405693e-07  ,6.015661153768e-01  ,2.555586410385e-01  
  2.675668721499e-07  ,6.015613204231e-01  ,2.554621776512e-01  
  2.676059353112e-07  ,6.015510413793e-01  ,2.552689623621e-01  
  2.676840616336e-07  ,6.015277270106e-01  ,2.548813787451e-01  
  2.678403142786e-07  ,6.014700751986e-01  ,2.541016075399e-01  
  2.681528195685e-07  ,6.013106940495e-01  ,2.525237152030e-01  
  2.687778301483e-07  ,6.008157147726e-01  ,2.492950662051e-01  
  2.700278513080e-07  ,5.991216194198e-01  ,2.425507162692e-01  
  2.725278936273e-07  ,5.929331343442e-01  ,2.279509679084e-01  
  2.775279782659e-07  ,5.696766352066e-01  ,1.946338286169e-01  
  2.875281475431e-07  ,4.836058187213e-01  ,1.145598940801e-01  
  3.075284860974e-07  ,1.952998247742e-01  ,-7.029463823161e-02  
  3.275288246518e-07  ,-1.605057198599e-01  ,-2.282981290396e-01  
  3.475291632062e-07  ,-4.486098553405e-01  ,-2.990966396062e-01  
  3.500292055255e-07  ,-4.742933710094e-01  ,-2.999998737239e-01  
  3.550292901641e-07  ,-5.155081441533e-01  ,-2.962631924901e-01  
  3.650294594413e-07  ,-5.551518368398e-01  ,-2.671757929279e-01  
  3.653419647312e-07  ,-5.554703898893e-01  ,-2.658233753224e-01  
  3.659669753110e-07  ,-5.559338122364e-01  ,-2.630418085015e-01  
  3.672169964707e-07  ,-5.561661849519e-01  ,-2.571755531676e-01  
  3.672218793658e-07  ,-5.561652770757e-01  ,-2.571518544616e-01  
  3.672316451561e-07  ,-5.561634189559e-01  ,-2.571044388965e-01  
  3.672340866037e-07  ,-5.561629455994e-01  ,-2.570925812237e-01  
  3.672389694989e-07  ,-5.561619882948e-01  ,-2.570688613408e-01  
  3.672391220894e-07  ,-5.561619581515e-01  ,-2.570681199970e-01  
  3.672394272703e-07  ,-5.561618978234e-01  ,-2.570666372917e-01  
  3.672395035655e-07  ,-5.561618827328e-01  ,-2.570662666116e-01  
  3.672396561560e-07  ,-5.561618525412e-01  ,-2.570655252472e-01  
  3.672399613370e-07  ,-5.561617921167e-01  ,-2.570640425004e-01  
  3.672400376322e-07  ,-5.561617770019e-01  ,-2.570636718101e-01  
  3.672401902227e-07  ,-5.561617467620e-01  ,-2.570629304249e-01  
  3.672401949911e-07  ,-5.561617458168e-01  ,-2.570629072565e-01  
  3.672402045280e-07  ,-5.561617439263e-01  ,-2.570628609197e-01  
  3.672402236018e-07  ,-5.561617401452e-01  ,-2.570627682461e-01  
  3.672402617495e-07  ,-5.561617325824e-01  ,-2.570625828986e-01  
  3.672403380447e-07  ,-5.561617174540e-01  ,-2.570622122024e-01  
  3.672404906352e-07  ,-5.561616871870e-01  ,-2.570614708056e-01  
  3.672407958161e-07  ,-5.561616266116e-01  ,-2.570599879943e-01  
  3.672414061780e-07  ,-5.561615052953e-01  ,-2.570570223008e-01  
  3.672426269018e-07  ,-5.561612620008e-01  ,-2.570510906302e-01  
  3.672450683494e-07  ,-5.561607727638e-01  ,-2.570392261548e-01  
  3.672499512445e-07  ,-5.561597836983e-01  ,-2.570154926677e-01  
  3.672597170348e-07  ,-5.561577632022e-01  ,-2.569680075501e-01  
  3.672792486155e-07  ,-5.561535527526e-01  ,-2.568729647563e-01  
  3.673183117767e-07  ,-5.561444540554e-01  ,-2.566825890602e-01  
  3.673964380992e-07  ,-5.561235457302e-01  ,-2.563006782381e-01  
  3.675526907441e-07  ,-5.560708876067e-01  ,-2.555322269384e-01  
  3.678651960340e-07  ,-5.559222261055e-01  ,-2.539768707218e-01  
  3.684902066139e-07  ,-5.554517283001e-01  ,-2.507928716171e-01  
  3.697402277735e-07  ,-5.538202931269e-01  ,-2.441360721202e-01  
  3.722402700928e-07  ,-5.478217064324e-01  ,-2.297039596463e-01  
  3.772403547314e-07  ,-5.251776928656e-01  ,-1.966887007726e-01  
  3.872405240086e-07  ,-4.406471907140e-01  ,-1.170605410465e-01  
  4.072408625630e-07  ,-1.543640040777e-01  ,6.765648310019e-02  
  4.272412011174e-07  ,2.015276682886e-01  ,2.265301843219e-01  
  4.472415396717e-07  ,4.915277157847e-01  ,2.988742221995e-01  
  4.672418782261e-07  ,6.016097458510e-01  ,2.570547285966e-01  
  4.672809413874e-07  ,6.016070807451e-01  ,2.568647229895e-01  
  4.673590677098e-07  ,6.015989933481e-01  ,2.564835515218e-01  
  4.675153203548e-07  ,6.015717914323e-01  ,2.557165756216e-01  
  4.675202032500e-07  ,6.015707044634e-01  ,2.556925082402e-01  
  4.675214239737e-07  ,6.015704304778e-01  ,2.556864904547e-01  
  4.675238654213e-07  ,6.015698798148e-01  ,2.556744537556e-01  
  4.675244757832e-07  ,6.015697415882e-01  ,2.556714443458e-01  
  4.675256965070e-07  ,6.015694644622e-01  ,2.556654252441e-01  
  4.675260016880e-07  ,6.015693950404e-01  ,2.556639204100e-01  
  4.675260779832e-07  ,6.015693776762e-01  ,2.556635441977e-01  
  4.675262305737e-07  ,6.015693429373e-01  ,2.556627917689e-01  
  4.675265357546e-07  ,6.015692734175e-01  ,2.556612868936e-01  
  4.675265452915e-07  ,6.015692712441e-01  ,2.556612398659e-01  
  4.675265643653e-07  ,6.015692668971e-01  ,2.556611458104e-01  
  4.675266025129e-07  ,6.015692582026e-01  ,2.556609576990e-01  
  4.675266788082e-07  ,6.015692408108e-01  ,2.556605814752e-01  
  4.675268313987e-07  ,6.015692060167e-01  ,2.556598290233e-01  
  4.675271365796e-07  ,6.015691363864e-01  ,2.556583241017e-01  
  4.675277469415e-07  ,6.015689969576e-01  ,2.556553141881e-01  
  4.675289676653e-07  ,6.015687174272e-01  ,2.556492940789e-01  
  4.675314091129e-07  ,6.015681556744e-01  ,2.556372527325e-01  
  4.675362920080e-07  ,6.015670214018e-01  ,2.556131655281e-01  
  4.675460577983e-07  ,6.015647097886e-01  ,2.555649730747e-01  
  4.675655893789e-07  ,6.015599142940e-01  ,2.554685160057e-01  
  4.676046525402e-07  ,6.015496342670e-01  ,2.552753133460e-01  
  4.676827788627e-07  ,6.015263183333e-01  ,2.548877549591e-01  
  4.678390315076e-07  ,6.014686649254e-01  ,2.541080340989e-01  
  4.681515367975e-07  ,6.013092856029e-01  ,2.525302419861e-01  
  4.687765473774e-07  ,6.008143215656e-01  ,2.493017915395e-01  
  4.700265685370e-07  ,5.991202737523e-01  ,2.425578308523e-01  
  4.725266108563e-07  ,5.929320934955e-01  ,2.279588274939e-01  
  4.775266954949e-07  ,5.696781500783e-01  ,1.946430285368e-01  
  4.875268647721e-07  ,4.842619661857e-01  ,1.145710676219e-01  
  5.075272033265e-07  ,1.955391293026e-01  ,-7.028288491634e-02  
  5.275275418809e-07  ,-1.606060381386e-01  ,-2.282902854648e-01  
  5.475278804352e-07  ,-4.485796123208e-01  ,-2.990957018489e-01  
  5.500279227545e-07  ,-4.742491898797e-01  ,-2.999998845730e-01  
  5.550280073931e-07  ,-5.154713806882e-01  ,-2.962650945029e-01  
  5.650281766703e-07  ,-5.552690474996e-01  ,-2.671812913468e-01  
  5.653406819602e-07  ,-5.555797256305e-01  ,-2.658289791827e-01  
  5.659656925401e-07  ,-5.560276499092e-01  ,-2.630476216139e-01  
  5.661219451850e-07  ,-5.561035062077e-01  ,-2.623363936446e-01  
  5.664344504749e-07  ,-5.562118986535e-01  ,-2.608949908445e-01  
  5.670594610547e-07  ,-5.562555570634e-01  ,-2.579368872375e-01  
  5.670789926354e-07  ,-5.562532036292e-01  ,-2.578428381119e-01  
  5.671180557966e-07  ,-5.562478214220e-01  ,-2.576544486561e-01  
  5.671961821191e-07  ,-5.562343561327e-01  ,-2.572765059207e-01  
  5.671986235667e-07  ,-5.562338773163e-01  ,-2.572646702249e-01  
  5.671992339286e-07  ,-5.562337570628e-01  ,-2.572617110644e-01  
  5.672004546523e-07  ,-5.562335158964e-01  ,-2.572557924598e-01  
  5.672004928000e-07  ,-5.562335083458e-01  ,-2.572556074973e-01  
  5.672005690952e-07  ,-5.562334932420e-01  ,-2.572552375712e-01  
  5.672007216857e-07  ,-5.562334630241e-01  ,-2.572544977146e-01  
  5.672007598333e-07  ,-5.562334554674e-01  ,-2.572543127495e-01  
  5.672008361285e-07  ,-5.562334403516e-01  ,-2.572539428183e-01  
  5.672008552023e-07  ,-5.562334365721e-01  ,-2.572538503352e-01  
  5.672008933500e-07  ,-5.562334290125e-01  ,-2.572536653688e-01  
  5.672009696452e-07  ,-5.562334138907e-01  ,-2.572532954350e-01  
  5.672011222357e-07  ,-5.562333836367e-01  ,-2.572525555628e-01  
  5.672014274166e-07  ,-5.562333230876e-01  ,-2.572510758008e-01  
  5.672020377785e-07  ,-5.562332018245e-01  ,-2.572481162059e-01  
  5.672032585023e-07  ,-5.562329586391e-01  ,-2.572421967322e-01  
  5.672056999499e-07  ,-5.562324696311e-01  ,-2.572303566499e-01  
  5.672105828450e-07  ,-5.562314810670e-01  ,-2.572066719456e-01  
  5.672203486353e-07  ,-5.562294617466e-01  ,-2.571592843798e-01  
  5.672398802160e-07  ,-5.562252543439e-01  ,-2.570644366358e-01  
  5.672789433772e-07  ,-5.562161645442e-01  ,-2.568744508229e-01  
  5.673570696997e-07  ,-5.561952853995e-01  ,-2.564933188996e-01  
  5.675133223446e-07  ,-5.561427324666e-01  ,-2.557264219116e-01  
  5.678258276345e-07  ,-5.559944775932e-01  ,-2.541741602427e-01  
  5.684508382144e-07  ,-5.555256285667e-01  ,-2.509962928895e-01  
  5.697008593740e-07  ,-5.539009753719e-01  ,-2.443515192857e-01  
  5.722009016933e-07  ,-5.479289846639e-01  ,-2.299424439210e-01  
  5.772009863319e-07  ,-5.253744776622e-01  ,-1.969687151412e-01  
  5.872011556091e-07  ,-4.410600770842e-01  ,-1.174020773982e-01  
  6.072014941635e-07  ,-1.550513226669e-01  ,6.729495165312e-02  
  6.272018327179e-07  ,2.008500283895e-01  ,2.262867550246e-01  
  6.472021712722e-07  ,4.911068093023e-01  ,2.988418798134e-01  
  6.672025098266e-07  ,6.016096226741e-01  ,2.572458272183e-01  
  6.872028483810e-07  ,4.910909151057e-01  ,1.173873956272e-01  
  6.897028907003e-07  ,4.620397822702e-01  ,9.536415947039e-02  
  6.947029753389e-07  ,3.956602844323e-01  ,4.969318253849e-02  
  7.047031446161e-07  ,2.381764425136e-01  ,-4.416498815555e-02  
  7.237021251383e-07  ,-9.640251931345e-02  ,-2.033086598392e-01  
  7.437024636926e-07  ,-4.040372735714e-01  ,-2.941478518476e-01  
  7.637028022470e-07  ,-5.521979760794e-01  ,-2.726288843024e-01  
  7.662028445663e-07  ,-5.555225983629e-01  ,-2.619656725105e-01  
  7.668278551461e-07  ,-5.557476996754e-01  ,-2.590447104593e-01  
  7.669841077911e-07  ,-5.557661583006e-01  ,-2.582988204128e-01  
  7.672966130810e-07  ,-5.557578649191e-01  ,-2.567883861651e-01  
  7.673747394035e-07  ,-5.557463795241e-01  ,-2.564069045768e-01  
  7.673942709841e-07  ,-5.557429201305e-01  ,-2.563112927416e-01  
  7.673991538793e-07  ,-5.557420185819e-01  ,-2.562873747027e-01  
  7.674089196696e-07  ,-5.557401714496e-01  ,-2.562395205329e-01  
  7.674113611171e-07  ,-5.557397004927e-01  ,-2.562275532216e-01  
  7.674162440123e-07  ,-5.557387475709e-01  ,-2.562036140771e-01  
  7.674174647361e-07  ,-5.557385070471e-01  ,-2.561976283489e-01  
  7.674177699170e-07  ,-5.557384467728e-01  ,-2.561961318580e-01  
  7.674183802789e-07  ,-5.557383260523e-01  ,-2.561931388055e-01  
  7.674185328694e-07  ,-5.557382958363e-01  ,-2.561923905277e-01  
  7.674188380504e-07  ,-5.557382353614e-01  ,-2.561908939543e-01  
  7.674189143456e-07  ,-5.557382202337e-01  ,-2.561905198073e-01  
  7.674189334194e-07  ,-5.557382164512e-01  ,-2.561904262703e-01  
  7.674189715670e-07  ,-5.557382088856e-01  ,-2.561902391961e-01  
  7.674190478623e-07  ,-5.557381937516e-01  ,-2.561898650465e-01  
  7.674192004527e-07  ,-5.557381634729e-01  ,-2.561891167429e-01  
  7.674192386003e-07  ,-5.557381559010e-01  ,-2.561889296661e-01  
  7.674192481373e-07  ,-5.557381540079e-01  ,-2.561888828968e-01  
  7.674192672111e-07  ,-5.557381502215e-01  ,-2.561887893582e-01  
  7.674193053587e-07  ,-5.557381426480e-01  ,-2.561886022807e-01  
  7.674193816539e-07  ,-5.557381274984e-01  ,-2.561882281247e-01  
  7.674195342444e-07  ,-5.557380971884e-01  ,-2.561874798082e-01  
  7.674198394253e-07  ,-5.557380365253e-01  ,-2.561859831576e-01  
  7.674204497872e-07  ,-5.557379150272e-01  ,-2.561829897858e-01  
  7.674216705110e-07  ,-5.557376713431e-01  ,-2.561770027594e-01  
  7.674241119586e-07  ,-5.557371812230e-01  ,-2.561650275765e-01  
  7.674289948538e-07  ,-5.557361899758e-01  ,-2.561410726896e-01  
  7.674387606441e-07  ,-5.557341634554e-01  ,-2.560931448342e-01  
  7.674582922247e-07  ,-5.557299343264e-01  ,-2.559972168118e-01  
  7.674973553859e-07  ,-5.557207718416e-01  ,-2.558050716481e-01  
  7.675754817084e-07  ,-5.556996309924e-01  ,-2.554196258581e-01  
  7.677317343534e-07  ,-5.556460942304e-01  ,-2.546441205666e-01  
  7.680442396433e-07  ,-5.554940716748e-01  ,-2.530747207366e-01  
  7.686692502231e-07  ,-5.550108496678e-01  ,-2.498628966125e-01  
  7.699192713827e-07  ,-5.533331955861e-01  ,-2.431515332717e-01  
  7.724193137020e-07  ,-5.471812570654e-01  ,-2.286149293220e-01  
  7.774193983406e-07  ,-5.241075538530e-01  ,-1.954114337287e-01  
  7.874195676178e-07  ,-4.386721295369e-01  ,-1.155050161123e-01  
  8.074199061722e-07  ,-1.512572196726e-01  ,6.929937870670e-02  
  8.274202447266e-07  ,2.046096118278e-01  ,2.276328997771e-01  
  8.474205832810e-07  ,4.934354647697e-01  ,2.990155438917e-01  
  8.674209218354e-07  ,6.015968371489e-01  ,2.561806746756e-01  
  8.674599849966e-07  ,6.015900361945e-01  ,2.559888983391e-01  
  8.674697507869e-07  ,6.015881923526e-01  ,2.559408940049e-01  
  8.674892823675e-07  ,6.015843323692e-01  ,2.558448130683e-01  
  8.675283455288e-07  ,6.015759232225e-01  ,2.556523622481e-01  
  8.675295662525e-07  ,6.015756456301e-01  ,2.556463419545e-01  
  8.675296044002e-07  ,6.015756369408e-01  ,2.556461538143e-01  
  8.675296806954e-07  ,6.015756195598e-01  ,2.556457775327e-01  
  8.675298332859e-07  ,6.015755847871e-01  ,2.556450249652e-01  
  8.675298714335e-07  ,6.015755760917e-01  ,2.556448368224e-01  
  8.675299477287e-07  ,6.015755586984e-01  ,2.556444605357e-01  
  8.675301003192e-07  ,6.015755239012e-01  ,2.556437079579e-01  
  8.675304055002e-07  ,6.015754542647e-01  ,2.556422027846e-01  
  8.675310158620e-07  ,6.015753148235e-01  ,2.556391923676e-01  
  8.675322365858e-07  ,6.015750352681e-01  ,2.556331712515e-01  
  8.675346780334e-07  ,6.015744734651e-01  ,2.556211278915e-01  
  8.675395609286e-07  ,6.015733390907e-01  ,2.555970366602e-01  
  8.675493267189e-07  ,6.015710272684e-01  ,2.555488361541e-01  
  8.675688582995e-07  ,6.015662313314e-01  ,2.554523629843e-01  
  8.676079214607e-07  ,6.015559503128e-01  ,2.552591281413e-01  
  8.676860477832e-07  ,6.015326319287e-01  ,2.548715054610e-01  
  8.678423004282e-07  ,6.014749718558e-01  ,2.540916563078e-01  
  8.681548057181e-07  ,6.013155751438e-01  ,2.525136087963e-01  
  8.687798162979e-07  ,6.008205881214e-01  ,2.492846523862e-01  
  8.700298374576e-07  ,5.991266541928e-01  ,2.425396997875e-01  
  8.725298797769e-07  ,5.929387066644e-01  ,2.279387979658e-01  
  8.775299644155e-07  ,5.696796433247e-01  ,1.946195835044e-01  
  8.875301336926e-07  ,4.835922555983e-01  ,1.145425934111e-01  
  9.075304722470e-07  ,1.952633993762e-01  ,-7.031283598758e-02  
  9.275308108014e-07  ,-1.605395080119e-01  ,-2.283102727307e-01  
  9.475311493558e-07  ,-4.486304300519e-01  ,-2.990980906033e-01  
  9.500311916751e-07  ,-4.743117014020e-01  ,-2.999998559649e-01  
  9.550312763137e-07  ,-5.155213814317e-01  ,-2.962602466021e-01  
  9.650314455909e-07  ,-5.551538931137e-01  ,-2.671672787186e-01  
  9.653439508808e-07  ,-5.554720765884e-01  ,-2.658146978598e-01  
  9.659689614606e-07  ,-5.559347627494e-01  ,-2.630328070570e-01  
  9.672189826203e-07  ,-5.561656710571e-01  ,-2.571659142939e-01  
  9.672238655154e-07  ,-5.561647574813e-01  ,-2.571422131264e-01  
  9.672336313057e-07  ,-5.561628879626e-01  ,-2.570947926391e-01  
  9.672360727533e-07  ,-5.561624117565e-01  ,-2.570829337359e-01  
  9.672366831152e-07  ,-5.561622921533e-01  ,-2.570799687738e-01  
  9.672379038390e-07  ,-5.561620522849e-01  ,-2.570740385660e-01  
  9.672382090199e-07  ,-5.561619921799e-01  ,-2.570725559550e-01  
  9.672388193818e-07  ,-5.561618718045e-01  ,-2.570695906621e-01  
  9.672389719723e-07  ,-5.561618416761e-01  ,-2.570688493241e-01  
  9.672392771532e-07  ,-5.561617813780e-01  ,-2.570673666303e-01  
  9.672398875151e-07  ,-5.561616606164e-01  ,-2.570644011720e-01  
  9.672400401056e-07  ,-5.561616303915e-01  ,-2.570636597926e-01  
  9.672400782532e-07  ,-5.561616228331e-01  ,-2.570634744469e-01  
  9.672401545485e-07  ,-5.561616077138e-01  ,-2.570631037542e-01  
  9.672401736223e-07  ,-5.561616039334e-01  ,-2.570630110808e-01  
  9.672402117699e-07  ,-5.561615963720e-01  ,-2.570628257338e-01  
  9.672402213068e-07  ,-5.561615944815e-01  ,-2.570627793970e-01  
  9.672402403806e-07  ,-5.561615907004e-01  ,-2.570626867232e-01  
  9.672402785282e-07  ,-5.561615831375e-01  ,-2.570625013755e-01  
  9.672403548235e-07  ,-5.561615680091e-01  ,-2.570621306790e-01  
  9.672405074139e-07  ,-5.561615377420e-01  ,-2.570613892816e-01  
  9.672408125949e-07  ,-5.561614771664e-01  ,-2.570599064690e-01  
  9.672414229568e-07  ,-5.561613558496e-01  ,-2.570569407728e-01  
  9.672426436806e-07  ,-5.561611125542e-01  ,-2.570510090971e-01  
  9.672450851281e-07  ,-5.561606233155e-01  ,-2.570391446113e-01  
