  Time                 , (V(R3:2))@1          , V(U3:100)            
  3.993757385262e-07  ,-1.88E+01,-1.96E+00
  3.993757929709e-07  ,-1.88E+01,-1.96E+00
  3.993757946723e-07  ,-1.88E+01,-1.96E+00
  3.993757950976e-07  ,-1.88E+01,-1.96E+00
  3.993757959483e-07  ,-1.88E+01,-1.96E+00
  3.993757976497e-07  ,-1.88E+01,-1.96E+00
  3.993758010525e-07  ,-1.88E+01,-1.96E+00
  3.993758078581e-07  ,-1.88E+01,-1.96E+00
  3.993758095595e-07  ,-1.88E+01,-1.96E+00
  3.993758129622e-07  ,-1.88E+01,-1.96E+00
  3.993758197678e-07  ,-1.88E+01,-1.96E+00
  3.993758333790e-07  ,-1.88E+01,-1.96E+00
  3.993758606013e-07  ,-1.88E+01,-1.96E+00
  3.993759150459e-07  ,-1.88E+01,-1.96E+00
  3.993760239352e-07  ,-1.88E+01,-1.96E+00
  3.993762417137e-07  ,-1.88E+01,-1.96E+00
  3.993766772707e-07  ,-1.88E+01,-1.96E+00
  3.993775483847e-07  ,-1.88E+01,-1.96E+00
  3.993792906128e-07  ,-1.88E+01,-1.95E+00
  3.993827750689e-07  ,-1.88E+01,-1.94E+00
  3.993897439811e-07  ,-1.88E+01,-1.92E+00
  3.994036818055e-07  ,-1.88E+01,-1.87E+00
  3.994315574543e-07  ,-1.88E+01,-1.79E+00
  3.994873087519e-07  ,-1.88E+01,-1.61E+00
  3.995988113472e-07  ,-1.88E+01,-1.26E+00
  3.998218165377e-07  ,-1.88E+01,-5.60E-01
  4.002678269186e-07  ,-1.88E+01,8.413931520651e-01  
  4.011598476806e-07  ,-1.87E+01,3.642962697674e+00  
  4.027579972186e-07  ,-1.85E+01,8.653666607460e+00  
  4.051101455131e-07  ,-1.75E+01,1.598512426852e+01  
  4.054020685741e-07  ,-1.73E+01,1.688974976254e+01  
  4.059859146961e-07  ,-1.69E+01,1.869466313252e+01  
  4.071536069402e-07  ,-1.59E+01,2.228501688875e+01  
  4.082616945395e-07  ,-1.48E+01,2.566444796721e+01  
  4.096719031819e-07  ,-1.34E+01,2.991977702654e+01  
  4.122762536296e-07  ,-1.08E+01,3.761798981756e+01  
  4.147714530715e-07  ,-8.19E+00,4.475814136770e+01  
  4.172312622556e-07  ,-5.66E+00,5.152814905272e+01  
  4.193591480741e-07  ,-3.47E+00,5.713793270094e+01  
  4.213208859452e-07  ,-1.47E+00,6.208412724220e+01  
  4.234346156606e-07  ,6.816255990691e-01  ,6.714918114001e+01  
  4.249396329412e-07  ,2.200082100852e+00  ,7.057644914995e+01  
  4.261712139138e-07  ,3.435434707908e+00  ,7.326401363610e+01  
  4.274296169767e-07  ,4.690081245161e+00  ,7.589680822097e+01  
  4.283048739323e-07  ,5.556820570429e+00  ,7.765829891143e+01  
  4.289968466052e-07  ,6.237626490760e+00  ,7.900942897463e+01  
  4.297776674518e-07  ,6.998064592741e+00  ,8.048917405649e+01  
  4.305062411019e-07  ,7.691668792629e+00  ,8.182624429770e+01  
  4.315450383016e-07  ,8.620125299626e+00  ,8.365833478185e+01  
  4.322448340842e-07  ,9.203449884187e+00  ,8.484243222723e+01  
  4.333287072965e-07  ,1.004282583848e+01  ,8.659527290227e+01  
  4.347987068483e-07  ,1.106531077898e+01  ,8.881177773919e+01  
  4.368751836607e-07  ,1.231582079385e+01  ,9.161902693705e+01  
  4.410281372854e-07  ,1.425222813461e+01  ,9.605399271347e+01  
  4.476196659395e-07  ,1.623975687646e+01  ,9.972052486333e+01  
  4.559702766725e-07  ,1.766812063171e+01  ,9.824617964720e+01  
  4.660628331491e-07  ,1.847615172578e+01  ,8.753540101352e+01  
  4.741467130968e-07  ,1.872692057739e+01  ,7.258057303358e+01  
  4.804588449785e-07  ,1.880005216924e+01  ,5.760625758403e+01  
  4.865839672872e-07  ,1.881496541101e+01  ,4.091087296857e+01  
  4.936113549062e-07  ,1.882469243075e+01  ,1.993604291194e+01  
  4.944225368687e-07  ,1.882540223062e+01  ,1.743259272605e+01  
  4.960449007937e-07  ,1.882587642867e+01  ,1.239336323011e+01  
  4.960800989663e-07  ,1.882586923683e+01  ,1.228362985766e+01  
  4.961504953114e-07  ,1.882585362236e+01  ,1.206411818729e+01  
  4.962912880016e-07  ,1.882581557129e+01  ,1.162491890281e+01  
  4.965728733820e-07  ,1.882569883802e+01  ,1.074584663856e+01  
  4.966432697271e-07  ,1.882565951828e+01  ,1.052594448913e+01  
  4.967840624173e-07  ,1.882556697569e+01  ,1.008598681811e+01  
  4.970656477978e-07  ,1.882531858131e+01  ,9.205488118372e+00  
  4.976288185587e-07  ,1.882448187718e+01  ,7.442398528086e+00  
  4.985867769589e-07  ,1.882042109182e+01  ,4.438312686739e+00  
  4.987074763646e-07  ,1.881965453510e+01  ,4.059466979016e+00  
  4.989488751759e-07  ,1.881780867371e+01  ,3.301605906104e+00  
  4.990092248787e-07  ,1.881727574438e+01  ,3.112109265295e+00  
  4.991299242844e-07  ,1.881610537104e+01  ,2.733083104572e+00  
  4.991336961408e-07  ,1.881606654022e+01  ,2.721237875483e+00  
  4.991412398537e-07  ,1.881598844006e+01  ,2.697547302842e+00  
  4.991414755947e-07  ,1.881598599000e+01  ,2.696806969999e+00  
  4.991419470768e-07  ,1.881598108813e+01  ,2.695326303869e+00  
  4.991419618106e-07  ,1.881598093491e+01  ,2.695280033043e+00  
  4.991419912782e-07  ,1.881598062846e+01  ,2.695187491389e+00  
  4.991419986451e-07  ,1.881598055185e+01  ,2.695164355975e+00  
  4.991420133789e-07  ,1.881598039862e+01  ,2.695118085147e+00  
  4.991420170624e-07  ,1.881598036031e+01  ,2.695106517440e+00  
  4.991420244293e-07  ,1.881598028369e+01  ,2.695083382026e+00  
  4.991420391631e-07  ,1.881598013046e+01  ,2.695037111197e+00  
  4.991420396235e-07  ,1.881598012567e+01  ,2.695035665233e+00  
  4.991420405444e-07  ,1.881598011610e+01  ,2.695032773307e+00  
  4.991420423861e-07  ,1.881598009694e+01  ,2.695026989453e+00  
  4.991420460696e-07  ,1.881598005863e+01  ,2.695015421745e+00  
  4.991420469905e-07  ,1.881598004906e+01  ,2.695012529818e+00  
  4.991420488322e-07  ,1.881598002990e+01  ,2.695006745965e+00  
  4.991420525156e-07  ,1.881597999159e+01  ,2.694995178257e+00  
  4.991420534365e-07  ,1.881597998202e+01  ,2.694992286330e+00  
  4.991420552782e-07  ,1.881597996286e+01  ,2.694986502476e+00  
  4.991420589617e-07  ,1.881597992455e+01  ,2.694974934769e+00  
  4.991420663286e-07  ,1.881597984793e+01  ,2.694951799354e+00  
  4.991420810624e-07  ,1.881597969469e+01  ,2.694905528523e+00  
  4.991421105300e-07  ,1.881597938821e+01  ,2.694812986860e+00  
  4.991421694653e-07  ,1.881597877521e+01  ,2.694627903526e+00  
  4.991422873358e-07  ,1.881597754911e+01  ,2.694257736831e+00  
  4.991425230768e-07  ,1.881597509646e+01  ,2.693517403331e+00  
  4.991429945589e-07  ,1.881597018942e+01  ,2.692036735888e+00  
  4.991439375230e-07  ,1.881596036832e+01  ,2.689075399229e+00  
  4.991458234512e-07  ,1.881594069809e+01  ,2.683152718835e+00  
  4.991495953076e-07  ,1.881590124514e+01  ,2.671307329810e+00  
  4.991571390205e-07  ,1.881582188703e+01  ,2.647616439401e+00  
  4.991722264462e-07  ,1.881566134388e+01  ,2.600234213798e+00  
  4.992024012976e-07  ,1.881533280173e+01  ,2.505468020715e+00  
  4.992627510004e-07  ,1.881464466662e+01  ,2.315928965105e+00  
  4.993834504061e-07  ,1.881313364680e+01  ,1.936826560756e+00  
  4.996248492175e-07  ,1.880947570013e+01  ,1.178543658135e+00  
  5.001076468401e-07  ,1.879861840779e+01  ,-3.38E-01
  5.010732420855e-07  ,1.875108918622e+01  ,-3.37E+00
  5.025622406178e-07  ,1.854360465671e+01  ,-8.04E+00
  5.046629318171e-07  ,1.774354640973e+01  ,-1.46E+01
  5.068954982930e-07  ,1.615438358770e+01  ,-2.15E+01
  5.073797860318e-07  ,1.570441655919e+01  ,-2.30E+01
  5.083483615094e-07  ,1.475765425654e+01  ,-2.59E+01
  5.085905053788e-07  ,1.451554208469e+01  ,-2.67E+01
  5.090747931176e-07  ,1.402913741738e+01  ,-2.81E+01
  5.100433685952e-07  ,1.304954941111e+01  ,-3.10E+01
  5.119805195504e-07  ,1.107311879877e+01  ,-3.68E+01
  5.142000475102e-07  ,8.793104138588e+00  ,-4.31E+01
  5.164646514826e-07  ,6.460284897802e+00  ,-4.94E+01
  5.184241541796e-07  ,4.443978143642e+00  ,-5.47E+01
  5.201839813166e-07  ,2.639558660239e+00  ,-5.92E+01
  5.218698614412e-07  ,9.188961571218e-01  ,-6.34E+01
  5.228565045767e-07  ,-8.33E-02,-6.58E+01
  5.237495497935e-07  ,-9.87E-01,-6.79E+01
  5.248572648638e-07  ,-2.10E+00,-7.04E+01
  5.258643970960e-07  ,-3.12E+00,-7.26E+01
  5.264354840987e-07  ,-3.69E+00,-7.38E+01
  5.270361871593e-07  ,-4.29E+00,-7.51E+01
  5.277135380679e-07  ,-4.96E+00,-7.65E+01
  5.285141029530e-07  ,-5.75E+00,-7.81E+01
  5.290822097235e-07  ,-6.31E+00,-7.92E+01
  5.295990937524e-07  ,-6.81E+00,-8.02E+01
  5.304625229113e-07  ,-7.64E+00,-8.17E+01
  5.314806447499e-07  ,-8.55E+00,-8.35E+01
  5.324507103436e-07  ,-9.36E+00,-8.52E+01
  5.343908415311e-07  ,-1.08E+01,-8.82E+01
  5.369102553599e-07  ,-1.23E+01,-9.17E+01
  5.419490830176e-07  ,-1.46E+01,-9.68E+01
  5.520267383330e-07  ,-1.72E+01,-9.98E+01
  5.616931215995e-07  ,-1.83E+01,-9.33E+01
  5.684209958785e-07  ,-1.86E+01,-8.37E+01
  5.740230874293e-07  ,-1.87E+01,-7.28E+01
  5.797436432116e-07  ,-1.88E+01,-5.94E+01
  5.851438240283e-07  ,-1.88E+01,-4.50E+01
  5.931934313052e-07  ,-1.88E+01,-2.12E+01
  5.941607029312e-07  ,-1.88E+01,-1.82E+01
  5.960952461832e-07  ,-1.88E+01,-1.22E+01
  5.961299088453e-07  ,-1.88E+01,-1.21E+01
  5.961992341694e-07  ,-1.88E+01,-1.19E+01
  5.963378848177e-07  ,-1.88E+01,-1.15E+01
  5.963725474798e-07  ,-1.88E+01,-1.14E+01
  5.964418728039e-07  ,-1.88E+01,-1.12E+01
  5.965805234522e-07  ,-1.88E+01,-1.07E+01
  5.968578247488e-07  ,-1.88E+01,-9.86E+00
  5.974124273420e-07  ,-1.88E+01,-8.12E+00
  5.975510779903e-07  ,-1.88E+01,-7.69E+00
  5.978283792869e-07  ,-1.88E+01,-6.82E+00
  5.978977046110e-07  ,-1.88E+01,-6.60E+00
  5.980363552593e-07  ,-1.88E+01,-6.17E+00
  5.980710179214e-07  ,-1.88E+01,-6.06E+00
  5.981403432456e-07  ,-1.88E+01,-5.84E+00
  5.982789938939e-07  ,-1.88E+01,-5.40E+00
  5.985562951904e-07  ,-1.88E+01,-4.53E+00
  5.991108977836e-07  ,-1.88E+01,-2.79E+00
  5.991973478016e-07  ,-1.88E+01,-2.52E+00
  5.992189603061e-07  ,-1.88E+01,-2.45E+00
  5.992243634322e-07  ,-1.88E+01,-2.44E+00
  5.992351696845e-07  ,-1.88E+01,-2.40E+00
  5.992378712475e-07  ,-1.88E+01,-2.39E+00
  5.992432743737e-07  ,-1.88E+01,-2.38E+00
  5.992446251552e-07  ,-1.88E+01,-2.37E+00
  5.992473267183e-07  ,-1.88E+01,-2.36E+00
  5.992480021090e-07  ,-1.88E+01,-2.36E+00
  5.992493528906e-07  ,-1.88E+01,-2.36E+00
  5.992493951025e-07  ,-1.88E+01,-2.36E+00
  5.992494056555e-07  ,-1.88E+01,-2.36E+00
  5.992494082937e-07  ,-1.88E+01,-2.36E+00
  5.992494135702e-07  ,-1.88E+01,-2.36E+00
  5.992494148893e-07  ,-1.88E+01,-2.36E+00
  5.992494175276e-07  ,-1.88E+01,-2.36E+00
  5.992494228041e-07  ,-1.88E+01,-2.36E+00
  5.992494333570e-07  ,-1.88E+01,-2.36E+00
  5.992494359953e-07  ,-1.88E+01,-2.36E+00
  5.992494412718e-07  ,-1.88E+01,-2.36E+00
  5.992494518248e-07  ,-1.88E+01,-2.36E+00
  5.992494729307e-07  ,-1.88E+01,-2.36E+00
  5.992495151426e-07  ,-1.88E+01,-2.36E+00
  5.992495995665e-07  ,-1.88E+01,-2.36E+00
  5.992497684142e-07  ,-1.88E+01,-2.36E+00
  5.992501061096e-07  ,-1.88E+01,-2.36E+00
  5.992507815003e-07  ,-1.88E+01,-2.35E+00
  5.992521322819e-07  ,-1.88E+01,-2.35E+00
  5.992548338449e-07  ,-1.88E+01,-2.34E+00
  5.992602369710e-07  ,-1.88E+01,-2.32E+00
  5.992710432233e-07  ,-1.88E+01,-2.29E+00
  5.992926557278e-07  ,-1.88E+01,-2.22E+00
  5.993358807368e-07  ,-1.88E+01,-2.09E+00
  5.994223307548e-07  ,-1.88E+01,-1.81E+00
  5.995952307908e-07  ,-1.88E+01,-1.27E+00
  5.999410308627e-07  ,-1.88E+01,-1.85E-01
  6.006326310066e-07  ,-1.88E+01,1.987338082613e+00  
  6.019197188047e-07  ,-1.87E+01,6.027319116343e+00  
  6.040345661072e-07  ,-1.81E+01,1.264105228843e+01  
  6.061941168932e-07  ,-1.67E+01,1.933681364068e+01  
  6.087384901670e-07  ,-1.45E+01,2.710924159493e+01  
  6.090702738342e-07  ,-1.42E+01,2.811104816981e+01  
  6.097338411687e-07  ,-1.35E+01,3.010539051941e+01  
  6.098997330023e-07  ,-1.33E+01,3.060196566297e+01  
  6.099412059607e-07  ,-1.33E+01,3.072598010245e+01  
  6.100241518775e-07  ,-1.32E+01,3.097385229174e+01  
  6.100448883567e-07  ,-1.32E+01,3.103578754196e+01  
  6.100863613151e-07  ,-1.32E+01,3.115961850187e+01  
  6.101693072319e-07  ,-1.31E+01,3.140712152392e+01  
  6.103351990655e-07  ,-1.29E+01,3.190148609670e+01  
  6.106669827327e-07  ,-1.26E+01,3.288760239138e+01  
  6.113305500671e-07  ,-1.19E+01,3.484900910947e+01  
  6.125228292271e-07  ,-1.07E+01,3.833459415084e+01  
  6.141124105975e-07  ,-9.02E+00,4.289720113187e+01  
  6.166579014584e-07  ,-6.40E+00,4.997615061087e+01  
  6.181681341454e-07  ,-4.84E+00,5.402791154054e+01  
  6.196599266454e-07  ,-3.31E+00,5.791085609278e+01  
  6.211956775710e-07  ,-1.74E+00,6.177528348401e+01  
  6.221058591231e-07  ,-8.13E-01,6.399829270116e+01  
  6.228742933795e-07  ,-3.28E-02,6.583443849848e+01  
  6.236418894454e-07  ,7.444123334869e-01  ,6.763027871764e+01  
  6.242680176124e-07  ,1.376831143095e+00  ,6.906606990618e+01  
  6.248035280928e-07  ,1.916583690017e+00  ,7.027288308897e+01  
  6.253866291567e-07  ,2.503036059604e+00  ,7.156431502961e+01  
  6.259322910532e-07  ,3.050576253934e+00  ,7.275108522794e+01  
  6.264280340597e-07  ,3.546856443888e+00  ,7.381076076331e+01  
  6.268570012375e-07  ,3.975326605649e+00  ,7.471326073025e+01  
  6.273895314857e-07  ,4.505904476126e+00  ,7.581475004585e+01  
  6.278776376471e-07  ,4.990767627183e+00  ,7.680572171888e+01  
  6.283204349652e-07  ,5.429229717668e+00  ,7.768908881102e+01  
  6.288934777453e-07  ,5.994411146085e+00  ,7.880995011317e+01  
  6.294581386223e-07  ,6.548132658063e+00  ,7.988943461537e+01  
  6.300008202865e-07  ,7.075822579617e+00  ,8.090321413685e+01  
  6.306930723562e-07  ,7.730982911096e+00  ,8.216223672279e+01  
  6.313523556068e-07  ,8.329183368815e+00  ,8.332518000487e+01  
  6.324593256190e-07  ,9.262688656081e+00  ,8.519718075523e+01  
  6.338198016360e-07  ,1.029917224606e+01  ,8.735653976609e+01  
  6.350584606602e-07  ,1.114334587386e+01  ,8.918388180485e+01  
  6.366908828690e-07  ,1.213249905567e+01  ,9.138546280825e+01  
  6.392192373946e-07  ,1.341927981267e+01  ,9.431915066776e+01  
  6.433751712516e-07  ,1.504593789513e+01  ,9.784200300751e+01  
  6.498921940997e-07  ,1.667478448368e+01  ,9.999942647230e+01  
  6.579745839312e-07  ,1.783305785367e+01  ,9.687814235982e+01  
  6.677631567195e-07  ,1.850540802760e+01  ,8.482914166689e+01  
  6.759885976985e-07  ,1.873207494727e+01  ,6.848081886745e+01  
  6.828617582991e-07  ,1.880415751696e+01  ,5.127747983245e+01  
  6.891351471617e-07  ,1.881762762374e+01  ,3.347401126549e+01  
  6.901314760521e-07  ,1.881913475875e+01  ,3.050860857757e+01  
  6.921241338327e-07  ,1.882179246557e+01  ,2.449107450397e+01  
  6.926222982779e-07  ,1.882238684346e+01  ,2.297076942027e+01  
  6.936186271682e-07  ,1.882350030557e+01  ,1.991365452211e+01  
  6.938677093908e-07  ,1.882376298196e+01  ,1.914621018609e+01  
  6.943658738359e-07  ,1.882424691227e+01  ,1.760785145943e+01  
  6.944904149472e-07  ,1.882435405847e+01  ,1.722257318645e+01  
  6.947394971698e-07  ,1.882453592481e+01  ,1.645123160169e+01  
  6.948017677255e-07  ,1.882457685822e+01  ,1.625823696034e+01  
  6.949263088368e-07  ,1.882465443061e+01  ,1.587206175282e+01  
  6.951753910593e-07  ,1.882479140284e+01  ,1.509898833416e+01  
  6.956735555045e-07  ,1.882498780794e+01  ,1.355011523797e+01  
  6.966034810952e-07  ,1.882499598682e+01  ,1.065024150813e+01  
  6.975936632566e-07  ,1.882365471616e+01  ,7.552531310875e+00  
  6.986451264433e-07  ,1.881872108828e+01  ,4.255175657749e+00  
  6.988087831027e-07  ,1.881741125651e+01  ,3.741444798333e+00  
  6.988496972676e-07  ,1.881704846740e+01  ,3.612996099495e+00  
  6.989315255973e-07  ,1.881627473237e+01  ,3.356081006509e+00  
  6.989340827326e-07  ,1.881624951526e+01  ,3.348052043644e+00  
  6.989391970032e-07  ,1.881619888410e+01  ,3.331994053145e+00  
  6.989404755709e-07  ,1.881618618510e+01  ,3.327979542064e+00  
  6.989430327062e-07  ,1.881616073721e+01  ,3.319950503801e+00  
  6.989436719900e-07  ,1.881615436484e+01  ,3.317943240885e+00  
  6.989449505577e-07  ,1.881614160756e+01  ,3.313928711040e+00  
  6.989452701996e-07  ,1.881613841563e+01  ,3.312925077742e+00  
  6.989459094834e-07  ,1.881613202864e+01  ,3.310917810146e+00  
  6.989460693044e-07  ,1.881613043123e+01  ,3.310415993038e+00  
  6.989463889463e-07  ,1.881612723564e+01  ,3.309412358573e+00  
  6.989470282301e-07  ,1.881612084133e+01  ,3.307405088640e+00  
  6.989470482077e-07  ,1.881612064144e+01  ,3.307342361433e+00  
  6.989470881630e-07  ,1.881612024164e+01  ,3.307216907015e+00  
  6.989470894116e-07  ,1.881612022915e+01  ,3.307212986565e+00  
  6.989470919088e-07  ,1.881612020416e+01  ,3.307205145664e+00  
  6.989470969032e-07  ,1.881612015419e+01  ,3.307189463861e+00  
  6.989471068920e-07  ,1.881612005424e+01  ,3.307158100255e+00  
  6.989471093892e-07  ,1.881612002925e+01  ,3.307150259354e+00  
  6.989471143836e-07  ,1.881611997927e+01  ,3.307134577551e+00  
  6.989471243724e-07  ,1.881611987932e+01  ,3.307103213945e+00  
  6.989471443500e-07  ,1.881611967941e+01  ,3.307040486731e+00  
  6.989471843052e-07  ,1.881611927958e+01  ,3.306915032301e+00  
  6.989472642157e-07  ,1.881611847987e+01  ,3.306664123425e+00  
  6.989474240367e-07  ,1.881611688025e+01  ,3.306162305610e+00  
  6.989477436786e-07  ,1.881611368022e+01  ,3.305158669731e+00  
  6.989483829624e-07  ,1.881610727702e+01  ,3.303151396972e+00  
  6.989496615301e-07  ,1.881609445805e+01  ,3.299136847458e+00  
  6.989522186654e-07  ,1.881606876968e+01  ,3.291107732468e+00  
  6.989573329360e-07  ,1.881601719062e+01  ,3.275049438821e+00  
  6.989675614772e-07  ,1.881591321816e+01  ,3.242932598307e+00  
  6.989880185596e-07  ,1.881570197442e+01  ,3.178697916012e+00  
  6.990289327245e-07  ,1.881526595310e+01  ,3.050224639210e+00  
  6.991107610542e-07  ,1.881433694473e+01  ,2.793263179668e+00  
  6.992744177136e-07  ,1.881222633871e+01  ,2.279286580505e+00  
  6.996017310325e-07  ,1.880675971618e+01  ,1.251166216987e+00  
  7.002563576702e-07  ,1.878827821367e+01  ,-8.05E-01
  7.015142019394e-07  ,1.869652557936e+01  ,-4.76E+00
  7.033429469470e-07  ,1.830249842945e+01  ,-1.05E+01
  7.036830659512e-07  ,1.818375621340e+01  ,-1.15E+01
  7.043633039597e-07  ,1.788751282698e+01  ,-1.37E+01
  7.057237799767e-07  ,1.704744674330e+01  ,-1.79E+01
  7.078933890465e-07  ,1.523090343382e+01  ,-2.45E+01
  7.094930287007e-07  ,1.368836492448e+01  ,-2.94E+01
  7.119360740784e-07  ,1.123057802519e+01  ,-3.66E+01
  7.146834756735e-07  ,8.400838570863e+00  ,-4.45E+01
  7.170769746903e-07  ,5.935526984053e+00  ,-5.11E+01
  7.191042776707e-07  ,3.851360726691e+00  ,-5.65E+01
  7.210947002772e-07  ,1.813994693858e+00  ,-6.15E+01
  7.229696388844e-07  ,-9.38E-02,-6.61E+01
  7.242103468183e-07  ,-1.35E+00,-6.89E+01
  7.253650005463e-07  ,-2.51E+00,-7.15E+01
  7.266761164669e-07  ,-3.83E+00,-7.43E+01
  7.279188733104e-07  ,-5.06E+00,-7.69E+01
  7.287627446953e-07  ,-5.89E+00,-7.86E+01
  7.295787695352e-07  ,-6.69E+00,-8.01E+01
  7.303351897303e-07  ,-7.42E+00,-8.15E+01
  7.314153376523e-07  ,-8.41E+00,-8.34E+01
  7.320724788609e-07  ,-8.96E+00,-8.46E+01
  7.330950710479e-07  ,-9.78E+00,-8.62E+01
  7.343674439493e-07  ,-1.07E+01,-8.82E+01
  7.369121897522e-07  ,-1.23E+01,-9.17E+01
  7.406456756893e-07  ,-1.40E+01,-9.57E+01
  7.455749798122e-07  ,-1.57E+01,-9.90E+01
  7.554335880581e-07  ,-1.75E+01,-9.85E+01
  7.638244319263e-07  ,-1.83E+01,-9.07E+01
  7.728962588612e-07  ,-1.86E+01,-7.52E+01
  7.788410771194e-07  ,-1.87E+01,-6.17E+01
  7.860271621052e-07  ,-1.88E+01,-4.25E+01
  7.874809566441e-07  ,-1.88E+01,-3.83E+01
  7.903885457221e-07  ,-1.88E+01,-2.97E+01
  7.911154429916e-07  ,-1.88E+01,-2.76E+01
  7.925692375306e-07  ,-1.88E+01,-2.31E+01
  7.929326861653e-07  ,-1.88E+01,-2.20E+01
  7.936595834348e-07  ,-1.88E+01,-1.98E+01
  7.938413077522e-07  ,-1.88E+01,-1.92E+01
  7.942047563869e-07  ,-1.88E+01,-1.81E+01
  7.942956185456e-07  ,-1.88E+01,-1.78E+01
  7.944773428630e-07  ,-1.88E+01,-1.73E+01
  7.948407914977e-07  ,-1.88E+01,-1.61E+01
  7.955457095544e-07  ,-1.88E+01,-1.39E+01
  7.956618105549e-07  ,-1.88E+01,-1.36E+01
  7.958940125558e-07  ,-1.88E+01,-1.29E+01
  7.963584165576e-07  ,-1.88E+01,-1.14E+01
  7.964466360885e-07  ,-1.88E+01,-1.11E+01
  7.966230751503e-07  ,-1.88E+01,-1.06E+01
  7.969759532738e-07  ,-1.88E+01,-9.49E+00
  7.976817095208e-07  ,-1.88E+01,-7.28E+00
  7.986225315857e-07  ,-1.88E+01,-4.33E+00
  7.987510773841e-07  ,-1.88E+01,-3.92E+00
  7.990081689808e-07  ,-1.88E+01,-3.12E+00
  7.990724418800e-07  ,-1.88E+01,-2.91E+00
  7.992009876784e-07  ,-1.88E+01,-2.51E+00
  7.992331241279e-07  ,-1.88E+01,-2.41E+00
  7.992411582403e-07  ,-1.88E+01,-2.38E+00
  7.992572264651e-07  ,-1.88E+01,-2.33E+00
  7.992893629147e-07  ,-1.88E+01,-2.23E+00
  7.992903671788e-07  ,-1.88E+01,-2.23E+00
  7.992923757069e-07  ,-1.88E+01,-2.22E+00
  7.992928778389e-07  ,-1.88E+01,-2.22E+00
  7.992938821029e-07  ,-1.88E+01,-2.22E+00
  7.992939134862e-07  ,-1.88E+01,-2.22E+00
  7.992939762527e-07  ,-1.88E+01,-2.22E+00
  7.992939919443e-07  ,-1.88E+01,-2.22E+00
  7.992940233276e-07  ,-1.88E+01,-2.22E+00
  7.992940311734e-07  ,-1.88E+01,-2.22E+00
  7.992940468650e-07  ,-1.88E+01,-2.22E+00
  7.992940507879e-07  ,-1.88E+01,-2.22E+00
  7.992940586337e-07  ,-1.88E+01,-2.22E+00
  7.992940605952e-07  ,-1.88E+01,-2.22E+00
  7.992940645181e-07  ,-1.88E+01,-2.22E+00
  7.992940723639e-07  ,-1.88E+01,-2.22E+00
  7.992940743254e-07  ,-1.88E+01,-2.22E+00
  7.992940782483e-07  ,-1.88E+01,-2.22E+00
  7.992940792290e-07  ,-1.88E+01,-2.22E+00
  7.992940811905e-07  ,-1.88E+01,-2.22E+00
  7.992940851134e-07  ,-1.88E+01,-2.22E+00
  7.992940929592e-07  ,-1.88E+01,-2.22E+00
  7.992941086508e-07  ,-1.88E+01,-2.22E+00
  7.992941400340e-07  ,-1.88E+01,-2.22E+00
  7.992942028006e-07  ,-1.88E+01,-2.22E+00
  7.992943283336e-07  ,-1.88E+01,-2.22E+00
  7.992945793996e-07  ,-1.88E+01,-2.22E+00
  7.992950815316e-07  ,-1.88E+01,-2.21E+00
  7.992960857956e-07  ,-1.88E+01,-2.21E+00
  7.992980943237e-07  ,-1.88E+01,-2.20E+00
  7.993021113799e-07  ,-1.88E+01,-2.19E+00
  7.993101454923e-07  ,-1.88E+01,-2.17E+00
  7.993262137171e-07  ,-1.88E+01,-2.12E+00
  7.993583501667e-07  ,-1.88E+01,-2.02E+00
  7.994226230659e-07  ,-1.88E+01,-1.81E+00
  7.995511688643e-07  ,-1.88E+01,-1.41E+00
  7.998082604610e-07  ,-1.88E+01,-6.02E-01
  8.003224436544e-07  ,-1.88E+01,1.012969291590e+00  
  8.013508100413e-07  ,-1.87E+01,4.242421275675e+00  
  8.030465621852e-07  ,-1.84E+01,9.556451437097e+00  
  8.055004109048e-07  ,-1.72E+01,1.719418169965e+01  
  8.078976352118e-07  ,-1.52E+01,2.455737548358e+01  
  8.082970328980e-07  ,-1.49E+01,2.577173238186e+01  
  8.090958282702e-07  ,-1.41E+01,2.818808340730e+01  
  8.106934190147e-07  ,-1.24E+01,3.296602314289e+01  
  8.127035856598e-07  ,-1.04E+01,3.885845433525e+01  
  8.148262560718e-07  ,-8.19E+00,4.491203564538e+01  
  8.179119140260e-07  ,-5.02E+00,5.334882355236e+01  
  8.199876457803e-07  ,-2.89E+00,5.874712129545e+01  
  8.220246345155e-07  ,-8.08E-01,6.380201114252e+01  
  8.235927954667e-07  ,7.834968763032e-01  ,6.751658642518e+01  
  8.247869372718e-07  ,1.988750181821e+00  ,7.023579122601e+01  
  8.260077149027e-07  ,3.214561934081e+00  ,7.291345202487e+01  
  8.272195518367e-07  ,4.424416260088e+00  ,7.546545390471e+01  
  8.279330380612e-07  ,5.132766344573e+00  ,7.691706082521e+01  
  8.285520881765e-07  ,5.744489331498e+00  ,7.814525080003e+01  
  8.293403596037e-07  ,6.518454998562e+00  ,7.966633558871e+01  
  8.300543114894e-07  ,7.211189222694e+00  ,8.100187223477e+01  
  8.307032570594e-07  ,7.820964637195e+00  ,8.218047137381e+01  
  8.313531339519e-07  ,8.406200403254e+00  ,8.332653193954e+01  
  8.323377281778e-07  ,9.234458930672e+00  ,8.499654406772e+01  
