  Time                 , V(R3:2)              , V(U3:100)            
  1.668616036147e-07  ,-7.484927363553e-01  ,-3.451788481826e-01  
  1.670178562596e-07  ,-7.485085009830e-01  ,-3.441825336577e-01  
  1.673303615495e-07  ,-7.484808994474e-01  ,-3.421650480516e-01  
  1.673401273398e-07  ,-7.484787667663e-01  ,-3.421014691951e-01  
  1.673596589205e-07  ,-7.484742705698e-01  ,-3.419742148850e-01  
  1.673645418156e-07  ,-7.484730984314e-01  ,-3.419423811875e-01  
  1.673743076059e-07  ,-7.484706964497e-01  ,-3.418786896536e-01  
  1.673938391866e-07  ,-7.484656616757e-01  ,-3.417512100518e-01  
  1.673944495484e-07  ,-7.484654993802e-01  ,-3.417472242406e-01  
  1.673956702722e-07  ,-7.484651738877e-01  ,-3.417392522414e-01  
  1.673981117198e-07  ,-7.484645192963e-01  ,-3.417233067351e-01  
  1.673981880150e-07  ,-7.484644987628e-01  ,-3.417228084056e-01  
  1.673981903993e-07  ,-7.484644981211e-01  ,-3.417227928328e-01  
  1.673981951677e-07  ,-7.484644968376e-01  ,-3.417227616872e-01  
  1.673981963598e-07  ,-7.484644965167e-01  ,-3.417227539007e-01  
  1.673981987441e-07  ,-7.484644958749e-01  ,-3.417227383279e-01  
  1.673982035125e-07  ,-7.484644945914e-01  ,-3.417227071822e-01  
  1.673982130494e-07  ,-7.484644920243e-01  ,-3.417226448909e-01  
  1.673982321232e-07  ,-7.484644868898e-01  ,-3.417225203080e-01  
  1.673982702709e-07  ,-7.484644766199e-01  ,-3.417222711420e-01  
  1.673983465661e-07  ,-7.484644560767e-01  ,-3.417217728084e-01  
  1.673983656399e-07  ,-7.484644509402e-01  ,-3.417216482247e-01  
  1.673984037875e-07  ,-7.484644406662e-01  ,-3.417213990570e-01  
  1.673984800828e-07  ,-7.484644201148e-01  ,-3.417209007200e-01  
  1.673986326732e-07  ,-7.484643789979e-01  ,-3.417199040402e-01  
  1.673989378542e-07  ,-7.484642967076e-01  ,-3.417179106569e-01  
  1.673995482161e-07  ,-7.484641319017e-01  ,-3.417139237962e-01  
  1.674007689399e-07  ,-7.484638013883e-01  ,-3.417059496977e-01  
  1.674032103874e-07  ,-7.484631367555e-01  ,-3.416899999932e-01  
  1.674080932826e-07  ,-7.484617930651e-01  ,-3.416580945538e-01  
  1.674178590729e-07  ,-7.484590479868e-01  ,-3.415942595563e-01  
  1.674373906535e-07  ,-7.484533270488e-01  ,-3.414664931075e-01  
  1.674764538148e-07  ,-7.484409621163e-01  ,-3.412105745632e-01  
  1.675545801372e-07  ,-7.484125405945e-01  ,-3.406971962378e-01  
  1.677108327822e-07  ,-7.483409357454e-01  ,-3.396642854800e-01  
  1.680233380721e-07  ,-7.481387219419e-01  ,-3.375739349088e-01  
  1.686483486519e-07  ,-7.474987001470e-01  ,-3.332958268417e-01  
  1.698983698116e-07  ,-7.452808106674e-01  ,-3.243558208874e-01  
  1.723984121309e-07  ,-7.371419094906e-01  ,-3.049899152192e-01  
  1.773984967695e-07  ,-7.065340109784e-01  ,-2.607478154014e-01  
  1.873986660467e-07  ,-5.928609869321e-01  ,-1.542490634944e-01  
  2.073990046010e-07  ,-2.098267976167e-01  ,9.214359857207e-02  
  2.273993431554e-07  ,2.646758973432e-01  ,3.033393857160e-01  
  2.473996817098e-07  ,6.499535651508e-01  ,3.986660448514e-01  
  2.674000202642e-07  ,7.944715673120e-01  ,3.417108403095e-01  
  2.674390834254e-07  ,7.944631410916e-01  ,3.414554137320e-01  
  2.675172097479e-07  ,7.944426128212e-01  ,3.409430182331e-01  
  2.675196511955e-07  ,7.944418923407e-01  ,3.409269727629e-01  
  2.675202615574e-07  ,7.944417114727e-01  ,3.409229610819e-01  
  2.675214822812e-07  ,7.944413488396e-01  ,3.409149373440e-01  
  2.675217874621e-07  ,7.944412579943e-01  ,3.409129313311e-01  
  2.675223978240e-07  ,7.944410760796e-01  ,3.409089192115e-01  
  2.675225504145e-07  ,7.944410305542e-01  ,3.409079161619e-01  
  2.675228555954e-07  ,7.944409394472e-01  ,3.409059100394e-01  
  2.675229318907e-07  ,7.944409166588e-01  ,3.409054085039e-01  
  2.675230844811e-07  ,7.944408710680e-01  ,3.409044054270e-01  
  2.675230892496e-07  ,7.944408696429e-01  ,3.409043740807e-01  
  2.675230987865e-07  ,7.944408667929e-01  ,3.409043113881e-01  
  2.675231178603e-07  ,7.944408610925e-01  ,3.409041860029e-01  
  2.675231560079e-07  ,7.944408496908e-01  ,3.409039352320e-01  
  2.675232323032e-07  ,7.944408268840e-01  ,3.409034336887e-01  
  2.675232513770e-07  ,7.944408211816e-01  ,3.409033083026e-01  
  2.675232895246e-07  ,7.944408097758e-01  ,3.409030575300e-01  
  2.675233658198e-07  ,7.944407869608e-01  ,3.409025559834e-01  
  2.675235184103e-07  ,7.944407413168e-01  ,3.409015528842e-01  
  2.675238235912e-07  ,7.944406499727e-01  ,3.408995466623e-01  
  2.675244339531e-07  ,7.944404670602e-01  ,3.408955341244e-01  
  2.675256546769e-07  ,7.944401003379e-01  ,3.408875086728e-01  
  2.675280961245e-07  ,7.944393633041e-01  ,3.408714562654e-01  
  2.675329790197e-07  ,7.944378748797e-01  ,3.408393454348e-01  
  2.675427448100e-07  ,7.944348406027e-01  ,3.407750997126e-01  
  2.675622763906e-07  ,7.944285423320e-01  ,3.406465120457e-01  
  2.676013395518e-07  ,7.944150269361e-01  ,3.403889519919e-01  
  2.676794658743e-07  ,7.943843210021e-01  ,3.398722943619e-01  
  2.678357185193e-07  ,7.943082116024e-01  ,3.388328399226e-01  
  2.681482238092e-07  ,7.940972207549e-01  ,3.367294622506e-01  
  2.687732343890e-07  ,7.934402967937e-01  ,3.324255454139e-01  
  2.700232555487e-07  ,7.911877661574e-01  ,3.234349383053e-01  
  2.725232978679e-07  ,7.829491683406e-01  ,3.039721661118e-01  
  2.775233825065e-07  ,7.519611448962e-01  ,2.595557167112e-01  
  2.875235517837e-07  ,6.372232959342e-01  ,1.527998992749e-01  
  3.075238903381e-07  ,2.528419396881e-01  ,-9.367003909761e-02  
  3.275242288925e-07  ,-2.215635725754e-01  ,-3.043600350629e-01  
  3.475245674469e-07  ,-6.057432733802e-01  ,-3.987910368981e-01  
  3.500246097662e-07  ,-6.399957931456e-01  ,-3.999998804513e-01  
  3.550246944048e-07  ,-6.949651877110e-01  ,-3.950266727591e-01  
  3.650248636820e-07  ,-7.478577483455e-01  ,-3.562606533360e-01  
  3.653373689719e-07  ,-7.482835913701e-01  ,-3.544579335590e-01  
  3.659623795517e-07  ,-7.489037025492e-01  ,-3.507501774038e-01  
  3.672124007114e-07  ,-7.492179662137e-01  ,-3.429304703418e-01  
  3.672172836065e-07  ,-7.492167730402e-01  ,-3.428988796618e-01  
  3.672270493968e-07  ,-7.492143302029e-01  ,-3.428356740953e-01  
  3.672294908444e-07  ,-7.492137077248e-01  ,-3.428198676612e-01  
  3.672343737395e-07  ,-7.492124486464e-01  ,-3.427882487428e-01  
  3.672441395299e-07  ,-7.492098740007e-01  ,-3.427249867076e-01  
  3.672444447108e-07  ,-7.492097923294e-01  ,-3.427230092491e-01  
  3.672450550727e-07  ,-7.492096287662e-01  ,-3.427190542377e-01  
  3.672452076632e-07  ,-7.492095878294e-01  ,-3.427180654652e-01  
  3.672455128441e-07  ,-7.492095059007e-01  ,-3.427160878965e-01  
  3.672455891394e-07  ,-7.492094854070e-01  ,-3.427155934994e-01  
  3.672457417298e-07  ,-7.492094444059e-01  ,-3.427146046993e-01  
  3.672460469108e-07  ,-7.492093623484e-01  ,-3.427126270754e-01  
  3.672461232060e-07  ,-7.492093418226e-01  ,-3.427121326646e-01  
  3.672461422798e-07  ,-7.492093366904e-01  ,-3.427120090615e-01  
  3.672461804274e-07  ,-7.492093264252e-01  ,-3.427117618551e-01  
  3.672461899643e-07  ,-7.492093238587e-01  ,-3.427117000534e-01  
  3.672462090382e-07  ,-7.492093187255e-01  ,-3.427115764500e-01  
  3.672462138066e-07  ,-7.492093174422e-01  ,-3.427115455491e-01  
  3.672462233435e-07  ,-7.492093148754e-01  ,-3.427114837473e-01  
  3.672462424173e-07  ,-7.492093097417e-01  ,-3.427113601436e-01  
  3.672462805649e-07  ,-7.492092994735e-01  ,-3.427111129359e-01  
  3.672463568602e-07  ,-7.492092789336e-01  ,-3.427106185190e-01  
  3.672465094507e-07  ,-7.492092378399e-01  ,-3.427096296793e-01  
  3.672468146316e-07  ,-7.492091555974e-01  ,-3.427076519762e-01  
  3.672474249935e-07  ,-7.492089908919e-01  ,-3.427036964755e-01  
  3.672486457173e-07  ,-7.492086605981e-01  ,-3.426957850962e-01  
  3.672510871649e-07  ,-7.492079964800e-01  ,-3.426799608254e-01  
  3.672559700600e-07  ,-7.492066541222e-01  ,-3.426483062361e-01  
  3.672657358503e-07  ,-7.492039129202e-01  ,-3.425849728689e-01  
  3.672852674309e-07  ,-7.491982045761e-01  ,-3.424582094008e-01  
  3.673243305922e-07  ,-7.491858841692e-01  ,-3.422042956975e-01  
  3.674024569147e-07  ,-7.491576288301e-01  ,-3.416949225612e-01  
  3.675587095596e-07  ,-7.490866630687e-01  ,-3.406700041262e-01  
  3.678712148495e-07  ,-7.488869388945e-01  ,-3.385955653059e-01  
  3.684962254294e-07  ,-7.482565964281e-01  ,-3.343489838059e-01  
  3.697462465890e-07  ,-7.460753595164e-01  ,-3.254708009101e-01  
  3.722462889083e-07  ,-7.380654571137e-01  ,-3.062232908506e-01  
  3.772463735469e-07  ,-7.078508463684e-01  ,-2.621944858779e-01  
  3.872465428241e-07  ,-5.951033565018e-01  ,-1.560110795479e-01  
  4.072468813785e-07  ,-2.133416544869e-01  ,9.028232869887e-02  
  4.272472199329e-07  ,2.611804032507e-01  ,3.020898271248e-01  
  4.472475584872e-07  ,6.477942673505e-01  ,3.985055020769e-01  
  4.672478970416e-07  ,7.944844604000e-01  ,3.427006372423e-01  
  4.672869602029e-07  ,7.944807216819e-01  ,3.424472169346e-01  
  4.673650865253e-07  ,7.944695680048e-01  ,3.419388294913e-01  
  4.673846181060e-07  ,7.944660137344e-01  ,3.418114106537e-01  
  4.674236812672e-07  ,7.944579862301e-01  ,3.415561869421e-01  
  4.675018075897e-07  ,7.944382555514e-01  ,3.410441967195e-01  
  4.675042490372e-07  ,7.944375600003e-01  ,3.410281639044e-01  
  4.675091319324e-07  ,7.944361545415e-01  ,3.409960922553e-01  
  4.675188977227e-07  ,7.944332861978e-01  ,3.409319248853e-01  
  4.675192029037e-07  ,7.944331953283e-01  ,3.409299191379e-01  
  4.675198132656e-07  ,7.944330133650e-01  ,3.409259075490e-01  
  4.675199658560e-07  ,7.944329678275e-01  ,3.409249046322e-01  
  4.675202710370e-07  ,7.944328766963e-01  ,3.409228987751e-01  
  4.675203473322e-07  ,7.944328539018e-01  ,3.409223973059e-01  
  4.675203664060e-07  ,7.944328482024e-01  ,3.409222719383e-01  
  4.675204045536e-07  ,7.944328368029e-01  ,3.409220212027e-01  
  4.675204808489e-07  ,7.944328140002e-01  ,3.409215197301e-01  
  4.675204999227e-07  ,7.944328082988e-01  ,3.409213943617e-01  
  4.675205046911e-07  ,7.944328068734e-01  ,3.409213630196e-01  
  4.675205142280e-07  ,7.944328040226e-01  ,3.409213003353e-01  
  4.675205333019e-07  ,7.944327983207e-01  ,3.409211749666e-01  
  4.675205714495e-07  ,7.944327869160e-01  ,3.409209242289e-01  
  4.675206477447e-07  ,7.944327641031e-01  ,3.409204227520e-01  
  4.675208003352e-07  ,7.944327184633e-01  ,3.409194197923e-01  
  4.675211055161e-07  ,7.944326271276e-01  ,3.409174138495e-01  
  4.675217158780e-07  ,7.944324442320e-01  ,3.409134018699e-01  
  4.675229366018e-07  ,7.944320775435e-01  ,3.409053775346e-01  
  4.675253780494e-07  ,7.944313405774e-01  ,3.408893273599e-01  
  4.675302609445e-07  ,7.944298522892e-01  ,3.408572209942e-01  
  4.675400267349e-07  ,7.944268182891e-01  ,3.407929842007e-01  
  4.675595583155e-07  ,7.944205205997e-01  ,3.406644143863e-01  
  4.675986214767e-07  ,7.944070065058e-01  ,3.404068900169e-01  
  4.676767477992e-07  ,7.943763037906e-01  ,3.398903036749e-01  
  4.678330004441e-07  ,7.943002028017e-01  ,3.388509914856e-01  
  4.681455057341e-07  ,7.940892368006e-01  ,3.367478969979e-01  
  4.687705163139e-07  ,7.934323628865e-01  ,3.324445411722e-01  
  4.700205374735e-07  ,7.911797853589e-01  ,3.234550339018e-01  
  4.725205797928e-07  ,7.829410736413e-01  ,3.039943667755e-01  
  4.775206644314e-07  ,7.519589852583e-01  ,2.595817047371e-01  
  4.875208337086e-07  ,6.372504770501e-01  ,1.528314647233e-01  
  5.075211722630e-07  ,2.529082062632e-01  ,-9.363683215307e-02  
  5.275215108174e-07  ,-2.215016007138e-01  ,-3.043378709615e-01  
  5.475218493718e-07  ,-6.057053342222e-01  ,-3.987883818504e-01  
  5.500218916911e-07  ,-6.399620098153e-01  ,-3.999999054006e-01  
  5.550219763297e-07  ,-6.949407523171e-01  ,-3.950320407182e-01  
  5.650221456068e-07  ,-7.478537138388e-01  ,-3.562761824581e-01  
  5.653346508968e-07  ,-7.482802289505e-01  ,-3.544737606009e-01  
  5.659596614766e-07  ,-7.489016793946e-01  ,-3.507665956801e-01  
  5.672096826362e-07  ,-7.492186091092e-01  ,-3.429480518723e-01  
  5.672145655314e-07  ,-7.492174263175e-01  ,-3.429164656842e-01  
  5.672243313217e-07  ,-7.492150042433e-01  ,-3.428532691004e-01  
  5.672438629023e-07  ,-7.492099341378e-01  ,-3.427267791234e-01  
  5.672444732642e-07  ,-7.492097708425e-01  ,-3.427228242321e-01  
  5.672456939880e-07  ,-7.492094433692e-01  ,-3.427149140715e-01  
  5.672459991689e-07  ,-7.492093613170e-01  ,-3.427129364526e-01  
  5.672460754642e-07  ,-7.492093407925e-01  ,-3.427124420430e-01  
  5.672460945380e-07  ,-7.492093356606e-01  ,-3.427123184403e-01  
  5.672461326856e-07  ,-7.492093253960e-01  ,-3.427120712344e-01  
  5.672462089808e-07  ,-7.492093048635e-01  ,-3.427115768213e-01  
  5.672462280547e-07  ,-7.492092997296e-01  ,-3.427114532178e-01  
  5.672462662023e-07  ,-7.492092894610e-01  ,-3.427112060102e-01  
  5.672463424975e-07  ,-7.492092689204e-01  ,-3.427107115937e-01  
  5.672464950880e-07  ,-7.492092278253e-01  ,-3.427097227547e-01  
  5.672468002689e-07  ,-7.492091455800e-01  ,-3.427077450531e-01  
  5.672474106308e-07  ,-7.492089808688e-01  ,-3.427037895554e-01  
  5.672486313546e-07  ,-7.492086505638e-01  ,-3.426958781820e-01  
  5.672510728022e-07  ,-7.492079864233e-01  ,-3.426800539231e-01  
  5.672559556973e-07  ,-7.492066440205e-01  ,-3.426483993575e-01  
  5.672657214877e-07  ,-7.492039027286e-01  ,-3.425850660377e-01  
  5.672852530683e-07  ,-7.491981942047e-01  ,-3.424583026645e-01  
  5.673243162295e-07  ,-7.491858734381e-01  ,-3.422043891507e-01  
  5.674024425520e-07  ,-7.491576173813e-01  ,-3.416950163931e-01  
  5.675586951970e-07  ,-7.490866502038e-01  ,-3.406700987138e-01  
  5.678712004869e-07  ,-7.488869233272e-01  ,-3.385956613981e-01  
  5.684962110667e-07  ,-7.482565759733e-01  ,-3.343490828792e-01  
  5.697462322263e-07  ,-7.460753297620e-01  ,-3.254709058301e-01  
  5.722462745456e-07  ,-7.380654121794e-01  ,-3.062234069696e-01  
  5.772463591842e-07  ,-7.078508162712e-01  ,-2.621946221826e-01  
  5.872465284614e-07  ,-5.951034571533e-01  ,-1.560112457405e-01  
  6.072468670158e-07  ,-2.133419422839e-01  ,9.028215286963e-02  
  6.272472055702e-07  ,2.611801315489e-01  ,3.020897088219e-01  
  6.472475441246e-07  ,6.477941207542e-01  ,3.985054864895e-01  
  6.672478826790e-07  ,7.944845149701e-01  ,3.427007303244e-01  
  6.672869458402e-07  ,7.944807767327e-01  ,3.424473102064e-01  
  6.673650721627e-07  ,7.944696240203e-01  ,3.419389231421e-01  
  6.673846037433e-07  ,7.944660699916e-01  ,3.418115043992e-01  
  6.674236669045e-07  ,7.944580429715e-01  ,3.415562808768e-01  
  6.675017932270e-07  ,7.944383132627e-01  ,3.410442910322e-01  
  6.675042346746e-07  ,7.944376177420e-01  ,3.410282582288e-01  
  6.675091175697e-07  ,7.944362123438e-01  ,3.409961866034e-01  
  6.675188833600e-07  ,7.944333441216e-01  ,3.409320192806e-01  
  6.675191885410e-07  ,7.944332532559e-01  ,3.409300135347e-01  
  6.675197989029e-07  ,7.944330713002e-01  ,3.409260019487e-01  
  6.675199514934e-07  ,7.944330257645e-01  ,3.409249990327e-01  
  6.675202566743e-07  ,7.944329346371e-01  ,3.409229931770e-01  
  6.675203329695e-07  ,7.944329118436e-01  ,3.409224917082e-01  
  6.675204855600e-07  ,7.944328662425e-01  ,3.409214887647e-01  
  6.675205237076e-07  ,7.944328548393e-01  ,3.409212380276e-01  
  6.675206000029e-07  ,7.944328320294e-01  ,3.409207365520e-01  
  6.675207525933e-07  ,7.944327863956e-01  ,3.409197335948e-01  
  6.675210577743e-07  ,7.944326950719e-01  ,3.409177276569e-01  
  6.675216681362e-07  ,7.944325122002e-01  ,3.409137156870e-01  
  6.675228888600e-07  ,7.944321455596e-01  ,3.409056913714e-01  
  6.675253303076e-07  ,7.944314086893e-01  ,3.408896412358e-01  
  6.675302132027e-07  ,7.944299205927e-01  ,3.408575349486e-01  
  6.675399789930e-07  ,7.944268869757e-01  ,3.407932983120e-01  
  6.675595105736e-07  ,7.944205900525e-01  ,3.406647288111e-01  
  6.675985737349e-07  ,7.944070774977e-01  ,3.404072050685e-01  
  6.676767000574e-07  ,7.943763778464e-01  ,3.398906199786e-01  
  6.678329527023e-07  ,7.943002829787e-01  ,3.388513102880e-01  
  6.681454579922e-07  ,7.940893291722e-01  ,3.367482207744e-01  
  6.687704685720e-07  ,7.934324794084e-01  ,3.324448748030e-01  
  6.700204897317e-07  ,7.911799496432e-01  ,3.234553868514e-01  
  6.725205320510e-07  ,7.829413328388e-01  ,3.039947567009e-01  
  6.775206166896e-07  ,7.519594269843e-01  ,2.595821611888e-01  
  6.875207859668e-07  ,6.372512393042e-01  ,1.528320191470e-01  
  7.075211245212e-07  ,2.529093666917e-01  ,-9.363624888111e-02  
  7.275214630755e-07  ,-2.215004485249e-01  ,-3.043374816387e-01  
  7.475218016299e-07  ,-6.057046061119e-01  ,-3.987883351896e-01  
  7.500218439492e-07  ,-6.399613606810e-01  ,-3.999999058128e-01  
  7.550219285878e-07  ,-6.949402713399e-01  ,-3.950321349783e-01  
  7.650220978650e-07  ,-7.478535898335e-01  ,-3.562764551973e-01  
  7.653346031549e-07  ,-7.482801165326e-01  ,-3.544740385730e-01  
  7.659596137348e-07  ,-7.489015901507e-01  ,-3.507668840373e-01  
  7.672096348944e-07  ,-7.492185661638e-01  ,-3.429483606621e-01  
  7.672145177896e-07  ,-7.492173835528e-01  ,-3.429167745528e-01  
  7.672242835799e-07  ,-7.492149618400e-01  ,-3.428535781268e-01  
  7.672438151605e-07  ,-7.492098924575e-01  ,-3.427270884653e-01  
  7.672444255224e-07  ,-7.492097291847e-01  ,-3.427231335839e-01  
  7.672456462462e-07  ,-7.492094017566e-01  ,-3.427152234430e-01  
  7.672459514271e-07  ,-7.492093197157e-01  ,-3.427132458290e-01  
  7.672460277224e-07  ,-7.492092991940e-01  ,-3.427127514206e-01  
  7.672461803128e-07  ,-7.492092581368e-01  ,-3.427117625979e-01  
  7.672462184604e-07  ,-7.492092478696e-01  ,-3.427115153910e-01  
  7.672462947557e-07  ,-7.492092273318e-01  ,-3.427110209757e-01  
  7.672464473462e-07  ,-7.492091862424e-01  ,-3.427100321391e-01  
  7.672467525271e-07  ,-7.492091040084e-01  ,-3.427080544425e-01  
  7.672473628890e-07  ,-7.492089393198e-01  ,-3.427040989546e-01  
  7.672485836128e-07  ,-7.492086090599e-01  ,-3.426961876009e-01  
  7.672510250604e-07  ,-7.492079450098e-01  ,-3.426803633814e-01  
  7.672559079555e-07  ,-7.492066027877e-01  ,-3.426487088947e-01  
  7.672656737458e-07  ,-7.492038618572e-01  ,-3.425853757325e-01  
  7.672852053264e-07  ,-7.491981540560e-01  ,-3.424586126746e-01  
  7.673242684877e-07  ,-7.491858347349e-01  ,-3.422046997909e-01  
  7.674023948102e-07  ,-7.491575815689e-01  ,-3.416953282921e-01  
  7.675586474551e-07  ,-7.490866201712e-01  ,-3.406704131248e-01  
  7.678711527450e-07  ,-7.488869048491e-01  ,-3.385959808102e-01  
  7.684961633249e-07  ,-7.482565805819e-01  ,-3.343494122007e-01  
  7.697461844845e-07  ,-7.460753804270e-01  ,-3.254712545859e-01  
  7.722462268038e-07  ,-7.380655542043e-01  ,-3.062237929515e-01  
  7.772463114424e-07  ,-7.078511359336e-01  ,-2.621950752623e-01  
  7.872464807196e-07  ,-5.951040968097e-01  ,-1.560117981683e-01  
  8.072468192740e-07  ,-2.133429873226e-01  ,9.028156840909e-02  
  8.272471578284e-07  ,2.611790885866e-01  ,3.020893155800e-01  
  8.472474963827e-07  ,6.477934976990e-01  ,3.985054346762e-01  
  8.672478349371e-07  ,7.944845728184e-01  ,3.427010397313e-01  
  8.672868980984e-07  ,7.944808360493e-01  ,3.424476202438e-01  
  8.673650244208e-07  ,7.944696862735e-01  ,3.419392344392e-01  
  8.673845560015e-07  ,7.944661329789e-01  ,3.418118160109e-01  
  8.674236191627e-07  ,7.944581074271e-01  ,3.415565931174e-01  
  8.675017454852e-07  ,7.944383806548e-01  ,3.410446045293e-01  
  8.675041869327e-07  ,7.944376852258e-01  ,3.410285717651e-01  
  8.675090698279e-07  ,7.944362800112e-01  ,3.409965002182e-01  
  8.675188356182e-07  ,7.944334121560e-01  ,3.409323330523e-01  
  8.675191407992e-07  ,7.944333213018e-01  ,3.409303273112e-01  
  8.675197511611e-07  ,7.944331393690e-01  ,3.409263157351e-01  
  8.675199037515e-07  ,7.944330938391e-01  ,3.409253128215e-01  
  8.675202089325e-07  ,7.944330027231e-01  ,3.409233069707e-01  
  8.675202852277e-07  ,7.944329799325e-01  ,3.409228055031e-01  
  8.675204378182e-07  ,7.944329343371e-01  ,3.409218025621e-01  
  8.675204759658e-07  ,7.944329229353e-01  ,3.409215518256e-01  
  8.675204855027e-07  ,7.944329200847e-01  ,3.409214891414e-01  
  8.675205045765e-07  ,7.944329143833e-01  ,3.409213637729e-01  
  8.675205093450e-07  ,7.944329129578e-01  ,3.409213324308e-01  
  8.675205188819e-07  ,7.944329101070e-01  ,3.409212697465e-01  
  8.675205379557e-07  ,7.944329044050e-01  ,3.409211443778e-01  
  8.675205761033e-07  ,7.944328930002e-01  ,3.409208936400e-01  
  8.675206523985e-07  ,7.944328701870e-01  ,3.409203921630e-01  
  8.675208049890e-07  ,7.944328245467e-01  ,3.409193892031e-01  
  8.675211101700e-07  ,7.944327332099e-01  ,3.409173832598e-01  
  8.675217205319e-07  ,7.944325503121e-01  ,3.409133712792e-01  
  8.675229412556e-07  ,7.944321836192e-01  ,3.409053469420e-01  
  8.675253827032e-07  ,7.944314466444e-01  ,3.408892967635e-01  
  8.675302655984e-07  ,7.944299583387e-01  ,3.408571903902e-01  
  8.675400313887e-07  ,7.944269243037e-01  ,3.407929535814e-01  
  8.675595629693e-07  ,7.944206265445e-01  ,3.406643837364e-01  
  8.675986261305e-07  ,7.944071123177e-01  ,3.404068593059e-01  
