  Time                 , V(R3:2)              , V(U3:100)            
  2.282755711215e-07  ,4.810803499995e-01  ,5.432018788959e-01  
  2.482759096759e-07  ,1.141413114891e+00  ,6.989734463747e-01  
  2.507759519952e-07  ,1.199172949817e+00  ,6.997920226734e-01  
  2.557760366338e-07  ,1.290723684669e+00  ,6.885069405734e-01  
  2.657762059110e-07  ,1.373444804334e+00  ,6.157704412321e-01  
  2.660887112009e-07  ,1.373869078748e+00  ,6.124724604841e-01  
  2.667137217807e-07  ,1.374316537336e+00  ,6.056997224480e-01  
  2.668699744257e-07  ,1.374343989700e+00  ,6.039699469755e-01  
  2.671824797156e-07  ,1.374297627116e+00  ,6.004667774112e-01  
  2.672606060381e-07  ,1.374264941062e+00  ,5.995819285519e-01  
  2.672801376187e-07  ,1.374255451149e+00  ,5.993601517598e-01  
  2.672850205138e-07  ,1.374252996287e+00  ,5.993046722985e-01  
  2.672862412376e-07  ,1.374252377423e+00  ,5.992908002295e-01  
  2.672865464186e-07  ,1.374252222385e+00  ,5.992873320746e-01  
  2.672871567805e-07  ,1.374251911923e+00  ,5.992803955994e-01  
  2.672883775043e-07  ,1.374251289454e+00  ,5.992665219881e-01  
  2.672884156519e-07  ,1.374251269969e+00  ,5.992660884235e-01  
  2.672884919471e-07  ,1.374251230992e+00  ,5.992652212918e-01  
  2.672886445376e-07  ,1.374251153015e+00  ,5.992634870181e-01  
  2.672889497185e-07  ,1.374250996963e+00  ,5.992600184293e-01  
  2.672889592554e-07  ,1.374250992084e+00  ,5.992599100351e-01  
  2.672889783293e-07  ,1.374250982326e+00  ,5.992596932463e-01  
  2.672890164769e-07  ,1.374250962809e+00  ,5.992592596682e-01  
  2.672890927721e-07  ,1.374250923769e+00  ,5.992583925094e-01  
  2.672892453626e-07  ,1.374250845665e+00  ,5.992566581815e-01  
  2.672895505435e-07  ,1.374250689360e+00  ,5.992531894843e-01  
  2.672901609054e-07  ,1.374250376364e+00  ,5.992462519246e-01  
  2.672913816292e-07  ,1.374249748827e+00  ,5.992323761443e-01  
  2.672938230768e-07  ,1.374248487574e+00  ,5.992046219398e-01  
  2.672987059719e-07  ,1.374245940354e+00  ,5.991491029557e-01  
  2.673084717623e-07  ,1.374240747057e+00  ,5.990380226916e-01  
  2.673280033429e-07  ,1.374229965044e+00  ,5.988156930169e-01  
  2.673670665041e-07  ,1.374206819395e+00  ,5.983703573741e-01  
  2.674451928266e-07  ,1.374154202084e+00  ,5.974769832641e-01  
  2.676014454715e-07  ,1.374023667529e+00  ,5.956794426117e-01  
  2.679139507615e-07  ,1.373661437097e+00  ,5.920413436317e-01  
  2.685389613413e-07  ,1.372532729345e+00  ,5.845943095046e-01  
  2.697889825009e-07  ,1.368663005358e+00  ,5.690270596190e-01  
  2.722890248202e-07  ,1.354532585802e+00  ,5.352856326582e-01  
  2.772891094588e-07  ,1.301402090914e+00  ,4.581301843879e-01  
  2.872892787360e-07  ,1.103570956908e+00  ,2.721537617727e-01  
  3.072896172904e-07  ,4.348184044655e-01  ,-1.589094929726e-01  
  3.272899558448e-07  ,-3.955805973390e-01  ,-5.292727356191e-01  
  3.472902943992e-07  ,-1.071499039220e+00  ,-6.974651648378e-01  
  3.672906329535e-07  ,-1.327141119217e+00  ,-5.992408863304e-01  
  3.673296961148e-07  ,-1.327132264240e+00  ,-5.987964134295e-01  
  3.674078224373e-07  ,-1.327108121199e+00  ,-5.979047628770e-01  
  3.674273540179e-07  ,-1.327100745269e+00  ,-5.976812872387e-01  
  3.674664171791e-07  ,-1.327084385314e+00  ,-5.972336609504e-01  
  3.674761829694e-07  ,-1.327079960306e+00  ,-5.971216138123e-01  
  3.674786244170e-07  ,-1.327078833116e+00  ,-5.970935932453e-01  
  3.674835073122e-07  ,-1.327076553610e+00  ,-5.970375415735e-01  
  3.674847280360e-07  ,-1.327075978499e+00  ,-5.970235264602e-01  
  3.674871694835e-07  ,-1.327074821995e+00  ,-5.969954935996e-01  
  3.674920523787e-07  ,-1.327072483862e+00  ,-5.969394173423e-01  
  3.674922049692e-07  ,-1.327072410256e+00  ,-5.969376647329e-01  
  3.674922431168e-07  ,-1.327072391849e+00  ,-5.969372265784e-01  
  3.674923194120e-07  ,-1.327072355030e+00  ,-5.969363502668e-01  
  3.674923384858e-07  ,-1.327072345823e+00  ,-5.969361311884e-01  
  3.674923766334e-07  ,-1.327072327410e+00  ,-5.969356930309e-01  
  3.674923861703e-07  ,-1.327072322806e+00  ,-5.969355834914e-01  
  3.674924052442e-07  ,-1.327072313598e+00  ,-5.969353644122e-01  
  3.674924433918e-07  ,-1.327072295180e+00  ,-5.969349262532e-01  
  3.674924529287e-07  ,-1.327072290576e+00  ,-5.969348167134e-01  
  3.674924720025e-07  ,-1.327072281366e+00  ,-5.969345976334e-01  
  3.674925101501e-07  ,-1.327072262945e+00  ,-5.969341594729e-01  
  3.674925864453e-07  ,-1.327072226097e+00  ,-5.969332831494e-01  
  3.674927390358e-07  ,-1.327072152376e+00  ,-5.969315304920e-01  
  3.674930442168e-07  ,-1.327072004836e+00  ,-5.969280251360e-01  
  3.674936545787e-07  ,-1.327071709363e+00  ,-5.969210142595e-01  
  3.674948753024e-07  ,-1.327071116847e+00  ,-5.969069918480e-01  
  3.674973167500e-07  ,-1.327069925535e+00  ,-5.968789443913e-01  
  3.675021996452e-07  ,-1.327067517785e+00  ,-5.968228389440e-01  
  3.675119654355e-07  ,-1.327062601786e+00  ,-5.967105859177e-01  
  3.675314970161e-07  ,-1.327052367803e+00  ,-5.964859113758e-01  
  3.675705601773e-07  ,-1.327030291970e+00  ,-5.960358886310e-01  
  3.676486864998e-07  ,-1.326979709434e+00  ,-5.951331508717e-01  
  3.678049391448e-07  ,-1.326852825588e+00  ,-5.933169253355e-01  
  3.681174444347e-07  ,-1.326496217048e+00  ,-5.896416278218e-01  
  3.687424550145e-07  ,-1.325371854330e+00  ,-5.821208940828e-01  
  3.699924761742e-07  ,-1.321480228129e+00  ,-5.664091337622e-01  
  3.724925184935e-07  ,-1.307162507351e+00  ,-5.323910129048e-01  
  3.774926031321e-07  ,-1.253133170004e+00  ,-4.547373134646e-01  
  3.874927724093e-07  ,-1.052716727404e+00  ,-2.680252399536e-01  
  4.074931109636e-07  ,-3.805182956478e-01  ,1.632644389478e-01  
  4.274934495180e-07  ,4.497045743845e-01  ,5.321906099552e-01  
  4.474937880724e-07  ,1.122497137946e+00  ,6.978314022298e-01  
  4.674941266268e-07  ,1.373067920413e+00  ,5.969155919633e-01  
  4.674990095219e-07  ,1.373065544487e+00  ,5.968594956921e-01  
  4.675087753122e-07  ,1.373060692103e+00  ,5.967472610157e-01  
  4.675112167598e-07  ,1.373059458063e+00  ,5.967191935696e-01  
  4.675118271217e-07  ,1.373059148244e+00  ,5.967121761596e-01  
  4.675130478455e-07  ,1.373058527036e+00  ,5.966981406813e-01  
  4.675133530265e-07  ,1.373058371407e+00  ,5.966946316746e-01  
  4.675139633883e-07  ,1.373058059756e+00  ,5.966876134966e-01  
  4.675141159788e-07  ,1.373057981761e+00  ,5.966858589179e-01  
  4.675144211598e-07  ,1.373057825674e+00  ,5.966823497192e-01  
  4.675144974550e-07  ,1.373057786632e+00  ,5.966814724110e-01  
  4.675145165288e-07  ,1.373057776870e+00  ,5.966812530834e-01  
  4.675145546764e-07  ,1.373057757345e+00  ,5.966808144276e-01  
  4.675146309717e-07  ,1.373057718288e+00  ,5.966799371133e-01  
  4.675146333559e-07  ,1.373057717067e+00  ,5.966799096972e-01  
  4.675146339520e-07  ,1.373057716762e+00  ,5.966799028432e-01  
  4.675146351441e-07  ,1.373057716152e+00  ,5.966798891351e-01  
  4.675146375283e-07  ,1.373057714931e+00  ,5.966798617190e-01  
  4.675146376028e-07  ,1.373057714893e+00  ,5.966798608622e-01  
  4.675146377518e-07  ,1.373057714817e+00  ,5.966798591487e-01  
  4.675146377891e-07  ,1.373057714798e+00  ,5.966798587203e-01  
  4.675146378636e-07  ,1.373057714760e+00  ,5.966798578636e-01  
  4.675146380126e-07  ,1.373057714683e+00  ,5.966798561501e-01  
  4.675146383106e-07  ,1.373057714531e+00  ,5.966798527230e-01  
  4.675146389067e-07  ,1.373057714226e+00  ,5.966798458690e-01  
  4.675146400988e-07  ,1.373057713615e+00  ,5.966798321609e-01  
  4.675146424830e-07  ,1.373057712395e+00  ,5.966798047448e-01  
  4.675146472515e-07  ,1.373057709953e+00  ,5.966797499125e-01  
  4.675146567884e-07  ,1.373057705070e+00  ,5.966796402479e-01  
  4.675146758622e-07  ,1.373057695304e+00  ,5.966794209185e-01  
  4.675147140098e-07  ,1.373057675770e+00  ,5.966789822591e-01  
  4.675147235467e-07  ,1.373057670887e+00  ,5.966788725941e-01  
  4.675147259309e-07  ,1.373057669666e+00  ,5.966788451779e-01  
  4.675147306994e-07  ,1.373057667224e+00  ,5.966787903454e-01  
  4.675147402363e-07  ,1.373057662340e+00  ,5.966786806803e-01  
  4.675147593101e-07  ,1.373057652571e+00  ,5.966784613499e-01  
  4.675147974577e-07  ,1.373057633033e+00  ,5.966780226887e-01  
  4.675148737529e-07  ,1.373057593951e+00  ,5.966771453635e-01  
  4.675150263434e-07  ,1.373057515761e+00  ,5.966753907030e-01  
  4.675153315244e-07  ,1.373057359283e+00  ,5.966718813407e-01  
  4.675159418863e-07  ,1.373057045935e+00  ,5.966648624516e-01  
  4.675171626101e-07  ,1.373056417668e+00  ,5.966508240153e-01  
  4.675196040576e-07  ,1.373055154853e+00  ,5.966227445101e-01  
  4.675244869528e-07  ,1.373052604096e+00  ,5.965665749702e-01  
  4.675342527431e-07  ,1.373047402077e+00  ,5.964541937769e-01  
  4.675537843237e-07  ,1.373036596043e+00  ,5.962292629735e-01  
  4.675928474850e-07  ,1.373013376036e+00  ,5.957787279958e-01  
  4.676709738074e-07  ,1.372960504718e+00  ,5.948749669330e-01  
  4.678272264524e-07  ,1.372829042229e+00  ,5.930566994622e-01  
  4.681397317423e-07  ,1.372463287553e+00  ,5.893773369398e-01  
  4.687647423221e-07  ,1.371320803891e+00  ,5.818485499943e-01  
  4.700147634818e-07  ,1.367394541670e+00  ,5.661210013169e-01  
  4.725148058011e-07  ,1.353010251418e+00  ,5.320726602893e-01  
  4.775148904397e-07  ,1.298841631731e+00  ,4.543645831791e-01  
  4.875150597169e-07  ,1.098136710605e+00  ,2.675724018277e-01  
  5.075153982712e-07  ,4.255742876760e-01  ,-1.637410049823e-01  
  5.275157368256e-07  ,-4.046337016968e-01  ,-5.325088659122e-01  
  5.475160753800e-07  ,-1.077080071294e+00  ,-6.978697811715e-01  
  5.500161176993e-07  ,-1.137046925455e+00  ,-6.999999102625e-01  
  5.550162023379e-07  ,-1.233296065158e+00  ,-6.913260099985e-01  
  5.650163716151e-07  ,-1.325969026282e+00  ,-6.235410339623e-01  
  5.653288769050e-07  ,-1.326717837774e+00  ,-6.203879033097e-01  
  5.659538874848e-07  ,-1.327810213450e+00  ,-6.139025627786e-01  
  5.672039086445e-07  ,-1.328374548265e+00  ,-6.002244358609e-01  
  5.672429718057e-07  ,-1.328357370578e+00  ,-5.997819674570e-01  
  5.672527375960e-07  ,-1.328352746638e+00  ,-5.996712091907e-01  
  5.672530427770e-07  ,-1.328352600016e+00  ,-5.996677470853e-01  
  5.672536531389e-07  ,-1.328352306386e+00  ,-5.996608227091e-01  
  5.672538057293e-07  ,-1.328352232898e+00  ,-5.996590915806e-01  
  5.672538438770e-07  ,-1.328352214521e+00  ,-5.996586587963e-01  
  5.672539201722e-07  ,-1.328352177761e+00  ,-5.996577932252e-01  
  5.672539392460e-07  ,-1.328352168570e+00  ,-5.996575768319e-01  
  5.672539440145e-07  ,-1.328352166272e+00  ,-5.996575227335e-01  
  5.672539535514e-07  ,-1.328352161676e+00  ,-5.996574145367e-01  
  5.672539726252e-07  ,-1.328352152484e+00  ,-5.996571981430e-01  
  5.672540107728e-07  ,-1.328352134098e+00  ,-5.996567653550e-01  
  5.672540870680e-07  ,-1.328352097320e+00  ,-5.996558997763e-01  
  5.672542396585e-07  ,-1.328352023741e+00  ,-5.996541686087e-01  
  5.672545448394e-07  ,-1.328351876485e+00  ,-5.996507062320e-01  
  5.672551552013e-07  ,-1.328351581588e+00  ,-5.996437813132e-01  
  5.672563759251e-07  ,-1.328350990250e+00  ,-5.996299308143e-01  
  5.672588173727e-07  ,-1.328349801394e+00  ,-5.996022271707e-01  
  5.672637002679e-07  ,-1.328347398970e+00  ,-5.995468093015e-01  
  5.672734660582e-07  ,-1.328342495274e+00  ,-5.994359312391e-01  
  5.672929976388e-07  ,-1.328332292495e+00  ,-5.992140058554e-01  
  5.673320608000e-07  ,-1.328310305462e+00  ,-5.987694783446e-01  
  5.674101871225e-07  ,-1.328260006111e+00  ,-5.978777186942e-01  
  5.675664397675e-07  ,-1.328134111565e+00  ,-5.960833997090e-01  
  5.678789450574e-07  ,-1.327781187728e+00  ,-5.924517147840e-01  
  5.685039556372e-07  ,-1.326671287316e+00  ,-5.850173894915e-01  
  5.697539767968e-07  ,-1.322840595668e+00  ,-5.694750631052e-01  
  5.722540191161e-07  ,-1.308796674899e+00  ,-5.357813733400e-01  
  5.772541037547e-07  ,-1.255870259419e+00  ,-4.587119544516e-01  
  5.872542730319e-07  ,-1.058471984242e+00  ,-2.728628481741e-01  
  6.072546115863e-07  ,-3.902750132727e-01  ,1.581596800469e-01  
  6.272549501407e-07  ,4.401381913064e-01  ,5.287686085967e-01  
  6.472552886951e-07  ,1.116593588903e+00  ,6.973992894099e-01  
  6.672556272495e-07  ,1.373108462967e+00  ,5.996384254953e-01  
  6.672946904107e-07  ,1.373101503956e+00  ,5.991947613003e-01  
  6.673728167332e-07  ,1.373081152506e+00  ,5.983047263587e-01  
  6.673923483138e-07  ,1.373074724403e+00  ,5.980816542469e-01  
  6.674314114750e-07  ,1.373060260010e+00  ,5.976348345595e-01  
  6.675095377975e-07  ,1.373024898802e+00  ,5.967384956857e-01  
  6.675119792451e-07  ,1.373023655572e+00  ,5.967104271432e-01  
  6.675125896070e-07  ,1.373023343456e+00  ,5.967034094591e-01  
  6.675126086808e-07  ,1.373023333694e+00  ,5.967031901529e-01  
  6.675126468284e-07  ,1.373023314168e+00  ,5.967027515399e-01  
  6.675127231237e-07  ,1.373023275111e+00  ,5.967018743114e-01  
  6.675127421975e-07  ,1.373023265345e+00  ,5.967016550037e-01  
  6.675127803451e-07  ,1.373023245812e+00  ,5.967012163878e-01  
  6.675127898820e-07  ,1.373023240929e+00  ,5.967011067336e-01  
  6.675128089558e-07  ,1.373023231161e+00  ,5.967008874252e-01  
  6.675128471034e-07  ,1.373023211625e+00  ,5.967004488078e-01  
  6.675129233986e-07  ,1.373023172546e+00  ,5.966995715703e-01  
  6.675130759891e-07  ,1.373023094363e+00  ,5.966978170849e-01  
  6.675133811701e-07  ,1.373022937900e+00  ,5.966943080732e-01  
  6.675139915320e-07  ,1.373022624582e+00  ,5.966872898851e-01  
  6.675152122558e-07  ,1.373021996375e+00  ,5.966732528509e-01  
  6.675176537033e-07  ,1.373020733680e+00  ,5.966451761497e-01  
  6.675225365985e-07  ,1.373018183165e+00  ,5.965890122174e-01  
  6.675323023888e-07  ,1.373012981642e+00  ,5.964766422378e-01  
  6.675518339694e-07  ,1.373002176628e+00  ,5.962517338554e-01  
  6.675908971307e-07  ,1.372978958805e+00  ,5.958012436941e-01  
  6.676690234531e-07  ,1.372926092566e+00  ,5.948975721626e-01  
  6.678252760981e-07  ,1.372794642242e+00  ,5.930794833452e-01  
  6.681377813880e-07  ,1.372428902683e+00  ,5.894004764783e-01  
  6.687627919678e-07  ,1.371286272015e+00  ,5.818723941186e-01  
  6.700128131275e-07  ,1.367358054297e+00  ,5.661462267669e-01  
  6.725128554468e-07  ,1.352967654660e+00  ,5.321005296293e-01  
  6.775129400854e-07  ,1.298800944962e+00  ,4.543972095690e-01  
  6.875131093626e-07  ,1.098150566930e+00  ,2.676120347703e-01  
  7.075134479169e-07  ,4.256625482924e-01  ,-1.636993040611e-01  
  7.275137864713e-07  ,-4.045564116938e-01  ,-5.324810258683e-01  
  7.475141250257e-07  ,-1.077033019114e+00  ,-6.978664363036e-01  
  7.500141673450e-07  ,-1.137004549361e+00  ,-6.999999306662e-01  
  7.550142519836e-07  ,-1.233264995488e+00  ,-6.913327398202e-01  
  7.650144212608e-07  ,-1.325963712297e+00  ,-6.235605243384e-01  
  7.653269265507e-07  ,-1.326713390929e+00  ,-6.204077678365e-01  
  7.659519371305e-07  ,-1.327807484058e+00  ,-6.139231698270e-01  
  7.672019582902e-07  ,-1.328375212507e+00  ,-6.002465038353e-01  
  7.672410214514e-07  ,-1.328358140002e+00  ,-5.998040805485e-01  
  7.672507872417e-07  ,-1.328353542355e+00  ,-5.996933335563e-01  
  7.672532286893e-07  ,-1.328352372349e+00  ,-5.996656379879e-01  
  7.672538390512e-07  ,-1.328352078560e+00  ,-5.996587135446e-01  
  7.672538414354e-07  ,-1.328352077411e+00  ,-5.996586864956e-01  
  7.672538462039e-07  ,-1.328352075114e+00  ,-5.996586323975e-01  
  7.672538473960e-07  ,-1.328352074540e+00  ,-5.996586188729e-01  
  7.672538497802e-07  ,-1.328352073391e+00  ,-5.996585918239e-01  
  7.672538503763e-07  ,-1.328352073104e+00  ,-5.996585850616e-01  
  7.672538515684e-07  ,-1.328352072530e+00  ,-5.996585715371e-01  
  7.672538518664e-07  ,-1.328352072386e+00  ,-5.996585681560e-01  
  7.672538524625e-07  ,-1.328352072099e+00  ,-5.996585613937e-01  
  7.672538536546e-07  ,-1.328352071525e+00  ,-5.996585478692e-01  
  7.672538560388e-07  ,-1.328352070376e+00  ,-5.996585208201e-01  
  7.672538608073e-07  ,-1.328352068079e+00  ,-5.996584667220e-01  
  7.672538703442e-07  ,-1.328352063484e+00  ,-5.996583585257e-01  
  7.672538894180e-07  ,-1.328352054294e+00  ,-5.996581421329e-01  
  7.672539275656e-07  ,-1.328352035912e+00  ,-5.996577093468e-01  
  7.672539371025e-07  ,-1.328352031317e+00  ,-5.996576011501e-01  
  7.672539394867e-07  ,-1.328352030168e+00  ,-5.996575741009e-01  
  7.672539442552e-07  ,-1.328352027870e+00  ,-5.996575200025e-01  
  7.672539537921e-07  ,-1.328352023274e+00  ,-5.996574118058e-01  
  7.672539728659e-07  ,-1.328352014082e+00  ,-5.996571954121e-01  
  7.672540110135e-07  ,-1.328351995696e+00  ,-5.996567626240e-01  
  7.672540873087e-07  ,-1.328351958918e+00  ,-5.996558970453e-01  
  7.672542398992e-07  ,-1.328351885338e+00  ,-5.996541658776e-01  
  7.672545450802e-07  ,-1.328351738081e+00  ,-5.996507035009e-01  
  7.672551554421e-07  ,-1.328351443182e+00  ,-5.996437785821e-01  
  7.672563761658e-07  ,-1.328350851839e+00  ,-5.996299280829e-01  
  7.672588176134e-07  ,-1.328349662975e+00  ,-5.996022244390e-01  
  7.672637005086e-07  ,-1.328347260534e+00  ,-5.995468065691e-01  
  7.672734662989e-07  ,-1.328342356804e+00  ,-5.994359285054e-01  
  7.672929978795e-07  ,-1.328332153954e+00  ,-5.992140031189e-01  
  7.673320610407e-07  ,-1.328310166775e+00  ,-5.987694756026e-01  
  7.674101873632e-07  ,-1.328259867119e+00  ,-5.978777159410e-01  
  7.675664400082e-07  ,-1.328133971970e+00  ,-5.960833969336e-01  
  7.678789452981e-07  ,-1.327781047264e+00  ,-5.924517119645e-01  
