  Time                 , V(R3:2)              , V(U3:100)            
  2.437536548307e-08  ,1.262130982077e+01  ,2.772382557333e+01  
  2.484032827844e-08  ,1.285935300689e+01  ,2.814203543664e+01  
  2.528852726748e-08  ,1.308014215978e+01  ,2.853948436667e+01  
  2.594352643420e-08  ,1.338827865093e+01  ,2.911011913023e+01  
  2.655056248834e-08  ,1.365921910297e+01  ,2.962796879401e+01  
  2.732113878658e-08  ,1.398370917115e+01  ,3.026978690891e+01  
  2.816892172625e-08  ,1.431727681717e+01  ,3.095540318068e+01  
  2.912799771359e-08  ,1.466712753742e+01  ,3.170452875601e+01  
  3.034318740895e-08  ,1.507191749509e+01  ,3.261228350344e+01  
  3.161798174908e-08  ,1.545441876869e+01  ,3.351346287299e+01  
  3.381106014778e-08  ,1.602471646444e+01  ,3.493726817416e+01  
  3.603729363014e-08  ,1.650810625263e+01  ,3.621301121155e+01  
  3.821770604183e-08  ,1.690179198612e+01  ,3.729089938164e+01  
  4.257853086521e-08  ,1.750059928091e+01  ,3.891771593053e+01  
  5.130018051197e-08  ,1.821670845313e+01  ,3.996663611141e+01  
  6.033177431156e-08  ,1.859041174680e+01  ,3.791136123592e+01  
  6.999368722965e-08  ,1.876486894695e+01  ,3.236534195738e+01  
  7.874960954716e-08  ,1.880326787277e+01  ,2.476414329218e+01  
  8.834446723988e-08  ,1.881638638883e+01  ,1.432165512039e+01  
  8.944342787792e-08  ,1.881598429512e+01  ,1.302393402923e+01  
  9.164134915402e-08  ,1.881281291448e+01  ,1.038348938362e+01  
  9.209914076557e-08  ,1.881171825781e+01  ,9.826877506171e+00  
  9.301472398867e-08  ,1.880874602601e+01  ,8.707671618296e+00  
  9.324361979445e-08  ,1.880781450433e+01  ,8.426708231634e+00  
  9.370141140600e-08  ,1.880562546362e+01  ,7.863488777172e+00  
  9.381585930889e-08  ,1.880500497028e+01  ,7.722425221150e+00  
  9.404475511467e-08  ,1.880365917290e+01  ,7.440000438760e+00  
  9.410197906611e-08  ,1.880329861404e+01  ,7.369333559503e+00  
  9.421642696900e-08  ,1.880254463171e+01  ,7.227928579035e+00  
  9.444532277477e-08  ,1.880088820328e+01  ,6.944840129917e+00  
  9.445247576870e-08  ,1.880083308938e+01  ,6.935987753113e+00  
  9.445426401719e-08  ,1.880081927610e+01  ,6.933774604168e+00  
  9.445471107931e-08  ,1.880081582060e+01  ,6.933221313512e+00  
  9.445560520355e-08  ,1.880080890697e+01  ,6.932114728097e+00  
  9.445582873461e-08  ,1.880080717802e+01  ,6.931838080888e+00  
  9.445583571996e-08  ,1.880080712398e+01  ,6.931829435658e+00  
  9.445584969065e-08  ,1.880080701592e+01  ,6.931812145195e+00  
  9.445587763203e-08  ,1.880080679978e+01  ,6.931777564266e+00  
  9.445588461737e-08  ,1.880080674574e+01  ,6.931768919033e+00  
  9.445589858807e-08  ,1.880080663767e+01  ,6.931751628566e+00  
  9.445592652945e-08  ,1.880080642153e+01  ,6.931717047627e+00  
  9.445593351479e-08  ,1.880080636750e+01  ,6.931708402392e+00  
  9.445594748549e-08  ,1.880080625942e+01  ,6.931691111920e+00  
  9.445597542687e-08  ,1.880080604327e+01  ,6.931656530972e+00  
  9.445603130963e-08  ,1.880080561096e+01  ,6.931587369060e+00  
  9.445614307516e-08  ,1.880080474631e+01  ,6.931449045173e+00  
  9.445636660622e-08  ,1.880080301683e+01  ,6.931172397142e+00  
  9.445681366834e-08  ,1.880079955721e+01  ,6.930619100055e+00  
  9.445770779259e-08  ,1.880079263536e+01  ,6.929512501779e+00  
  9.445949604107e-08  ,1.880077878112e+01  ,6.927299288826e+00  
  9.446307253803e-08  ,1.880075103051e+01  ,6.922872797335e+00  
  9.447022553196e-08  ,1.880069536004e+01  ,6.914019552216e+00  
  9.448453151982e-08  ,1.880058333682e+01  ,6.896312014989e+00  
  9.451314349555e-08  ,1.880035651827e+01  ,6.860892765101e+00  
  9.457036744699e-08  ,1.879989143700e+01  ,6.790037663753e+00  
  9.468481534988e-08  ,1.879891245031e+01  ,6.648261856350e+00  
  9.491371115565e-08  ,1.879673131599e+01  ,6.364454239004e+00  
  9.537150276721e-08  ,1.879119074941e+01  ,5.795866381462e+00  
  9.548595067010e-08  ,1.878952080902e+01  ,5.653527505192e+00  
  9.571484647587e-08  ,1.878572642608e+01  ,5.368632335548e+00  
  9.577207042732e-08  ,1.878467614916e+01  ,5.297364590578e+00  
  9.588651833020e-08  ,1.878243419166e+01  ,5.154777969673e+00  
  9.611541413598e-08  ,1.877732390344e+01  ,4.869406656650e+00  
  9.657320574753e-08  ,1.876396545579e+01  ,4.297923410816e+00  
  9.748878897064e-08  ,1.871873787520e+01  ,3.152408399961e+00  
  9.771768477641e-08  ,1.870277957062e+01  ,2.865585074343e+00  
  9.817547638796e-08  ,1.866318246138e+01  ,2.291508725175e+00  
  9.909105961107e-08  ,1.854572675767e+01  ,1.142052959660e+00  
  1.009222260573e-07  ,1.810217266031e+01  ,-1.158741316735e+00  
  1.045845589497e-07  ,1.607675262034e+01  ,-5.741229091869e+00  
  1.081124088623e-07  ,1.308679683392e+01  ,-1.008435246368e+01  
  1.120254537918e-07  ,9.131517274522e+00  ,-1.475471739264e+01  
  1.172416052678e-07  ,3.799842445087e+00  ,-2.062239758811e+01  
  1.205418399432e-07  ,4.341942443702e-01  ,-2.405883377203e+01  
  1.231491706231e-07  ,-2.204491978333e+00  ,-2.659279444831e+01  
  1.259286097147e-07  ,-4.982722206633e+00  ,-2.909725994270e+01  
  1.276191464522e-07  ,-6.642977858101e+00  ,-3.051326318031e+01  
  1.292215800741e-07  ,-8.123774994636e+00  ,-3.177609469473e+01  
  1.307033142903e-07  ,-9.362456292739e+00  ,-3.287222952642e+01  
  1.316056727328e-07  ,-1.005128277061e+01  ,-3.350501607799e+01  
  1.324673323789e-07  ,-1.066383723048e+01  ,-3.408413934890e+01  
  1.334087132373e-07  ,-1.128537408184e+01  ,-3.468828156359e+01  
  1.343994541921e-07  ,-1.188836524499e+01  ,-3.529132620468e+01  
  1.360562770524e-07  ,-1.279219188165e+01  ,-3.622313655565e+01  
  1.368286228635e-07  ,-1.317255784927e+01  ,-3.662412406259e+01  
  1.380190393784e-07  ,-1.371178220123e+01  ,-3.719986037863e+01  
  1.403998724081e-07  ,-1.464320895791e+01  ,-3.819453416290e+01  
  1.434307685950e-07  ,-1.559732140502e+01  ,-3.915117755368e+01  
  1.494925609686e-07  ,-1.691158625026e+01  ,-3.999491737250e+01  
  1.582663646796e-07  ,-1.800389327940e+01  ,-3.865872851796e+01  
  1.681249729254e-07  ,-1.849125947533e+01  ,-3.368870769171e+01  
  1.746568969347e-07  ,-1.865452327752e+01  ,-2.858749561095e+01  
  1.825649431803e-07  ,-1.874504198931e+01  ,-2.083031516765e+01  
  1.838879800298e-07  ,-1.875461220931e+01  ,-1.939338371037e+01  
  1.842187392422e-07  ,-1.875683965756e+01  ,-1.902881833156e+01  
  1.848802576669e-07  ,-1.876111115343e+01  ,-1.829356329878e+01  
  1.850456372731e-07  ,-1.876214131083e+01  ,-1.810850257395e+01  
  1.853763964855e-07  ,-1.876414886609e+01  ,-1.773691968562e+01  
  1.854590862886e-07  ,-1.876463920378e+01  ,-1.764372315289e+01  
  1.856244658948e-07  ,-1.876560606332e+01  ,-1.745697351431e+01  
  1.859552251072e-07  ,-1.876748868946e+01  ,-1.708206560518e+01  
  1.860379149102e-07  ,-1.876794889699e+01  ,-1.698804885140e+01  
  1.862032945164e-07  ,-1.876885706948e+01  ,-1.679967205057e+01  
  1.865340537288e-07  ,-1.877062487745e+01  ,-1.642156308942e+01  
  1.871955721536e-07  ,-1.877396229971e+01  ,-1.566006687232e+01  
  1.885186090031e-07  ,-1.877976441169e+01  ,-1.411711619933e+01  
  1.911646827021e-07  ,-1.878658341995e+01  ,-1.096076646624e+01  
  1.915158378788e-07  ,-1.878693465389e+01  ,-1.053572362215e+01  
  1.922181482323e-07  ,-1.878712630429e+01  ,-9.681843199582e+00  
  1.923937258207e-07  ,-1.878706297924e+01  ,-9.467620397553e+00  
  1.927448809975e-07  ,-1.878678755340e+01  ,-9.038317150659e+00  
  1.934471913510e-07  ,-1.878551993764e+01  ,-8.176463125568e+00  
  1.936144568854e-07  ,-1.878507082589e+01  ,-7.970597313744e+00  
  1.939489879542e-07  ,-1.878394953587e+01  ,-7.558211107331e+00  
  1.946180500918e-07  ,-1.878045287641e+01  ,-6.730979904849e+00  
  1.947475272127e-07  ,-1.877954674293e+01  ,-6.570539069394e+00  
  1.947798964930e-07  ,-1.877930523667e+01  ,-6.530411770204e+00  
  1.948446350534e-07  ,-1.877880259469e+01  ,-6.450136953877e+00  
  1.948466581334e-07  ,-1.877878646447e+01  ,-6.447627934228e+00  
  1.948507042935e-07  ,-1.877875412486e+01  ,-6.442609816804e+00  
  1.948517158335e-07  ,-1.877874602341e+01  ,-6.441355271179e+00  
  1.948537389135e-07  ,-1.877872980054e+01  ,-6.438846160416e+00  
  1.948542446835e-07  ,-1.877872574066e+01  ,-6.438218878661e+00  
  1.948552562235e-07  ,-1.877871761588e+01  ,-6.436964310275e+00  
  1.948555091085e-07  ,-1.877871558364e+01  ,-6.436650667163e+00  
  1.948555100963e-07  ,-1.877871557570e+01  ,-6.436649441994e+00  
  1.948555120720e-07  ,-1.877871555982e+01  ,-6.436646991655e+00  
  1.948555160233e-07  ,-1.877871552806e+01  ,-6.436642090978e+00  
  1.948555239260e-07  ,-1.877871546455e+01  ,-6.436632289624e+00  
  1.948555397313e-07  ,-1.877871533752e+01  ,-6.436612686915e+00  
  1.948555436826e-07  ,-1.877871530576e+01  ,-6.436607786237e+00  
  1.948555515853e-07  ,-1.877871524224e+01  ,-6.436597984881e+00  
  1.948555673906e-07  ,-1.877871511521e+01  ,-6.436578382169e+00  
  1.948555990012e-07  ,-1.877871486114e+01  ,-6.436539176740e+00  
  1.948556622225e-07  ,-1.877871435298e+01  ,-6.436460765862e+00  
  1.948557886650e-07  ,-1.877871333657e+01  ,-6.436303944031e+00  
  1.948560415500e-07  ,-1.877871130345e+01  ,-6.435990300063e+00  
  1.948565473200e-07  ,-1.877870723596e+01  ,-6.435363010909e+00  
  1.948575588600e-07  ,-1.877869909596e+01  ,-6.434108427727e+00  
  1.948595819400e-07  ,-1.877868279584e+01  ,-6.431599241871e+00  
  1.948636281000e-07  ,-1.877865011502e+01  ,-6.426580792229e+00  
  1.948717204201e-07  ,-1.877858442958e+01  ,-6.416543581505e+00  
  1.948879050602e-07  ,-1.877845175206e+01  ,-6.396467916568e+00  
  1.949202743404e-07  ,-1.877818107683e+01  ,-6.356311630908e+00  
  1.949850129009e-07  ,-1.877761767229e+01  ,-6.275979381785e+00  
  1.951144900218e-07  ,-1.877639604601e+01  ,-6.115237335490e+00  
  1.953734442637e-07  ,-1.877351375751e+01  ,-5.793452361468e+00  
  1.958913527475e-07  ,-1.876539681868e+01  ,-5.148753459226e+00  
  1.969271697149e-07  ,-1.873314031548e+01  ,-3.855437660856e+00  
  1.987356118903e-07  ,-1.857460352046e+01  ,-1.588459161655e+00  
  2.019345186696e-07  ,-1.766942852887e+01  ,2.429491631209e+00  
  2.054549180017e-07  ,-1.530972631335e+01  ,6.821349004665e+00  
  2.060484498785e-07  ,-1.477258668243e+01  ,7.555049369332e+00  
  2.072355136321e-07  ,-1.363005324518e+01  ,9.014315783630e+00  
  2.089446768210e-07  ,-1.193159129809e+01  ,1.109286669181e+01  
  2.108594760344e-07  ,-9.989048340658e+00  ,1.338323741444e+01  
  2.136970296548e-07  ,-7.089589921102e+00  ,1.668591624639e+01  
  2.159817501948e-07  ,-4.745999821566e+00  ,1.925004712253e+01  
  2.180388554976e-07  ,-2.638685513348e+00  ,2.147428203835e+01  
  2.198666691826e-07  ,-7.741205715734e-01  ,2.337565469029e+01  
  2.217272654221e-07  ,1.112575915767e+00  ,2.523195015291e+01  
  2.229947954462e-07  ,2.390178123601e+00  ,2.644756835654e+01  
  2.241300776646e-07  ,3.528389408916e+00  ,2.750081278682e+01  
  2.254257336304e-07  ,4.819383389579e+00  ,2.866002711715e+01  
  2.267675831959e-07  ,6.144293786842e+00  ,2.981049958440e+01  
  2.273455619857e-07  ,6.709254818871e+00  ,3.028984109127e+01  
  2.279592104302e-07  ,7.302612523076e+00  ,3.078783153668e+01  
  2.287442222283e-07  ,8.035862933473e+00  ,3.140818174774e+01  
  2.293314211116e-07  ,8.555585321968e+00  ,3.185974383073e+01  
  2.298949644015e-07  ,9.031096569526e+00  ,3.228292100331e+01  
  2.307372525380e-07  ,9.701024713764e+00  ,3.289651032808e+01  
  2.321420595095e-07  ,1.072001534125e+01  ,3.386843468381e+01  
  2.335150152490e-07  ,1.160479626524e+01  ,3.475460538156e+01  
  2.354257166431e-07  ,1.268195160998e+01  ,3.587993815525e+01  
  2.383984983013e-07  ,1.404782100843e+01  ,3.737248507529e+01  
  2.429113149688e-07  ,1.559424093804e+01  ,3.901220804739e+01  
  2.498843133495e-07  ,1.706277771727e+01  ,3.999973582254e+01  
  2.576746404216e-07  ,1.799135916569e+01  ,3.884297984468e+01  
  2.674244701908e-07  ,1.848226372440e+01  ,3.415510271174e+01  
  2.741717159794e-07  ,1.865413544771e+01  ,2.901060676004e+01  
  2.821304261730e-07  ,1.874535148089e+01  ,2.129450830026e+01  
  2.834564432547e-07  ,1.875492507013e+01  ,1.986587273166e+01  
  2.861084774182e-07  ,1.877092094352e+01  ,1.690772992449e+01  
  2.914125457452e-07  ,1.878531767611e+01  ,1.066088520813e+01  
  2.920104548381e-07  ,1.878518785261e+01  ,9.934869765735e+00  
  2.932062730239e-07  ,1.878315813879e+01  ,8.472580511415e+00  
  2.935052275703e-07  ,1.878220622199e+01  ,8.105059034956e+00  
  2.941031366632e-07  ,1.877952923298e+01  ,7.367903775629e+00  
  2.942526139364e-07  ,1.877868044425e+01  ,7.183198597792e+00  
  2.945515684829e-07  ,1.877670777805e+01  ,6.813317105637e+00  
  2.946263071195e-07  ,1.877614919918e+01  ,6.720751552636e+00  
  2.946449917787e-07  ,1.877600495914e+01  ,6.697604355125e+00  
  2.946496629434e-07  ,1.877596860270e+01  ,6.691817194849e+00  
  2.946590052730e-07  ,1.877589552974e+01  ,6.680242442091e+00  
  2.946613408554e-07  ,1.877587718634e+01  ,6.677348663950e+00  
  2.946619247510e-07  ,1.877587259578e+01  ,6.676625213796e+00  
  2.946630925422e-07  ,1.877586340901e+01  ,6.675178306751e+00  
  2.946633844900e-07  ,1.877586111113e+01  ,6.674816578585e+00  
  2.946639683856e-07  ,1.877585651396e+01  ,6.674093120570e+00  
  2.946641143595e-07  ,1.877585536437e+01  ,6.673912255716e+00  
  2.946644063073e-07  ,1.877585306484e+01  ,6.673550525585e+00  
  2.946644792943e-07  ,1.877585248988e+01  ,6.673460092965e+00  
  2.946646252682e-07  ,1.877585133988e+01  ,6.673279227619e+00  
  2.946649172160e-07  ,1.877584903952e+01  ,6.672917496506e+00  
  2.946649183564e-07  ,1.877584903054e+01  ,6.672916083493e+00  
  2.946649206372e-07  ,1.877584901256e+01  ,6.672913257466e+00  
  2.946649212074e-07  ,1.877584900807e+01  ,6.672912550960e+00  
  2.946649223479e-07  ,1.877584899908e+01  ,6.672911137946e+00  
  2.946649246287e-07  ,1.877584898111e+01  ,6.672908311920e+00  
  2.946649291904e-07  ,1.877584894516e+01  ,6.672902659866e+00  
  2.946649383138e-07  ,1.877584887327e+01  ,6.672891355759e+00  
  2.946649565605e-07  ,1.877584872948e+01  ,6.672868747544e+00  
  2.946649611222e-07  ,1.877584869353e+01  ,6.672863095489e+00  
  2.946649702455e-07  ,1.877584862163e+01  ,6.672851791380e+00  
  2.946649884923e-07  ,1.877584847784e+01  ,6.672829183161e+00  
  2.946650249858e-07  ,1.877584819025e+01  ,6.672783966715e+00  
  2.946650979727e-07  ,1.877584761504e+01  ,6.672693533797e+00  
  2.946652439466e-07  ,1.877584646453e+01  ,6.672512667857e+00  
  2.946655358944e-07  ,1.877584416317e+01  ,6.672150935554e+00  
  2.946661197900e-07  ,1.877583955902e+01  ,6.671427469266e+00  
  2.946672875812e-07  ,1.877583034504e+01  ,6.669980529954e+00  
  2.946696231636e-07  ,1.877581189429e+01  ,6.667086624401e+00  
  2.946742943284e-07  ,1.877577490146e+01  ,6.661298705626e+00  
  2.946836366580e-07  ,1.877570054864e+01  ,6.649722437844e+00  
  2.947023213171e-07  ,1.877555036028e+01  ,6.626568184834e+00  
  2.947396906354e-07  ,1.877524393662e+01  ,6.580252836960e+00  
  2.948144292720e-07  ,1.877460593391e+01  ,6.487594997229e+00  
  2.949639065453e-07  ,1.877322089983e+01  ,6.302172529989e+00  
  2.952628610917e-07  ,1.876993593450e+01  ,5.930914759750e+00  
  2.958607701846e-07  ,1.876047371292e+01  ,5.186862554818e+00  
  2.970565883704e-07  ,1.872010046421e+01  ,3.693531171287e+00  
  2.988672657200e-07  ,1.854944525863e+01  ,1.423135466608e+00  
  2.992952084430e-07  ,1.848261344638e+01  ,8.855948258847e-01  
  3.001510938891e-07  ,1.830377350060e+01  ,-1.898694677735e-01  
  3.018628647812e-07  ,1.772477137363e+01  ,-2.339608858329e+00  
  3.052864065655e-07  ,1.549039867295e+01  ,-6.612598537486e+00  
  3.058638265618e-07  ,1.496756676340e+01  ,-7.327094936246e+00  
  3.070186665543e-07  ,1.385709135089e+01  ,-8.748620315587e+00  
  3.087879931816e-07  ,1.209979114557e+01  ,-1.090356136584e+01  
  3.088182087783e-07  ,1.206920442475e+01  ,-1.094008858260e+01  
  3.088786399719e-07  ,1.200803858070e+01  ,-1.101311340962e+01  
  3.089995023590e-07  ,1.188572296830e+01  ,-1.115904371661e+01  
  3.090297179558e-07  ,1.185514629855e+01  ,-1.119550123762e+01  
  3.090901491494e-07  ,1.179399280006e+01  ,-1.126838598276e+01  
  3.092110115365e-07  ,1.167167279110e+01  ,-1.141403336626e+01  
  3.094527363107e-07  ,1.142692876390e+01  ,-1.170483235987e+01  
  3.095131675043e-07  ,1.136571547362e+01  ,-1.177742729341e+01  
  3.096340298914e-07  ,1.124324616309e+01  ,-1.192248955054e+01  
  3.098757546656e-07  ,1.099811931447e+01  ,-1.221209630839e+01  
  3.103592042141e-07  ,1.050704329094e+01  ,-1.278918039716e+01  
  3.110170904808e-07  ,9.836979325173e+00  ,-1.356972171143e+01  
  3.122278098278e-07  ,8.598864765220e+00  ,-1.499077381275e+01  
  3.139125723653e-07  ,6.869014687906e+00  ,-1.693169889819e+01  
  3.154917229228e-07  ,5.245056596812e+00  ,-1.870799964226e+01  
  3.168562967592e-07  ,3.843539748411e+00  ,-2.020601443832e+01  
  3.181323949509e-07  ,2.536153252135e+00  ,-2.157335886491e+01  
  3.194904495292e-07  ,1.150705167275e+00  ,-2.299039004278e+01  
  3.202837500983e-07  ,3.443352007855e-01  ,-2.379894402852e+01  
  3.210069220775e-07  ,-3.888118391115e-01  ,-2.452315476062e+01  
  3.217062521987e-07  ,-1.096003558181e+00  ,-2.521145501741e+01  
  3.222667221241e-07  ,-1.661464118743e+00  ,-2.575431662634e+01  
  3.227295894437e-07  ,-2.127546008277e+00  ,-2.619662948081e+01  
  3.232054952793e-07  ,-2.605861673577e+00  ,-2.664562545040e+01  
  3.237183746212e-07  ,-3.120276995045e+00  ,-2.712283325652e+01  
  3.243619185202e-07  ,-3.764046592118e+00  ,-2.771164228496e+01  
  3.246198017412e-07  ,-4.021448364341e+00  ,-2.794442643322e+01  
  3.250222727918e-07  ,-4.422469996951e+00  ,-2.830405540305e+01  
  3.254701923840e-07  ,-4.867680375296e+00  ,-2.869897226710e+01  
  3.259575534873e-07  ,-5.350626586208e+00  ,-2.912220553501e+01  
  3.265250083320e-07  ,-5.910596796790e+00  ,-2.960638502442e+01  
  3.270686213189e-07  ,-6.444251409061e+00  ,-3.006139932442e+01  
  3.279843908065e-07  ,-7.330840648161e+00  ,-3.080802287621e+01  
  3.285919856541e-07  ,-7.897704905793e+00  ,-3.128935925821e+01  
  3.294895012193e-07  ,-8.692304058455e+00  ,-3.197946316147e+01  
  3.307810593658e-07  ,-9.735995119311e+00  ,-3.292779622062e+01  
  3.326478023343e-07  ,-1.106236913905e+01  ,-3.420228424768e+01  
  3.343524951749e-07  ,-1.210089315557e+01  ,-3.526351047126e+01  
  3.377618808561e-07  ,-1.379727460821e+01  ,-3.707986616896e+01  
  3.414085675292e-07  ,-1.513545531304e+01  ,-3.855181927537e+01  
  3.487019408756e-07  ,-1.691284994932e+01  ,-3.996674488122e+01  
  3.589897025638e-07  ,-1.819037763053e+01  ,-3.841535560100e+01  
  3.679721225314e-07  ,-1.864394383290e+01  ,-3.379187507471e+01  
  3.745673764758e-07  ,-1.876910141387e+01  ,-2.866606621555e+01  
  3.807409275585e-07  ,-1.881473630530e+01  ,-2.275185183777e+01  
  3.863489795738e-07  ,-1.882189106938e+01  ,-1.663335260143e+01  
  3.875144366436e-07  ,-1.882246700367e+01  ,-1.529057504810e+01  
  3.898453507834e-07  ,-1.882208116830e+01  ,-1.254535952567e+01  
  3.903319668286e-07  ,-1.882165320908e+01  ,-1.196327030116e+01  
  3.913051989191e-07  ,-1.882027595458e+01  ,-1.079084098793e+01  
  3.915485069417e-07  ,-1.881981340946e+01  ,-1.049611456970e+01  
  3.920351229869e-07  ,-1.881871864946e+01  ,-9.904839232589e+00  
  3.921567769983e-07  ,-1.881840598587e+01  ,-9.756653302500e+00  
  3.924000850209e-07  ,-1.881772831225e+01  ,-9.459856071411e+00  
  3.928867010661e-07  ,-1.881613834417e+01  ,-8.864620861171e+00  
  3.938599331566e-07  ,-1.881161030377e+01  ,-7.668074969744e+00  
  3.940235665329e-07  ,-1.881063733951e+01  ,-7.466160508766e+00  
  3.943508332857e-07  ,-1.880841629849e+01  ,-7.061745010494e+00  
  3.943610603717e-07  ,-1.880834057363e+01  ,-7.049094775462e+00  
  3.943815145437e-07  ,-1.880818781024e+01  ,-7.023792123682e+00  
  3.944224228878e-07  ,-1.880787690646e+01  ,-6.973178129825e+00  
  3.944237012736e-07  ,-1.880786707504e+01  ,-6.971596256498e+00  
  3.944262580451e-07  ,-1.880784739082e+01  ,-6.968432476114e+00  
  3.944268972380e-07  ,-1.880784246528e+01  ,-6.967641523992e+00  
  3.944281756237e-07  ,-1.880783260881e+01  ,-6.966059611320e+00  
  3.944284952201e-07  ,-1.880783014356e+01  ,-6.965664131397e+00  
