  Time                 , V(R5:1)              , V(Vsin1:+)           
  3.050233804293e-07  ,-7.016601601945e-01  ,-2.357398462367e+00  
  3.061296053834e-07  ,-7.006728959308e-01  ,-2.870689544428e+00  
  3.082470603891e-07  ,-6.984517710899e-01  ,-3.843001589099e+00  
  3.101637222476e-07  ,-6.964220941175e-01  ,-4.708569467984e+00  
  3.116992869087e-07  ,-6.948041826936e-01  ,-5.389867348030e+00  
  3.132147350021e-07  ,-6.932338357085e-01  ,-6.049951053688e+00  
  3.162456311889e-07  ,-6.901705545813e-01  ,-7.327522299018e+00  
  3.190857925124e-07  ,-6.874918240398e-01  ,-8.464657852917e+00  
  3.247661151595e-07  ,-6.826660856970e-01  ,-1.052838187882e+01  
  3.335965432830e-07  ,-6.762149385999e-01  ,-1.305195362005e+01  
  3.494334973998e-07  ,-6.661447260927e-01  ,-1.499762450916e+01  
  3.645373143859e-07  ,-6.565904762426e-01  ,-1.346266849660e+01  
  3.845376529403e-07  ,-6.406389492896e-01  ,-7.003261184855e+00  
  3.870376952596e-07  ,-6.376968312955e-01  ,-5.940911676976e+00  
  3.920377798982e-07  ,-6.300971382701e-01  ,-3.713101651657e+00  
  3.932878010578e-07  ,-6.271270012761e-01  ,-3.139659866051e+00  
  3.957878433771e-07  ,-6.178110094052e-01  ,-1.979144120140e+00  
  3.963971146055e-07  ,-6.121409292794e-01  ,-1.694196789525e+00  
  3.974552833147e-07  ,-4.303319476576e-01  ,-1.197892550511e+00  
  3.979179178037e-07  ,-2.057037024067e-01  ,-9.804586156150e-01  
  3.982063949712e-07  ,-7.782414944415e-02  ,-8.447692580014e-01  
  3.984408088632e-07  ,2.581719901316e-02  ,-7.344577240958e-01  
  3.987206712969e-07  ,1.500727365982e-01  ,-6.027071548486e-01  
  3.992803961642e-07  ,3.973307595201e-01  ,-3.390764344961e-01  
  3.998179555543e-07  ,5.939378883218e-01  ,-8.578595634646e-02  
  4.003544904895e-07  ,6.930162784669e-01  ,1.670462546102e-01  
  4.007498369224e-07  ,6.907395004596e-01  ,3.533196453391e-01  
  4.009951007225e-07  ,6.662276681770e-01  ,4.688537896708e-01  
  4.010605843410e-07  ,6.699543755291e-01  ,4.996961260621e-01  
  4.011611671790e-07  ,6.713091426293e-01  ,5.470657904386e-01  
  4.013080833152e-07  ,6.708598338231e-01  ,6.162462560954e-01  
  4.015100871816e-07  ,6.701306575966e-01  ,7.113449204912e-01  
  4.018771679744e-07  ,6.695188452616e-01  ,8.840819146805e-01  
  4.023666711196e-07  ,6.692331583950e-01  ,1.114240223478e+00  
  4.028868147776e-07  ,6.900488033385e-01  ,1.358515320738e+00  
  4.033966207549e-07  ,7.313099486409e-01  ,1.597583948984e+00  
  4.037359015688e-07  ,7.128501476113e-01  ,1.756463111276e+00  
  4.040118990138e-07  ,6.982107373912e-01  ,1.885561435075e+00  
  4.040856015541e-07  ,7.013705725643e-01  ,1.920012355747e+00  
  4.042066036396e-07  ,7.026061661374e-01  ,1.976550186017e+00  
  4.043728447191e-07  ,7.023864500042e-01  ,2.054179046612e+00  
  4.045777356856e-07  ,7.020973733275e-01  ,2.149778765106e+00  
  4.049637223266e-07  ,7.017520009766e-01  ,2.329630477838e+00  
  4.057356956087e-07  ,7.010386924252e-01  ,2.688279853238e+00  
  4.072796421729e-07  ,6.994928640982e-01  ,3.400625317147e+00  
  4.094384479009e-07  ,6.971898360385e-01  ,4.382873162667e+00  
  4.111090543352e-07  ,6.954284573220e-01  ,5.129391358256e+00  
  4.127176346861e-07  ,6.937566913220e-01  ,5.834867749414e+00  
  4.153897854172e-07  ,6.910111229079e-01  ,6.973004743316e+00  
  4.176175090156e-07  ,6.888650360151e-01  ,7.884639752560e+00  
  4.201965274893e-07  ,6.865072401742e-01  ,8.891534458070e+00  
  4.253545644365e-07  ,6.821775152144e-01  ,1.072408788697e+01  
  4.356706383310e-07  ,6.748025199309e-01  ,1.350559604562e+01  
  4.523986818872e-07  ,6.643090892312e-01  ,1.495743028003e+01  
  4.676068070017e-07  ,6.544867765425e-01  ,1.276323231981e+01  
  4.876071455561e-07  ,6.372580425522e-01  ,5.693571310173e+00  
  4.901071878754e-07  ,6.335464677459e-01  ,4.587189818622e+00  
  4.951072725140e-07  ,6.217258531099e-01  ,2.296575130226e+00  
  4.963572936736e-07  ,6.131047631674e-01  ,1.712840554068e+00  
  4.981418939911e-07  ,1.215689360189e-01  ,8.751146326875e-01  
  4.989331456505e-07  ,-2.461473891002e-01  ,5.026491483164e-01  
  4.992842076950e-07  ,-3.988580232927e-01  ,3.372807494743e-01  
  4.997082854293e-07  ,-5.615346936590e-01  ,1.374653285720e-01  
  5.002163218938e-07  ,-6.739088421679e-01  ,-1.019385061716e-01  
  5.006573962651e-07  ,-6.991747323281e-01  ,-3.097686692804e-01  
  5.009016821764e-07  ,-6.676863550363e-01  ,-4.248508910949e-01  
  5.009643718272e-07  ,-6.700865597452e-01  ,-4.543799982144e-01  
  5.010868873119e-07  ,-6.714011226519e-01  ,-5.120840574500e-01  
  5.012094959289e-07  ,-6.710341321516e-01  ,-5.698243863840e-01  
  5.014547131628e-07  ,-6.703106206823e-01  ,-6.852788245271e-01  
  5.018890820116e-07  ,-6.693668031065e-01  ,-8.896864503594e-01  
  5.023675955504e-07  ,-6.693154219122e-01  ,-1.114674647213e+00  
  5.028834551245e-07  ,-6.884453859936e-01  ,-1.356938620440e+00  
  5.033852517277e-07  ,-7.310667185547e-01  ,-1.592256792415e+00  
  5.037504233092e-07  ,-7.131679334514e-01  ,-1.763259058773e+00  
  5.040327537477e-07  ,-6.982932499859e-01  ,-1.895310637123e+00  
  5.041089475758e-07  ,-7.014256495997e-01  ,-1.930922893823e+00  
  5.042295771323e-07  ,-7.026016440117e-01  ,-1.987281274363e+00  
  5.043971220635e-07  ,-7.023893164125e-01  ,-2.065511092366e+00  
  5.045974495493e-07  ,-7.021106044181e-01  ,-2.158972387934e+00  
  5.049981045209e-07  ,-7.017371715856e-01  ,-2.345634745018e+00  
  5.057994144641e-07  ,-7.010175911240e-01  ,-2.717815094568e+00  
  5.074020343505e-07  ,-6.993784912651e-01  ,-3.456774268653e+00  
  5.095202344142e-07  ,-6.971252078692e-01  ,-4.419717705421e+00  
  5.111416670166e-07  ,-6.954133412212e-01  ,-5.143830541411e+00  
  5.127156021677e-07  ,-6.937745154233e-01  ,-5.833985370843e+00  
  5.155337842785e-07  ,-6.908824622653e-01  ,-7.033013218675e+00  
  5.178889128052e-07  ,-6.886200290999e-01  ,-7.993153677894e+00  
  5.205189677559e-07  ,-6.862305533657e-01  ,-9.013449637340e+00  
  5.257790776573e-07  ,-6.818894626063e-01  ,-1.086300034158e+01  
  5.362992974602e-07  ,-6.744040222174e-01  ,-1.363185710125e+01  
  5.513107272469e-07  ,-6.647174540238e-01  ,-1.498728476776e+01  
  5.677973719917e-07  ,-6.542987731547e-01  ,-1.271582599345e+01  
  5.877977105461e-07  ,-6.370247059363e-01  ,-5.610388673334e+00  
  5.902977528654e-07  ,-6.332480019362e-01  ,-4.501608730849e+00  
  5.952978375040e-07  ,-6.209235861740e-01  ,-2.207791636221e+00  
  5.965478586636e-07  ,-6.102501616427e-01  ,-1.623596148164e+00  
  5.983333903037e-07  ,-3.628705954260e-02  ,-7.850125337822e-01  
  5.991245488308e-07  ,3.309353843278e-01  ,-4.124946363832e-01  
  5.994960534059e-07  ,4.875093531839e-01  ,-2.374693171019e-01  
  5.999522152029e-07  ,6.245636696269e-01  ,-2.251804667179e-02  
  6.004501002513e-07  ,7.012424424508e-01  ,2.120976781545e-01  
  6.007490082316e-07  ,6.838545835365e-01  ,3.529292422143e-01  
  6.010594180457e-07  ,6.619036338226e-01  ,4.991468270825e-01  
  6.011487551637e-07  ,6.693840014963e-01  ,5.412206158591e-01  
  6.012318407789e-07  ,6.710283683352e-01  ,5.803464070651e-01  
  6.013980120093e-07  ,6.706341684991e-01  ,6.585858608826e-01  
  6.015510748744e-07  ,6.700999987358e-01  ,7.306375892384e-01  
  6.018060244292e-07  ,6.695144906355e-01  ,8.506124094959e-01  
  6.023159235388e-07  ,6.691157681776e-01  ,1.090390653107e+00  
  6.027902461261e-07  ,6.827752015663e-01  ,1.313189253153e+00  
  6.033110417098e-07  ,7.269829372208e-01  ,1.557479431002e+00  
  6.036583784640e-07  ,7.218344854416e-01  ,1.720177359638e+00  
  6.038696024239e-07  ,6.997464787713e-01  ,1.819019028114e+00  
  6.039439452484e-07  ,7.013926228351e-01  ,1.853788714136e+00  
  6.040677180186e-07  ,7.025709683725e-01  ,1.911653959028e+00  
  6.042125619620e-07  ,7.024711546289e-01  ,1.979333461600e+00  
  6.045022498488e-07  ,7.021759821405e-01  ,2.114568112992e+00  
  6.049320552170e-07  ,7.017882774005e-01  ,2.314887626728e+00  
  6.057916659534e-07  ,7.010267391196e-01  ,2.714224050443e+00  
  6.075108874261e-07  ,6.992594102556e-01  ,3.506669073308e+00  
  6.096696931541e-07  ,6.969649292131e-01  ,4.486972799786e+00  
  6.112890768468e-07  ,6.952575976229e-01  ,5.209028292334e+00  
  6.128766093075e-07  ,6.935914215358e-01  ,5.903809520674e+00  
  6.160431060612e-07  ,6.903947061009e-01  ,7.244099119025e+00  
  6.189804974616e-07  ,6.876194756597e-01  ,8.423647921893e+00  
  6.235924068511e-07  ,6.836404181273e-01  ,1.012735287367e+01  
  6.328162256300e-07  ,6.767392743297e-01  ,1.286683165242e+01  
  6.485011879027e-07  ,6.667091818496e-01  ,1.498337448353e+01  
  6.504163596451e-07  ,6.655574891296e-01  ,1.499871680672e+01  
  6.542467031300e-07  ,6.632327901244e-01  ,1.486670294984e+01  
  6.619073900998e-07  ,6.583712570578e-01  ,1.396265370439e+01  
  6.772287640393e-07  ,6.472509095353e-01  ,9.838558639553e+00  
  6.939031634152e-07  ,6.274563825484e-01  ,2.855531519675e+00  
  6.964032057345e-07  ,6.140593809260e-01  ,1.691344748912e+00  
  6.970282163143e-07  ,5.717430940305e-01  ,1.398386532926e+00  
  6.977813768804e-07  ,2.782330361270e-01  ,1.044655193781e+00  
  6.982264093727e-07  ,6.673596484956e-02  ,8.353524960912e-01  
  6.983252343394e-07  ,2.525863788531e-02  ,7.888506487109e-01  
  6.984767605223e-07  ,-4.163767646893e-02  ,7.175357598644e-01  
  6.986914769419e-07  ,-1.372555243252e-01  ,6.164533050690e-01  
  6.991209097810e-07  ,-3.277192004921e-01  ,4.142088469769e-01  
  6.996457100518e-07  ,-5.432528630593e-01  ,1.669517575982e-01  
  7.001732111581e-07  ,-6.672926296912e-01  ,-8.162343243005e-02  
  7.007880703218e-07  ,-6.868879321729e-01  ,-3.713314523142e-01  
  7.010006679825e-07  ,-6.680996310466e-01  ,-4.714760101034e-01  
  7.010662447333e-07  ,-6.709433320495e-01  ,-5.023620347003e-01  
  7.011795750491e-07  ,-6.719865577860e-01  ,-5.557344318286e-01  
  7.013281442828e-07  ,-6.715108396884e-01  ,-6.256916600976e-01  
  7.015648864813e-07  ,-6.707541795845e-01  ,-7.371383610331e-01  
  7.019052383162e-07  ,-6.701666723136e-01  ,-8.972864108474e-01  
  7.024129953839e-07  ,-6.701259436702e-01  ,-1.136008520270e+00  
  7.029424522676e-07  ,-6.936920988117e-01  ,-1.384624031360e+00  
  7.034433175482e-07  ,-7.328263598334e-01  ,-1.619462403280e+00  
  7.037443675704e-07  ,-7.107233086533e-01  ,-1.760425112216e+00  
  7.040696319796e-07  ,-6.970799962005e-01  ,-1.912548533931e+00  
  7.041484800771e-07  ,-7.014887014908e-01  ,-1.949395655256e+00  
  7.042663622320e-07  ,-7.029338989514e-01  ,-2.004461708335e+00  
  7.044252458632e-07  ,-7.023923513590e-01  ,-2.078637062895e+00  
  7.045810561299e-07  ,-7.023701158235e-01  ,-2.151327322706e+00  
  7.048926766634e-07  ,-7.021597209026e-01  ,-2.296551462983e+00  
  7.055159177303e-07  ,-7.015096851971e-01  ,-2.586325539382e+00  
  7.067623998642e-07  ,-7.002674832896e-01  ,-3.162788565722e+00  
  7.089763398886e-07  ,-6.979099198589e-01  ,-4.174158578792e+00  
  7.115203406334e-07  ,-6.952327871869e-01  ,-5.311088083012e+00  
  7.133781429052e-07  ,-6.932209814593e-01  ,-6.120334032513e+00  
  7.155142243624e-07  ,-6.910547379845e-01  ,-7.024870458291e+00  
  7.189034934759e-07  ,-6.877866410757e-01  ,-8.393598312398e+00  
  7.224671061754e-07  ,-6.846640387021e-01  ,-9.729928586941e+00  
  7.295943315744e-07  ,-6.790704487543e-01  ,-1.202190746903e+01  
  7.438487823725e-07  ,-6.696115992645e-01  ,-1.472078982232e+01  
  7.587976272821e-07  ,-6.603550681991e-01  ,-1.443072022589e+01  
  7.787979658365e-07  ,-6.458309189671e-01  ,-9.268647895401e+00  
  7.926366742373e-07  ,-6.298270185160e-01  ,-3.439021703307e+00  
  7.951367165565e-07  ,-6.217341917513e-01  ,-2.282862560856e+00  
  7.957617271364e-07  ,-6.186091186069e-01  ,-1.991342844997e+00  
  7.968586388648e-07  ,-5.955386075561e-01  ,-1.477929787957e+00  
  7.980293113410e-07  ,-1.716556997995e-01  ,-9.280720076059e-01  
  7.985915507793e-07  ,9.530961169760e-02  ,-6.634995024503e-01  
  7.987961623490e-07  ,1.841180040239e-01  ,-5.671599014176e-01  
  7.990377474248e-07  ,2.909428607938e-01  ,-4.533817814904e-01  
  7.995209175766e-07  ,4.970619868129e-01  ,-2.257537498456e-01  
  8.000370565474e-07  ,6.417558297519e-01  ,1.746248261882e-02  
  8.005479801118e-07  ,7.047611852146e-01  ,2.582167891337e-01  
  8.008096351892e-07  ,6.749460314626e-01  ,3.814904563097e-01  
  8.009862837985e-07  ,6.689302463871e-01  ,4.647009243563e-01  
  8.010452248760e-07  ,6.710963072176e-01  ,4.924621081195e-01  
  8.011547367692e-07  ,6.717880827044e-01  ,5.440375360465e-01  
  8.013383237317e-07  ,6.712036635984e-01  ,6.304844052313e-01  
  8.015789309189e-07  ,6.704779174713e-01  ,7.437485779656e-01  
  8.019400512472e-07  ,6.698377092798e-01  ,9.136617002946e-01  
  8.024704394534e-07  ,6.703146184548e-01  ,1.162998792813e+00  
  8.030217824176e-07  ,7.005270239005e-01  ,1.421843535720e+00  
  8.035374557272e-07  ,7.310619324275e-01  ,1.663557525609e+00  
  8.038205777898e-07  ,7.033187424415e-01  ,1.796085064685e+00  
  8.040239553571e-07  ,7.006006734338e-01  ,1.891197651344e+00  
  8.041043867029e-07  ,7.022049951505e-01  ,1.928791495317e+00  
  8.042385437198e-07  ,7.027070344165e-01  ,1.991469353130e+00  
  8.044749599554e-07  ,7.023146016495e-01  ,2.101835702548e+00  
  8.047499795116e-07  ,7.021253802135e-01  ,2.230076960845e+00  
  8.053000186242e-07  ,7.016286105064e-01  ,2.486050497499e+00  
  8.064000968494e-07  ,7.005796635582e-01  ,2.995694427485e+00  
  8.086002532996e-07  ,6.982458203395e-01  ,4.003644874204e+00  
  8.106838081636e-07  ,6.960005591366e-01  ,4.940627412305e+00  
  8.125643347062e-07  ,6.940405846701e-01  ,5.768249012620e+00  
  8.142612044372e-07  ,6.922535337383e-01  ,6.497847973384e+00  
  8.171293054380e-07  ,6.894047056123e-01  ,7.688006332343e+00  
  8.201683972634e-07  ,6.865866283223e-01  ,8.880854923135e+00  
  8.262465809144e-07  ,6.814888264627e-01  ,1.101374389007e+01  
  8.384029482163e-07  ,6.730042578599e-01  ,1.401542924483e+01  
  8.539538000382e-07  ,6.633834239456e-01  ,1.488443350110e+01  
  8.702139471330e-07  ,6.526384010052e-01  ,1.207572061535e+01  
  8.902142856874e-07  ,6.338511633028e-01  ,4.539113157096e+00  
  8.927143280067e-07  ,6.291077069310e-01  ,3.403392757407e+00  
  8.933393385865e-07  ,6.275177295512e-01  ,3.115907238205e+00  
  8.945893597461e-07  ,6.236451953581e-01  ,2.537443651162e+00  
  8.961103957750e-07  ,6.158349055658e-01  ,1.828374732172e+00  
  8.976534110166e-07  ,3.379332784985e-01  ,1.104802664074e+00  
  8.983821709312e-07  ,-1.459940406795e-03  ,7.620557929693e-01  
  8.986375861473e-07  ,-1.133596613982e-01  ,6.418263931563e-01  
  8.988764238216e-07  ,-2.192208320198e-01  ,5.293628565254e-01  
  8.993540991701e-07  ,-4.288100730980e-01  ,3.043527082125e-01  
  8.998765711345e-07  ,-6.082425608111e-01  ,5.816433681466e-02  
  9.003588099636e-07  ,-6.934921307747e-01  ,-1.690816310559e-01  
  9.007394414999e-07  ,-6.905049315789e-01  ,-3.484222582515e-01  
  9.009779532112e-07  ,-6.664470656483e-01  ,-4.607770960321e-01  
  9.010413529955e-07  ,-6.701476220157e-01  ,-4.906385073820e-01  
  9.011425644763e-07  ,-6.715545972198e-01  ,-5.383052125045e-01  
  9.012865469463e-07  ,-6.711004545981e-01  ,-6.061059093511e-01  
  9.014911817990e-07  ,-6.703517177757e-01  ,-7.024458673741e-01  
  9.018671101563e-07  ,-6.697164877266e-01  ,-8.793504748762e-01  
  9.023645295434e-07  ,-6.693863380475e-01  ,-1.113233815096e+00  
  9.028829036884e-07  ,-6.898399616222e-01  ,-1.356679827554e+00  
  9.033981113367e-07  ,-7.315411693885e-01  ,-1.598282372054e+00  
  9.037386960022e-07  ,-7.129427903643e-01  ,-1.757770890867e+00  
  9.040177202456e-07  ,-6.982879155187e-01  ,-1.888282834772e+00  
  9.040921445608e-07  ,-7.014810317345e-01  ,-1.923070271257e+00  
  9.042124714375e-07  ,-7.027090461683e-01  ,-1.979291175924e+00  
  9.043794110090e-07  ,-7.024896080344e-01  ,-2.057244141551e+00  
  9.045816244230e-07  ,-7.022017434167e-01  ,-2.151592355518e+00  
  9.049742234543e-07  ,-7.018459562377e-01  ,-2.334518845169e+00  
  9.057594215170e-07  ,-7.011145210605e-01  ,-2.699278654661e+00  
  9.073298176423e-07  ,-6.995280258113e-01  ,-3.423650073023e+00  
  9.094562133446e-07  ,-6.972474005927e-01  ,-4.390878902289e+00  
  9.111072620049e-07  ,-6.954979508172e-01  ,-5.128597652269e+00  
  9.127029901043e-07  ,-6.938317333607e-01  ,-5.828509555685e+00  
  9.153676902547e-07  ,-6.910834068258e-01  ,-6.963784393514e+00  
  9.175816302791e-07  ,-6.889416553306e-01  ,-7.870251481293e+00  
  9.201464926496e-07  ,-6.865872135880e-01  ,-8.872534114848e+00  
  9.252762173906e-07  ,-6.822636939334e-01  ,-1.069824133527e+01  
  9.355356668726e-07  ,-6.749023845413e-01  ,-1.347779950794e+01  
