  Time                 , V(R5:1)              , V(Vsin1:+)           
  7.344497337282e-07  ,-1.621209613964e-02  ,-2.649076775105e-01  
  7.470158829629e-07  ,-8.020232390423e-03  ,-2.986826395925e-01  
  7.600052251756e-07  ,3.249069334493e-03  ,-2.853017331565e-01  
  7.800055637300e-07  ,1.871661079295e-02  ,-1.762931506350e-01  
  8.000059022844e-07  ,2.666765355244e-02  ,5.562771945865e-05  
  8.121995224893e-07  ,2.591300597736e-02  ,1.121835878047e-01  
  8.198825612009e-07  ,2.348848882418e-02  ,1.754389295717e-01  
  8.230486854255e-07  ,2.208891856352e-02  ,1.987375153639e-01  
  8.274542137325e-07  ,1.998612114238e-02  ,2.278413004473e-01  
  8.362652703464e-07  ,1.525772069708e-02  ,2.725031741469e-01  
  8.520575209796e-07  ,3.854486006629e-03  ,2.993734895348e-01  
  8.679332181156e-07  ,-1.006626049070e-02  ,2.536350716958e-01  
  8.875103636920e-07  ,-2.222106733729e-02  ,1.147147832342e-01  
  9.040864154041e-07  ,-2.638839546182e-02  ,-3.840785436219e-02  
  9.134845777690e-07  ,-2.519912771996e-02  ,-1.233218196256e-01  
  9.177403494060e-07  ,-2.383111225190e-02  ,-1.586765170004e-01  
  9.224573119819e-07  ,-2.202627824348e-02  ,-1.945283089853e-01  
  9.280914410293e-07  ,-1.947586225251e-02  ,-2.317023575462e-01  
  9.370559796035e-07  ,-1.473932843694e-02  ,-2.755354951990e-01  
  9.512001618087e-07  ,-4.507805020214e-03  ,-2.997867843103e-01  
  9.686375006378e-07  ,1.064882018713e-02  ,-2.500283854189e-01  
  9.867662533462e-07  ,2.257122499042e-02  ,-1.211629595043e-01  
  1.000000000000e-06  ,2.458369901404e-02  ,1.764234167536e-15  
