  Time                 , V(R5:1)              , V(Vsin1:+)           
  1.017178568196e-07  ,-7.446792448315e-01  ,-2.157674799713e+00  
  1.017791029204e-07  ,-7.442413255323e-01  ,-2.234522824606e+00  
  1.019015951220e-07  ,-7.437282883575e-01  ,-2.388193772161e+00  
  1.020770795781e-07  ,-7.432007102883e-01  ,-2.608283244268e+00  
  1.024280484904e-07  ,-7.421166509076e-01  ,-3.048217679713e+00  
  1.031299863148e-07  ,-7.404230038239e-01  ,-3.926921380645e+00  
  1.045338619638e-07  ,-7.371271557056e-01  ,-5.678173763867e+00  
  1.072037775207e-07  ,-7.313095679484e-01  ,-8.975456427109e+00  
  1.098356951166e-07  ,-7.257189925230e-01  ,-1.216414981172e+01  
  1.118268627811e-07  ,-7.217901972544e-01  ,-1.452247321095e+01  
  1.137953061748e-07  ,-7.181153393594e-01  ,-1.679807621621e+01  
  1.171991039205e-07  ,-7.121150328523e-01  ,-2.057661572807e+01  
  1.204855550218e-07  ,-7.068406922811e-01  ,-2.400229058874e+01  
  1.238230426002e-07  ,-7.019374444334e-01  ,-2.721936029840e+01  
  1.304980177570e-07  ,-6.933032766771e-01  ,-3.272455631846e+01  
  1.438479680706e-07  ,-6.782804746966e-01  ,-3.925524299647e+01  
  1.587401885677e-07  ,-6.619646772813e-01  ,-3.850155432970e+01  
  1.787405271221e-07  ,-6.318623713899e-01  ,-2.477310526441e+01  
  1.987408656765e-07  ,-3.442017174809e-01  ,-1.581862245485e+00  
  2.003192711759e-07  ,7.815003986920e-01  ,4.012012651142e-01  
  2.022497166086e-07  ,7.377055717249e-01  ,2.824724206302e+00  
  2.025780078162e-07  ,7.405105691225e-01  ,3.236079633743e+00  
  2.028958682109e-07  ,7.414065504930e-01  ,3.634037499580e+00  
  2.033150565017e-07  ,7.405429400657e-01  ,4.158296316247e+00  
  2.041534330834e-07  ,7.385674043138e-01  ,5.204559697178e+00  
  2.058301862467e-07  ,7.347155343893e-01  ,7.285532460958e+00  
  2.084770050038e-07  ,7.289426880050e-01  ,1.052704704412e+01  
  2.108611907948e-07  ,7.240442326323e-01  ,1.338526803708e+01  
  2.127271887053e-07  ,7.204020699652e-01  ,1.557070699566e+01  
  2.146174010027e-07  ,7.168819668723e-01  ,1.772993321508e+01  
  2.180089052904e-07  ,7.109775450289e-01  ,2.144251959597e+01  
  2.215304222096e-07  ,7.054810811776e-01  ,2.503953042807e+01  
  2.285734560478e-07  ,6.957734691234e-01  ,3.127484776385e+01  
  2.398700263489e-07  ,6.826573422001e-01  ,3.799147200051e+01  
  2.419010546196e-07  ,6.805213932540e-01  ,3.871221760521e+01  
  2.459631111611e-07  ,6.762970234432e-01  ,3.967875147224e+01  
  2.540872242440e-07  ,6.674899107600e-01  ,3.967070139913e+01  
  2.703354504097e-07  ,6.465860104597e-01  ,3.211111274196e+01  
  2.903357889641e-07  ,5.972458708042e-01  ,1.195868702488e+01  
  2.923150356997e-07  ,5.847818995596e-01  ,9.563666486599e+00  
  2.962735291708e-07  ,5.229379403744e-01  ,4.672131937734e+00  
  2.990872409333e-07  ,1.977203566199e-02  ,1.146849687205e+00  
  2.994561378051e-07  ,-2.570533639899e-01  ,6.834041384101e-01  
  3.001116026331e-07  ,-7.355930453708e-01  ,-1.402437175443e-01  
  3.006360303748e-07  ,-8.513287925669e-01  ,-7.992061569459e-01  
  3.007150647368e-07  ,-6.812044499405e-01  ,-8.985012736969e-01  
  3.008238199305e-07  ,-7.055022176325e-01  ,-1.035127087765e+00  
  3.008652346812e-07  ,-7.238587947094e-01  ,-1.087152078514e+00  
  3.009213992532e-07  ,-7.313564379154e-01  ,-1.157702759781e+00  
  3.010211089764e-07  ,-7.342381575407e-01  ,-1.282943317814e+00  
  3.011380365256e-07  ,-7.500110949461e-01  ,-1.429794226751e+00  
  3.013177119333e-07  ,-7.883415696852e-01  ,-1.655412737270e+00  
  3.014474684510e-07  ,-8.077657511228e-01  ,-1.818315683820e+00  
  3.015499022927e-07  ,-7.844108278605e-01  ,-1.946895142759e+00  
  3.016217887539e-07  ,-7.429383927726e-01  ,-2.037118227102e+00  
  3.016383692062e-07  ,-7.427244991022e-01  ,-2.057926522789e+00  
  3.016648653334e-07  ,-7.437779498143e-01  ,-2.091177726440e+00  
  3.016938323759e-07  ,-7.447206335171e-01  ,-2.127528135993e+00  
  3.017365393367e-07  ,-7.444977580075e-01  ,-2.181117389225e+00  
  3.018006376129e-07  ,-7.441978312755e-01  ,-2.261541346029e+00  
  3.019288341653e-07  ,-7.436697237128e-01  ,-2.422361421813e+00  
  3.021852272701e-07  ,-7.428565980519e-01  ,-2.743881093132e+00  
  3.026980134796e-07  ,-7.414493590353e-01  ,-3.386365519081e+00  
  3.037235858988e-07  ,-7.390266320806e-01  ,-4.668531423127e+00  
  3.057400855374e-07  ,-7.344729329083e-01  ,-7.174173437211e+00  
  3.083857867073e-07  ,-7.287118237274e-01  ,-1.041641657851e+01  
  3.108560267042e-07  ,-7.236913390934e-01  ,-1.337915259311e+01  
  3.127276125502e-07  ,-7.200749146367e-01  ,-1.557119760299e+01  
  3.146576854538e-07  ,-7.165474896381e-01  ,-1.777529734476e+01  
  3.178569647621e-07  ,-7.110188390314e-01  ,-2.128109356274e+01  
  3.212492141079e-07  ,-7.057314536477e-01  ,-2.476298240067e+01  
  3.280337127995e-07  ,-6.963542733103e-01  ,-3.084751672984e+01  
  3.399755033802e-07  ,-6.824507398618e-01  ,-3.803273680583e+01  
  3.419428291868e-07  ,-6.803967973788e-01  ,-3.872539734579e+01  
  3.458774808001e-07  ,-6.763237856023e-01  ,-3.966499755639e+01  
  3.537467840265e-07  ,-6.678397036370e-01  ,-3.972321308069e+01  
  3.694853904795e-07  ,-6.478647447730e-01  ,-3.273654169344e+01  
  3.894857290339e-07  ,-6.011464106948e-01  ,-1.297366197595e+01  
  3.914549174856e-07  ,-5.903718183161e-01  ,-1.060955584666e+01  
  3.953932943892e-07  ,-5.464124012642e-01  ,-5.768769856256e+00  
  3.981619301390e-07  ,-3.135345160486e-01  ,-2.308503279422e+00  
  3.984823982369e-07  ,-2.245231820382e-01  ,-1.906352212125e+00  
  3.991233344328e-07  ,2.152281533572e-02  ,-1.101511176709e+00  
  3.996756087195e-07  ,4.821990270915e-01  ,-4.076350493847e-01  
  4.001862528872e-07  ,7.657674094399e-01  ,2.340509452530e-01  
  4.005302834462e-07  ,8.582324427006e-01  ,6.663430084919e-01  
  4.007169903394e-07  ,7.549980250684e-01  ,9.009204450414e-01  
  4.009013456430e-07  ,7.129095117094e-01  ,1.132512978828e+00  
  4.009413575891e-07  ,7.256957851217e-01  ,1.182772408380e+00  
  4.010213814814e-07  ,7.351512385272e-01  ,1.283285581450e+00  
  4.011319178294e-07  ,7.495593647068e-01  ,1.422110133646e+00  
  4.012829550680e-07  ,7.811078041842e-01  ,1.611772413538e+00  
  4.014071469333e-07  ,8.029332367790e-01  ,1.767697104260e+00  
  4.015467987534e-07  ,7.909255047009e-01  ,1.942999733262e+00  
  4.016270787593e-07  ,7.442378724424e-01  ,2.043757189310e+00  
  4.016461272163e-07  ,7.432426569373e-01  ,2.067662553751e+00  
  4.016731850475e-07  ,7.438050269422e-01  ,2.101618218903e+00  
  4.017043610707e-07  ,7.443556350683e-01  ,2.140740039462e+00  
  4.017535116196e-07  ,7.444711824122e-01  ,2.202413347050e+00  
  4.018361664981e-07  ,7.439844021303e-01  ,2.306115425497e+00  
  4.020014762551e-07  ,7.433666663773e-01  ,2.513472234641e+00  
  4.023320957690e-07  ,7.423471508975e-01  ,2.927976890187e+00  
  4.029933347970e-07  ,7.407599587362e-01  ,3.755993881032e+00  
  4.043158128530e-07  ,7.375971892169e-01  ,5.406808894918e+00  
  4.067212327987e-07  ,7.323699298792e-01  ,8.383526788959e+00  
  4.092633708984e-07  ,7.268901160675e-01  ,1.147707898942e+01  
  4.115667178899e-07  ,7.222876861609e-01  ,1.421739042529e+01  
  4.137963041335e-07  ,7.181163362209e-01  ,1.679921433634e+01  
  4.163522258073e-07  ,7.135515747293e-01  ,1.965683015703e+01  
  4.188090547591e-07  ,7.094950150986e-01  ,2.228447473174e+01  
  4.216220214635e-07  ,7.051541751862e-01  ,2.512919081869e+01  
  4.272479548723e-07  ,6.972862081134e-01  ,3.020958806154e+01  
  4.384998216897e-07  ,6.840306695980e-01  ,3.741768202904e+01  
  4.406031205922e-07  ,6.818267934619e-01  ,3.826962316277e+01  
  4.448097183973e-07  ,6.774554734790e-01  ,3.946942213487e+01  
  4.532229140073e-07  ,6.684578332592e-01  ,3.979514049321e+01  
  4.700493052274e-07  ,6.470088641055e-01  ,3.232422251315e+01  
  4.900496437818e-07  ,5.986092869682e-01  ,1.230133385099e+01  
  4.920337333947e-07  ,5.867134445456e-01  ,9.906531053868e+00  
  4.960019126207e-07  ,5.316300993733e-01  ,5.010944815592e+00  
  4.964712991983e-07  ,5.143403752560e-01  ,4.425219338516e+00  
  4.974100723535e-07  ,4.412177385851e-01  ,3.251009207187e+00  
  4.976447656423e-07  ,4.059463235404e-01  ,2.956974918453e+00  
  4.981141522199e-07  ,3.066625188627e-01  ,2.368440088837e+00  
  4.990529253751e-07  ,-5.953624009588e-04  ,1.189953486841e+00  
  4.997994735509e-07  ,-5.818635789851e-01  ,2.519873009595e-01  
  5.005169644624e-07  ,-8.718282084628e-01  ,-6.496081444423e-01  
  5.008792955101e-07  ,-7.608495534310e-01  ,-1.104814803230e+00  
  5.010377134800e-07  ,-7.262246239562e-01  ,-1.303798241689e+00  
  5.010838430513e-07  ,-7.377888360668e-01  ,-1.361734179432e+00  
  5.011725864511e-07  ,-7.569417313800e-01  ,-1.473182347292e+00  
  5.013210392695e-07  ,-7.884108562769e-01  ,-1.659590399911e+00  
  5.014411333155e-07  ,-8.070895936134e-01  ,-1.810362911343e+00  
  5.015555928599e-07  ,-7.827549331765e-01  ,-1.954037613891e+00  
  5.016324269723e-07  ,-7.418423633042e-01  ,-2.050469144811e+00  
  5.016506052248e-07  ,-7.422197447306e-01  ,-2.073282241638e+00  
  5.016767550165e-07  ,-7.436614590382e-01  ,-2.106098164706e+00  
  5.017054135583e-07  ,-7.446461997288e-01  ,-2.142060737802e+00  
  5.017581380576e-07  ,-7.443858406485e-01  ,-2.208218257953e+00  
  5.018191047616e-07  ,-7.441113165571e-01  ,-2.284710346973e+00  
  5.019410381697e-07  ,-7.436225365174e-01  ,-2.437669100255e+00  
  5.021849049859e-07  ,-7.428513112067e-01  ,-2.743477052735e+00  
  5.026726386182e-07  ,-7.415093163018e-01  ,-3.354591930365e+00  
  5.036481058829e-07  ,-7.391934955504e-01  ,-4.574315645336e+00  
  5.055990404122e-07  ,-7.347786274514e-01  ,-6.999735115337e+00  
  5.084138697617e-07  ,-7.286355479231e-01  ,-1.045048514484e+01  
  5.109086966746e-07  ,-7.235769628157e-01  ,-1.344150912873e+01  
  5.128000265591e-07  ,-7.199299059629e-01  ,-1.565497738634e+01  
  5.147751754753e-07  ,-7.163297921131e-01  ,-1.790743943549e+01  
  5.180150604479e-07  ,-7.107526652114e-01  ,-2.144904874207e+01  
  5.214590913288e-07  ,-7.054128847882e-01  ,-2.496956574933e+01  
  5.283471530907e-07  ,-6.959534241051e-01  ,-3.109676456993e+01  
  5.408536976807e-07  ,-6.814791350667e-01  ,-3.836004966662e+01  
  5.427923387520e-07  ,-6.794660884278e-01  ,-3.897891463625e+01  
  5.466696208946e-07  ,-6.754592854778e-01  ,-3.978126369407e+01  
  5.544241851799e-07  ,-6.670734824105e-01  ,-3.961425787088e+01  
  5.699333137505e-07  ,-6.471977314540e-01  ,-3.240986536906e+01  
  5.899336523049e-07  ,-5.991408889930e-01  ,-1.243994717743e+01  
  5.919039583437e-07  ,-5.875631080862e-01  ,-1.006444785119e+01  
  5.958445704214e-07  ,-5.359760446109e-01  ,-5.207047229004e+00  
  5.968297234409e-07  ,-4.952136957218e-01  ,-3.977303859323e+00  
  5.988000294797e-07  ,-1.069545403586e-01  ,-1.507570287819e+00  
  6.002955472700e-07  ,7.876312207418e-01  ,3.713903166613e-01  
  6.004675858326e-07  ,7.937382377025e-01  ,5.875645548206e-01  
  6.006514987580e-07  ,7.104025804806e-01  ,8.186403251294e-01  
  6.006947703332e-07  ,7.237233858607e-01  ,8.730048277327e-01  
  6.007441362504e-07  ,7.298846060798e-01  ,9.350240176211e-01  
  6.007950854160e-07  ,7.301727626538e-01  ,9.990299077664e-01  
  6.008969837472e-07  ,7.304096369598e-01  ,1.127033845633e+00  
  6.010397322148e-07  ,7.350299794155e-01  ,1.306333708093e+00  
  6.012472541675e-07  ,7.718461089465e-01  ,1.566944769858e+00  
  6.014399680912e-07  ,8.056096330182e-01  ,1.808900146622e+00  
  6.015769190758e-07  ,7.753669785310e-01  ,1.980804490420e+00  
  6.016727638103e-07  ,7.394293022058e-01  ,2.101089607570e+00  
  6.016940183377e-07  ,7.414758511499e-01  ,2.127761491709e+00  
  6.017168240992e-07  ,7.434116603597e-01  ,2.156378933379e+00  
  6.017375023708e-07  ,7.442952383955e-01  ,2.182325772121e+00  
  6.017788589139e-07  ,7.443180324503e-01  ,2.234216675729e+00  
  6.018414787155e-07  ,7.440543656491e-01  ,2.312779819133e+00  
  6.019667183187e-07  ,7.435330509793e-01  ,2.469878949811e+00  
  6.022171975251e-07  ,7.427446184545e-01  ,2.783960075560e+00  
  6.027181559380e-07  ,7.413936239584e-01  ,3.411585729156e+00  
  6.037200727638e-07  ,7.390175910650e-01  ,4.664146830886e+00  
  6.057239064153e-07  ,7.345004334087e-01  ,7.154170908098e+00  
  6.083386876758e-07  ,7.288014677816e-01  ,1.035926085592e+01  
  6.108070650276e-07  ,7.237798383377e-01  ,1.332115348840e+01  
  6.126823761638e-07  ,7.201526927855e-01  ,1.551882019577e+01  
  6.145945676740e-07  ,7.166541422765e-01  ,1.770420809758e+01  
  6.177770831760e-07  ,7.111449004241e-01  ,2.119603033504e+01  
  6.211484708961e-07  ,7.058779908778e-01  ,2.466343732732e+01  
  6.278912463363e-07  ,6.965327698550e-01  ,3.073323715616e+01  
  6.395260729965e-07  ,6.829490305468e-01  ,3.785401458206e+01  
  6.415131428417e-07  ,6.808679383003e-01  ,3.858665151915e+01  
  6.454872825321e-07  ,6.767492042462e-01  ,3.959869137145e+01  
  6.534355619129e-07  ,6.681880263909e-01  ,3.976724251217e+01  
  6.693321206745e-07  ,6.480891534679e-01  ,3.284683803597e+01  
  6.893324592289e-07  ,6.018083115358e-01  ,1.315570319788e+01  
  6.918325015482e-07  ,5.874712402826e-01  ,1.015132881856e+01  
  6.968325861868e-07  ,4.965117855769e-01  ,3.973724238450e+00  
  6.973068156417e-07  ,4.563315043708e-01  ,3.380318813154e+00  
  6.982552745517e-07  ,2.745434945473e-01  ,2.191388983720e+00  
  6.992745139774e-07  ,-1.197707583416e-01  ,9.115936949928e-01  
  7.000837401625e-07  ,-7.249274401098e-01  ,-1.052308703152e-01  
  7.008654923316e-07  ,-8.061646770151e-01  ,-1.087475731902e+00  
  7.012527362581e-07  ,-7.533668845107e-01  ,-1.573828456991e+00  
  7.013562527623e-07  ,-7.842698089350e-01  ,-1.703801852617e+00  
  7.015468246441e-07  ,-7.729852410737e-01  ,-1.943032230152e+00  
  7.016626113232e-07  ,-7.399300206523e-01  ,-2.088349121893e+00  
  7.016838949544e-07  ,-7.419560740172e-01  ,-2.115057976779e+00  
  7.017103416052e-07  ,-7.437807098451e-01  ,-2.148244592327e+00  
  7.017405804850e-07  ,-7.444664493902e-01  ,-2.186188073220e+00  
  7.017883747954e-07  ,-7.442049755124e-01  ,-2.246155917091e+00  
  7.018649644356e-07  ,-7.438805283290e-01  ,-2.342242839589e+00  
  7.020181437161e-07  ,-7.433158254774e-01  ,-2.534375447263e+00  
  7.023245022770e-07  ,-7.424210896343e-01  ,-2.918460142233e+00  
  7.029372193988e-07  ,-7.408185297198e-01  ,-3.685782959261e+00  
  7.041626536425e-07  ,-7.379890260241e-01  ,-5.216047875287e+00  
  7.065598779496e-07  ,-7.326399867382e-01  ,-8.185158893172e+00  
  7.093359642800e-07  ,-7.267127733806e-01  ,-1.156443687543e+01  
  7.114854567822e-07  ,-7.224336735404e-01  ,-1.412189652517e+01  
  7.138063126381e-07  ,-7.180846393232e-01  ,-1.681062760319e+01  
  7.163670771893e-07  ,-7.135168492181e-01  ,-1.967308186293e+01  
  7.188984119471e-07  ,-7.093419662235e-01  ,-2.237763625342e+01  
  7.216588520583e-07  ,-7.050915235492e-01  ,-2.516518321180e+01  
  7.271797322806e-07  ,-6.973754213959e-01  ,-3.015332642225e+01  
  7.382214927252e-07  ,-6.843608803814e-01  ,-3.729262053290e+01  
  7.403393202599e-07  ,-6.821341279831e-01  ,-3.817186226715e+01  
  7.445749753293e-07  ,-6.777230426250e-01  ,-3.942046232930e+01  
  7.530462854680e-07  ,-6.686176113703e-01  ,-3.981696276637e+01  
  7.699889057454e-07  ,-6.470874366524e-01  ,-3.236887238889e+01  
  7.899892442998e-07  ,-5.988901388220e-01  ,-1.237353355996e+01  
  7.919748240288e-07  ,-5.871027706061e-01  ,-9.978235494025e+00  
  7.959459834870e-07  ,-5.332216744088e-01  ,-5.080665996499e+00  
  7.969387733515e-07  ,-4.873495601247e-01  ,-3.840923736436e+00  
  7.987244912561e-07  ,-1.355409809088e-01  ,-1.602422642222e+00  
  8.000084125575e-07  ,6.955160419198e-01  ,1.057153137178e-02  
  8.001638037290e-07  ,7.597724059683e-01  ,2.058409282066e-01  
  8.004745860722e-07  ,8.471120370304e-01  ,5.963603519281e-01  
  8.005858907614e-07  ,8.386506559024e-01  ,7.362104727122e-01  
  8.006754025023e-07  ,7.243748998882e-01  ,8.486721309145e-01  
  8.006941220861e-07  ,7.250559714272e-01  ,8.721904102852e-01  
  8.007136274733e-07  ,7.281175960851e-01  ,8.966956098301e-01  
  8.007356707145e-07  ,7.299636395936e-01  ,9.243887853001e-01  
  8.007797571968e-07  ,7.305829850965e-01  ,9.797737930361e-01  
  8.008539719645e-07  ,7.301078858313e-01  ,1.073004091847e+00  
  8.010024014998e-07  ,7.324868225500e-01  ,1.259446684117e+00  
  8.011937184397e-07  ,7.599045864373e-01  ,1.499719244680e+00  
  8.013740690563e-07  ,7.977496115637e-01  ,1.726169880405e+00  
  8.015068523724e-07  ,8.056116044850e-01  ,1.892859370502e+00  
  8.015884362299e-07  ,7.562019997450e-01  ,1.995259486676e+00  
  8.016474704396e-07  ,7.411376834960e-01  ,2.069348239430e+00  
  8.016639024623e-07  ,7.423464454342e-01  ,2.089969400593e+00  
  8.016952880330e-07  ,7.440651432225e-01  ,2.129354777265e+00  
  8.017236584470e-07  ,7.445608808319e-01  ,2.164954689395e+00  
  8.017803992748e-07  ,7.442835148439e-01  ,2.236149325953e+00  
  8.018563020647e-07  ,7.439561586069e-01  ,2.331375974722e+00  
  8.020081076443e-07  ,7.433852628586e-01  ,2.521788961508e+00  
  8.023117188036e-07  ,7.424931037426e-01  ,2.902438535863e+00  
  8.029189411223e-07  ,7.408953198882e-01  ,3.662910912214e+00  
  8.041333857596e-07  ,7.380876480230e-01  ,5.179580614516e+00  
  8.064963373959e-07  ,7.328062071481e-01  ,8.106984824872e+00  
  8.092478368103e-07  ,7.269190514087e-01  ,1.145837771066e+01  
  8.115198913634e-07  ,7.223845518402e-01  ,1.416237355789e+01  
  8.139480355799e-07  ,7.178435475769e-01  ,1.697206341098e+01  
  8.163825127900e-07  ,7.135051241920e-01  ,1.968996833430e+01  
  8.190051171601e-07  ,7.091853258740e-01  ,2.248865329322e+01  
  8.216716799557e-07  ,7.050855178496e-01  ,2.517771125981e+01  
  8.270048055470e-07  ,6.976226416734e-01  ,3.000843599218e+01  
  8.376710567296e-07  ,6.849847865144e-01  ,3.703690748038e+01  
  8.398142162383e-07  ,6.827194712435e-01  ,3.796946913769e+01  
  8.441005352557e-07  ,6.782426189413e-01  ,3.931496708026e+01  
  8.526731732905e-07  ,6.690345830144e-01  ,3.985902934831e+01  
  8.698184493601e-07  ,6.473389597516e-01  ,3.249425193443e+01  
  8.898187879145e-07  ,5.996720879944e-01  ,1.257705082224e+01  
  8.918051127017e-07  ,5.882054959497e-01  ,1.018461609471e+01  
  8.957777622759e-07  ,5.376927307745e-01  ,5.290274919353e+00  
  8.967709246695e-07  ,4.980823820987e-01  ,4.050819576741e+00  
  8.987572494566e-07  ,1.208225722690e-01  ,1.561289677251e+00  
  9.002754915178e-07  ,-7.830342949881e-01  ,-3.461885293886e-01  
  9.004492763102e-07  ,-8.058424673111e-01  ,-5.645585168338e-01  
  9.006529332742e-07  ,-7.127133578913e-01  ,-8.204426129009e-01  
  9.006987310618e-07  ,-7.239935171260e-01  ,-8.779808338163e-01  
  9.007472762510e-07  ,-7.295898398187e-01  ,-9.389687760367e-01  
  9.007983767565e-07  ,-7.302580485999e-01  ,-1.003164632727e+00  
  9.009005777676e-07  ,-7.303647622188e-01  ,-1.131548424566e+00  
  9.010571796585e-07  ,-7.364855536769e-01  ,-1.328246919690e+00  
  9.012521986056e-07  ,-7.748277235642e-01  ,-1.573153345852e+00  
  9.014677299324e-07  ,-8.084735081965e-01  ,-1.843750321683e+00  
  9.015976959977e-07  ,-7.660677140336e-01  ,-2.006881084168e+00  
  9.017250310767e-07  ,-7.320970543735e-01  ,-2.166677056526e+00  
  9.017620686114e-07  ,-7.395948494809e-01  ,-2.213149988351e+00  
  9.018097174026e-07  ,-7.438363593947e-01  ,-2.272933002933e+00  
  9.018580355819e-07  ,-7.440523387475e-01  ,-2.333550670076e+00  
  9.019546719406e-07  ,-7.435315820084e-01  ,-2.454769733774e+00  
  9.020899465445e-07  ,-7.431103179195e-01  ,-2.624417725767e+00  
  9.023604957525e-07  ,-7.423196804478e-01  ,-2.963568451169e+00  
  9.029015941683e-07  ,-7.409772923138e-01  ,-3.641203134324e+00  
  9.039837910000e-07  ,-7.383914515218e-01  ,-4.993120477662e+00  
  9.061481846634e-07  ,-7.335970288385e-01  ,-7.678086675042e+00  
  9.086620105568e-07  ,-7.281387566655e-01  ,-1.075115720667e+01  
  9.108357174460e-07  ,-7.237374806471e-01  ,-1.335509845216e+01  
  9.125977797572e-07  ,-7.203242292477e-01  ,-1.542078536024e+01  
  9.144278286163e-07  ,-7.169611598807e-01  ,-1.751607660488e+01  
  9.175496218864e-07  ,-7.115292506892e-01  ,-2.095308499955e+01  
  9.208040354911e-07  ,-7.064041248620e-01  ,-2.432123815494e+01  
  9.273128627006e-07  ,-6.972818966190e-01  ,-3.026298727223e+01  
  9.385677097503e-07  ,-6.839985290426e-01  ,-3.744775252222e+01  
  9.405592499439e-07  ,-6.818996482914e-01  ,-3.825354731806e+01  
  9.445423303310e-07  ,-6.777615010394e-01  ,-3.941348377330e+01  
  9.525084911052e-07  ,-6.692218568028e-01  ,-3.987585475336e+01  
  9.684408126537e-07  ,-6.493924143066e-01  ,-3.347307131301e+01  
  9.884411512081e-07  ,-6.054375588349e-01  ,-1.420814710558e+01  
  1.000000000000e-06  ,6.940941012521e-01  ,2.352312223381e-13  
