  Time                 , V(R5:1)              , V(Vsin1:+)           
  5.316090273947e-07  ,-1.414928522929e-01  ,-6.701463727702e-01  
  5.417924809545e-07  ,-2.055683081855e-01  ,-7.735530235272e-01  
  5.539056348890e-07  ,-2.092797504308e-01  ,-7.939855199294e-01  
  5.688276577085e-07  ,-9.342141298568e-02  ,-6.640893765192e-01  
  5.787130880445e-07  ,3.227070791492e-02  ,-4.960033637170e-01  
  5.864110279173e-07  ,1.002576478121e-01  ,-3.312481983040e-01  
  5.944382834524e-07  ,8.871773633202e-02  ,-1.390710297421e-01  
  5.985860216707e-07  ,7.837317729020e-02  ,-3.552546524119e-02  
  6.037507641405e-07  ,7.061948809927e-02  ,9.404898976438e-02  
  6.075662064642e-07  ,6.775121420642e-02  ,1.883738608140e-01  
  6.107945430368e-07  ,6.653790896871e-02  ,2.661263020221e-01  
  6.131858068794e-07  ,6.626134982892e-02  ,3.219986390056e-01  
  6.156083631605e-07  ,6.672247523163e-02  ,3.767485807746e-01  
  6.195892083734e-07  ,7.081994946791e-02  ,4.618367260778e-01  
  6.237190651983e-07  ,8.542562965813e-02  ,5.424694216736e-01  
  6.319787788481e-07  ,1.444128341782e-01  ,6.751764093850e-01  
  6.428804683775e-07  ,2.096462305583e-01  ,7.800725697215e-01  
  6.548982548803e-07  ,2.056127631182e-01  ,7.905466591334e-01  
  6.704222846121e-07  ,7.449834767742e-02  ,6.409185601060e-01  
  6.800990986913e-07  ,-4.944531363403e-02  ,4.682109709136e-01  
  6.870951938719e-07  ,-1.014893725306e-01  ,3.155211826993e-01  
  6.959435033888e-07  ,-8.461916975710e-02  ,1.016751464386e-01  
  6.999794828981e-07  ,-7.587106173638e-02  ,5.156509767131e-04  
  7.058535206407e-07  ,-6.878224723603e-02  ,-1.462872575843e-01  
  7.091038364261e-07  ,-6.701347051488e-02  ,-2.256977655410e-01  
  7.119760352463e-07  ,-6.629785489648e-02  ,-2.939395544012e-01  
  7.141519773096e-07  ,-6.631853136900e-02  ,-3.440756209107e-01  
  7.170509982198e-07  ,-6.753055908086e-02  ,-4.083358440925e-01  
  7.210385489553e-07  ,-7.437322376546e-02  ,-4.910908176766e-01  
  7.266115832418e-07  ,-1.031596002027e-01  ,-5.935886279565e-01  
  7.377576518148e-07  ,-1.851804423251e-01  ,-7.415574516620e-01  
  7.501047539800e-07  ,-2.176926260050e-01  ,-7.999956678807e-01  
  7.631551909536e-07  ,-1.517573534439e-01  ,-7.326459552848e-01  
  7.782798695654e-07  ,2.686785469940e-02  ,-5.044998462675e-01  
  7.873695778936e-07  ,1.043435769549e-01  ,-3.091725200378e-01  
  7.959794688314e-07  ,8.715262867409e-02  ,-1.007785016560e-01  
  8.001704204172e-07  ,7.717552481722e-02  ,4.283111783094e-03  
  8.062076258749e-07  ,6.911947986170e-02  ,1.550276049601e-01  
  8.098204124063e-07  ,6.699043682846e-02  ,2.429170630261e-01  
  8.130725908369e-07  ,6.627859604926e-02  ,3.193918425805e-01  
  8.157313305229e-07  ,6.674186889944e-02  ,3.794721075580e-01  
  8.190289574951e-07  ,6.988870599360e-02  ,4.502684498444e-01  
  8.238181907028e-07  ,8.593119037531e-02  ,5.442978454457e-01  
  8.301295775264e-07  ,1.298224034008e-01  ,6.491224316517e-01  
  8.408196705669e-07  ,2.014506740610e-01  ,7.669581912609e-01  
  8.521847862095e-07  ,2.141748772108e-01  ,7.981163200153e-01  
  8.672498601764e-07  ,1.111661771363e-01  ,6.853758276341e-01  
  8.780055183262e-07  ,-2.319110197440e-02  ,5.098323211436e-01  
  8.860297936290e-07  ,-9.924554152648e-02  ,3.399457536556e-01  
  8.935951131672e-07  ,-9.107248509791e-02  ,1.598883278407e-01  
  8.978888827652e-07  ,-7.970006769174e-02  ,5.301927388739e-02  
  9.028532046169e-07  ,-7.151188585711e-02  ,-7.161286626076e-02  
  9.073250430912e-07  ,-6.817894264452e-02  ,-1.824778383918e-01  
  9.107914257139e-07  ,-6.677663132731e-02  ,-2.660524159196e-01  
  9.132370787948e-07  ,-6.643003203073e-02  ,-3.231778353982e-01  
  9.158481347650e-07  ,-6.692276204292e-02  ,-3.820538873779e-01  
  9.196918892950e-07  ,-7.115996454588e-02  ,-4.639415130820e-01  
  9.241078484148e-07  ,-8.752687274005e-02  ,-5.496104262679e-01  
  9.313349115938e-07  ,-1.393509030247e-01  ,-6.663589425847e-01  
  9.418715226740e-07  ,-2.058652260845e-01  ,-7.740572028347e-01  
  9.536538708299e-07  ,-2.100986129078e-01  ,-7.947351114184e-01  
  9.689275610536e-07  ,-9.226872636629e-02  ,-6.626860681445e-01  
  9.788606751055e-07  ,3.413644298432e-02  ,-4.930877570358e-01  
  9.865541446298e-07  ,1.006650361022e-01  ,-3.279707709235e-01  
  9.947542536348e-07  ,8.797954284786e-02  ,-1.312440213667e-01  
  1.000000000000e-06  ,7.479492315714e-02  ,4.704624446763e-15  
