  Time                 , V(R5:1)              , V(Vsin1:+)           
  0.000000000000e+00  ,5.111189249618e-14  ,0.000000000000e+00  
  2.000000000000e-10  ,5.939228958211e-03  ,1.256628793112e-02  
  4.000000000000e-10  ,1.172707353691e-02  ,2.513207976671e-02  
  5.913402229548e-10  ,1.707296043536e-02  ,3.715286486336e-02  
  9.740206688643e-10  ,2.739328925312e-02  ,6.118997335316e-02  
  1.739381560683e-09  ,4.595622453994e-02  ,1.092341855416e-01  
  3.270103344321e-09  ,7.616128554411e-02  ,2.051054230242e-01  
  4.741779276729e-09  ,9.867160699310e-02  ,2.968340749886e-01  
  6.194642493129e-09  ,1.163725575451e-01  ,3.867686738852e-01  
  7.505944678187e-09  ,1.310636310948e-01  ,4.672539144607e-01  
  9.718394586444e-09  ,1.632974947019e-01  ,6.011822281674e-01  
  1.414329440296e-08  ,3.088071641353e-01  ,8.596964947061e-01  
  1.866877705753e-08  ,4.964141247443e-01  ,1.106893541218e+00  
  2.401307851970e-08  ,6.358156105339e-01  ,1.369693124518e+00  
  2.890736491382e-08  ,6.662437185308e-01  ,1.576735952552e+00  
  3.159627945125e-08  ,6.648727683404e-01  ,1.674928338597e+00  
  3.277049095333e-08  ,6.652432508186e-01  ,1.714098749042e+00  
  3.446587056816e-08  ,6.650860981371e-01  ,1.766526808445e+00  
  3.785662979782e-08  ,6.644606003454e-01  ,1.856217975364e+00  
  4.463814825714e-08  ,6.629179076774e-01  ,1.971692455727e+00  
  5.147852630317e-08  ,6.612297007025e-01  ,1.997842852856e+00  
  5.888440341651e-08  ,6.593594019407e-01  ,1.922601055814e+00  
  6.971307725608e-08  ,6.556424396577e-01  ,1.628564638624e+00  
  7.920213670433e-08  ,5.354991566096e-01  ,1.215753996984e+00  
  8.432068557441e-08  ,2.940407196736e-01  ,9.458018112181e-01  
  8.673988909423e-08  ,1.705022335058e-01  ,8.092681882394e-01  
  8.855187029541e-08  ,7.652955075432e-02  ,7.039000382924e-01  
  9.091929228008e-08  ,-4.676552220803e-02  ,5.628500775443e-01  
  9.565413624942e-08  ,-2.791227905669e-01  ,2.722111488410e-01  
  9.911530346572e-08  ,-3.638057104022e-01  ,5.557996625542e-02  
  1.023946765155e-07  ,-3.021952785414e-01  ,-1.503200748556e-01  
  1.042707327098e-07  ,-2.643549879963e-01  ,-2.675337009273e-01  
  1.064481648892e-07  ,-2.317797145508e-01  ,-4.023848274442e-01  
  1.088789168090e-07  ,-2.119260431024e-01  ,-5.506723923673e-01  
  1.113208445996e-07  ,-2.278166117266e-01  ,-6.964085649359e-01  
  1.132125470132e-07  ,-2.808097211214e-01  ,-8.065343410962e-01  
  1.154235068053e-07  ,-3.664615052353e-01  ,-9.316093678816e-01  
  1.193372967929e-07  ,-5.214044477405e-01  ,-1.141631618545e+00  
  1.229679647177e-07  ,-6.176408038900e-01  ,-1.321113210399e+00  
  1.273325148314e-07  ,-6.632146211564e-01  ,-1.513956506694e+00  
  1.298124405831e-07  ,-6.645228816877e-01  ,-1.611079063761e+00  
  1.320856127232e-07  ,-6.653557667970e-01  ,-1.691532062430e+00  
  1.343792739600e-07  ,-6.648728270302e-01  ,-1.763969102066e+00  
  1.367850664347e-07  ,-6.645059494739e-01  ,-1.830104095258e+00  
  1.415966513842e-07  ,-6.635257434916e-01  ,-1.930708385999e+00  
  1.480682256907e-07  ,-6.620083481927e-01  ,-1.996318038713e+00  
  1.563070777148e-07  ,-6.599977676620e-01  ,-1.960867755434e+00  
  1.677258375376e-07  ,-6.566469253951e-01  ,-1.697823325857e+00  
  1.780463817805e-07  ,-5.738185578070e-01  ,-1.272601156205e+00  
  1.838406983107e-07  ,-3.190412247090e-01  ,-9.722663921939e-01  
  1.894457700938e-07  ,-2.905245149492e-02  ,-6.510575532658e-01  
  1.905838462800e-07  ,2.956435499197e-02  ,-5.830432909348e-01  
  1.917047861308e-07  ,8.751615847422e-02  ,-5.153242146231e-01  
  1.939466658324e-07  ,2.001648742948e-01  ,-3.780538292305e-01  
  1.984304252356e-07  ,3.613023258793e-01  ,-9.857933133825e-02  
  2.018174591750e-07  ,3.135422419462e-01  ,1.141322907362e-01  
  2.040772202700e-07  ,2.668473173517e-01  ,2.554793588327e-01  
  2.068965199679e-07  ,2.258257922540e-01  ,4.299389317685e-01  
  2.094032678097e-07  ,2.102495198016e-01  ,5.822687651392e-01  
  2.112785789460e-07  ,2.268918145898e-01  ,6.939185152087e-01  
  2.133196655005e-07  ,2.849675470504e-01  ,8.126886809435e-01  
  2.156006607503e-07  ,3.738303277096e-01  ,9.414444934750e-01  
  2.180038455218e-07  ,4.717303896226e-01  ,1.071857589715e+00  
  2.215927901953e-07  ,5.880190544722e-01  ,1.255030042766e+00  
  2.250491145343e-07  ,6.489388166921e-01  ,1.416393979303e+00  
  2.277689489812e-07  ,6.640285670773e-01  ,1.531732253963e+00  
  2.301777216882e-07  ,6.644603887148e-01  ,1.624572287916e+00  
  2.312206167072e-07  ,6.649773570006e-01  ,1.661912818733e+00  
  2.327980908841e-07  ,6.650316510565e-01  ,1.714991600588e+00  
  2.354367140025e-07  ,6.647241682901e-01  ,1.794302239093e+00  
  2.405694189757e-07  ,6.637523681664e-01  ,1.912864005095e+00  
  2.461230817527e-07  ,6.624714398382e-01  ,1.985183825421e+00  
  2.537629070967e-07  ,6.606501895515e-01  ,1.986041430528e+00  
  2.612656417578e-07  ,6.586964088423e-01  ,1.876042281248e+00  
  2.708262267798e-07  ,6.546309021870e-01  ,1.586978463927e+00  
  2.794659200400e-07  ,5.257781330582e-01  ,1.202552132452e+00  
  2.840748491973e-07  ,3.060835616368e-01  ,9.593834934699e-01  
  2.853518787116e-07  ,2.417636931901e-01  ,8.882264878966e-01  
  2.874834898204e-07  ,1.319980337913e-01  ,7.663251621920e-01  
  2.897082331866e-07  ,1.606372181517e-02  ,6.354427872428e-01  
  2.941577199191e-07  ,-2.104061267915e-01  ,3.650237642113e-01  
  2.982704404086e-07  ,-3.613839768930e-01  ,1.086179689699e-01  
  3.017740759343e-07  ,-3.173109762725e-01  ,-1.114107782142e-01  
  3.040830108613e-07  ,-2.689873960377e-01  ,-2.558402075586e-01  
  3.070006582230e-07  ,-2.260112556732e-01  ,-4.363268440532e-01  
  3.097819599599e-07  ,-2.125208511189e-01  ,-6.049902502437e-01  
  3.117027196378e-07  ,-2.367361283844e-01  ,-7.188502552836e-01  
  3.137613150567e-07  ,-3.010301355750e-01  ,-8.379650628967e-01  
  3.170835289448e-07  ,-4.348648628662e-01  ,-1.022596734785e+00  
  3.204944047421e-07  ,-5.581952165585e-01  ,-1.200559294626e+00  
  3.246093604058e-07  ,-6.437211575664e-01  ,-1.396751842507e+00  
  3.276320609540e-07  ,-6.640238119532e-01  ,-1.526187709635e+00  
  3.300061884612e-07  ,-6.644550214931e-01  ,-1.618262508169e+00  
  3.311321574539e-07  ,-6.649486377550e-01  ,-1.658814248537e+00  
  3.327370125145e-07  ,-6.650239699343e-01  ,-1.713013999497e+00  
  3.352512109369e-07  ,-6.647470730840e-01  ,-1.789123286933e+00  
  3.400784421057e-07  ,-6.638537627229e-01  ,-1.903630295935e+00  
  3.456328499407e-07  ,-6.625826897507e-01  ,-1.981206198735e+00  
  3.532339322656e-07  ,-6.607775424954e-01  ,-1.989686929457e+00  
  3.607694494814e-07  ,-6.588293107738e-01  ,-1.886619065364e+00  
  3.704760658830e-07  ,-6.549989366002e-01  ,-1.600271791667e+00  
  3.792439091295e-07  ,-5.341708929058e-01  ,-1.213668905533e+00  
  3.839467156023e-07  ,-3.126398993175e-01  ,-9.664398343379e-01  
  3.853559929222e-07  ,-2.415179051120e-01  ,-8.879948689472e-01  
  3.873318868965e-07  ,-1.398554642587e-01  ,-7.751149531541e-01  
  3.895417291015e-07  ,-2.475909475520e-02  ,-6.453537233441e-01  
  3.939614135116e-07  ,2.009179003202e-01  ,-3.771438699364e-01  
  3.984317618698e-07  ,3.635021888974e-01  ,-9.849545012970e-02  
  4.019231039375e-07  ,3.149622047062e-01  ,1.207586891144e-01  
  4.041560429424e-07  ,2.684775119164e-01  ,2.603905722568e-01  
  4.070237714142e-07  ,2.263189500251e-01  ,4.377439922258e-01  
  4.095733600944e-07  ,2.113105543858e-01  ,5.924846699391e-01  
  4.114227804631e-07  ,2.301732504989e-01  ,7.024089808376e-01  
  4.134284767598e-07  ,2.890172749701e-01  ,8.189308534125e-01  
  4.165040764302e-07  ,4.111907040795e-01  ,9.911398110359e-01  
  4.192831429929e-07  ,5.194691628285e-01  ,1.138836180709e+00  
  4.222585323542e-07  ,6.033567103985e-01  ,1.287322061557e+00  
  4.261581662387e-07  ,6.584758257153e-01  ,1.464722173926e+00  
  4.288914117306e-07  ,6.646086879025e-01  ,1.576119093733e+00  
  4.314402553529e-07  ,6.647911001285e-01  ,1.669550820920e+00  
  4.323636616856e-07  ,6.650373081337e-01  ,1.700788774165e+00  
  4.341529186159e-07  ,6.649133063807e-01  ,1.757221884264e+00  
  4.377314324766e-07  ,6.643269991479e-01  ,1.853274904154e+00  
  4.447081561476e-07  ,6.628053659520e-01  ,1.972425141816e+00  
  4.511037345320e-07  ,6.612773757542e-01  ,1.998797775729e+00  
  4.585647459418e-07  ,6.594131667476e-01  ,1.928037382988e+00  
  4.696392889410e-07  ,6.556901769630e-01  ,1.631251463884e+00  
  4.792877908140e-07  ,5.322485161946e-01  ,1.211476278280e+00  
  4.844890411288e-07  ,2.855256653425e-01  ,9.364681041760e-01  
  4.859201113969e-07  ,2.128228507250e-01  ,8.560977200939e-01  
