  Time                 , V(R5:1)              , V(Vsin1:+)           
  5.997112354867e-07  ,5.661844686358e-01  ,-9.071680304667e-02  
  6.004502399497e-07  ,6.579068648132e-01  ,1.414423352566e-01  
  6.009691728882e-07  ,6.498167846760e-01  ,3.044276009866e-01  
  6.014373487465e-07  ,6.422163295118e-01  ,4.514029855736e-01  
  6.015448815793e-07  ,6.443411082995e-01  ,4.851483454220e-01  
  6.017459774062e-07  ,6.442642240827e-01  ,5.482399690087e-01  
  6.020980173394e-07  ,6.430347331541e-01  ,6.586344620708e-01  
  6.024453540936e-07  ,6.419387689451e-01  ,7.674752134199e-01  
  6.031400276020e-07  ,6.402292425603e-01  ,9.848696211022e-01  
  6.039500919774e-07  ,6.483012033702e-01  ,1.237775367885e+00  
  6.047375252143e-07  ,6.981113490353e-01  ,1.482848709954e+00  
  6.053408359781e-07  ,7.037229446072e-01  ,1.670011438484e+00  
  6.056927362129e-07  ,6.871547285254e-01  ,1.778907360080e+00  
  6.058209327653e-07  ,6.890121048417e-01  ,1.818524598138e+00  
  6.060271974325e-07  ,6.897927721897e-01  ,1.882205442768e+00  
  6.062990504920e-07  ,6.896830176729e-01  ,1.966014472020e+00  
  6.068427566111e-07  ,6.894141323253e-01  ,2.133196224869e+00  
  6.079301688492e-07  ,6.889410186469e-01  ,2.465644027040e+00  
  6.095143485487e-07  ,6.879463679817e-01  ,2.944711409809e+00  
  6.106378961027e-07  ,6.872142203213e-01  ,3.280129342318e+00  
  6.118171367466e-07  ,6.864060010509e-01  ,3.627771102972e+00  
  6.141756180346e-07  ,6.846932360743e-01  ,4.307649007698e+00  
  6.171148720801e-07  ,6.826020964750e-01  ,5.121443511230e+00  
  6.201383176863e-07  ,6.805459723555e-01  ,5.912951767345e+00  
  6.261852088988e-07  ,6.766991962339e-01  ,7.329393089526e+00  
  6.364535990775e-07  ,6.709123944824e-01  ,9.108024325033e+00  
  6.519448462546e-07  ,6.633293981171e-01  ,9.981340277121e+00  
  6.705683175147e-07  ,6.538347269036e-01  ,7.983941609091e+00  
  6.905686560690e-07  ,6.394395964799e-01  ,2.919780986259e+00  
  6.930686983883e-07  ,6.347439038363e-01  ,2.160364884737e+00  
  6.935700293303e-07  ,6.335205407938e-01  ,2.006324806093e+00  
  6.945726912141e-07  ,6.295691597018e-01  ,1.696789973424e+00  
  6.955841075301e-07  ,5.881081924613e-01  ,1.382847877688e+00  
  6.965599473238e-07  ,3.431956001222e-01  ,1.078621902101e+00  
  6.969777386308e-07  ,2.093381106481e-01  ,9.480454799625e-01  
  6.971379261136e-07  ,1.641350379732e-01  ,8.979359704635e-01  
  6.973821188927e-07  ,9.244540291740e-02  ,8.215047729930e-01  
  6.978661272347e-07  ,-5.048656401690e-02  ,6.698738972829e-01  
  6.985937695622e-07  ,-2.645789805721e-01  ,4.416366316066e-01  
  6.994898881435e-07  ,-5.177201776539e-01  ,1.602495066305e-01  
  7.004681493759e-07  ,-6.590997186071e-01  ,-1.470681619269e-01  
  7.010722051978e-07  ,-6.488901180056e-01  ,-3.367795019487e-01  
  7.011441615082e-07  ,-6.452055325133e-01  ,-3.593715404199e-01  
  7.012880741291e-07  ,-6.463339099885e-01  ,-4.045499925477e-01  
  7.014891001068e-07  ,-6.452032558584e-01  ,-4.676439785106e-01  
  7.017003473498e-07  ,-6.443668090030e-01  ,-5.339258651217e-01  
  7.021228418358e-07  ,-6.430567313913e-01  ,-6.664161724680e-01  
  7.025525540717e-07  ,-6.417455510728e-01  ,-8.010493330970e-01  
  7.034119785435e-07  ,-6.401823866247e-01  ,-1.069853190520e+00  
  7.042032302029e-07  ,-6.614746608460e-01  ,-1.316649561330e+00  
  7.049880557366e-07  ,-7.089847837983e-01  ,-1.560638337615e+00  
  7.054676868625e-07  ,-6.949370481764e-01  ,-1.709289809340e+00  
  7.059553273626e-07  ,-6.855898258455e-01  ,-1.860025568517e+00  
  7.060700197376e-07  ,-6.890284635373e-01  ,-1.895416310699e+00  
  7.062873904265e-07  ,-6.899033800905e-01  ,-1.962422713861e+00  
  7.065774974085e-07  ,-6.893952973661e-01  ,-2.051707596363e+00  
  7.068779886372e-07  ,-6.894284966142e-01  ,-2.144008614581e+00  
  7.074789710946e-07  ,-6.891989115250e-01  ,-2.328029240193e+00  
  7.086809360094e-07  ,-6.884779943527e-01  ,-2.693515645492e+00  
  7.101731010385e-07  ,-6.875329096997e-01  ,-3.141843680808e+00  
  7.113668703146e-07  ,-6.867203508143e-01  ,-3.495593696076e+00  
  7.125928633519e-07  ,-6.858518192224e-01  ,-3.853771152870e+00  
  7.150448494263e-07  ,-6.840903176395e-01  ,-4.552454646532e+00  
  7.178499930210e-07  ,-6.821045055647e-01  ,-5.318418729848e+00  
  7.217846446343e-07  ,-6.794621338416e-01  ,-6.321964656922e+00  
  7.296539478607e-07  ,-6.746822451229e-01  ,-8.025791757040e+00  
  7.433034115143e-07  ,-6.673715113502e-01  ,-9.779517271026e+00  
  7.578618460007e-07  ,-6.604283737887e-01  ,-9.696534076144e+00  
  7.778621845551e-07  ,-6.495758539367e-01  ,-6.407540189939e+00  
  7.803622268744e-07  ,-6.479159767802e-01  ,-5.785410281415e+00  
  7.853623115130e-07  ,-6.441686392819e-01  ,-4.438195602296e+00  
  7.922786854811e-07  ,-6.363515402080e-01  ,-2.402003610975e+00  
  7.940077789731e-07  ,-6.318052706883e-01  ,-1.871412540504e+00  
  7.944400523461e-07  ,-6.300048367332e-01  ,-1.737840615970e+00  
  7.953045990922e-07  ,-6.128720697009e-01  ,-1.469759977277e+00  
  7.962372255184e-07  ,-4.510492843027e-01  ,-1.179359283762e+00  
  7.966849122800e-07  ,-2.963756552402e-01  ,-1.039583833442e+00  
  7.968605364345e-07  ,-2.459478397730e-01  ,-9.846932851222e-01  
  7.971371858053e-07  ,-1.649206621335e-01  ,-8.981676054271e-01  
  7.974853607498e-07  ,-6.216641958578e-02  ,-7.891757528709e-01  
  7.981817106389e-07  ,1.431511182373e-01  ,-5.709218391432e-01  
  7.992786223672e-07  ,4.621179854693e-01  ,-2.266080683401e-01  
  8.003392125152e-07  ,6.490570388978e-01  ,1.065647375514e-01  
  8.004619841136e-07  ,6.548674771332e-01  ,1.451314943768e-01  
  8.007075273104e-07  ,6.485119187116e-01  ,2.222579572684e-01  
  8.009621974684e-07  ,6.436148901924e-01  ,3.022372166133e-01  
  8.010550503291e-07  ,6.454635816497e-01  ,3.313931495399e-01  
  8.012099292733e-07  ,6.457643880274e-01  ,3.800189651100e-01  
  8.014829464860e-07  ,6.447999098495e-01  ,4.657128678422e-01  
  8.019087471671e-07  ,6.433942557085e-01  ,5.992913009306e-01  
  8.024528258152e-07  ,6.417325726144e-01  ,7.698155795768e-01  
  8.030215845115e-07  ,6.402399976749e-01  ,9.478337963924e-01  
  8.037879698582e-07  ,6.432535446519e-01  ,1.187219034816e+00  
  8.046527028687e-07  ,6.925841018539e-01  ,1.456490349433e+00  
  8.054653749473e-07  ,6.935176465359e-01  ,1.708574184106e+00  
  8.057657264777e-07  ,6.871350012286e-01  ,1.801467494487e+00  
  8.058985097937e-07  ,6.891719576167e-01  ,1.842484340609e+00  
  8.061000945650e-07  ,6.897399658198e-01  ,1.904692476924e+00  
  8.064373730354e-07  ,6.895688724349e-01  ,2.008602987766e+00  
  8.069798684351e-07  ,6.893058628166e-01  ,2.175259775324e+00  
  8.080648592345e-07  ,6.888089553158e-01  ,2.506629671256e+00  
  8.095957672827e-07  ,6.878488128984e-01  ,2.969146060905e+00  
  8.106837383144e-07  ,6.871388538224e-01  ,3.293730888906e+00  
  8.118264711134e-07  ,6.863572866925e-01  ,3.630503652463e+00  
  8.141119367115e-07  ,6.847099527670e-01  ,4.289585630680e+00  
  8.171372449629e-07  ,6.825723815476e-01  ,5.127479147542e+00  
  8.205123579733e-07  ,6.802649143837e-01  ,6.007306473859e+00  
  8.255750274889e-07  ,6.770459703459e-01  ,7.197646082701e+00  
  8.357003665201e-07  ,6.713931661106e-01  ,9.007790511857e+00  
  8.507714009516e-07  ,6.637173969638e-01  ,9.997063643139e+00  
  8.662686085932e-07  ,6.561339587811e-01  ,8.722102069894e+00  
  8.862689471476e-07  ,6.436312895227e-01  ,4.181190982636e+00  
  8.887689894669e-07  ,6.410466598636e-01  ,3.455572971228e+00  
  8.937690741055e-07  ,6.328678832160e-01  ,1.945025703786e+00  
  8.972060269348e-07  ,1.544922434708e-01  ,8.766258530439e-01  
  8.989515117042e-07  ,-3.696376864712e-01  ,3.293327512615e-01  
  8.995739145808e-07  ,-5.360110874839e-01  ,1.338546848152e-01  
  9.004289618365e-07  ,-6.546421956550e-01  ,-1.347582564675e-01  
  9.009122251205e-07  ,-6.495048444617e-01  ,-2.865447465655e-01  
  9.013631249450e-07  ,-6.409857794034e-01  ,-4.281074536522e-01  
  9.014727183290e-07  ,-6.434783746521e-01  ,-4.625030600498e-01  
  9.016760493301e-07  ,-6.434984058257e-01  ,-5.263031506443e-01  
  9.020081589602e-07  ,-6.421560691142e-01  ,-6.304633296634e-01  
  9.023683945321e-07  ,-6.411799818224e-01  ,-7.433667447061e-01  
  9.030888656758e-07  ,-6.393211580080e-01  ,-9.688735040732e-01  
  9.039363692187e-07  ,-6.470608311138e-01  ,-1.233497273823e+00  
  9.047560262166e-07  ,-6.990748268968e-01  ,-1.488596464104e+00  
  9.053732136868e-07  ,-7.028089584218e-01  ,-1.680039484981e+00  
  9.057365226232e-07  ,-6.869200460974e-01  ,-1.792442175888e+00  
  9.058625538506e-07  ,-6.889746533568e-01  ,-1.831380663815e+00  
  9.060691444807e-07  ,-6.897401151368e-01  ,-1.895146324370e+00  
  9.063482152902e-07  ,-6.896069923946e-01  ,-1.981156253955e+00  
  9.069063569091e-07  ,-6.893271193282e-01  ,-2.152712671985e+00  
  9.080226401471e-07  ,-6.888393606419e-01  ,-2.493787398200e+00  
  9.095900560401e-07  ,-6.878519035345e-01  ,-2.967432686329e+00  
  9.107018689297e-07  ,-6.871276312572e-01  ,-3.299108423033e+00  
  9.118721688770e-07  ,-6.863271277334e-01  ,-3.643876739902e+00  
  9.142127687715e-07  ,-6.846343719851e-01  ,-4.318178954883e+00  
  9.173885787509e-07  ,-6.823836528037e-01  ,-5.195107866308e+00  
  9.203788692735e-07  ,-6.803659211865e-01  ,-5.973727380425e+00  
  9.263594503187e-07  ,-6.765830447909e-01  ,-7.366522087716e+00  
  9.368737096570e-07  ,-6.707988550155e-01  ,-9.161717110809e+00  
  9.530146474622e-07  ,-6.628087882507e-01  ,-9.955185539793e+00  
  9.694416875623e-07  ,-6.544745296575e-01  ,-8.192017186754e+00  
  9.894420261167e-07  ,-6.406833555805e-01  ,-3.256399883522e+00  
  1.000000000000e-06  ,6.120331252395e-01  ,5.880780558454e-14  
