  Time                 , V(R5:1)              , V(Vsin1:+)           
  3.853237924442e-07  ,1.004432461722e-01  ,-4.004132725386e-01  
  3.917558786735e-07  ,1.251307677474e-01  ,-2.304997678931e-01  
  4.007427689895e-07  ,8.407257614840e-02  ,2.099939254950e-02  
  4.060021338329e-07  ,7.521708234543e-02  ,1.687024467932e-01  
  4.094491449460e-07  ,7.372774668466e-02  ,2.632616276793e-01  
  4.124200639591e-07  ,7.401202876146e-02  ,3.423259097796e-01  
  4.148862061366e-07  ,7.559488419417e-02  ,4.057220798381e-01  
  4.180463698968e-07  ,8.168373998355e-02  ,4.833505831188e-01  
  4.224712697133e-07  ,1.063027207403e-01  ,5.838853051303e-01  
  4.280875173673e-07  ,1.625622650108e-01  ,6.950365980727e-01  
  4.393200126752e-07  ,2.674509727963e-01  ,8.498147968495e-01  
  4.497850981817e-07  ,2.981577544491e-01  ,8.999794888132e-01  
  4.669542161092e-07  ,1.797316708134e-01  ,7.753259814493e-01  
  4.809300151929e-07  ,-3.587724481863e-02  ,5.075104214195e-01  
  4.898364392385e-07  ,-1.305136058138e-01  ,2.825098329492e-01  
  4.974598733053e-07  ,-1.037954049702e-01  ,7.174418785629e-02  
  5.012186912164e-07  ,-9.033962926679e-02  ,-3.444926471720e-02  
  5.077819076642e-07  ,-7.776684016439e-02  ,-2.178430054337e-01  
  5.114770231113e-07  ,-7.548876493181e-02  ,-3.175195595374e-01  
  5.144106892213e-07  ,-7.601616449989e-02  ,-3.936759955989e-01  
  5.174665448532e-07  ,-8.029408709993e-02  ,-4.694419175794e-01  
  5.215427574977e-07  ,-9.951954061953e-02  ,-5.636613760985e-01  
  5.270353255138e-07  ,-1.511908322640e-01  ,-6.757600686417e-01  
  5.361280140743e-07  ,-2.433144579296e-01  ,-8.158788710490e-01  
  5.470639762744e-07  ,-2.974163214232e-01  ,-8.961741895410e-01  
  5.623376664981e-07  ,-2.314509327701e-01  ,-8.332372265570e-01  
  5.819118318424e-07  ,5.213284373884e-02  ,-4.843470844862e-01  
  5.916437802181e-07  ,1.327642797707e-01  ,-2.335621300513e-01  
  6.000852880344e-07  ,9.794267015155e-02  ,2.411459474815e-03  
  6.051196453437e-07  ,8.386235070841e-02  ,1.441312594743e-01  
  6.087145504817e-07  ,7.860708669818e-02  ,2.433315736133e-01  
  6.116985080108e-07  ,7.664074844388e-02  ,3.233714888120e-01  
  6.138293740615e-07  ,7.662142687182e-02  ,3.788306893563e-01  
  6.164247838125e-07  ,7.890806366212e-02  ,4.440642505158e-01  
  6.209420708284e-07  ,9.566308299371e-02  ,5.503212337164e-01  
  6.251211014852e-07  ,1.310950498363e-01  ,6.388126702773e-01  
  6.334791627988e-07  ,2.191421779836e-01  ,7.814762920808e-01  
  6.442512122259e-07  ,2.910376486444e-01  ,8.853619232629e-01  
  6.582270113096e-07  ,2.657118079032e-01  ,8.701064504316e-01  
  6.762037721738e-07  ,4.300203717616e-02  ,6.118798306895e-01  
  6.871412244901e-07  ,-1.186294124821e-01  ,3.537649754197e-01  
  6.944249120817e-07  ,-1.167731873179e-01  ,1.568272048503e-01  
  7.027010170087e-07  ,-8.210486230817e-02  ,-7.627784174896e-02  
  7.087993172273e-07  ,-7.378360081649e-02  ,-2.456381700195e-01  
  7.128814903364e-07  ,-7.350959561528e-02  ,-3.543554359211e-01  
  7.154523131713e-07  ,-7.562697545213e-02  ,-4.199447677175e-01  
  7.192811665401e-07  ,-8.604664629388e-02  ,-5.124303419129e-01  
  7.243147787914e-07  ,-1.226741852303e-01  ,-6.225501027622e-01  
  7.308496830329e-07  ,-1.923507171623e-01  ,-7.419753084059e-01  
  7.422580120429e-07  ,-2.838874482480e-01  ,-8.735104104335e-01  
  7.541878816947e-07  ,-2.878099786647e-01  ,-8.922218821246e-01  
  7.717146274909e-07  ,-1.135929674112e-01  ,-6.985771752583e-01  
  7.822780606613e-07  ,5.740290183164e-02  ,-4.755877108655e-01  
  7.897204456195e-07  ,1.284415284299e-01  ,-2.856218267582e-01  
  7.972336110935e-07  ,1.023017406506e-01  ,-7.811937606673e-02  
  8.008370843992e-07  ,8.978413578114e-02  ,2.366527585723e-02  
  8.080440310106e-07  ,7.731189774205e-02  ,2.250265191080e-01  
  8.119794276819e-07  ,7.533191883429e-02  ,3.307712064799e-01  
  8.151172397003e-07  ,7.647381949807e-02  ,4.115422463754e-01  
  8.183921424016e-07  ,8.289592368948e-02  ,4.915688248489e-01  
  8.227887300119e-07  ,1.091454833041e-01  ,5.906867998808e-01  
  8.288214651212e-07  ,1.706383279606e-01  ,7.080344144087e-01  
  8.394340721235e-07  ,2.681129407912e-01  ,8.508711933378e-01  
  8.504952040777e-07  ,2.974398155863e-01  ,8.998910889553e-01  
  8.526011106834e-07  ,2.930302464606e-01  ,8.969967724266e-01  
  8.568129238948e-07  ,2.746026063255e-01  ,8.794637682420e-01  
  8.652365503177e-07  ,2.003466457489e-01  ,7.988473307601e-01  
  8.791274127826e-07  ,-6.212991086798e-03  ,5.487653942412e-01  
  8.882335123882e-07  ,-1.256774802308e-01  ,3.251644744123e-01  
  8.952907023296e-07  ,-1.118665640384e-01  ,1.326670399349e-01  
  8.993996975288e-07  ,-9.472980060433e-02  ,1.697214639610e-02  
  9.045152661666e-07  ,-8.178370949762e-02  ,-1.272384286401e-01  
  9.079082605705e-07  ,-7.759209706168e-02  ,-2.213075923310e-01  
  9.109030214414e-07  ,-7.591159569021e-02  ,-3.022828183386e-01  
  9.131255296335e-07  ,-7.583714858528e-02  ,-3.606876696881e-01  
  9.153968391284e-07  ,-7.724759855022e-02  ,-4.185568537220e-01  
  9.189787057504e-07  ,-8.540331991214e-02  ,-5.053769576364e-01  
  9.227598754033e-07  ,-1.090553877614e-01  ,-5.900710155582e-01  
  9.303222147092e-07  ,-1.869153559891e-01  ,-7.334328618032e-01  
  9.412790385351e-07  ,-2.790839103800e-01  ,-8.664322172179e-01  
  9.530926791295e-07  ,-2.917325671717e-01  ,-8.957553653359e-01  
  9.699041691884e-07  ,-1.400745498076e-01  ,-7.297046277090e-01  
  9.805763808355e-07  ,3.004788530484e-02  ,-5.157363484116e-01  
  9.885976759061e-07  ,1.260434305158e-01  ,-3.155424300905e-01  
  9.958217588529e-07  ,1.081750881530e-01  ,-1.177980261881e-01  
  1.000000000000e-06  ,9.067145690906e-02  ,5.292702502608e-15  
