  Time                 , V(R5:1)              , V(Vsin1:+)           
  2.008476221140e-07  ,6.831852407009e-01  ,5.325137423076e-01  
  2.009013128605e-07  ,6.863277997356e-01  ,5.662358997843e-01  
  2.009722330745e-07  ,6.884869346220e-01  ,6.107770797228e-01  
  2.010542942349e-07  ,6.885005345508e-01  ,6.623114918107e-01  
  2.012184165556e-07  ,6.879729566516e-01  ,7.653667679001e-01  
  2.013820499320e-07  ,6.877215207579e-01  ,8.680947736673e-01  
  2.017093166847e-07  ,6.875327253052e-01  ,1.073479248465e+00  
  2.020535335083e-07  ,6.953426731018e-01  ,1.289378320853e+00  
  2.024601955105e-07  ,7.379471198170e-01  ,1.544247892948e+00  
  2.027932364631e-07  ,7.463848031248e-01  ,1.752790666673e+00  
  2.029734008152e-07  ,7.119537938717e-01  ,1.865527022271e+00  
  2.030331684414e-07  ,7.119358509583e-01  ,1.902913096978e+00  
  2.031228897300e-07  ,7.130134688144e-01  ,1.959023265190e+00  
  2.032198404100e-07  ,7.133729309097e-01  ,2.019637062441e+00  
  2.034137417700e-07  ,7.127544361204e-01  ,2.140807887123e+00  
  2.038015444901e-07  ,7.123016994006e-01  ,2.382906723887e+00  
  2.045771499302e-07  ,7.113732012296e-01  ,2.866007444824e+00  
  2.060881276753e-07  ,7.092631307048e-01  ,3.802003315696e+00  
  2.088936437991e-07  ,7.054109525723e-01  ,5.515618918504e+00  
  2.113303561833e-07  ,7.021770434165e-01  ,6.969687637616e+00  
  2.135886271622e-07  ,6.992782084347e-01  ,8.281007687883e+00  
  2.156949062970e-07  ,6.967227200275e-01  ,9.466648968815e+00  
  2.192689498093e-07  ,6.926253869244e-01  ,1.138102978182e+01  
  2.229942401078e-07  ,6.887975602028e-01  ,1.322352240271e+01  
  2.304448207047e-07  ,6.820269528919e-01  ,1.634303424066e+01  
  2.453459818985e-07  ,6.705175379230e-01  ,1.978660606690e+01  
  2.604348977234e-07  ,6.594180191986e-01  ,1.893491742342e+01  
  2.804352362778e-07  ,6.412424365078e-01  ,1.153337356491e+01  
  2.829352785971e-07  ,6.382192864252e-01  ,1.021580988575e+01  
  2.879353632357e-07  ,6.310847831022e-01  ,7.400236374319e+00  
  2.946513165858e-07  ,6.149285969483e-01  ,3.344884221822e+00  
  2.963303049233e-07  ,6.047465804361e-01  ,2.300633195263e+00  
  2.984578182127e-07  ,1.702537969032e-01  ,9.686023554976e-01  
  2.994783614900e-07  ,-4.390220040938e-01  ,3.277404721257e-01  
  3.004838173416e-07  ,-7.406448594614e-01  ,-3.039796962812e-01  
  3.010883388247e-07  ,-6.902542903696e-01  ,-6.836902233304e-01  
  3.013157212313e-07  ,-6.852250000850e-01  ,-8.264566436645e-01  
  3.014008208316e-07  ,-6.870958683364e-01  ,-8.798776110006e-01  
  3.015121371623e-07  ,-6.874949565530e-01  ,-9.497464836938e-01  
  3.017347698238e-07  ,-6.875507593445e-01  ,-1.089448529299e+00  
  3.020482530024e-07  ,-6.943494270755e-01  ,-1.286067365490e+00  
  3.023768236067e-07  ,-7.272613700332e-01  ,-1.492014927668e+00  
  3.027704936590e-07  ,-7.448865641243e-01  ,-1.738555478451e+00  
  3.029803904843e-07  ,-7.111630165610e-01  ,-1.869899569001e+00  
  3.030464678209e-07  ,-7.118435513355e-01  ,-1.911231267960e+00  
  3.031423940461e-07  ,-7.130622197797e-01  ,-1.971218888731e+00  
  3.032467953067e-07  ,-7.132760392812e-01  ,-2.036486023782e+00  
  3.034555978280e-07  ,-7.127112893217e-01  ,-2.166953869593e+00  
  3.037797446501e-07  ,-7.123365513730e-01  ,-2.369306490523e+00  
  3.044280382942e-07  ,-7.114875051606e-01  ,-2.773253681299e+00  
  3.057246255826e-07  ,-7.098172388572e-01  ,-3.577530033191e+00  
  3.083178001594e-07  ,-7.062138236173e-01  ,-5.166953061529e+00  
  3.106401461314e-07  ,-7.030787234850e-01  ,-6.561594185642e+00  
  3.124688911390e-07  ,-7.006976791689e-01  ,-7.635606592647e+00  
  3.142724904370e-07  ,-6.984423830885e-01  ,-8.670188073308e+00  
  3.173618736815e-07  ,-6.947488713746e-01  ,-1.037587478022e+01  
  3.206099542927e-07  ,-6.912167375878e-01  ,-1.206358002271e+01  
  3.271061155152e-07  ,-6.849114473662e-01  ,-1.504623048132e+01  
  3.374907347511e-07  ,-6.764082947155e-01  ,-1.847536206535e+01  
  3.540340039086e-07  ,-6.642203370101e-01  ,-1.983960492454e+01  
  3.703775975060e-07  ,-6.511909360739e-01  ,-1.603975177837e+01  
  3.903779360604e-07  ,-6.273044370045e-01  ,-5.954067664389e+00  
  3.928779783797e-07  ,-6.212069347097e-01  ,-4.437654609088e+00  
  3.978780630182e-07  ,-4.948211582403e-01  ,-1.332265071723e+00  
  3.984830501627e-07  ,-1.528574339535e-01  ,-9.527669542594e-01  
  3.993972364020e-07  ,3.922753477986e-01  ,-3.787049042742e-01  
  4.001479755294e-07  ,6.869884093148e-01  ,9.297543230185e-02  
  4.008691917311e-07  ,7.080773383040e-01  ,5.460614043786e-01  
  4.009678420749e-07  ,6.781647579592e-01  ,6.080194142828e-01  
  4.010775518741e-07  ,6.850472456635e-01  ,6.769165045259e-01  
  4.011245953057e-07  ,6.877922144523e-01  ,7.064570793598e-01  
  4.011920230601e-07  ,6.886750091175e-01  ,7.487951318275e-01  
  4.012896373075e-07  ,6.879395426481e-01  ,8.100813540140e-01  
  4.014394405436e-07  ,6.878320012770e-01  ,9.041189443203e-01  
  4.017390470158e-07  ,6.879529543227e-01  ,1.092131968377e+00  
  4.020943931442e-07  ,6.973362840216e-01  ,1.314996711082e+00  
  4.024530454677e-07  ,7.356654105658e-01  ,1.539768761261e+00  
  4.027410104077e-07  ,7.473197888398e-01  ,1.720099985941e+00  
  4.029069022413e-07  ,7.152362649960e-01  ,1.823922855362e+00  
  4.030298135381e-07  ,7.108516325013e-01  ,1.900814701491e+00  
  4.030825554997e-07  ,7.126391281840e-01  ,1.933800822502e+00  
  4.031674571939e-07  ,7.135376567425e-01  ,1.986889241245e+00  
  4.033091113575e-07  ,7.132119425683e-01  ,2.075432917170e+00  
  4.035150500618e-07  ,7.129680369721e-01  ,2.204085102261e+00  
  4.038809667014e-07  ,7.124158467514e-01  ,2.432446238138e+00  
  4.046127999805e-07  ,7.114303183775e-01  ,2.888174049196e+00  
  4.060764665388e-07  ,7.095200611135e-01  ,3.794809760924e+00  
  4.090037996553e-07  ,7.054117918535e-01  ,5.582114680244e+00  
  4.116427953027e-07  ,7.019482163475e-01  ,7.153354371643e+00  
  4.136049057029e-07  ,6.993614080801e-01  ,8.290316781155e+00  
  4.158575887464e-07  ,6.965928637008e-01  ,9.556565716345e+00  
  4.191518629573e-07  ,6.928414491071e-01  ,1.132045794935e+01  
  4.238278473400e-07  ,6.880269920224e-01  ,1.361189213730e+01  
  4.320056046031e-07  ,6.807689143587e-01  ,1.688844514948e+01  
  4.461527670406e-07  ,6.699822954680e-01  ,1.985409574344e+01  
  4.481051916860e-07  ,6.686082846963e-01  ,1.996457563598e+01  
  4.520100409769e-07  ,6.658116883047e-01  ,1.996013743436e+01  
  4.598197395585e-07  ,6.599755908173e-01  ,1.905582470096e+01  
  4.754391367219e-07  ,6.464407260550e-01  ,1.394569271739e+01  
  4.954394752763e-07  ,6.148435094968e-01  ,2.855668938892e+00  
  4.979395175956e-07  ,4.694346156934e-01  ,1.293735327526e+00  
  4.985645281754e-07  ,1.030475981935e-01  ,9.016278668514e-01  
  4.995940121494e-07  ,-5.038295626711e-01  ,2.550827736210e-01  
  5.004432852052e-07  ,-7.345566150714e-01  ,-2.785153061074e-01  
  5.008941850297e-07  ,-6.962016288310e-01  ,-5.617591327430e-01  
  5.013431290768e-07  ,-6.834602694660e-01  ,-8.436624831295e-01  
  5.014255278416e-07  ,-6.879827437588e-01  ,-8.953861864172e-01  
  5.015407091610e-07  ,-6.889580104598e-01  ,-9.676781618435e-01  
  5.017710717998e-07  ,-6.888362893907e-01  ,-1.112223154742e+00  
  5.021049975090e-07  ,-6.991396764112e-01  ,-1.321645139260e+00  
  5.024193188779e-07  ,-7.341397452726e-01  ,-1.518639754898e+00  
  5.027411373936e-07  ,-7.517413059477e-01  ,-1.720179477843e+00  
  5.029145263739e-07  ,-7.174959170074e-01  ,-1.828693224994e+00  
  5.030661224060e-07  ,-7.105146756025e-01  ,-1.923523726349e+00  
  5.031142252170e-07  ,-7.128165382924e-01  ,-1.953605297939e+00  
  5.032009313487e-07  ,-7.140370391505e-01  ,-2.007816525199e+00  
  5.033204666011e-07  ,-7.136415476885e-01  ,-2.082528975713e+00  
  5.034814922743e-07  ,-7.135186842332e-01  ,-2.183127330968e+00  
  5.037391892307e-07  ,-7.130602591021e-01  ,-2.344002290241e+00  
  5.042545831434e-07  ,-7.123663847169e-01  ,-2.665280787052e+00  
  5.052853709690e-07  ,-7.110079724867e-01  ,-3.305657535408e+00  
  5.073469466202e-07  ,-7.080754812683e-01  ,-4.575344472357e+00  
  5.097799337141e-07  ,-7.046741927244e-01  ,-6.048689007281e+00  
  5.116049534313e-07  ,-7.022176061165e-01  ,-7.131145430463e+00  
  5.133919751875e-07  ,-6.999006729560e-01  ,-8.168379317753e+00  
  5.167272275917e-07  ,-6.957635416822e-01  ,-1.003293549133e+01  
  5.198505109780e-07  ,-6.922229768566e-01  ,-1.167958737113e+01  
  5.228732115261e-07  ,-6.890658046963e-01  ,-1.316637603394e+01  
  5.289186126225e-07  ,-6.834500444447e-01  ,-1.577170627602e+01  
  5.410094148152e-07  ,-6.738073751926e-01  ,-1.920752324610e+01  
  5.428642368548e-07  ,-6.724813642258e-01  ,-1.949954959976e+01  
  5.465738809340e-07  ,-6.698188273490e-01  ,-1.988425950782e+01  
  5.539931690924e-07  ,-6.644181906186e-01  ,-1.984283149785e+01  
  5.688317454092e-07  ,-6.525929953324e-01  ,-1.660080215590e+01  
  5.888320839636e-07  ,-6.300312690844e-01  ,-6.873931077428e+00  
  5.907837635510e-07  ,-6.261329828448e-01  ,-5.710163022519e+00  
  5.946871227257e-07  ,-6.144553495299e-01  ,-3.322701317325e+00  
  5.956629625194e-07  ,-6.093382915259e-01  ,-2.716617281353e+00  
  5.976146421067e-07  ,-5.750686938299e-01  ,-1.497362182353e+00  
  5.987881085508e-07  ,2.255156252152e-02  ,-7.612699097508e-01  
  5.994584745400e-07  ,4.290219877358e-01  ,-3.402340687448e-01  
  5.998272782795e-07  ,5.981638932030e-01  ,-1.085237250792e-01  
  6.002676541589e-07  ,7.107701035393e-01  ,1.681700861235e-01  
  6.006046066664e-07  ,7.362933172246e-01  ,3.798627300315e-01  
  6.007992530845e-07  ,6.841263090765e-01  ,5.021327560959e-01  
  6.008453768350e-07  ,6.864947960178e-01  ,5.311034907119e-01  
  6.009159128785e-07  ,6.886823251796e-01  ,5.754056245164e-01  
  6.009930729538e-07  ,6.887652223175e-01  ,6.238649228859e-01  
  6.011473931044e-07  ,6.881949466487e-01  ,7.207722373300e-01  
  6.013469755322e-07  ,6.878566220259e-01  ,8.460771249447e-01  
  6.017034392476e-07  ,6.875852651373e-01  ,1.069791650830e+00  
  6.020561311066e-07  ,6.955266496760e-01  ,1.291007040471e+00  
  6.024851448506e-07  ,7.406353194763e-01  ,1.559876751260e+00  
  6.027996059179e-07  ,7.451317384357e-01  ,1.756777279167e+00  
  6.029753232047e-07  ,7.116062268245e-01  ,1.866729625795e+00  
  6.030321746271e-07  ,7.119629263639e-01  ,1.902291496920e+00  
  6.031221171048e-07  ,7.131277766679e-01  ,1.958540144321e+00  
  6.032172051396e-07  ,7.134170997033e-01  ,2.017989730273e+00  
  6.034073812094e-07  ,7.128480539477e-01  ,2.136834347243e+00  
  6.037498285200e-07  ,7.124418410791e-01  ,2.350640951922e+00  
  6.044347231414e-07  ,7.116146417843e-01  ,2.777413258016e+00  
  6.058045123842e-07  ,7.097073227718e-01  ,3.626903514308e+00  
  6.084345673349e-07  ,7.060828523326e-01  ,5.237794456112e+00  
  6.108198707130e-07  ,7.028922131525e-01  ,6.668162958913e+00  
  6.126437728431e-07  ,7.005204975894e-01  ,7.737049080385e+00  
  6.145369653728e-07  ,6.981581362708e-01  ,8.819635073581e+00  
  6.176967566039e-07  ,6.944011736574e-01  ,1.055517932532e+01  
  6.210409497049e-07  ,6.907944324144e-01  ,1.227846118428e+01  
  6.277293359067e-07  ,6.843734795926e-01  ,1.530130664980e+01  
  6.392091904905e-07  ,6.750983161323e-01  ,1.886173181664e+01  
  6.412018482711e-07  ,6.736495424645e-01  ,1.924087037919e+01  
  6.451871638324e-07  ,6.708040967496e-01  ,1.977182168734e+01  
  6.531577949550e-07  ,6.650158211184e-01  ,1.990166426044e+01  
  6.690990572002e-07  ,6.523459261060e-01  ,1.650654767034e+01  
  6.890993957546e-07  ,6.295832853466e-01  ,6.715965402384e+00  
  6.910667215612e-07  ,6.255441616957e-01  ,5.539552082626e+00  
  6.950013731744e-07  ,6.130823383266e-01  ,3.127837129352e+00  
  6.959850360777e-07  ,6.072846169302e-01  ,2.515992365173e+00  
  6.975833718803e-07  ,5.788633355105e-01  ,1.516953977163e+00  
  6.986858715441e-07  ,3.921540909342e-02  ,8.254567271208e-01  
  6.992871333983e-07  ,-3.292755587835e-01  ,4.478698552362e-01  
  6.995988470640e-07  ,-5.023670298846e-01  ,2.520451513572e-01  
  6.999664400842e-07  ,-6.397882828071e-01  ,2.108631307761e-02  
  7.003740799751e-07  ,-7.288848849079e-01  ,-2.350359700663e-01  
  7.006521263298e-07  ,-7.271110282280e-01  ,-4.097143948345e-01  
  7.008237225141e-07  ,-6.815656164546e-01  ,-5.175023558856e-01  
  7.008666448433e-07  ,-6.860390014885e-01  ,-5.444617423766e-01  
  7.009378560957e-07  ,-6.889229387142e-01  ,-5.891871093873e-01  
  7.010126995061e-07  ,-6.885866651466e-01  ,-6.361905290208e-01  
  7.011592431132e-07  ,-6.882835056212e-01  ,-7.282129306305e-01  
  7.013067180429e-07  ,-6.879690665802e-01  ,-8.208045723683e-01  
  7.016016679022e-07  ,-6.875798678243e-01  ,-1.005933012467e+00  
  7.019362455372e-07  ,-6.896508314657e-01  ,-1.215828833516e+00  
  7.023258643363e-07  ,-7.207609834335e-01  ,-1.460083595924e+00  
  7.026966704193e-07  ,-7.505496871924e-01  ,-1.692341917885e+00  
  7.029108280454e-07  ,-7.184996202809e-01  ,-1.826379218238e+00  
  7.031231230263e-07  ,-7.101572529191e-01  ,-1.959169144637e+00  
  7.031646483716e-07  ,-7.122438010690e-01  ,-1.985133128857e+00  
  7.032476990622e-07  ,-7.133771746022e-01  ,-2.037050917804e+00  
  7.033642540824e-07  ,-7.129338645973e-01  ,-2.109889926505e+00  
  7.034788649667e-07  ,-7.128301838043e-01  ,-2.181486401636e+00  
  7.037080867354e-07  ,-7.125722427696e-01  ,-2.324593579351e+00  
  7.041665302727e-07  ,-7.119074413095e-01  ,-2.610438878709e+00  
  7.050834173474e-07  ,-7.106840027404e-01  ,-3.180445876379e+00  
  7.069171914969e-07  ,-7.082574347219e-01  ,-4.312073058318e+00  
  7.094127634678e-07  ,-7.047678832309e-01  ,-5.828395243051e+00  
  7.113894025002e-07  ,-7.021429436304e-01  ,-7.004449899149e+00  
  7.132635960493e-07  ,-6.997558416638e-01  ,-8.094684341255e+00  
  7.155017504606e-07  ,-6.969721140715e-01  ,-9.359568277910e+00  
  7.178959945355e-07  ,-6.941818053357e-01  ,-1.066130317782e+01  
  7.226770321045e-07  ,-6.891206527945e-01  ,-1.307334154170e+01  
  7.300911048565e-07  ,-6.823349740803e-01  ,-1.621392008256e+01  
  7.449192503605e-07  ,-6.708213642865e-01  ,-1.974576632154e+01  
  7.592720488224e-07  ,-6.603280055118e-01  ,-1.915748397209e+01  
  7.792723873768e-07  ,-6.425164543728e-01  ,-1.212246201176e+01  
  7.930514911328e-07  ,-6.215247140747e-01  ,-4.331285461509e+00  
  7.955515334520e-07  ,-6.108941104324e-01  ,-2.785964564971e+00  
  7.961765440319e-07  ,-6.069545136320e-01  ,-2.396575478407e+00  
  7.974265651915e-07  ,-5.895951327980e-01  ,-1.615175913240e+00  
  7.984789597008e-07  ,-1.638210563813e-01  ,-9.553341414048e-01  
  7.990130731974e-07  ,1.677244036707e-01  ,-6.200050498190e-01  
  7.992537269507e-07  ,3.079884653003e-01  ,-4.688542312736e-01  
  7.995337290827e-07  ,4.679295269431e-01  ,-2.929561806210e-01  
  7.999078413609e-07  ,6.229195650969e-01  ,-5.790489978871e-02  
  8.002508474652e-07  ,7.079261898521e-01  ,1.576104793673e-01  
  8.005737835679e-07  ,7.421662956381e-01  ,3.604993244881e-01  
  8.007586510990e-07  ,6.908231601002e-01  ,4.766294162326e-01  
  8.008424817722e-07  ,6.861781159308e-01  ,5.292851083987e-01  
  8.008787160411e-07  ,6.881724859844e-01  ,5.520434493777e-01  
  8.009445372641e-07  ,6.893379306913e-01  ,5.933831763453e-01  
  8.010500444703e-07  ,6.888998124482e-01  ,6.596427445928e-01  
  8.012147954337e-07  ,6.886160593366e-01  ,7.630932115801e-01  
  8.014429927476e-07  ,6.881436478312e-01  ,9.063485725697e-01  
  8.018993873753e-07  ,6.890783308375e-01  ,1.192712189633e+00  
  8.023409739740e-07  ,7.218175717847e-01  ,1.469551763898e+00  
  8.027599760003e-07  ,7.474006516842e-01  ,1.731971959303e+00  
  8.029830277570e-07  ,7.126573448413e-01  ,1.871549351610e+00  
  8.031011660255e-07  ,7.116755210324e-01  ,1.945439040938e+00  
  8.031951946810e-07  ,7.130722898152e-01  ,2.004230247430e+00  
  8.033150093302e-07  ,7.135938578715e-01  ,2.079118679991e+00  
  8.035045567572e-07  ,7.128447088654e-01  ,2.197532003961e+00  
  8.038836516112e-07  ,7.124639725509e-01  ,2.434120684728e+00  
  8.046418413192e-07  ,7.115528181201e-01  ,2.906228790976e+00  
  8.061582207352e-07  ,7.093919103483e-01  ,3.845231734662e+00  
  8.086485772997e-07  ,7.059519286768e-01  ,5.367448349940e+00  
  8.109321802527e-07  ,7.028741946628e-01  ,6.734649866656e+00  
  8.127501219183e-07  ,7.004965464251e-01  ,7.798624295730e+00  
  8.146235704094e-07  ,6.981503777105e-01  ,8.868441199023e+00  
  8.178064584404e-07  ,6.943570814520e-01  ,1.061366330900e+01  
  8.211282997996e-07  ,6.907678666958e-01  ,1.232173820450e+01  
  8.277719825178e-07  ,6.843767204107e-01  ,1.531854804574e+01  
  8.399343102843e-07  ,6.745511570896e-01  ,1.900833544298e+01  
  8.418651282459e-07  ,6.731555073927e-01  ,1.935041481082e+01  
  8.457267641693e-07  ,6.704055628032e-01  ,1.982004616090e+01  
  8.534500360161e-07  ,6.647991149771e-01  ,1.988263953982e+01  
  8.688965797096e-07  ,6.525264639201e-01  ,1.657804878756e+01  
  8.888969182640e-07  ,6.299234496469e-01  ,6.835661894785e+00  
  8.908564209610e-07  ,6.259833667240e-01  ,5.666396393572e+00  
  8.947754263550e-07  ,6.140812891260e-01  ,3.267976839561e+00  
  8.957551777035e-07  ,6.087783778165e-01  ,2.659202442988e+00  
  8.974159121186e-07  ,5.891831168457e-01  ,1.621847482586e+00  
  8.985970154077e-07  ,9.258685709046e-02  ,8.812358236365e-01  
  8.992236092359e-07  ,-2.919219396217e-01  ,4.877723363520e-01  
  8.995297815323e-07  ,-4.662167822220e-01  ,2.954362313476e-01  
  8.998929507703e-07  ,-6.181030016465e-01  ,6.726088795740e-02  
  9.002888094306e-07  ,-7.148567819208e-01  ,-1.814618273131e-01  
  9.006099760205e-07  ,-7.377935640620e-01  ,-3.832357806905e-01  
  9.007944244564e-07  ,-6.846497684586e-01  ,-4.990997901387e-01  
  9.008374049932e-07  ,-6.865242385403e-01  ,-5.260963845321e-01  
  9.009054381073e-07  ,-6.886507638906e-01  ,-5.688268250015e-01  
  9.009789078169e-07  ,-6.888294783218e-01  ,-6.149689744544e-01  
  9.011258472361e-07  ,-6.883636482624e-01  ,-7.072431989821e-01  
  9.013329733767e-07  ,-6.878720937676e-01  ,-8.372871054704e-01  
  9.016928364195e-07  ,-6.875597315592e-01  ,-1.063139175423e+00  
  9.020504642881e-07  ,-6.941221262610e-01  ,-1.287453878712e+00  
  9.024771962918e-07  ,-7.400034771436e-01  ,-1.554897689113e+00  
  9.028010171510e-07  ,-7.457617785381e-01  ,-1.757660553966e+00  
  9.029794585563e-07  ,-7.116389783797e-01  ,-1.869316585453e+00  
  9.030592379764e-07  ,-7.116488022668e-01  ,-1.919218118840e+00  
  9.031461303726e-07  ,-7.129691210668e-01  ,-1.973555047863e+00  
  9.032514513142e-07  ,-7.134231344193e-01  ,-2.039396252431e+00  
  9.034620931976e-07  ,-7.127049841768e-01  ,-2.171010959984e+00  
  9.037875904374e-07  ,-7.123823993516e-01  ,-2.374201358386e+00  
  9.044385849170e-07  ,-7.116088309630e-01  ,-2.779816151972e+00  
  9.057405738764e-07  ,-7.097837331203e-01  ,-3.587388575192e+00  
  9.083445517950e-07  ,-7.062002839349e-01  ,-5.183189166837e+00  
  9.106709955864e-07  ,-7.030856667550e-01  ,-6.579901521442e+00  
  9.124334304266e-07  ,-7.007875053547e-01  ,-7.615008924314e+00  
  9.142748414211e-07  ,-6.984774696660e-01  ,-8.671519197197e+00  
  9.173556564979e-07  ,-6.947871115595e-01  ,-1.037253502739e+01  
  9.206205009155e-07  ,-6.912305782694e-01  ,-1.206886480610e+01  
  9.271501897506e-07  ,-6.848869283286e-01  ,-1.506446018450e+01  
  9.373738764457e-07  ,-6.762808841580e-01  ,-1.844711964134e+01  
  9.532674549751e-07  ,-6.647672094260e-01  ,-1.989472200943e+01  
  9.720816610985e-07  ,-6.496226120955e-01  ,-1.537750847636e+01  
  9.920819996528e-07  ,-6.238099220833e-01  ,-4.923878048666e+00  
  1.000000000000e-06  ,6.550310073303e-01  ,1.176156111691e-13  
